dttm th origin
254 2022.12.11 13:00:00 -1.3253 H
255 2022.12.11 14:00:00 -1.818 H
256 2022.12.11 15:00:00 -2.066 H
257 2022.12.11 16:00:00 -2.6077 H
258 2022.12.11 17:00:00 -3.9832 H
259 2022.12.11 18:00:00 -4.5003 H
260 2022.12.11 19:00:00 -4.66 H
261 2022.12.11 20:00:00 -4.4402 H
262 2022.12.11 21:00:00 -3.8997 H
263 2022.12.11 22:00:00 -3.7807 H
264 2022.12.11 23:00:00 -4.0993 H
265 2022.12.12 00:00:00 -4.7822 H
266 2022.12.12 01:00:00 -5.2288 H
267 2022.12.12 02:00:00 -5.4953 H
268 2022.12.12 03:00:00 -4.9437 H
269 2022.12.12 04:00:00 -5.292 H
270 2022.12.12 05:00:00 -5.9497 H
271 2022.12.12 06:00:00 -5.7635 H
272 2022.12.12 07:00:00 -5.5782 H
273 2022.12.12 08:00:00 -5.2905 H
274 2022.12.12 09:00:00 -4.6612 H
275 2022.12.12 10:00:00 -4.54 H
276 2022.12.12 11:00:00 -3.8802 H
277 2022.12.12 12:00:00 -3.7017 H
278 2022.12.12 13:00:00 -3.8407 H
279 2022.12.12 14:00:00 -3.9608 H
280 2022.12.12 15:00:00 -4.36 H
281 2022.12.12 16:00:00 -4.5192 H
282 2022.12.12 17:00:00 -5.148 H
283 2022.12.12 18:00:00 -5.2087 H
284 2022.12.12 19:00:00 -5.0862 H
285 2022.12.12 20:00:00 -5.3105 H
286 2022.12.12 21:00:00 -5.1888 H
287 2022.12.12 22:00:00 -5.3723 H
288 2022.12.12 23:00:00 -4.7007 H
289 2022.12.13 00:00:00 -5.0047 H
290 2022.12.13 01:00:00 -5.5162 H
291 2022.12.13 02:00:00 -5.5575 H
292 2022.12.13 03:00:00 -5.7423 H
293 2022.12.13 04:00:00 -6.0122 H
294 2022.12.13 05:00:00 -6.1995 H
295 2022.12.13 06:00:00 -6.4083 H
296 2022.12.13 07:00:00 -6.3877 H
297 2022.12.13 08:00:00 -6.2832 H
298 2022.12.13 09:00:00 -6.2828 H
299 2022.12.13 10:00:00 -5.6405 H
300 2022.12.13 11:00:00 -4.9037 H
301 2022.12.13 12:00:00 -4.803 H
302 2022.12.13 13:00:00 -4.4393 H
303 2022.12.13 14:00:00 -3.6025 H
304 2022.12.13 15:00:00 -3.5835 H
305 2022.12.13 16:00:00 -3.9198 H
306 2022.12.13 17:00:00 -3.9398 H
307 2022.12.13 18:00:00 -4.0588 H
308 2022.12.13 19:00:00 -3.4645 H
309 2022.12.13 20:00:00 -3.5632 H
310 2022.12.13 21:00:00 -3.4445 H
311 2022.12.13 22:00:00 -3.1308 H
312 2022.12.13 23:00:00 -3.3857 H
313 2022.12.14 00:00:00 -3.1112 H
314 2022.12.14 01:00:00 -3.0135 H
315 2022.12.14 02:00:00 -2.8577 H
316 2022.12.14 03:00:00 -2.955 H
317 2022.12.14 04:00:00 -2.8968 H
318 2022.12.14 05:00:00 -2.6057 H
319 2022.12.14 06:00:00 -2.4123 H
320 2022.12.14 07:00:00 -2.2197 H
321 2022.12.14 08:00:00 -1.9895 H
322 2022.12.14 09:00:00 -1.6658 H
323 2022.12.14 10:00:00 -1.3245 H
324 2022.12.14 11:00:00 -0.7975 H
325 2022.12.14 12:00:00 -0.9098 H
