date_hour,th
2022-12-27T12:00:00Z,10.301
2022-12-27T13:00:00Z,9.2215
2022-12-27T14:00:00Z,8.528666666666666
2022-12-27T15:00:00Z,6.874666666666667
2022-12-27T16:00:00Z,5.1129999999999995
2022-12-27T17:00:00Z,4.615166666666666
2022-12-27T18:00:00Z,3.8873333333333333
2022-12-27T19:00:00Z,3.3631666666666664
2022-12-27T20:00:00Z,3.0293333333333337
2022-12-27T21:00:00Z,2.729
2022-12-27T22:00:00Z,2.5164999999999997
2022-12-27T23:00:00Z,2.5164999999999997
2022-12-28T00:00:00Z,2.8173333333333335
2022-12-28T01:00:00Z,3.5033333333333334
2022-12-28T02:00:00Z,5.480166666666666
2022-12-28T03:00:00Z,7.163166666666667
2022-12-28T04:00:00Z,7.6475
2022-12-28T05:00:00Z,7.180166666666667
2022-12-28T06:00:00Z,NA
2022-12-28T07:00:00Z,8.181000000000001
2022-12-28T08:00:00Z,8.973833333333333
2022-12-28T09:00:00Z,10.171333333333333
2022-12-28T10:00:00Z,NA
2022-12-28T11:00:00Z,11.147333333333332
2022-12-28T12:00:00Z,13.130166666666668
2022-12-28T13:00:00Z,12.438833333333333
2022-12-28T14:00:00Z,10.088833333333334
2022-12-28T15:00:00Z,10.121666666666666
2022-12-28T16:00:00Z,10.579
2022-12-28T17:00:00Z,11.2285
2022-12-28T18:00:00Z,12.905166666666666
2022-12-28T19:00:00Z,13.033833333333334
2022-12-28T20:00:00Z,11.826
2022-12-28T21:00:00Z,12.519666666666666
2022-12-28T22:00:00Z,13.450833333333334
2022-12-28T23:00:00Z,13.707
2022-12-29T00:00:00Z,13.771
2022-12-29T01:00:00Z,12.793
2022-12-29T02:00:00Z,11.9885
2022-12-29T03:00:00Z,12.214166666666667
2022-12-29T04:00:00Z,12.181666666666667
2022-12-29T05:00:00Z,13.161833333333334
2022-12-29T06:00:00Z,13.787
2022-12-29T07:00:00Z,13.690833333333334
2022-12-29T08:00:00Z,13.707
2022-12-29T09:00:00Z,13.691
2022-12-29T10:00:00Z,12.825166666666666
2022-12-29T11:00:00Z,13.177833333333334
2022-12-29T12:00:00Z,13.578833333333334
2022-12-29T13:00:00Z,13.515
2022-12-29T14:00:00Z,12.873333333333333
2022-12-29T15:00:00Z,11.988
2022-12-29T16:00:00Z,11.810666666666666
2022-12-29T17:00:00Z,11.196
2022-12-29T18:00:00Z,11.584333333333333
2022-12-29T19:00:00Z,11.211
2022-12-29T20:00:00Z,9.270666666666667
2022-12-29T21:00:00Z,7.3645000000000005
2022-12-29T22:00:00Z,7.448333333333333
2022-12-29T23:00:00Z,7.2645
2022-12-30T00:00:00Z,7.214
2022-12-30T01:00:00Z,6.929
2022-12-30T02:00:00Z,5.881333333333333
2022-12-30T03:00:00Z,6.39
2022-12-30T04:00:00Z,6.136166666666666
2022-12-30T05:00:00Z,5.6945
2022-12-30T06:00:00Z,5.08
2022-12-30T07:00:00Z,4.942666666666667
2022-12-30T08:00:00Z,5.370333333333333
2022-12-30T09:00:00Z,7.094
2022-12-30T10:00:00Z,9.220666666666666
2022-12-30T11:00:00Z,10.367166666666666
2022-12-30T12:00:00Z,10.220666666666666
2022-12-30T13:00:00Z,11.907
2022-12-30T14:00:00Z,12.439333333333334
2022-12-30T15:00:00Z,12.423166666666667
2022-12-30T16:00:00Z,13.562666666666667
2022-12-30T17:00:00Z,14.170166666666667
2022-12-30T18:00:00Z,14.4415
2022-12-30T19:00:00Z,14.202166666666667
2022-12-30T20:00:00Z,14.585
2022-12-30T21:00:00Z,14.935500000000001
2022-12-30T22:00:00Z,15.079166666666666
2022-12-30T23:00:00Z,15.874
2022-12-31T00:00:00Z,16.223833333333335
2022-12-31T01:00:00Z,16.287166666666668
2022-12-31T02:00:00Z,15.476833333333333
2022-12-31T03:00:00Z,14.521166666666666
2022-12-31T04:00:00Z,14.313666666666666
2022-12-31T05:00:00Z,14.3775
2022-12-31T06:00:00Z,13.354333333333333
2022-12-31T07:00:00Z,12.728666666666667
2022-12-31T08:00:00Z,15.428333333333335
2022-12-31T09:00:00Z,17.33416666666667
2022-12-31T10:00:00Z,20.062666666666665
2022-12-31T11:00:00Z,21.031333333333333
2022-12-31T12:00:00Z,19.823833333333333
2022-12-31T13:00:00Z,18.238166666666668
2022-12-31T14:00:00Z,16.89
2022-12-31T15:00:00Z,14.393333333333334
2022-12-31T16:00:00Z,13.611
2022-12-31T17:00:00Z,13.113833333333334
2022-12-31T18:00:00Z,11.616666666666667
2022-12-31T19:00:00Z,11.777666666666667
2022-12-31T20:00:00Z,13.2245
2022-12-31T21:00:00Z,15.253833333333333
2022-12-31T22:00:00Z,15.699333333333334
2022-12-31T23:00:00Z,15.810666666666666
2023-01-01T00:00:00Z,15.285666666666668
2023-01-01T01:00:00Z,14.01
2023-01-01T02:00:00Z,13.738666666666667
2023-01-01T03:00:00Z,13.098
2023-01-01T04:00:00Z,13.4025
2023-01-01T05:00:00Z,12.422
2023-01-01T06:00:00Z,10.561833333333333
2023-01-01T07:00:00Z,9.088833333333334
2023-01-01T08:00:00Z,9.630666666666666
2023-01-01T09:00:00Z,12.453333333333333
2023-01-01T10:00:00Z,NA
2023-01-01T11:00:00Z,18.158666666666665
2023-01-01T12:00:00Z,18.7455
2023-01-01T13:00:00Z,18.333166666666667
2023-01-01T14:00:00Z,17.143833333333333
2023-01-01T15:00:00Z,14.264166666666668
2023-01-01T16:00:00Z,12.583666666666666
2023-01-01T17:00:00Z,11.357666666666667
2023-01-01T18:00:00Z,10.1385
2023-01-01T19:00:00Z,12.245666666666667
2023-01-01T20:00:00Z,9.975166666666667
2023-01-01T21:00:00Z,9.204833333333333
2023-01-01T22:00:00Z,8.907166666666667
2023-01-01T23:00:00Z,8.657333333333334
2023-01-02T00:00:00Z,9.154666666666667
2023-01-02T01:00:00Z,7.864166666666667
2023-01-02T02:00:00Z,6.8115000000000006
2023-01-02T03:00:00Z,7.8795
2023-01-02T04:00:00Z,8.825833333333334
2023-01-02T05:00:00Z,9.533
2023-01-02T06:00:00Z,9.845
2023-01-02T07:00:00Z,9.959333333333333
2023-01-02T08:00:00Z,10.595166666666668
2023-01-02T09:00:00Z,NA
2023-01-02T10:00:00Z,15.906
2023-01-02T11:00:00Z,17.0965
2023-01-02T12:00:00Z,17.223333333333333
2023-01-02T13:00:00Z,15.794833333333333
2023-01-02T14:00:00Z,13.417166666666667
2023-01-02T15:00:00Z,12.197666666666667
2023-01-02T16:00:00Z,12.600166666666667
2023-01-02T17:00:00Z,NA
2023-01-02T18:00:00Z,11.115333333333334
2023-01-02T19:00:00Z,10.806833333333334
2023-01-02T20:00:00Z,10.089833333333333
2023-01-02T21:00:00Z,9.221333333333334
2023-01-02T22:00:00Z,8.8595
2023-01-02T23:00:00Z,NA
2023-01-03T00:00:00Z,8.346666666666668
2023-01-03T01:00:00Z,8.048166666666667
2023-01-03T02:00:00Z,7.715333333333334
2023-01-03T03:00:00Z,7.648666666666667
2023-01-03T04:00:00Z,7.581833333333333
2023-01-03T05:00:00Z,7.2138333333333335
2023-01-03T06:00:00Z,6.3901666666666666
2023-01-03T07:00:00Z,6.491333333333333
2023-01-03T08:00:00Z,7.2305
2023-01-03T09:00:00Z,8.263666666666667
2023-01-03T10:00:00Z,8.6605
2023-01-03T11:00:00Z,10.855166666666666
2023-01-03T12:00:00Z,11.729833333333334
2023-01-03T13:00:00Z,11.406333333333333
2023-01-03T14:00:00Z,10.268833333333333
2023-01-03T15:00:00Z,8.559666666666667
2023-01-03T16:00:00Z,6.979666666666667
2023-01-03T17:00:00Z,6.407
2023-01-03T18:00:00Z,5.797
2023-01-03T19:00:00Z,5.1825
2023-01-03T20:00:00Z,4.718666666666667
2023-01-03T21:00:00Z,4.217333333333333
2023-01-03T22:00:00Z,3.922333333333333
2023-01-03T23:00:00Z,3.2045
2023-01-04T00:00:00Z,2.0341666666666667
2023-01-04T01:00:00Z,1.5148333333333333
2023-01-04T02:00:00Z,1.7309999999999999
2023-01-04T03:00:00Z,2.6533333333333333
2023-01-04T04:00:00Z,NA
2023-01-04T05:00:00Z,8.413
2023-01-04T06:00:00Z,9.056833333333334
2023-01-04T07:00:00Z,NA
2023-01-04T08:00:00Z,7.980833333333334
2023-01-04T09:00:00Z,8.0145
2023-01-04T10:00:00Z,9.484
2023-01-04T11:00:00Z,10.334666666666667
2023-01-04T12:00:00Z,NA
2023-01-04T13:00:00Z,10.335
2023-01-04T14:00:00Z,NA
2023-01-04T15:00:00Z,9.795833333333334
2023-01-04T16:00:00Z,9.877500000000001
2023-01-04T17:00:00Z,10.3835
2023-01-04T18:00:00Z,10.660666666666666
2023-01-04T19:00:00Z,NA
2023-01-04T20:00:00Z,NA
2023-01-04T21:00:00Z,NA
2023-01-04T22:00:00Z,NA
2023-01-04T23:00:00Z,NA
2023-01-05T00:00:00Z,11.018166666666666
2023-01-05T01:00:00Z,10.318
2023-01-05T02:00:00Z,10.513833333333334
2023-01-05T03:00:00Z,NA
2023-01-05T04:00:00Z,10.513833333333334
2023-01-05T05:00:00Z,10.725333333333333
2023-01-05T06:00:00Z,NA
2023-01-05T07:00:00Z,11.0505
2023-01-05T08:00:00Z,11.325666666666667
2023-01-05T09:00:00Z,11.777833333333334
2023-01-05T10:00:00Z,13.514833333333334
2023-01-05T11:00:00Z,13.594333333333333
2023-01-05T12:00:00Z,14.074333333333334
2023-01-05T13:00:00Z,13.722666666666667
2023-01-05T14:00:00Z,12.921666666666667
2023-01-05T15:00:00Z,12.278500000000001
2023-01-05T16:00:00Z,11.907666666666668
2023-01-05T17:00:00Z,NA
2023-01-05T18:00:00Z,NA
2023-01-05T19:00:00Z,11.293166666666666
2023-01-05T20:00:00Z,10.823
2023-01-05T21:00:00Z,10.204166666666667
2023-01-05T22:00:00Z,NA
2023-01-05T23:00:00Z,9.3855
2023-01-06T00:00:00Z,8.5785
2023-01-06T01:00:00Z,7.865
2023-01-06T02:00:00Z,6.996166666666666
2023-01-06T03:00:00Z,6.575666666666667
2023-01-06T04:00:00Z,6.356333333333334
2023-01-06T05:00:00Z,6.929
2023-01-06T06:00:00Z,6.811
2023-01-06T07:00:00Z,7.012333333333333
2023-01-06T08:00:00Z,8.262500000000001
2023-01-06T09:00:00Z,10.464666666666666
2023-01-06T10:00:00Z,11.777666666666667
2023-01-06T11:00:00Z,14.170166666666667
2023-01-06T12:00:00Z,13.9945
2023-01-06T13:00:00Z,12.936833333333334
2023-01-06T14:00:00Z,11.762166666666667
2023-01-06T15:00:00Z,11.050166666666666
2023-01-06T16:00:00Z,10.383666666666667
2023-01-06T17:00:00Z,NA
2023-01-06T18:00:00Z,9.828666666666667
2023-01-06T19:00:00Z,8.759333333333334
2023-01-06T20:00:00Z,8.628166666666667
2023-01-06T21:00:00Z,NA
2023-01-06T22:00:00Z,8.81
2023-01-06T23:00:00Z,NA
2023-01-07T00:00:00Z,NA
2023-01-07T01:00:00Z,NA
2023-01-07T02:00:00Z,NA
2023-01-07T03:00:00Z,NA
2023-01-07T04:00:00Z,NA
2023-01-07T05:00:00Z,NA
2023-01-07T06:00:00Z,NA
2023-01-07T07:00:00Z,7.715333333333334
2023-01-07T08:00:00Z,7.7815
2023-01-07T09:00:00Z,8.594166666666666
2023-01-07T10:00:00Z,10.641166666666667
2023-01-07T11:00:00Z,14.121166666666667
2023-01-07T12:00:00Z,15.492666666666667
2023-01-07T13:00:00Z,14.871666666666666
2023-01-07T14:00:00Z,13.049
2023-01-07T15:00:00Z,11.632833333333334
2023-01-07T16:00:00Z,10.218166666666667
2023-01-07T17:00:00Z,8.792833333333334
2023-01-07T18:00:00Z,8.230500000000001
2023-01-07T19:00:00Z,7.531666666666666
2023-01-07T20:00:00Z,6.339333333333333
2023-01-07T21:00:00Z,5.421
2023-01-07T22:00:00Z,5.010666666666666
