date_time,th,origin
2023-01-01 22:00,13.0030,H
2023-01-01 23:00,12.3443,H
2023-01-02 00:00,11.8933,H
2023-01-02 01:00,11.8283,H
2023-01-02 02:00,10.8580,H
2023-01-02 03:00,10.2070,H
2023-01-02 04:00,9.7400,R
2023-01-02 05:00,10.9388,H
2023-01-02 06:00,11.0040,H
2023-01-02 07:00,11.2630,H
2023-01-02 08:00,11.2630,H
2023-01-02 09:00,11.7157,H
2023-01-02 10:00,13.2600,R
2023-01-02 11:00,15.7900,R
2023-01-02 12:00,15.9200,R
2023-01-02 13:00,16.2500,R
2023-01-02 14:00,16.1128,H
2023-01-02 15:00,14.0430,H
2023-01-02 16:00,12.8428,H
2023-01-02 17:00,13.2438,H
2023-01-02 18:00,12.5100,R
2023-01-02 19:00,11.8125,H
2023-01-02 20:00,11.6025,H
2023-01-02 21:00,11.1983,H
2023-01-02 22:00,10.4028,H
2023-01-02 23:00,10.4188,H
2023-01-03 00:00,9.1300,R
2023-01-03 01:00,8.7400,R
2023-01-03 02:00,9.8480,H
2023-01-03 03:00,8.0900,R
2023-01-03 04:00,7.9500,R
2023-01-03 05:00,9.4552,H
2023-01-03 06:00,7.6700,R
2023-01-03 07:00,8.6653,H
2023-01-03 08:00,8.2518,H
2023-01-03 09:00,8.4837,H
2023-01-03 10:00,9.2252,H
2023-01-03 11:00,10.2883,H
2023-01-03 12:00,8.3900,R
2023-01-03 13:00,9.5900,R
2023-01-03 14:00,17.0807,H
2023-01-03 15:00,15.5405,H
2023-01-03 16:00,9.3900,R
2023-01-03 17:00,8.8127,H
2023-01-03 18:00,7.6535,H
2023-01-03 19:00,6.7838,H
2023-01-03 20:00,6.2952,H
2023-01-03 21:00,5.9228,H
2023-01-03 22:00,5.4975,H
2023-01-03 23:00,5.1733,H
2023-01-04 00:00,4.9163,H
2023-01-04 01:00,4.2767,H
2023-01-04 02:00,3.3560,H
2023-01-04 03:00,3.8445,H
2023-01-04 04:00,4.5017,H
2023-01-04 05:00,7.0510,H
2023-01-04 06:00,8.4500,H
2023-01-04 07:00,9.2087,H
2023-01-04 08:00,9.5043,H
2023-01-04 09:00,8.6482,H
2023-01-04 10:00,8.4005,H
2023-01-04 11:00,9.5365,H
2023-01-04 12:00,10.4353,H
2023-01-04 13:00,10.2100,R
2023-01-04 14:00,10.2725,H
2023-01-04 15:00,10.1100,R
2023-01-04 16:00,10.0000,R
2023-01-04 17:00,10.1800,R
2023-01-04 18:00,10.5492,H
2023-01-04 19:00,10.8743,H
2023-01-04 20:00,11.0400,R
2023-01-04 21:00,11.0600,R
2023-01-04 22:00,11.0000,R
2023-01-04 23:00,10.9200,R
2023-01-05 00:00,10.9900,R
2023-01-05 01:00,11.2792,H
2023-01-05 02:00,10.8252,H
2023-01-05 03:00,10.6600,R
2023-01-05 04:00,10.7900,R
2023-01-05 05:00,10.7300,R
2023-01-05 06:00,10.8900,R
2023-01-05 07:00,11.0400,R
2023-01-05 08:00,11.2100,R
2023-01-05 09:00,11.5702,H
2023-01-05 10:00,12.4875,H
2023-01-05 11:00,13.8197,H
2023-01-05 12:00,13.2277,H
2023-01-05 13:00,12.6700,R
2023-01-05 14:00,14.3462,H
2023-01-05 15:00,13.0673,H
2023-01-05 16:00,12.6017,H
2023-01-05 17:00,12.2157,H
2023-01-05 18:00,11.9700,R
2023-01-05 19:00,11.8000,R
2023-01-05 20:00,12.3122,H
2023-01-05 21:00,11.7802,H
2023-01-05 22:00,11.1175,H
2023-01-05 23:00,10.6955,H
2023-01-06 00:00,10.0275,H
2023-01-06 01:00,9.3070,H
2023-01-06 02:00,8.6158,H
2023-01-06 03:00,8.2685,H
2023-01-06 04:00,7.7037,H
2023-01-06 05:00,7.3867,H
2023-01-06 06:00,7.7200,H
2023-01-06 07:00,7.6868,H
2023-01-06 08:00,7.8865,H
2023-01-06 09:00,9.1255,H
2023-01-06 10:00,10.9390,H
2023-01-06 11:00,11.1100,R
2023-01-06 12:00,12.0700,R
2023-01-06 13:00,12.4400,R
2023-01-06 14:00,11.7500,R
2023-01-06 15:00,12.1352,H
2023-01-06 16:00,11.5540,H
2023-01-06 17:00,11.0200,H
2023-01-06 18:00,9.8400,R
2023-01-06 19:00,10.7605,H
2023-01-06 20:00,10.4838,H
2023-01-06 21:00,10.0602,H
2023-01-06 22:00,8.5900,R
2023-01-06 23:00,9.7827,H
2023-01-07 00:00,9.7990,H
2023-01-07 01:00,9.5207,H
2023-01-07 02:00,8.2500,R
2023-01-07 03:00,8.4600,R
2023-01-07 04:00,9.3730,H
2023-01-07 05:00,9.3073,H
2023-01-07 06:00,9.3567,H
2023-01-07 07:00,8.3400,R
2023-01-07 08:00,8.9785,H
2023-01-07 09:00,8.8632,H
2023-01-07 10:00,9.1423,H
2023-01-07 11:00,10.9800,R
2023-01-07 12:00,12.1200,R
2023-01-07 13:00,13.8000,R
2023-01-07 14:00,14.0700,R
2023-01-07 15:00,13.5600,R
2023-01-07 16:00,14.6640,H
2023-01-07 17:00,12.1178,H
2023-01-07 18:00,9.9450,H
2023-01-07 19:00,8.9290,H
2023-01-07 20:00,8.2683,H
2023-01-07 21:00,7.7535,H
2023-01-07 22:00,7.1857,H
2023-01-07 23:00,6.5820,H
