"Plot Title: 10350090"
#	Date	Time	Temp (°C) LGR S/N: 10350090,  #10350090	Intensity (Lux) LGR S/N: 10350090,  #10350090	Coupler Attached LGR S/N: 10350090	Coupler Detached LGR S/N: 10350090	Host Connected LGR S/N: 10350090	Stopped LGR S/N: 10350090	End Of File LGR S/N: 10350090
295	2018-12-11	00:00:00	5.244	0.0					
296	2018-12-11	00:10:00	5.450	0.0					
297	2018-12-11	00:20:00	5.347	0.0					
298	2018-12-11	00:30:00	5.141	0.0					
299	2018-12-11	00:40:00	5.244	0.0					
300	2018-12-11	00:50:00	5.347	0.0					
301	2018-12-11	01:00:00	5.347	0.0					
302	2018-12-11	01:10:00	5.450	0.0					
303	2018-12-11	01:20:00	5.450	0.0					
304	2018-12-11	01:30:00	5.244	0.0					
305	2018-12-11	01:40:00	5.244	0.0					
306	2018-12-11	01:50:00	5.037	0.0					
307	2018-12-11	02:00:00	5.037	0.0					
308	2018-12-11	02:10:00	4.934	0.0					
309	2018-12-11	02:20:00	4.831	0.0					
310	2018-12-11	02:30:00	4.727	0.0					
311	2018-12-11	02:40:00	4.727	0.0					
312	2018-12-11	02:50:00	4.727	0.0					
313	2018-12-11	03:00:00	4.727	0.0					
314	2018-12-11	03:10:00	4.727	0.0					
315	2018-12-11	03:20:00	4.727	0.0					
316	2018-12-11	03:30:00	4.727	0.0					
317	2018-12-11	03:40:00	4.831	0.0					
318	2018-12-11	03:50:00	4.831	0.0					
319	2018-12-11	04:00:00	4.831	0.0					
320	2018-12-11	04:10:00	4.623	0.0					
321	2018-12-11	04:20:00	4.623	0.0					
322	2018-12-11	04:30:00	4.519	0.0					
323	2018-12-11	04:40:00	4.311	0.0					
324	2018-12-11	04:50:00	4.311	0.0					
325	2018-12-11	05:00:00	4.311	0.0					
326	2018-12-11	05:10:00	3.998	0.0					
327	2018-12-11	05:20:00	3.893	0.0					
328	2018-12-11	05:30:00	3.998	0.0					
329	2018-12-11	05:40:00	4.102	0.0					
330	2018-12-11	05:50:00	4.207	0.0					
331	2018-12-11	06:00:00	4.102	0.0					
332	2018-12-11	06:10:00	3.998	0.0					
333	2018-12-11	06:20:00	3.788	0.0					
334	2018-12-11	06:30:00	3.472	0.0					
335	2018-12-11	06:40:00	3.472	0.0					
336	2018-12-11	06:50:00	3.261	0.0					
337	2018-12-11	07:00:00	3.261	0.0					
338	2018-12-11	07:10:00	3.049	0.0					
339	2018-12-11	07:20:00	2.943	0.0					
340	2018-12-11	07:30:00	2.837	0.0					
341	2018-12-11	07:40:00	2.730	0.0					
342	2018-12-11	07:50:00	2.624	21.5					
343	2018-12-11	08:00:00	2.624	96.9					
344	2018-12-11	08:10:00	2.624	247.6					
345	2018-12-11	08:20:00	2.624	441.3					
346	2018-12-11	08:30:00	2.837	635.1					
347	2018-12-11	08:40:00	2.730	818.1					
348	2018-12-11	08:50:00	2.837	990.3					
349	2018-12-11	09:00:00	2.730	1,237.9					
350	2018-12-11	09:10:00	2.730	1,377.8					
351	2018-12-11	09:20:00	2.730	1,722.2					
352	2018-12-11	09:30:00	2.943	2,066.7					
353	2018-12-11	09:40:00	3.261	2,066.7					
354	2018-12-11	09:50:00	3.683	2,927.8					
355	2018-12-11	10:00:00	4.102	3,272.2					
356	2018-12-11	10:10:00	4.207	3,444.5					
357	2018-12-11	10:20:00	4.311	3,616.7					
358	2018-12-11	10:30:00	4.415	3,961.1					
359	2018-12-11	10:40:00	4.831	4,133.4					
360	2018-12-11	10:50:00	4.934	4,305.6					
361	2018-12-11	11:00:00	5.141	4,477.8					
362	2018-12-11	11:10:00	5.244	3,444.5					
363	2018-12-11	11:20:00	5.347	4,994.5					
364	2018-12-11	11:30:00	5.655	5,338.9					
365	2018-12-11	11:40:00	6.064	5,166.7					
366	2018-12-11	11:50:00	6.370	5,511.1					
367	2018-12-11	12:00:00	6.674	6,200.0					
368	2018-12-11	12:10:00	7.079	6,200.0					
369	2018-12-11	12:20:00	7.179	6,544.5					
370	2018-12-11	12:30:00	7.381	7,233.4					
371	2018-12-11	12:40:00	7.882	8,266.7					
372	2018-12-11	12:50:00	8.282	8,611.2					
373	2018-12-11	13:00:00	8.481	9,300.1					
374	2018-12-11	13:10:00	8.082	10,333.4					
375	2018-12-11	13:20:00	8.182	10,677.8					
376	2018-12-11	13:30:00	8.481	4,477.8					
377	2018-12-11	13:40:00	8.082	12,400.1					
378	2018-12-11	13:50:00	8.382	8,266.7					
379	2018-12-11	14:00:00	8.182	4,994.5					
380	2018-12-11	14:10:00	7.682	5,166.7					
381	2018-12-11	14:20:00	7.079	3,961.1					
382	2018-12-11	14:30:00	6.978	3,444.5					
383	2018-12-11	14:40:00	7.079	2,927.8					
384	2018-12-11	14:50:00	7.079	2,669.5					
385	2018-12-11	15:00:00	7.682	6,544.5					
386	2018-12-11	15:10:00	7.882	6,544.5					
387	2018-12-11	15:20:00	8.481	10,677.8					
388	2018-12-11	15:30:00	9.176	10,333.4					
389	2018-12-11	15:40:00	9.275	7,577.8					
390	2018-12-11	15:50:00	8.581	3,100.0					
391	2018-12-11	16:00:00	7.481	904.2					
392	2018-12-11	16:10:00	6.775	549.0					
393	2018-12-11	16:20:00	6.471	301.4					
394	2018-12-11	16:30:00	6.268	161.5					
395	2018-12-11	16:40:00	6.268	86.1					
396	2018-12-11	16:50:00	6.064	21.5					
397	2018-12-11	17:00:00	6.064	0.0					
398	2018-12-11	17:10:00	5.655	0.0					
399	2018-12-11	17:20:00	5.347	0.0					
400	2018-12-11	17:30:00	5.141	0.0					
401	2018-12-11	17:40:00	5.141	0.0					
402	2018-12-11	17:50:00	4.934	0.0					
403	2018-12-11	18:00:00	5.037	0.0					
404	2018-12-11	18:10:00	5.037	0.0					
405	2018-12-11	18:20:00	4.831	0.0					
406	2018-12-11	18:30:00	4.727	0.0					
407	2018-12-11	18:40:00	4.727	0.0					
408	2018-12-11	18:50:00	4.623	0.0					
409	2018-12-11	19:00:00	4.623	0.0					
410	2018-12-11	19:10:00	4.519	0.0					
411	2018-12-11	19:20:00	4.519	0.0					
412	2018-12-11	19:30:00	4.415	0.0					
413	2018-12-11	19:40:00	4.415	0.0					
414	2018-12-11	19:50:00	4.519	0.0					
415	2018-12-11	20:00:00	4.519	0.0					
416	2018-12-11	20:10:00	4.415	0.0					
417	2018-12-11	20:20:00	4.311	0.0					
418	2018-12-11	20:30:00	4.311	0.0					
419	2018-12-11	20:40:00	4.311	0.0					
420	2018-12-11	20:50:00	4.102	0.0					
421	2018-12-11	21:00:00	3.998	0.0					
422	2018-12-11	21:10:00	3.683	0.0					
423	2018-12-11	21:20:00	3.367	0.0					
424	2018-12-11	21:30:00	3.049	0.0					
425	2018-12-11	21:40:00	3.049	0.0					
426	2018-12-11	21:50:00	2.943	0.0					
427	2018-12-11	22:00:00	2.837	0.0					
428	2018-12-11	22:10:00	2.730	0.0					
429	2018-12-11	22:20:00	2.517	0.0					
430	2018-12-11	22:30:00	2.410	0.0					
431	2018-12-11	22:40:00	2.303	0.0					
432	2018-12-11	22:50:00	2.195	0.0					
433	2018-12-11	23:00:00	1.980	0.0					
434	2018-12-11	23:10:00	1.872	0.0					
435	2018-12-11	23:20:00	1.980	0.0					
436	2018-12-11	23:30:00	1.872	0.0					
437	2018-12-11	23:40:00	1.764	0.0					
438	2018-12-11	23:50:00	1.656	0.0					
439	2018-12-12	00:00:00	1.656	0.0					
440	2018-12-12	00:10:00	1.764	0.0					
441	2018-12-12	00:20:00	1.764	0.0					
442	2018-12-12	00:30:00	1.764	0.0					
443	2018-12-12	00:40:00	1.548	0.0					
444	2018-12-12	00:50:00	1.548	0.0					
445	2018-12-12	01:00:00	1.548	0.0					
446	2018-12-12	01:10:00	1.221	0.0					
447	2018-12-12	01:20:00	1.221	0.0					
448	2018-12-12	01:30:00	1.221	0.0					
449	2018-12-12	01:40:00	1.112	0.0					
450	2018-12-12	01:50:00	1.221	0.0					
451	2018-12-12	02:00:00	1.221	0.0					
452	2018-12-12	02:10:00	1.221	0.0					
453	2018-12-12	02:20:00	1.112	0.0					
454	2018-12-12	02:30:00	1.003	0.0					
455	2018-12-12	02:40:00	0.893	0.0					
456	2018-12-12	02:50:00	1.003	0.0					
457	2018-12-12	03:00:00	1.003	0.0					
458	2018-12-12	03:10:00	1.003	0.0					
459	2018-12-12	03:20:00	0.893	0.0					
460	2018-12-12	03:30:00	0.784	0.0					
461	2018-12-12	03:40:00	0.784	0.0					
462	2018-12-12	03:50:00	0.674	0.0					
463	2018-12-12	04:00:00	0.784	0.0					
464	2018-12-12	04:10:00	0.563	0.0					
465	2018-12-12	04:20:00	0.563	0.0					
466	2018-12-12	04:30:00	0.563	0.0					
467	2018-12-12	04:40:00	0.453	0.0					
468	2018-12-12	04:50:00	0.563	0.0					
469	2018-12-12	05:00:00	0.563	0.0					
470	2018-12-12	05:10:00	0.563	0.0					
471	2018-12-12	05:20:00	0.453	0.0					
472	2018-12-12	05:30:00	0.232	0.0					
473	2018-12-12	05:40:00	0.121	0.0					
474	2018-12-12	05:50:00	0.010	0.0					
475	2018-12-12	06:00:00	-0.325	0.0					
476	2018-12-12	06:10:00	-0.549	0.0					
477	2018-12-12	06:20:00	-0.213	0.0					
478	2018-12-12	06:30:00	-0.213	0.0					
479	2018-12-12	06:40:00	-0.325	0.0					
480	2018-12-12	06:50:00	-0.213	0.0					
481	2018-12-12	07:00:00	-0.325	0.0					
482	2018-12-12	07:10:00	-0.549	0.0					
483	2018-12-12	07:20:00	-0.549	0.0					
484	2018-12-12	07:30:00	-0.549	0.0					
485	2018-12-12	07:40:00	-0.549	0.0					
486	2018-12-12	07:50:00	-0.437	21.5					
487	2018-12-12	08:00:00	-0.213	107.6					
488	2018-12-12	08:10:00	-0.213	279.9					
489	2018-12-12	08:20:00	-0.102	462.9					
490	2018-12-12	08:30:00	-0.102	645.8					
491	2018-12-12	08:40:00	0.010	807.3					
492	2018-12-12	08:50:00	0.010	958.0					
493	2018-12-12	09:00:00	0.121	1,173.3					
494	2018-12-12	09:10:00	0.121	1,377.8					
495	2018-12-12	09:20:00	0.121	1,722.2					
496	2018-12-12	09:30:00	0.453	2,152.8					
497	2018-12-12	09:40:00	0.784	2,755.6					
498	2018-12-12	09:50:00	1.439	3,616.7					
499	2018-12-12	10:00:00	1.764	3,961.1					
500	2018-12-12	10:10:00	2.088	4,133.4					
501	2018-12-12	10:20:00	1.872	3,961.1					
502	2018-12-12	10:30:00	2.195	4,477.8					
503	2018-12-12	10:40:00	6.775	7,233.4					
504	2018-12-12	10:50:00	4.311	4,477.8					
505	2018-12-12	11:00:00	3.683	4,477.8					
506	2018-12-12	11:10:00	3.578	4,650.0					
507	2018-12-12	11:20:00	3.683	4,822.3					
508	2018-12-12	11:30:00	3.578	4,994.5					
509	2018-12-12	11:40:00	3.683	5,166.7					
510	2018-12-12	11:50:00	3.998	5,166.7					
511	2018-12-12	12:00:00	4.102	5,511.1					
512	2018-12-12	12:10:00	4.415	5,511.1					
513	2018-12-12	12:20:00	4.415	6,200.0					
514	2018-12-12	12:30:00	4.415	6,200.0					
515	2018-12-12	12:40:00	4.311	4,994.5					
516	2018-12-12	12:50:00	3.472	2,152.8					
517	2018-12-12	13:00:00	2.943	2,325.0					
518	2018-12-12	13:10:00	2.943	2,669.5					
519	2018-12-12	13:20:00	3.261	4,133.4					
520	2018-12-12	13:30:00	4.102	3,788.9					
521	2018-12-12	13:40:00	4.727	4,822.3					
522	2018-12-12	13:50:00	5.552	10,677.8					
523	2018-12-12	14:00:00	6.471	10,677.8					
524	2018-12-12	14:10:00	6.573	3,788.9					
525	2018-12-12	14:20:00	6.064	7,577.8					
526	2018-12-12	14:30:00	5.860	11,022.3					
527	2018-12-12	14:40:00	6.268	9,300.1					
528	2018-12-12	14:50:00	6.471	3,788.9					
529	2018-12-12	15:00:00	5.860	3,444.5					
530	2018-12-12	15:10:00	6.370	12,400.1					
531	2018-12-12	15:20:00	7.280	11,022.3					
532	2018-12-12	15:30:00	7.280	4,822.3					
533	2018-12-12	15:40:00	6.877	5,166.7					
534	2018-12-12	15:50:00	7.179	7,577.8					
535	2018-12-12	16:00:00	7.079	5,166.7					
536	2018-12-12	16:10:00	5.037	1,291.7					
537	2018-12-12	16:20:00	3.683	882.6					
538	2018-12-12	16:30:00	3.049	430.6					
539	2018-12-12	16:40:00	2.624	161.5					
