300,12/2/2020 1:50,5.244,0
301,12/2/2020 2:00,5.141,0
302,12/2/2020 2:10,5.037,0
303,12/2/2020 2:20,5.141,0
304,12/2/2020 2:30,5.141,0
305,12/2/2020 2:40,5.141,0
306,12/2/2020 2:50,4.934,0
307,12/2/2020 3:00,5.141,0
308,12/2/2020 3:10,5.037,0
309,12/2/2020 3:20,5.037,0
310,12/2/2020 3:30,5.037,0
311,12/2/2020 3:40,4.934,0
312,12/2/2020 3:50,4.934,0
313,12/2/2020 4:00,4.934,0
314,12/2/2020 4:10,5.037,0
315,12/2/2020 4:20,5.037,0
316,12/2/2020 4:30,5.037,0
317,12/2/2020 4:40,4.934,0
318,12/2/2020 4:50,4.934,0
319,12/2/2020 5:00,4.934,0
320,12/2/2020 5:10,4.831,0
321,12/2/2020 5:20,4.831,0
322,12/2/2020 5:30,4.831,0
323,12/2/2020 5:40,4.727,0
324,12/2/2020 5:50,4.831,0
325,12/2/2020 6:00,4.831,0
326,12/2/2020 6:10,4.934,0
327,12/2/2020 6:20,4.934,0
328,12/2/2020 6:30,5.037,0
329,12/2/2020 6:40,5.037,0
330,12/2/2020 6:50,4.934,0
331,12/2/2020 7:00,4.934,0
332,12/2/2020 7:10,5.037,0
333,12/2/2020 7:20,5.037,0
334,12/2/2020 7:30,5.141,0
335,12/2/2020 7:40,5.037,0
336,12/2/2020 7:50,5.037,0
337,12/2/2020 8:00,5.037,10.8
338,12/2/2020 8:10,5.037,32.3
339,12/2/2020 8:20,5.037,64.6
340,12/2/2020 8:30,5.141,86.1
341,12/2/2020 8:40,5.347,96.9
342,12/2/2020 8:50,5.552,118.4
343,12/2/2020 9:00,5.552,161.5
344,12/2/2020 9:10,5.552,269.1
345,12/2/2020 9:20,5.552,398.3
346,12/2/2020 9:30,5.552,279.9
347,12/2/2020 9:40,5.45,430.6
348,12/2/2020 9:50,5.347,516.7
349,12/2/2020 10:00,5.347,775
350,12/2/2020 10:10,5.347,861.1
351,12/2/2020 10:20,5.45,1097.9
352,12/2/2020 10:30,5.45,1011.8
353,12/2/2020 10:40,5.552,602.8
354,12/2/2020 10:50,5.655,1377.8
355,12/2/2020 11:00,5.86,1463.9
356,12/2/2020 11:10,6.166,1377.8
357,12/2/2020 11:20,5.962,1033.3
358,12/2/2020 11:30,5.962,893.4
359,12/2/2020 11:40,6.166,1808.3
360,12/2/2020 11:50,6.37,2927.8
361,12/2/2020 12:00,6.775,5166.7
362,12/2/2020 12:10,6.573,1722.2
363,12/2/2020 12:20,6.37,1291.7
364,12/2/2020 12:30,6.268,1356.3
365,12/2/2020 12:40,6.37,2066.7
366,12/2/2020 12:50,6.37,1377.8
367,12/2/2020 13:00,6.471,1377.8
368,12/2/2020 13:10,6.471,1550
369,12/2/2020 13:20,6.37,1550
370,12/2/2020 13:30,6.573,1636.1
371,12/2/2020 13:40,6.674,1894.5
372,12/2/2020 13:50,6.877,1291.7
373,12/2/2020 14:00,6.775,1463.9
374,12/2/2020 14:10,7.079,1636.1
375,12/2/2020 14:20,7.179,1377.8
376,12/2/2020 14:30,7.179,1463.9
377,12/2/2020 14:40,7.179,1550
378,12/2/2020 14:50,7.179,1463.9
379,12/2/2020 15:00,7.179,1054.9
380,12/2/2020 15:10,7.079,1054.9
381,12/2/2020 15:20,6.978,839.6
382,12/2/2020 15:30,6.877,656.6
383,12/2/2020 15:40,6.674,516.7
384,12/2/2020 15:50,6.674,419.8
385,12/2/2020 16:00,6.37,279.9
