id,date-time,temp,lux
1,2020-11-30 00:00:00,"-0,662",0
2,2020-11-30 00:10:00,"-0,549",0
3,2020-11-30 00:20:00,"-0,549",0
4,2020-11-30 00:30:00,"-0,437",0
5,2020-11-30 00:40:00,"-0,325",0
6,2020-11-30 00:50:00,"-0,213",0
7,2020-11-30 01:00:00,"-0,102",0
8,2020-11-30 01:10:00,"-0,102",0
9,2020-11-30 01:20:00,"-0,102",0
10,2020-11-30 01:30:00,"-0,102",0
11,2020-11-30 01:40:00,"-0,213",0
12,2020-11-30 01:50:00,"-0,325",0
13,2020-11-30 02:00:00,"-0,549",0
14,2020-11-30 02:10:00,"-0,662",0
15,2020-11-30 02:20:00,"-0,887",0
16,2020-11-30 02:30:00,"-1,001",0
17,2020-11-30 02:40:00,"-1,114",0
18,2020-11-30 02:50:00,"-1,228",0
19,2020-11-30 03:00:00,"-1,341",0
20,2020-11-30 03:10:00,"-1,341",0
21,2020-11-30 03:20:00,"-1,456",0
22,2020-11-30 03:30:00,"-1,456",0
23,2020-11-30 03:40:00,"-1,456",0
24,2020-11-30 03:50:00,"-1,57",0
25,2020-11-30 04:00:00,"-1,57",0
26,2020-11-30 04:10:00,"-1,57",0
27,2020-11-30 04:20:00,"-1,57",0
28,2020-11-30 04:30:00,"-1,57",0
29,2020-11-30 04:40:00,"-1,456",0
30,2020-11-30 04:50:00,"-1,456",0
31,2020-11-30 05:00:00,"-1,456",0
32,2020-11-30 05:10:00,"-1,456",0
33,2020-11-30 05:20:00,"-1,341",0
34,2020-11-30 05:30:00,"-1,341",0
35,2020-11-30 05:40:00,"-1,341",0
36,2020-11-30 05:50:00,"-1,456",0
37,2020-11-30 06:00:00,"-1,456",0
38,2020-11-30 06:10:00,"-1,57",0
39,2020-11-30 06:20:00,"-1,57",0
40,2020-11-30 06:30:00,"-1,684",0
41,2020-11-30 06:40:00,"-1,684",0
42,2020-11-30 06:50:00,"-1,799",0
43,2020-11-30 07:00:00,"-1,914",0
44,2020-11-30 07:10:00,"-2,03",0
45,2020-11-30 07:20:00,"-1,914",0
46,2020-11-30 07:30:00,"-1,799",0
47,2020-11-30 07:40:00,"-1,57","10,8"
48,2020-11-30 07:50:00,"-1,456","43,1"
49,2020-11-30 08:00:00,"-1,456","96,9"
50,2020-11-30 08:10:00,"-1,456","204,5"
51,2020-11-30 08:20:00,"-1,341","398,3"
52,2020-11-30 08:30:00,"-1,114","613,5"
53,2020-11-30 08:40:00,"-0,774","1280,9"
54,2020-11-30 08:50:00,"-0,213",3100
55,2020-11-30 09:00:00,"0,343","3272,2"
56,2020-11-30 09:10:00,"0,343",3100
57,2020-11-30 09:20:00,"0,674","3444,5"
58,2020-11-30 09:30:00,"0,674","3272,2"
59,2020-11-30 09:40:00,"1,221","4822,3"
60,2020-11-30 09:50:00,"2,088","4477,8"
61,2020-11-30 10:00:00,"1,656","4133,4"
62,2020-11-30 10:10:00,"1,872","5166,7"
63,2020-11-30 10:20:00,"4,519","22044,6"
64,2020-11-30 10:30:00,"10,455","35822,5"
65,2020-11-30 10:40:00,"17,379","46844,8"
66,2020-11-30 10:50:00,"21,091","55111,5"
67,2020-11-30 11:00:00,"23,1","52355,9"
68,2020-11-30 11:10:00,"23,292","52355,9"
69,2020-11-30 11:20:00,"20,996","27555,7"
70,2020-11-30 11:30:00,"16,713","30311,3"
71,2020-11-30 11:40:00,"16,903","33066,9"
72,2020-11-30 11:50:00,"15,187",26178
73,2020-11-30 12:00:00,"15,378",38578
74,2020-11-30 12:10:00,"20,424","49600,3"
75,2020-11-30 12:20:00,"22,525","42711,4"
76,2020-11-30 12:30:00,"22,525","44089,2"
77,2020-11-30 12:40:00,"23,1","39955,8"
78,2020-11-30 12:50:00,"21,378","33066,9"
79,2020-11-30 13:00:00,"14,709","10677,8"
80,2020-11-30 13:10:00,"10,161","8266,7"
81,2020-11-30 13:20:00,"8,282","6544,5"
82,2020-11-30 13:30:00,"7,28","6544,5"
83,2020-11-30 13:40:00,"6,978","5511,1"
84,2020-11-30 13:50:00,"6,37","4822,3"
85,2020-11-30 14:00:00,"5,86","4477,8"
86,2020-11-30 14:10:00,"5,347","3788,9"
87,2020-11-30 14:20:00,"5,037","3444,5"
88,2020-11-30 14:30:00,"4,727",3100
89,2020-11-30 14:40:00,"4,623","2755,6"
90,2020-11-30 14:50:00,"4,311","2669,5"
91,2020-11-30 15:00:00,"4,102","2411,1"
92,2020-11-30 15:10:00,"3,998","2066,7"
93,2020-11-30 15:20:00,"3,893","1980,6"
94,2020-11-30 15:30:00,"3,788","1722,2"
95,2020-11-30 15:40:00,"3,578","1636,1"
96,2020-11-30 15:50:00,"3,472","1356,3"
97,2020-11-30 16:00:00,"3,367","1108,7"
98,2020-11-30 16:10:00,"3,155","807,3"
99,2020-11-30 16:20:00,"2,943","538,2"
100,2020-11-30 16:30:00,"2,624","290,6"
101,2020-11-30 16:40:00,"2,303","129,2"
102,2020-11-30 16:50:00,"2,41","53,8"
103,2020-11-30 17:00:00,"1,872","10,8"
104,2020-11-30 17:10:00,"1,439",0
105,2020-11-30 17:20:00,"1,221",0
106,2020-11-30 17:30:00,"1,003",0
107,2020-11-30 17:40:00,"0,893",0
108,2020-11-30 17:50:00,"0,674",0
109,2020-11-30 18:00:00,"0,563",0
110,2020-11-30 18:10:00,"0,563",0
111,2020-11-30 18:20:00,"0,343",0
112,2020-11-30 18:30:00,"0,343",0
113,2020-11-30 18:40:00,"0,343",0
114,2020-11-30 18:50:00,"0,232",0
115,2020-11-30 19:00:00,"0,121",0
116,2020-11-30 19:10:00,"0,121",0
117,2020-11-30 19:20:00,"0,01",0
118,2020-11-30 19:30:00,"0,01",0
119,2020-11-30 19:40:00,"-0,102",0
120,2020-11-30 19:50:00,"-0,102",0
121,2020-11-30 20:00:00,"-0,102",0
122,2020-11-30 20:10:00,"0,01",0
123,2020-11-30 20:20:00,"0,01",0
124,2020-11-30 20:30:00,"0,01",0
125,2020-11-30 20:40:00,"-0,102",0
126,2020-11-30 20:50:00,"-0,102",0
127,2020-11-30 21:00:00,"-0,102",0
128,2020-11-30 21:10:00,"-0,102",0
129,2020-11-30 21:20:00,"-0,213",0
130,2020-11-30 21:30:00,"-0,102",0
131,2020-11-30 21:40:00,"0,01",0
132,2020-11-30 21:50:00,"-0,102",0
133,2020-11-30 22:00:00,"-0,325",0
134,2020-11-30 22:10:00,"-0,437",0
135,2020-11-30 22:20:00,"-0,437",0
136,2020-11-30 22:30:00,"-0,325",0
137,2020-11-30 22:40:00,"-0,325",0
138,2020-11-30 22:50:00,"-0,437",0
139,2020-11-30 23:00:00,"-0,213",0
140,2020-11-30 23:10:00,"-0,102",0
141,2020-11-30 23:20:00,"0,232",0
142,2020-11-30 23:30:00,"0,232",0
143,2020-11-30 23:40:00,"0,343",0
144,2020-11-30 23:50:00,"0,453",0
145,2020-12-01 00:00:00,"0,453",0
146,2020-12-01 00:10:00,"0,563",0
147,2020-12-01 00:20:00,"0,563",0
148,2020-12-01 00:30:00,"0,453",0
149,2020-12-01 00:40:00,"0,453",0
150,2020-12-01 00:50:00,"0,563",0
151,2020-12-01 01:00:00,"0,674",0
152,2020-12-01 01:10:00,"0,674",0
153,2020-12-01 01:20:00,"0,563",0
154,2020-12-01 01:30:00,"0,674",0
155,2020-12-01 01:40:00,"0,674",0
156,2020-12-01 01:50:00,"0,784",0
157,2020-12-01 02:00:00,"0,893",0
158,2020-12-01 02:10:00,"1,112",0
159,2020-12-01 02:20:00,"1,221",0
160,2020-12-01 02:30:00,"1,33",0
161,2020-12-01 02:40:00,"1,548",0
162,2020-12-01 02:50:00,"1,656",0
163,2020-12-01 03:00:00,"1,764",0
164,2020-12-01 03:10:00,"2,088",0
165,2020-12-01 03:20:00,"2,303",0
166,2020-12-01 03:30:00,"2,088",0
167,2020-12-01 03:40:00,"2,088",0
168,2020-12-01 03:50:00,"2,195",0
169,2020-12-01 04:00:00,"2,303",0
170,2020-12-01 04:10:00,"2,837",0
171,2020-12-01 04:20:00,"3,261",0
172,2020-12-01 04:30:00,"3,472",0
173,2020-12-01 04:40:00,"3,578",0
174,2020-12-01 04:50:00,"3,683",0
175,2020-12-01 05:00:00,"3,788",0
176,2020-12-01 05:10:00,"3,893",0
177,2020-12-01 05:20:00,"4,102",0
178,2020-12-01 05:30:00,"3,998",0
179,2020-12-01 05:40:00,"3,998",0
180,2020-12-01 05:50:00,"4,102",0
181,2020-12-01 06:00:00,"3,788",0
182,2020-12-01 06:10:00,"3,049",0
183,2020-12-01 06:20:00,"2,624",0
184,2020-12-01 06:30:00,"2,41",0
185,2020-12-01 06:40:00,"2,41",0
186,2020-12-01 06:50:00,"2,303",0
187,2020-12-01 07:00:00,"2,088",0
188,2020-12-01 07:10:00,"1,98",0
189,2020-12-01 07:20:00,"1,872",0
190,2020-12-01 07:30:00,"1,764",0
191,2020-12-01 07:40:00,"1,656",0
192,2020-12-01 07:50:00,"1,656",0
193,2020-12-01 08:00:00,"1,656",0
194,2020-12-01 08:10:00,"1,656","10,8"
195,2020-12-01 08:20:00,"1,656","21,5"
196,2020-12-01 08:30:00,"1,764","32,3"
197,2020-12-01 08:40:00,"1,872","32,3"
198,2020-12-01 08:50:00,"1,98","64,6"
199,2020-12-01 09:00:00,"2,195","118,4"
200,2020-12-01 09:10:00,"2,303",366
201,2020-12-01 09:20:00,"2,303","301,4"
202,2020-12-01 09:30:00,"2,303",409
203,2020-12-01 09:40:00,"2,195","527,4"
204,2020-12-01 09:50:00,"2,303","699,7"
205,2020-12-01 10:00:00,"2,517","1162,5"
206,2020-12-01 10:10:00,"2,943","1237,9"
207,2020-12-01 10:20:00,"3,049",958
208,2020-12-01 10:30:00,"3,049","1227,1"
209,2020-12-01 10:40:00,"3,049","1248,6"
210,2020-12-01 10:50:00,"2,943","1313,2"
211,2020-12-01 11:00:00,"2,943",1001
212,2020-12-01 11:10:00,"2,943",958
213,2020-12-01 11:20:00,"2,943","893,4"
214,2020-12-01 11:30:00,"3,049","1022,6"
215,2020-12-01 11:40:00,"2,943","731,9"
216,2020-12-01 11:50:00,"2,943","731,9"
217,2020-12-01 12:00:00,"3,049","828,8"
218,2020-12-01 12:10:00,"3,261",1184
219,2020-12-01 12:20:00,"3,472","1280,9"
220,2020-12-01 12:30:00,"3,578","1248,6"
221,2020-12-01 12:40:00,"3,683","1151,7"
222,2020-12-01 12:50:00,"3,998","1334,7"
223,2020-12-01 13:00:00,"3,998","1076,4"
224,2020-12-01 13:10:00,"3,998","1087,2"
225,2020-12-01 13:20:00,"4,102","1463,9"
226,2020-12-01 13:30:00,"4,311",1550
227,2020-12-01 13:40:00,"4,519","2066,7"
228,2020-12-01 13:50:00,"4,727","2152,8"
229,2020-12-01 14:00:00,"4,831",2325
230,2020-12-01 14:10:00,"5,037","2411,1"
231,2020-12-01 14:20:00,"4,934","1980,6"
232,2020-12-01 14:30:00,"4,727","1722,2"
233,2020-12-01 14:40:00,"4,727",1550
234,2020-12-01 14:50:00,"4,519","1227,1"
235,2020-12-01 15:00:00,"4,415",1141
236,2020-12-01 15:10:00,"4,519","1377,8"
237,2020-12-01 15:20:00,"4,831","1722,2"
238,2020-12-01 15:30:00,"4,623","914,9"
239,2020-12-01 15:40:00,"4,415","753,5"
240,2020-12-01 15:50:00,"4,311","785,8"
241,2020-12-01 16:00:00,"4,207","301,4"
242,2020-12-01 16:10:00,"3,998","269,1"
243,2020-12-01 16:20:00,"3,893",226
244,2020-12-01 16:30:00,"3,788","64,6"
245,2020-12-01 16:40:00,"3,683","21,5"
246,2020-12-01 16:50:00,"3,683",0
247,2020-12-01 17:00:00,"3,683",0
248,2020-12-01 17:10:00,"3,578",0
249,2020-12-01 17:20:00,"3,472",0
250,2020-12-01 17:30:00,"3,472",0
251,2020-12-01 17:40:00,"3,472",0
252,2020-12-01 17:50:00,"3,367",0
253,2020-12-01 18:00:00,"3,367",0
254,2020-12-01 18:10:00,"3,367",0
255,2020-12-01 18:20:00,"3,472",0
256,2020-12-01 18:30:00,"3,472",0
257,2020-12-01 18:40:00,"3,472",0
258,2020-12-01 18:50:00,"3,367",0
259,2020-12-01 19:00:00,"3,261",0
260,2020-12-01 19:10:00,"3,367",0
261,2020-12-01 19:20:00,"3,261",0
262,2020-12-01 19:30:00,"3,367",0
263,2020-12-01 19:40:00,"3,367",0
264,2020-12-01 19:50:00,"3,367",0
265,2020-12-01 20:00:00,"3,367",0
266,2020-12-01 20:10:00,"3,367",0
267,2020-12-01 20:20:00,"3,367",0
268,2020-12-01 20:30:00,"3,367",0
269,2020-12-01 20:40:00,"3,261",0
270,2020-12-01 20:50:00,"3,261",0
271,2020-12-01 21:00:00,"3,261",0
272,2020-12-01 21:10:00,"3,261",0
273,2020-12-01 21:20:00,"3,261",0
274,2020-12-01 21:30:00,"3,367",0
275,2020-12-01 21:40:00,"3,367",0
276,2020-12-01 21:50:00,"3,367",0
277,2020-12-01 22:00:00,"3,367",0
278,2020-12-01 22:10:00,"3,367",0
279,2020-12-01 22:20:00,"3,367",0
280,2020-12-01 22:30:00,"3,367",0
281,2020-12-01 22:40:00,"3,367",0
282,2020-12-01 22:50:00,"3,367",0
283,2020-12-01 23:00:00,"3,261",0
284,2020-12-01 23:10:00,"3,261",0
285,2020-12-01 23:20:00,"3,683",0
286,2020-12-01 23:30:00,"3,472",0
287,2020-12-01 23:40:00,"3,367",0
288,2020-12-01 23:50:00,"3,155",0
289,2020-12-02 00:00:00,"3,049",0
290,2020-12-02 00:10:00,"2,943",0
291,2020-12-02 00:20:00,"2,73",0
292,2020-12-02 00:30:00,"2,517",0
293,2020-12-02 00:40:00,"2,41",0
294,2020-12-02 00:50:00,"2,303",0
295,2020-12-02 01:00:00,"2,303",0
296,2020-12-02 01:10:00,"2,195",0
297,2020-12-02 01:20:00,"2,088",0
298,2020-12-02 01:30:00,"2,088",0
299,2020-12-02 01:40:00,"2,195",0
300,2020-12-02 01:50:00,"2,303",0
301,2020-12-02 02:00:00,"2,41",0
302,2020-12-02 02:10:00,"2,41",0
303,2020-12-02 02:20:00,"2,517",0
304,2020-12-02 02:30:00,"2,624",0
305,2020-12-02 02:40:00,"2,624",0
306,2020-12-02 02:50:00,"2,624",0
307,2020-12-02 03:00:00,"2,517",0
308,2020-12-02 03:10:00,"2,624",0
309,2020-12-02 03:20:00,"2,624",0
310,2020-12-02 03:30:00,"2,624",0
311,2020-12-02 03:40:00,"2,624",0
312,2020-12-02 03:50:00,"2,624",0
313,2020-12-02 04:00:00,"2,624",0
314,2020-12-02 04:10:00,"2,624",0
315,2020-12-02 04:20:00,"2,624",0
316,2020-12-02 04:30:00,"2,624",0
317,2020-12-02 04:40:00,"2,624",0
318,2020-12-02 04:50:00,"2,624",0
319,2020-12-02 05:00:00,"2,624",0
320,2020-12-02 05:10:00,"2,624",0
321,2020-12-02 05:20:00,"2,624",0
322,2020-12-02 05:30:00,"2,624",0
323,2020-12-02 05:40:00,"2,624",0
324,2020-12-02 05:50:00,"2,73",0
325,2020-12-02 06:00:00,"2,624",0
326,2020-12-02 06:10:00,"2,624",0
327,2020-12-02 06:20:00,"2,624",0
328,2020-12-02 06:30:00,"2,624",0
329,2020-12-02 06:40:00,"2,73",0
330,2020-12-02 06:50:00,"2,73",0
331,2020-12-02 07:00:00,"2,73",0
332,2020-12-02 07:10:00,"2,73",0
333,2020-12-02 07:20:00,"2,73",0
334,2020-12-02 07:30:00,"2,73",0
335,2020-12-02 07:40:00,"2,73",0
336,2020-12-02 07:50:00,"2,837",0
337,2020-12-02 08:00:00,"2,837","10,8"
338,2020-12-02 08:10:00,"2,943","43,1"
339,2020-12-02 08:20:00,"2,943","107,6"
340,2020-12-02 08:30:00,"2,943","118,4"
341,2020-12-02 08:40:00,"2,943","150,7"
342,2020-12-02 08:50:00,"3,049","193,8"
343,2020-12-02 09:00:00,"3,049","247,6"
344,2020-12-02 09:10:00,"2,943","279,9"
345,2020-12-02 09:20:00,"2,943","462,9"
346,2020-12-02 09:30:00,"3,155","462,9"
347,2020-12-02 09:40:00,"3,367","602,8"
348,2020-12-02 09:50:00,"3,788","785,8"
349,2020-12-02 10:00:00,"3,578","947,2"
350,2020-12-02 10:10:00,"3,578","914,9"
351,2020-12-02 10:20:00,"3,578",1184
352,2020-12-02 10:30:00,"3,578",958
353,2020-12-02 10:40:00,"3,472","1151,7"
354,2020-12-02 10:50:00,"3,367","1173,3"
355,2020-12-02 11:00:00,"3,472","1270,1"
356,2020-12-02 11:10:00,"3,683","1894,5"
357,2020-12-02 11:20:00,"4,519",4650
358,2020-12-02 11:30:00,"6,064","8266,7"
359,2020-12-02 11:40:00,"10,455","33066,9"
360,2020-12-02 11:50:00,"11,041","11022,3"
361,2020-12-02 12:00:00,"12,11","22044,6"
362,2020-12-02 12:10:00,"15,091","55111,5"
363,2020-12-02 12:20:00,"22,238","63378,2"
364,2020-12-02 12:30:00,"16,999","6544,5"
365,2020-12-02 12:40:00,"9,275","3272,2"
366,2020-12-02 12:50:00,"6,877","2755,6"
367,2020-12-02 13:00:00,"5,962","2411,1"
368,2020-12-02 13:10:00,"5,552","2152,8"
369,2020-12-02 13:20:00,"5,347","2238,9"
370,2020-12-02 13:30:00,"5,45","2755,6"
371,2020-12-02 13:40:00,"5,962","4477,8"
372,2020-12-02 13:50:00,"6,37","4477,8"
373,2020-12-02 14:00:00,"6,37","4477,8"
374,2020-12-02 14:10:00,"6,37","4133,4"
375,2020-12-02 14:20:00,"6,37","3961,1"
376,2020-12-02 14:30:00,"6,268","3616,7"
377,2020-12-02 14:40:00,"6,37","3616,7"
378,2020-12-02 14:50:00,"6,064",3100
379,2020-12-02 15:00:00,"5,552","1980,6"
380,2020-12-02 15:10:00,"5,244","1463,9"
381,2020-12-02 15:20:00,"5,037","1334,7"
382,2020-12-02 15:30:00,"4,934","1108,7"
383,2020-12-02 15:40:00,"4,831","1087,2"
384,2020-12-02 15:50:00,"4,623","645,8"
385,2020-12-02 16:00:00,"4,311","376,7"
386,2020-12-02 16:10:00,"4,102","279,9"
387,2020-12-02 16:20:00,"3,893","150,7"
388,2020-12-02 16:30:00,"3,788","64,6"
389,2020-12-02 16:40:00,"3,683","32,3"
390,2020-12-02 16:50:00,"3,578","10,8"
391,2020-12-02 17:00:00,"3,472",0
392,2020-12-02 17:10:00,"3,367",0
393,2020-12-02 17:20:00,"3,367",0
394,2020-12-02 17:30:00,"3,261",0
395,2020-12-02 17:40:00,"3,155",0
396,2020-12-02 17:50:00,"3,155",0
397,2020-12-02 18:00:00,"3,155",0
398,2020-12-02 18:10:00,"3,155",0
399,2020-12-02 18:20:00,"3,049",0
400,2020-12-02 18:30:00,"3,049",0
401,2020-12-02 18:40:00,"2,943",0
402,2020-12-02 18:50:00,"2,837",0
403,2020-12-02 19:00:00,"2,73",0
404,2020-12-02 19:10:00,"2,624",0
405,2020-12-02 19:20:00,"2,624",0
406,2020-12-02 19:30:00,"2,73",0
407,2020-12-02 19:40:00,"2,73",0
408,2020-12-02 19:50:00,"2,73",0
409,2020-12-02 20:00:00,"2,73",0
410,2020-12-02 20:10:00,"2,73",0
411,2020-12-02 20:20:00,"2,624",0
412,2020-12-02 20:30:00,"2,73",0
413,2020-12-02 20:40:00,"2,624",0
414,2020-12-02 20:50:00,"2,624",0
415,2020-12-02 21:00:00,"2,73",0
416,2020-12-02 21:10:00,"2,73",0
417,2020-12-02 21:20:00,"2,73",0
418,2020-12-02 21:30:00,"2,73",0
419,2020-12-02 21:40:00,"2,73",0
420,2020-12-02 21:50:00,"2,73",0
421,2020-12-02 22:00:00,"2,624",0
422,2020-12-02 22:10:00,"2,624",0
423,2020-12-02 22:20:00,"2,73",0
424,2020-12-02 22:30:00,"2,624",0
425,2020-12-02 22:40:00,"2,517",0
426,2020-12-02 22:50:00,"2,517",0
427,2020-12-02 23:00:00,"2,517",0
428,2020-12-02 23:10:00,"2,517",0
429,2020-12-02 23:20:00,"2,517",0
430,2020-12-02 23:30:00,"2,624",0
431,2020-12-02 23:40:00,"2,624",0
432,2020-12-02 23:50:00,"2,624",0
433,2020-12-03 00:00:00,"2,624",0
434,2020-12-03 00:10:00,"2,517",0
435,2020-12-03 00:20:00,"2,517",0
436,2020-12-03 00:30:00,"2,517",0
437,2020-12-03 00:40:00,"2,41",0
438,2020-12-03 00:50:00,"2,41",0
439,2020-12-03 01:00:00,"2,303",0
440,2020-12-03 01:10:00,"2,195",0
441,2020-12-03 01:20:00,"2,303",0
442,2020-12-03 01:30:00,"2,303",0
443,2020-12-03 01:40:00,"2,195",0
444,2020-12-03 01:50:00,"2,195",0
445,2020-12-03 02:00:00,"2,195",0
446,2020-12-03 02:10:00,"2,088",0
447,2020-12-03 02:20:00,"2,088",0
448,2020-12-03 02:30:00,"2,195",0
449,2020-12-03 02:40:00,"2,195",0
450,2020-12-03 02:50:00,"2,303",0
451,2020-12-03 03:00:00,"2,195",0
452,2020-12-03 03:10:00,"2,303",0
453,2020-12-03 03:20:00,"2,303",0
454,2020-12-03 03:30:00,"2,303",0
455,2020-12-03 03:40:00,"2,303",0
456,2020-12-03 03:50:00,"2,303",0
457,2020-12-03 04:00:00,"2,303",0
458,2020-12-03 04:10:00,"2,303",0
459,2020-12-03 04:20:00,"2,303",0
460,2020-12-03 04:30:00,"2,303",0
461,2020-12-03 04:40:00,"2,41",0
462,2020-12-03 04:50:00,"2,41",0
463,2020-12-03 05:00:00,"2,41",0
464,2020-12-03 05:10:00,"2,517",0
465,2020-12-03 05:20:00,"2,624",0
466,2020-12-03 05:30:00,"2,624",0
467,2020-12-03 05:40:00,"2,624",0
468,2020-12-03 05:50:00,"2,73",0
469,2020-12-03 06:00:00,"2,837",0
470,2020-12-03 06:10:00,"2,837",0
471,2020-12-03 06:20:00,"2,943",0
472,2020-12-03 06:30:00,"2,943",0
473,2020-12-03 06:40:00,"2,943",0
474,2020-12-03 06:50:00,"2,943",0
475,2020-12-03 07:00:00,"2,943",0
476,2020-12-03 07:10:00,"2,943",0
477,2020-12-03 07:20:00,"2,943",0
478,2020-12-03 07:30:00,"2,943",0
479,2020-12-03 07:40:00,"3,049",0
480,2020-12-03 07:50:00,"3,049","21,5"
481,2020-12-03 08:00:00,"3,155","96,9"
482,2020-12-03 08:10:00,"3,578","161,5"
483,2020-12-03 08:20:00,"3,472",366
484,2020-12-03 08:30:00,"3,367","462,9"
485,2020-12-03 08:40:00,"3,367","322,9"
486,2020-12-03 08:50:00,"3,261","312,2"
487,2020-12-03 09:00:00,"3,261","355,2"
488,2020-12-03 09:10:00,"3,261","312,2"
489,2020-12-03 09:20:00,"3,367","753,5"
490,2020-12-03 09:30:00,"3,683",1550
491,2020-12-03 09:40:00,"3,788",1141
492,2020-12-03 09:50:00,"3,788","602,8"
493,2020-12-03 10:00:00,"3,998","1205,6"
494,2020-12-03 10:10:00,"4,207","1722,2"
495,2020-12-03 10:20:00,"4,727","2066,7"
496,2020-12-03 10:30:00,"4,934","1980,6"
497,2020-12-03 10:40:00,"5,45","2755,6"
498,2020-12-03 10:50:00,"5,552","1808,3"
499,2020-12-03 11:00:00,"5,347","1463,9"
500,2020-12-03 11:10:00,"5,347",1550
501,2020-12-03 11:20:00,"5,244","1980,6"
502,2020-12-03 11:30:00,"5,552","1808,3"
503,2020-12-03 11:40:00,"5,45","1722,2"
504,2020-12-03 11:50:00,"5,45","1808,3"
505,2020-12-03 12:00:00,"5,552","2066,7"
506,2020-12-03 12:10:00,"5,655","2152,8"
507,2020-12-03 12:20:00,"5,757","2066,7"
508,2020-12-03 12:30:00,"5,86","2152,8"
509,2020-12-03 12:40:00,"5,962","2669,5"
510,2020-12-03 12:50:00,"7,882","7577,8"
511,2020-12-03 13:00:00,"8,779","4822,3"
512,2020-12-03 13:10:00,"9,571","7233,4"
513,2020-12-03 13:20:00,"9,176","5511,1"
514,2020-12-03 13:30:00,"8,879","4305,6"
515,2020-12-03 13:40:00,"8,581","3444,5"
516,2020-12-03 13:50:00,"8,282","2583,4"
517,2020-12-03 14:00:00,"7,983","2497,2"
518,2020-12-03 14:10:00,"7,983","2152,8"
519,2020-12-03 14:20:00,"7,882","2497,2"
520,2020-12-03 14:30:00,"7,983","4133,4"
521,2020-12-03 14:40:00,"8,382","3272,2"
522,2020-12-03 14:50:00,"8,182","3788,9"
523,2020-12-03 15:00:00,"7,782","1808,3"
524,2020-12-03 15:10:00,"7,682","2755,6"
525,2020-12-03 15:20:00,"7,983","2411,1"
526,2020-12-03 15:30:00,"7,582","1722,2"
527,2020-12-03 15:40:00,"6,978","1108,7"
528,2020-12-03 15:50:00,"6,37",366
529,2020-12-03 16:00:00,"6,064","333,7"
530,2020-12-03 16:10:00,"5,86","301,4"
531,2020-12-03 16:20:00,"5,552",226
532,2020-12-03 16:30:00,"5,244","118,4"
533,2020-12-03 16:40:00,"5,037","43,1"
534,2020-12-03 16:50:00,"4,623","10,8"
535,2020-12-03 17:00:00,"4,311",0
536,2020-12-03 17:10:00,"4,102",0
537,2020-12-03 17:20:00,"3,998",0
538,2020-12-03 17:30:00,"3,788",0
539,2020-12-03 17:40:00,"3,683",0
540,2020-12-03 17:50:00,"3,683",0
541,2020-12-03 18:00:00,"3,683",0
542,2020-12-03 18:10:00,"3,472",0
543,2020-12-03 18:20:00,"3,472",0
544,2020-12-03 18:30:00,"3,578",0
545,2020-12-03 18:40:00,"3,578",0
546,2020-12-03 18:50:00,"3,578",0
547,2020-12-03 19:00:00,"3,683",0
548,2020-12-03 19:10:00,"3,788",0
549,2020-12-03 19:20:00,"3,893",0
550,2020-12-03 19:30:00,"3,998",0
551,2020-12-03 19:40:00,"4,102",0
552,2020-12-03 19:50:00,"4,207",0
553,2020-12-03 20:00:00,"4,311",0
554,2020-12-03 20:10:00,"4,311",0
555,2020-12-03 20:20:00,"4,311",0
556,2020-12-03 20:30:00,"4,415",0
557,2020-12-03 20:40:00,"4,519",0
558,2020-12-03 20:50:00,"4,519",0
559,2020-12-03 21:00:00,"4,623",0
560,2020-12-03 21:10:00,"4,623",0
561,2020-12-03 21:20:00,"4,727",0
562,2020-12-03 21:30:00,"4,831",0
563,2020-12-03 21:40:00,"5,037",0
564,2020-12-03 21:50:00,"5,141",0
565,2020-12-03 22:00:00,"5,141",0
566,2020-12-03 22:10:00,"5,244",0
567,2020-12-03 22:20:00,"5,347",0
568,2020-12-03 22:30:00,"5,45",0
569,2020-12-03 22:40:00,"5,552",0
570,2020-12-03 22:50:00,"5,037",0
571,2020-12-03 23:00:00,"4,311",0
572,2020-12-03 23:10:00,"3,998",0
573,2020-12-03 23:20:00,"3,998",0
574,2020-12-03 23:30:00,"3,998",0
575,2020-12-03 23:40:00,"4,102",0
576,2020-12-03 23:50:00,"4,207",0
577,2020-12-04 00:00:00,"4,311",0
578,2020-12-04 00:10:00,"4,519",0
579,2020-12-04 00:20:00,"4,727",0
580,2020-12-04 00:30:00,"5,45",0
581,2020-12-04 00:40:00,"6,166",0
582,2020-12-04 00:50:00,"6,674",0
583,2020-12-04 01:00:00,"6,775",0
584,2020-12-04 01:10:00,"6,978",0
585,2020-12-04 01:20:00,"7,381",0
586,2020-12-04 01:30:00,"7,381",0
587,2020-12-04 01:40:00,"7,381",0
588,2020-12-04 01:50:00,"7,381",0
589,2020-12-04 02:00:00,"7,179",0
590,2020-12-04 02:10:00,"7,28",0
591,2020-12-04 02:20:00,"7,381",0
592,2020-12-04 02:30:00,"8,282",0
593,2020-12-04 02:40:00,"8,879",0
594,2020-12-04 02:50:00,"8,581",0
595,2020-12-04 03:00:00,"7,882",0
596,2020-12-04 03:10:00,"7,682",0
597,2020-12-04 03:20:00,"7,782",0
598,2020-12-04 03:30:00,"8,481",0
599,2020-12-04 03:40:00,"8,68",0
