"Plot-Titel: 10760819"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10760819, SEN S/N: 10760819)","Intensität, Lux (LGR S/N: 10760819, SEN S/N: 10760819)","Batterie defekt (LGR S/N: 10760819)","Koppler verbunden (LGR S/N: 10760819)","Koppler abgetrennt (LGR S/N: 10760819)","Host verbunden (LGR S/N: 10760819)","Angehalten (LGR S/N: 10760819)","Dateiende (LGR S/N: 10760819)"
3102,12.21.22 01:50:00 PM,14.134,5511.1,,,,,,
3103,12.21.22 02:00:00 PM,13.558,3272.2,,,,,,
3104,12.21.22 02:10:00 PM,14.900,14466.8,,,,,,
3105,12.21.22 02:20:00 PM,17.379,30311.3,,,,,,
3106,12.21.22 02:30:00 PM,18.996,49600.3,,,,,,
3107,12.21.22 02:40:00 PM,19.948,42711.4,,,,,,
3108,12.21.22 02:50:00 PM,19.662,44089.2,,,,,,
3109,12.21.22 03:00:00 PM,19.662,42711.4,,,,,,
3110,12.21.22 03:10:00 PM,19.662,37200.2,,,,,,
3111,12.21.22 03:20:00 PM,16.713,2927.8,,,,,,
3112,12.21.22 03:30:00 PM,13.654,2411.1,,,,,,
3113,12.21.22 03:40:00 PM,13.750,5338.9,,,,,,
3114,12.21.22 03:50:00 PM,13.076,1377.8,,,,,,
3115,12.21.22 04:00:00 PM,12.594,538.2,,,,,,
3116,12.21.22 04:10:00 PM,12.497,279.9,,,,,,
3117,12.21.22 04:20:00 PM,12.787,193.8,,,,,,
3118,12.21.22 04:30:00 PM,12.690,75.3,,,,,,
3119,12.21.22 04:40:00 PM,12.690,53.8,,,,,,
3120,12.21.22 04:50:00 PM,12.497,21.5,,,,,,
3121,12.21.22 05:00:00 PM,12.594,0.0,,,,,,
3122,12.21.22 05:10:00 PM,12.594,0.0,,,,,,
3123,12.21.22 05:20:00 PM,12.690,0.0,,,,,,
3124,12.21.22 05:30:00 PM,12.690,0.0,,,,,,
3125,12.21.22 05:40:00 PM,12.690,0.0,,,,,,
3126,12.21.22 05:50:00 PM,12.497,0.0,,,,,,
3127,12.21.22 06:00:00 PM,12.401,0.0,,,,,,
3128,12.21.22 06:10:00 PM,12.497,0.0,,,,,,
3129,12.21.22 06:20:00 PM,12.497,0.0,,,,,,
3130,12.21.22 06:30:00 PM,12.594,0.0,,,,,,
3131,12.21.22 06:40:00 PM,12.594,0.0,,,,,,
3132,12.21.22 06:50:00 PM,12.594,0.0,,,,,,
3133,12.21.22 07:00:00 PM,12.497,0.0,,,,,,
3134,12.21.22 07:10:00 PM,12.497,0.0,,,,,,
3135,12.21.22 07:20:00 PM,12.497,0.0,,,,,,
3136,12.21.22 07:30:00 PM,12.401,0.0,,,,,,
3137,12.21.22 07:40:00 PM,12.401,0.0,,,,,,
3138,12.21.22 07:50:00 PM,12.304,0.0,,,,,,
3139,12.21.22 08:00:00 PM,12.401,0.0,,,,,,
3140,12.21.22 08:10:00 PM,12.497,0.0,,,,,,
3141,12.21.22 08:20:00 PM,12.401,0.0,,,,,,
3142,12.21.22 08:30:00 PM,12.304,0.0,,,,,,
3143,12.21.22 08:40:00 PM,12.304,0.0,,,,,,
3144,12.21.22 08:50:00 PM,12.401,0.0,,,,,,
3145,12.21.22 09:00:00 PM,12.304,0.0,,,,,,
3146,12.21.22 09:10:00 PM,12.207,0.0,,,,,,
3147,12.21.22 09:20:00 PM,12.304,0.0,,,,,,
3148,12.21.22 09:30:00 PM,12.401,0.0,,,,,,
3149,12.21.22 09:40:00 PM,12.401,0.0,,,,,,
3150,12.21.22 09:50:00 PM,12.594,0.0,,,,,,
3151,12.21.22 10:00:00 PM,13.076,0.0,,,,,,
3152,12.21.22 10:10:00 PM,13.269,0.0,,,,,,
3153,12.21.22 10:20:00 PM,13.365,0.0,,,,,,
3154,12.21.22 10:30:00 PM,13.365,0.0,,,,,,
3155,12.21.22 10:40:00 PM,13.461,0.0,,,,,,
3156,12.21.22 10:50:00 PM,13.365,0.0,,,,,,
3157,12.21.22 11:00:00 PM,13.269,0.0,,,,,,
3158,12.21.22 11:10:00 PM,13.173,0.0,,,,,,
3159,12.21.22 11:20:00 PM,13.076,0.0,,,,,,
3160,12.21.22 11:30:00 PM,13.076,0.0,,,,,,
3161,12.21.22 11:40:00 PM,13.076,0.0,,,,,,
3162,12.21.22 11:50:00 PM,12.980,0.0,,,,,,
3163,12.22.22 12:00:00 AM,12.980,0.0,,,,,,
3164,12.22.22 12:10:00 AM,12.980,0.0,,,,,,
3165,12.22.22 12:20:00 AM,12.980,0.0,,,,,,
3166,12.22.22 12:30:00 AM,12.980,0.0,,,,,,
3167,12.22.22 12:40:00 AM,12.980,0.0,,,,,,
3168,12.22.22 12:50:00 AM,12.787,0.0,,,,,,
3169,12.22.22 01:00:00 AM,12.013,0.0,,,,,,
3170,12.22.22 01:10:00 AM,12.013,0.0,,,,,,
3171,12.22.22 01:20:00 AM,12.110,0.0,,,,,,
3172,12.22.22 01:30:00 AM,11.916,0.0,,,,,,
3173,12.22.22 01:40:00 AM,11.431,0.0,,,,,,
3174,12.22.22 01:50:00 AM,11.528,0.0,,,,,,
3175,12.22.22 02:00:00 AM,11.528,0.0,,,,,,
3176,12.22.22 02:10:00 AM,11.625,0.0,,,,,,
3177,12.22.22 02:20:00 AM,11.722,0.0,,,,,,
3178,12.22.22 02:30:00 AM,11.819,0.0,,,,,,
3179,12.22.22 02:40:00 AM,11.819,0.0,,,,,,
3180,12.22.22 02:50:00 AM,12.013,0.0,,,,,,
3181,12.22.22 03:00:00 AM,12.110,0.0,,,,,,
3182,12.22.22 03:10:00 AM,12.401,0.0,,,,,,
3183,12.22.22 03:20:00 AM,12.304,0.0,,,,,,
3184,12.22.22 03:30:00 AM,12.497,0.0,,,,,,
3185,12.22.22 03:40:00 AM,12.883,0.0,,,,,,
3186,12.22.22 03:50:00 AM,12.980,0.0,,,,,,
3187,12.22.22 04:00:00 AM,13.173,0.0,,,,,,
3188,12.22.22 04:10:00 AM,13.365,0.0,,,,,,
3189,12.22.22 04:20:00 AM,13.461,0.0,,,,,,
3190,12.22.22 04:30:00 AM,13.558,0.0,,,,,,
3191,12.22.22 04:40:00 AM,13.461,0.0,,,,,,
3192,12.22.22 04:50:00 AM,13.365,0.0,,,,,,
3193,12.22.22 05:00:00 AM,13.269,0.0,,,,,,
3194,12.22.22 05:10:00 AM,13.173,0.0,,,,,,
3195,12.22.22 05:20:00 AM,13.173,0.0,,,,,,
3196,12.22.22 05:30:00 AM,13.173,0.0,,,,,,
3197,12.22.22 05:40:00 AM,13.269,0.0,,,,,,
3198,12.22.22 05:50:00 AM,13.173,0.0,,,,,,
3199,12.22.22 06:00:00 AM,13.173,0.0,,,,,,
3200,12.22.22 06:10:00 AM,13.076,0.0,,,,,,
3201,12.22.22 06:20:00 AM,12.980,0.0,,,,,,
3202,12.22.22 06:30:00 AM,12.980,0.0,,,,,,
3203,12.22.22 06:40:00 AM,12.883,0.0,,,,,,
3204,12.22.22 06:50:00 AM,12.980,0.0,,,,,,
3205,12.22.22 07:00:00 AM,13.076,0.0,,,,,,
3206,12.22.22 07:10:00 AM,13.076,0.0,,,,,,
3207,12.22.22 07:20:00 AM,12.883,0.0,,,,,,
3208,12.22.22 07:30:00 AM,12.883,0.0,,,,,,
3209,12.22.22 07:40:00 AM,12.883,0.0,,,,,,
3210,12.22.22 07:50:00 AM,12.883,0.0,,,,,,
3211,12.22.22 08:00:00 AM,12.980,0.0,,,,,,
3212,12.22.22 08:10:00 AM,12.787,64.6,,,,,,
3213,12.22.22 08:20:00 AM,12.497,226.0,,,,,,
3214,12.22.22 08:30:00 AM,12.401,53.8,,,,,,
3215,12.22.22 08:40:00 AM,12.401,204.5,,,,,,
3216,12.22.22 08:50:00 AM,12.207,183.0,,,,,,
3217,12.22.22 09:00:00 AM,12.207,495.1,,,,,,
3218,12.22.22 09:10:00 AM,12.013,2152.8,,,,,,
3219,12.22.22 09:20:00 AM,12.110,1808.3,,,,,,
3220,12.22.22 09:30:00 AM,11.819,2152.8,,,,,,
3221,12.22.22 09:40:00 AM,12.110,861.1,,,,,,
3222,12.22.22 09:50:00 AM,12.207,1377.8,,,,,,
3223,12.22.22 10:00:00 AM,12.497,1980.6,,,,,,
3224,12.22.22 10:10:00 AM,12.401,2152.8,,,,,,
3225,12.22.22 10:20:00 AM,12.110,1011.8,,,,,,
3226,12.22.22 10:30:00 AM,11.916,1324.0,,,,,,
3227,12.22.22 10:40:00 AM,12.110,2066.7,,,,,,
3228,12.22.22 10:50:00 AM,12.110,1022.6,,,,,,
3229,12.22.22 11:00:00 AM,12.207,990.3,,,,,,
3230,12.22.22 11:10:00 AM,12.401,1463.9,,,,,,
3231,12.22.22 11:20:00 AM,12.594,2411.1,,,,,,
3232,12.22.22 11:30:00 AM,12.883,2669.5,,,,,,
3233,12.22.22 11:40:00 AM,12.787,1550.0,,,,,,
3234,12.22.22 11:50:00 AM,12.980,3616.7,,,,,,
3235,12.22.22 12:00:00 PM,13.173,2927.8,,,,,,
3236,12.22.22 12:10:00 PM,13.076,3616.7,,,,,,
3237,12.22.22 12:20:00 PM,12.883,2755.6,,,,,,
3238,12.22.22 12:30:00 PM,12.690,2755.6,,,,,,
3239,12.22.22 12:40:00 PM,12.594,2152.8,,,,,,
3240,12.22.22 12:50:00 PM,12.594,1894.5,,,,,,
3241,12.22.22 01:00:00 PM,12.690,1808.3,,,,,,
3242,12.22.22 01:10:00 PM,12.980,3100.0,,,,,,
3243,12.22.22 01:20:00 PM,13.461,5511.1,,,,,,
3244,12.22.22 01:30:00 PM,13.365,3444.5,,,,,,
3245,12.22.22 01:40:00 PM,13.269,3616.7,,,,,,
3246,12.22.22 01:50:00 PM,12.980,2152.8,,,,,,
3247,12.22.22 02:00:00 PM,12.787,3100.0,,,,,,
3248,12.22.22 02:10:00 PM,12.594,2583.4,,,,,,
3249,12.22.22 02:20:00 PM,12.497,3616.7,,,,,,
3250,12.22.22 02:30:00 PM,13.654,30311.3,,,,,,
3251,12.22.22 02:40:00 PM,14.804,11711.2,,,,,,
3252,12.22.22 02:50:00 PM,13.076,3100.0,,,,,,
3253,12.22.22 03:00:00 PM,12.594,2497.2,,,,,,
3254,12.22.22 03:10:00 PM,12.401,1550.0,,,,,,
3255,12.22.22 03:20:00 PM,12.013,656.6,,,,,,
3256,12.22.22 03:30:00 PM,11.722,979.5,,,,,,
3257,12.22.22 03:40:00 PM,11.625,818.1,,,,,,
3258,12.22.22 03:50:00 PM,11.819,441.3,,,,,,
3259,12.22.22 04:00:00 PM,11.819,613.5,,,,,,
3260,12.22.22 04:10:00 PM,11.916,344.4,,,,,,
3261,12.22.22 04:20:00 PM,12.110,236.8,,,,,,
3262,12.22.22 04:30:00 PM,12.304,64.6,,,,,,
3263,12.22.22 04:40:00 PM,12.401,32.3,,,,,,
3264,12.22.22 04:50:00 PM,12.594,0.0,,,,,,
3265,12.22.22 05:00:00 PM,12.690,0.0,,,,,,
3266,12.22.22 05:10:00 PM,12.497,0.0,,,,,,
3267,12.22.22 05:20:00 PM,12.207,0.0,,,,,,
3268,12.22.22 05:30:00 PM,12.304,0.0,,,,,,
3269,12.22.22 05:40:00 PM,12.401,0.0,,,,,,
3270,12.22.22 05:50:00 PM,12.594,0.0,,,,,,
3271,12.22.22 06:00:00 PM,12.594,0.0,,,,,,
3272,12.22.22 06:10:00 PM,12.013,0.0,,,,,,
3273,12.22.22 06:20:00 PM,11.916,0.0,,,,,,
3274,12.22.22 06:30:00 PM,12.110,0.0,,,,,,
3275,12.22.22 06:40:00 PM,12.207,0.0,,,,,,
3276,12.22.22 06:50:00 PM,12.401,0.0,,,,,,
3277,12.22.22 07:00:00 PM,12.594,0.0,,,,,,
3278,12.22.22 07:10:00 PM,12.594,0.0,,,,,,
3279,12.22.22 07:20:00 PM,12.690,0.0,,,,,,
3280,12.22.22 07:30:00 PM,12.787,0.0,,,,,,
3281,12.22.22 07:40:00 PM,12.883,0.0,,,,,,
3282,12.22.22 07:50:00 PM,12.690,0.0,,,,,,
3283,12.22.22 08:00:00 PM,12.207,0.0,,,,,,
3284,12.22.22 08:10:00 PM,11.916,0.0,,,,,,
3285,12.22.22 08:20:00 PM,11.722,0.0,,,,,,
3286,12.22.22 08:30:00 PM,11.431,0.0,,,,,,
3287,12.22.22 08:40:00 PM,11.236,0.0,,,,,,
3288,12.22.22 08:50:00 PM,11.041,0.0,,,,,,
3289,12.22.22 09:00:00 PM,10.846,0.0,,,,,,
3290,12.22.22 09:10:00 PM,10.846,0.0,,,,,,
3291,12.22.22 09:20:00 PM,11.041,0.0,,,,,,
3292,12.22.22 09:30:00 PM,10.944,0.0,,,,,,
3293,12.22.22 09:40:00 PM,10.748,0.0,,,,,,
3294,12.22.22 09:50:00 PM,10.553,0.0,,,,,,
3295,12.22.22 10:00:00 PM,10.455,0.0,,,,,,
3296,12.22.22 10:10:00 PM,10.748,0.0,,,,,,
3297,12.22.22 10:20:00 PM,10.748,0.0,,,,,,
3298,12.22.22 10:30:00 PM,10.553,0.0,,,,,,
3299,12.22.22 10:40:00 PM,10.651,0.0,,,,,,
3300,12.22.22 10:50:00 PM,10.651,0.0,,,,,,
3301,12.22.22 11:00:00 PM,10.553,0.0,,,,,,
3302,12.22.22 11:10:00 PM,11.139,0.0,,,,,,
3303,12.22.22 11:20:00 PM,11.431,0.0,,,,,,
3304,12.22.22 11:30:00 PM,11.819,0.0,,,,,,
3305,12.22.22 11:40:00 PM,12.110,0.0,,,,,,
3306,12.22.22 11:50:00 PM,12.207,0.0,,,,,,
3307,12.23.22 12:00:00 AM,12.207,0.0,,,,,,
3308,12.23.22 12:10:00 AM,12.304,0.0,,,,,,
3309,12.23.22 12:20:00 AM,12.401,0.0,,,,,,
3310,12.23.22 12:30:00 AM,12.497,0.0,,,,,,
3311,12.23.22 12:40:00 AM,12.690,0.0,,,,,,
3312,12.23.22 12:50:00 AM,12.787,0.0,,,,,,
3313,12.23.22 01:00:00 AM,12.883,0.0,,,,,,
3314,12.23.22 01:10:00 AM,12.980,0.0,,,,,,
3315,12.23.22 01:20:00 AM,13.076,0.0,,,,,,
3316,12.23.22 01:30:00 AM,13.173,0.0,,,,,,
3317,12.23.22 01:40:00 AM,13.269,0.0,,,,,,
3318,12.23.22 01:50:00 AM,13.365,0.0,,,,,,
3319,12.23.22 02:00:00 AM,13.365,0.0,,,,,,
3320,12.23.22 02:10:00 AM,13.558,0.0,,,,,,
3321,12.23.22 02:20:00 AM,13.558,0.0,,,,,,
3322,12.23.22 02:30:00 AM,13.558,0.0,,,,,,
3323,12.23.22 02:40:00 AM,13.558,0.0,,,,,,
3324,12.23.22 02:50:00 AM,13.654,0.0,,,,,,
3325,12.23.22 03:00:00 AM,13.654,0.0,,,,,,
3326,12.23.22 03:10:00 AM,13.654,0.0,,,,,,
3327,12.23.22 03:20:00 AM,13.750,0.0,,,,,,
3328,12.23.22 03:30:00 AM,13.846,0.0,,,,,,
3329,12.23.22 03:40:00 AM,13.846,0.0,,,,,,
3330,12.23.22 03:50:00 AM,13.846,0.0,,,,,,
3331,12.23.22 04:00:00 AM,13.750,0.0,,,,,,
3332,12.23.22 04:10:00 AM,13.846,0.0,,,,,,
3333,12.23.22 04:20:00 AM,13.846,0.0,,,,,,
3334,12.23.22 04:30:00 AM,13.846,0.0,,,,,,
3335,12.23.22 04:40:00 AM,13.846,0.0,,,,,,
3336,12.23.22 04:50:00 AM,13.942,0.0,,,,,,
3337,12.23.22 05:00:00 AM,13.942,0.0,,,,,,
3338,12.23.22 05:10:00 AM,13.846,0.0,,,,,,
3339,12.23.22 05:20:00 AM,13.942,0.0,,,,,,
3340,12.23.22 05:30:00 AM,13.846,0.0,,,,,,
3341,12.23.22 05:40:00 AM,13.846,0.0,,,,,,
3342,12.23.22 05:50:00 AM,13.942,0.0,,,,,,
3343,12.23.22 06:00:00 AM,13.846,0.0,,,,,,
3344,12.23.22 06:10:00 AM,13.942,0.0,,,,,,
3345,12.23.22 06:20:00 AM,13.942,0.0,,,,,,
3346,12.23.22 06:30:00 AM,13.942,0.0,,,,,,
3347,12.23.22 06:40:00 AM,13.942,0.0,,,,,,
3348,12.23.22 06:50:00 AM,13.846,0.0,,,,,,
3349,12.23.22 07:00:00 AM,13.846,0.0,,,,,,
3350,12.23.22 07:10:00 AM,13.846,0.0,,,,,,
3351,12.23.22 07:20:00 AM,13.942,0.0,,,,,,
3352,12.23.22 07:30:00 AM,14.038,0.0,,,,,,
3353,12.23.22 07:40:00 AM,14.038,0.0,,,,,,
3354,12.23.22 07:50:00 AM,14.038,0.0,,,,,,
3355,12.23.22 08:00:00 AM,14.134,0.0,,,,,,
3356,12.23.22 08:10:00 AM,14.134,21.5,,,,,,
3357,12.23.22 08:20:00 AM,14.134,53.8,,,,,,
3358,12.23.22 08:30:00 AM,14.134,215.3,,,,,,
3359,12.23.22 08:40:00 AM,14.230,215.3,,,,,,
3360,12.23.22 08:50:00 AM,14.230,215.3,,,,,,
3361,12.23.22 09:00:00 AM,13.942,236.8,,,,,,
3362,12.23.22 09:10:00 AM,13.750,387.5,,,,,,
3363,12.23.22 09:20:00 AM,13.461,570.5,,,,,,
3364,12.23.22 09:30:00 AM,13.365,828.8,,,,,,
3365,12.23.22 09:40:00 AM,13.365,947.2,,,,,,
3366,12.23.22 09:50:00 AM,13.365,775.0,,,,,,
3367,12.23.22 10:00:00 AM,13.558,742.7,,,,,,
3368,12.23.22 10:10:00 AM,13.750,785.8,,,,,,
3369,12.23.22 10:20:00 AM,14.038,968.8,,,,,,
3370,12.23.22 10:30:00 AM,14.134,968.8,,,,,,
3371,12.23.22 10:40:00 AM,14.038,947.2,,,,,,
3372,12.23.22 10:50:00 AM,13.846,839.6,,,,,,
3373,12.23.22 11:00:00 AM,13.750,1130.2,,,,,,
3374,12.23.22 11:10:00 AM,13.654,1141.0,,,,,,
3375,12.23.22 11:20:00 AM,13.558,1302.4,,,,,,
3376,12.23.22 11:30:00 AM,13.654,1377.8,,,,,,
3377,12.23.22 11:40:00 AM,13.654,1087.2,,,,,,
3378,12.23.22 11:50:00 AM,13.654,1237.9,,,,,,
3379,12.23.22 12:00:00 PM,13.558,1894.5,,,,,,
3380,12.23.22 12:10:00 PM,13.461,1377.8,,,,,,
3381,12.23.22 12:20:00 PM,13.365,914.9,,,,,,
3382,12.23.22 12:30:00 PM,13.269,602.8,,,,,,
3383,12.23.22 12:40:00 PM,13.461,1463.9,,,,,,
3384,12.23.22 12:50:00 PM,13.750,1636.1,,,,,,
3385,12.23.22 01:00:00 PM,13.846,1636.1,,,,,,
3386,12.23.22 01:10:00 PM,14.038,1334.7,,,,,,
3387,12.23.22 01:20:00 PM,14.230,1722.2,,,,,,
3388,12.23.22 01:30:00 PM,14.325,1722.2,,,,,,
3389,12.23.22 01:40:00 PM,14.325,1302.4,,,,,,
3390,12.23.22 01:50:00 PM,14.134,1550.0,,,,,,
3391,12.23.22 02:00:00 PM,14.230,1463.9,,,,,,
3392,12.23.22 02:10:00 PM,14.134,656.6,,,,,,
3393,12.23.22 02:20:00 PM,14.134,1033.3,,,,,,
3394,12.23.22 02:30:00 PM,14.038,958.0,,,,,,
3395,12.23.22 02:40:00 PM,14.134,979.5,,,,,,
3396,12.23.22 02:50:00 PM,14.230,721.2,,,,,,
3397,12.23.22 03:00:00 PM,14.134,516.7,,,,,,
3398,12.23.22 03:10:00 PM,14.134,333.7,,,,,,
3399,12.23.22 03:20:00 PM,14.134,247.6,,,,,,
3400,12.23.22 03:30:00 PM,14.038,215.3,,,,,,
3401,12.23.22 03:40:00 PM,14.134,344.4,,,,,,
3402,12.23.22 03:50:00 PM,14.230,484.4,,,,,,
3403,12.23.22 04:00:00 PM,14.325,258.3,,,,,,
3404,12.23.22 04:10:00 PM,14.421,204.5,,,,,,
3405,12.23.22 04:20:00 PM,14.421,107.6,,,,,,
3406,12.23.22 04:30:00 PM,14.325,10.8,,,,,,
3407,12.23.22 04:40:00 PM,14.325,10.8,,,,,,
3408,12.23.22 04:50:00 PM,14.325,0.0,,,,,,
3409,12.23.22 05:00:00 PM,14.325,0.0,,,,,,
3410,12.23.22 05:10:00 PM,14.134,0.0,,,,,,
3411,12.23.22 05:20:00 PM,14.038,0.0,,,,,,
3412,12.23.22 05:30:00 PM,14.134,0.0,,,,,,
3413,12.23.22 05:40:00 PM,14.230,0.0,,,,,,
3414,12.23.22 05:50:00 PM,14.134,0.0,,,,,,
3415,12.23.22 06:00:00 PM,13.846,0.0,,,,,,
3416,12.23.22 06:10:00 PM,13.654,0.0,,,,,,
3417,12.23.22 06:20:00 PM,13.750,0.0,,,,,,
3418,12.23.22 06:30:00 PM,13.846,0.0,,,,,,
3419,12.23.22 06:40:00 PM,14.134,0.0,,,,,,
3420,12.23.22 06:50:00 PM,14.134,0.0,,,,,,
3421,12.23.22 07:00:00 PM,14.230,0.0,,,,,,
3422,12.23.22 07:10:00 PM,14.230,0.0,,,,,,
3423,12.23.22 07:20:00 PM,14.230,0.0,,,,,,
3424,12.23.22 07:30:00 PM,14.325,0.0,,,,,,
3425,12.23.22 07:40:00 PM,14.325,0.0,,,,,,
3426,12.23.22 07:50:00 PM,14.325,0.0,,,,,,
3427,12.23.22 08:00:00 PM,14.421,0.0,,,,,,
3428,12.23.22 08:10:00 PM,14.421,0.0,,,,,,
3429,12.23.22 08:20:00 PM,14.421,0.0,,,,,,
3430,12.23.22 08:30:00 PM,14.421,0.0,,,,,,
3431,12.23.22 08:40:00 PM,14.421,0.0,,,,,,
3432,12.23.22 08:50:00 PM,14.325,0.0,,,,,,
3433,12.23.22 09:00:00 PM,14.421,0.0,,,,,,
3434,12.23.22 09:10:00 PM,14.421,0.0,,,,,,
3435,12.23.22 09:20:00 PM,14.421,0.0,,,,,,
3436,12.23.22 09:30:00 PM,14.517,0.0,,,,,,
3437,12.23.22 09:40:00 PM,14.517,0.0,,,,,,
3438,12.23.22 09:50:00 PM,14.230,0.0,,,,,,
3439,12.23.22 10:00:00 PM,13.942,0.0,,,,,,
3440,12.23.22 10:10:00 PM,13.750,0.0,,,,,,
3441,12.23.22 10:20:00 PM,13.558,0.0,,,,,,
3442,12.23.22 10:30:00 PM,13.750,0.0,,,,,,
3443,12.23.22 10:40:00 PM,13.846,0.0,,,,,,
3444,12.23.22 10:50:00 PM,13.846,0.0,,,,,,
3445,12.23.22 11:00:00 PM,13.750,0.0,,,,,,
3446,12.23.22 11:10:00 PM,13.750,0.0,,,,,,
3447,12.23.22 11:20:00 PM,13.654,0.0,,,,,,
3448,12.23.22 11:30:00 PM,13.654,0.0,,,,,,
3449,12.23.22 11:40:00 PM,13.846,0.0,,,,,,
3450,12.23.22 11:50:00 PM,13.846,0.0,,,,,,
3451,12.24.22 12:00:00 AM,13.654,0.0,,,,,,
3452,12.24.22 12:10:00 AM,13.654,0.0,,,,,,
3453,12.24.22 12:20:00 AM,13.558,0.0,,,,,,
3454,12.24.22 12:30:00 AM,13.558,0.0,,,,,,
3455,12.24.22 12:40:00 AM,13.558,0.0,,,,,,
3456,12.24.22 12:50:00 AM,13.654,0.0,,,,,,
3457,12.24.22 01:00:00 AM,13.558,0.0,,,,,,
3458,12.24.22 01:10:00 AM,13.461,0.0,,,,,,
3459,12.24.22 01:20:00 AM,13.461,0.0,,,,,,
3460,12.24.22 01:30:00 AM,13.365,0.0,,,,,,
3461,12.24.22 01:40:00 AM,13.173,0.0,,,,,,
3462,12.24.22 01:50:00 AM,13.076,0.0,,,,,,
3463,12.24.22 02:00:00 AM,13.076,0.0,,,,,,
3464,12.24.22 02:10:00 AM,12.980,0.0,,,,,,
3465,12.24.22 02:20:00 AM,12.787,0.0,,,,,,
3466,12.24.22 02:30:00 AM,12.690,0.0,,,,,,
3467,12.24.22 02:40:00 AM,12.787,0.0,,,,,,
3468,12.24.22 02:50:00 AM,12.883,0.0,,,,,,
3469,12.24.22 03:00:00 AM,12.980,0.0,,,,,,
3470,12.24.22 03:10:00 AM,12.787,0.0,,,,,,
3471,12.24.22 03:20:00 AM,12.594,0.0,,,,,,
3472,12.24.22 03:30:00 AM,12.497,0.0,,,,,,
3473,12.24.22 03:40:00 AM,12.497,0.0,,,,,,
3474,12.24.22 03:50:00 AM,12.401,0.0,,,,,,
3475,12.24.22 04:00:00 AM,12.304,0.0,,,,,,
3476,12.24.22 04:10:00 AM,12.110,0.0,,,,,,
3477,12.24.22 04:20:00 AM,12.013,0.0,,,,,,
3478,12.24.22 04:30:00 AM,11.916,0.0,,,,,,
3479,12.24.22 04:40:00 AM,11.916,0.0,,,,,,
3480,12.24.22 04:50:00 AM,11.916,0.0,,,,,,
3481,12.24.22 05:00:00 AM,12.013,0.0,,,,,,
3482,12.24.22 05:10:00 AM,12.013,0.0,,,,,,
3483,12.24.22 05:20:00 AM,11.916,0.0,,,,,,
3484,12.24.22 05:30:00 AM,12.013,0.0,,,,,,
3485,12.24.22 05:40:00 AM,12.207,0.0,,,,,,
3486,12.24.22 05:50:00 AM,12.207,0.0,,,,,,
3487,12.24.22 06:00:00 AM,12.110,0.0,,,,,,
3488,12.24.22 06:10:00 AM,12.110,0.0,,,,,,
3489,12.24.22 06:20:00 AM,12.013,0.0,,,,,,
3490,12.24.22 06:30:00 AM,12.013,0.0,,,,,,
3491,12.24.22 06:40:00 AM,12.013,0.0,,,,,,
3492,12.24.22 06:50:00 AM,12.013,0.0,,,,,,
3493,12.24.22 07:00:00 AM,11.916,0.0,,,,,,
3494,12.24.22 07:10:00 AM,11.819,0.0,,,,,,
3495,12.24.22 07:20:00 AM,11.722,0.0,,,,,,
3496,12.24.22 07:30:00 AM,11.722,0.0,,,,,,
3497,12.24.22 07:40:00 AM,11.722,0.0,,,,,,
3498,12.24.22 07:50:00 AM,11.819,0.0,,,,,,
3499,12.24.22 08:00:00 AM,11.722,0.0,,,,,,
3500,12.24.22 08:10:00 AM,11.625,21.5,,,,,,
3501,12.24.22 08:20:00 AM,11.625,75.3,,,,,,
3502,12.24.22 08:30:00 AM,11.625,409.0,,,,,,
3503,12.24.22 08:40:00 AM,11.722,387.5,,,,,,
3504,12.24.22 08:50:00 AM,11.819,753.5,,,,,,
3505,12.24.22 09:00:00 AM,11.819,968.8,,,,,,
3506,12.24.22 09:10:00 AM,11.916,1302.4,,,,,,
3507,12.24.22 09:20:00 AM,12.110,1722.2,,,,,,
3508,12.24.22 09:30:00 AM,12.207,2066.7,,,,,,
3509,12.24.22 09:40:00 AM,12.401,4133.4,,,,,,
3510,12.24.22 09:50:00 AM,12.787,5166.7,,,,,,
3511,12.24.22 10:00:00 AM,13.269,6544.5,,,,,,
3512,12.24.22 10:10:00 AM,13.846,8611.2,,,,,,
3513,12.24.22 10:20:00 AM,14.325,12400.1,,,,,,
3514,12.24.22 10:30:00 AM,14.421,7577.8,,,,,,
3515,12.24.22 10:40:00 AM,13.654,4994.5,,,,,,
3516,12.24.22 10:50:00 AM,13.173,4133.4,,,,,,
3517,12.24.22 11:00:00 AM,12.980,5338.9,,,,,,
3518,12.24.22 11:10:00 AM,13.365,7233.4,,,,,,
3519,12.24.22 11:20:00 AM,14.038,10333.4,,,,,,
3520,12.24.22 11:30:00 AM,14.996,12400.1,,,,,,
3521,12.24.22 11:40:00 AM,14.709,9300.1,,,,,,
3522,12.24.22 11:50:00 AM,16.618,52355.9,,,,,,
3523,12.24.22 12:00:00 PM,20.710,57867.0,,,,,,
3524,12.24.22 12:10:00 PM,21.664,38578.0,,,,,,
3525,12.24.22 12:20:00 PM,21.855,57867.0,,,,,,
3526,12.24.22 12:30:00 PM,22.429,55111.5,,,,,,
3527,12.24.22 12:40:00 PM,19.282,14466.8,,,,,,
3528,12.24.22 12:50:00 PM,15.855,9300.1,,,,,,
