"Plot-Titel: 10350056"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10350056, SEN S/N: 10350056)","Intensität, Lux (LGR S/N: 10350056, SEN S/N: 10350056)","Batterie defekt (LGR S/N: 10350056)","Koppler verbunden (LGR S/N: 10350056)","Host verbunden (LGR S/N: 10350056)","Angehalten (LGR S/N: 10350056)","Dateiende (LGR S/N: 10350056)"
2842,12.19.22 06:30:00 PM,5.347,0.0,,,,,
2843,12.19.22 06:40:00 PM,4.831,0.0,,,,,
2844,12.19.22 06:50:00 PM,4.623,0.0,,,,,
2845,12.19.22 07:00:00 PM,4.207,0.0,,,,,
2846,12.19.22 07:10:00 PM,4.102,0.0,,,,,
2847,12.19.22 07:20:00 PM,3.893,0.0,,,,,
2848,12.19.22 07:30:00 PM,3.893,0.0,,,,,
2849,12.19.22 07:40:00 PM,4.415,0.0,,,,,
2850,12.19.22 07:50:00 PM,4.102,0.0,,,,,
2851,12.19.22 08:00:00 PM,4.311,0.0,,,,,
2852,12.19.22 08:10:00 PM,4.519,0.0,,,,,
2853,12.19.22 08:20:00 PM,4.727,0.0,,,,,
2854,12.19.22 08:30:00 PM,4.623,0.0,,,,,
2855,12.19.22 08:40:00 PM,4.415,0.0,,,,,
2856,12.19.22 08:50:00 PM,4.415,0.0,,,,,
2857,12.19.22 09:00:00 PM,4.519,0.0,,,,,
2858,12.19.22 09:10:00 PM,4.623,0.0,,,,,
2859,12.19.22 09:20:00 PM,5.141,0.0,,,,,
2860,12.19.22 09:30:00 PM,4.934,0.0,,,,,
2861,12.19.22 09:40:00 PM,5.347,0.0,,,,,
2862,12.19.22 09:50:00 PM,6.573,0.0,,,,,
2863,12.19.22 10:00:00 PM,6.268,0.0,,,,,
2864,12.19.22 10:10:00 PM,6.370,0.0,,,,,
2865,12.19.22 10:20:00 PM,5.450,0.0,,,,,
2866,12.19.22 10:30:00 PM,5.347,0.0,,,,,
2867,12.19.22 10:40:00 PM,5.347,0.0,,,,,
2868,12.19.22 10:50:00 PM,5.244,0.0,,,,,
2869,12.19.22 11:00:00 PM,5.757,0.0,,,,,
2870,12.19.22 11:10:00 PM,5.962,0.0,,,,,
2871,12.19.22 11:20:00 PM,5.757,0.0,,,,,
2872,12.19.22 11:30:00 PM,5.347,0.0,,,,,
2873,12.19.22 11:40:00 PM,5.347,0.0,,,,,
2874,12.19.22 11:50:00 PM,5.037,0.0,,,,,
2875,12.20.22 12:00:00 AM,5.037,0.0,,,,,
2876,12.20.22 12:10:00 AM,4.934,0.0,,,,,
2877,12.20.22 12:20:00 AM,4.831,0.0,,,,,
2878,12.20.22 12:30:00 AM,4.623,0.0,,,,,
2879,12.20.22 12:40:00 AM,4.519,0.0,,,,,
2880,12.20.22 12:50:00 AM,4.831,0.0,,,,,
2881,12.20.22 01:00:00 AM,5.962,0.0,,,,,
2882,12.20.22 01:10:00 AM,5.244,0.0,,,,,
2883,12.20.22 01:20:00 AM,5.037,0.0,,,,,
2884,12.20.22 01:30:00 AM,5.141,0.0,,,,,
2885,12.20.22 01:40:00 AM,4.727,0.0,,,,,
2886,12.20.22 01:50:00 AM,4.831,0.0,,,,,
2887,12.20.22 02:00:00 AM,4.934,0.0,,,,,
2888,12.20.22 02:10:00 AM,4.831,0.0,,,,,
2889,12.20.22 02:20:00 AM,5.141,0.0,,,,,
2890,12.20.22 02:30:00 AM,5.244,0.0,,,,,
2891,12.20.22 02:40:00 AM,5.037,0.0,,,,,
2892,12.20.22 02:50:00 AM,5.141,0.0,,,,,
2893,12.20.22 03:00:00 AM,5.347,0.0,,,,,
2894,12.20.22 03:10:00 AM,5.655,0.0,,,,,
2895,12.20.22 03:20:00 AM,5.757,0.0,,,,,
2896,12.20.22 03:30:00 AM,5.655,0.0,,,,,
2897,12.20.22 03:40:00 AM,5.450,0.0,,,,,
2898,12.20.22 03:50:00 AM,5.450,0.0,,,,,
2899,12.20.22 04:00:00 AM,5.450,0.0,,,,,
2900,12.20.22 04:10:00 AM,5.757,0.0,,,,,
2901,12.20.22 04:20:00 AM,5.450,0.0,,,,,
2902,12.20.22 04:30:00 AM,5.450,0.0,,,,,
2903,12.20.22 04:40:00 AM,5.347,0.0,,,,,
2904,12.20.22 04:50:00 AM,5.450,0.0,,,,,
2905,12.20.22 05:00:00 AM,5.244,0.0,,,,,
2906,12.20.22 05:10:00 AM,5.347,0.0,,,,,
2907,12.20.22 05:20:00 AM,5.244,0.0,,,,,
2908,12.20.22 05:30:00 AM,5.244,0.0,,,,,
2909,12.20.22 05:40:00 AM,5.450,0.0,,,,,
2910,12.20.22 05:50:00 AM,5.450,0.0,,,,,
2911,12.20.22 06:00:00 AM,5.552,0.0,,,,,
2912,12.20.22 06:10:00 AM,5.552,0.0,,,,,
2913,12.20.22 06:20:00 AM,5.552,0.0,,,,,
2914,12.20.22 06:30:00 AM,5.347,0.0,,,,,
2915,12.20.22 06:40:00 AM,5.141,0.0,,,,,
2916,12.20.22 06:50:00 AM,5.347,0.0,,,,,
2917,12.20.22 07:00:00 AM,5.552,0.0,,,,,
2918,12.20.22 07:10:00 AM,5.450,0.0,,,,,
2919,12.20.22 07:20:00 AM,5.655,0.0,,,,,
2920,12.20.22 07:30:00 AM,5.655,0.0,,,,,
2921,12.20.22 07:40:00 AM,5.552,0.0,,,,,
2922,12.20.22 07:50:00 AM,5.552,0.0,,,,,
2923,12.20.22 08:00:00 AM,5.757,0.0,,,,,
2924,12.20.22 08:10:00 AM,5.860,0.0,,,,,
2925,12.20.22 08:20:00 AM,5.962,21.5,,,,,
2926,12.20.22 08:30:00 AM,5.860,53.8,,,,,
2927,12.20.22 08:40:00 AM,6.166,43.1,,,,,
2928,12.20.22 08:50:00 AM,6.064,32.3,,,,,
2929,12.20.22 09:00:00 AM,6.166,86.1,,,,,
2930,12.20.22 09:10:00 AM,6.268,258.3,,,,,
2931,12.20.22 09:20:00 AM,6.573,419.8,,,,,
2932,12.20.22 09:30:00 AM,7.079,753.5,,,,,
2933,12.20.22 09:40:00 AM,7.280,1270.1,,,,,
2934,12.20.22 09:50:00 AM,9.768,12400.1,,,,,
2935,12.20.22 10:00:00 AM,13.558,8266.7,,,,,
2936,12.20.22 10:10:00 AM,10.748,678.1,,,,,
2937,12.20.22 10:20:00 AM,9.176,958.0,,,,,
2938,12.20.22 10:30:00 AM,9.176,1259.4,,,,,
2939,12.20.22 10:40:00 AM,9.176,1065.6,,,,,
2940,12.20.22 10:50:00 AM,9.176,807.3,,,,,
2941,12.20.22 11:00:00 AM,9.176,785.8,,,,,
2942,12.20.22 11:10:00 AM,9.176,818.1,,,,,
2943,12.20.22 11:20:00 AM,9.373,979.5,,,,,
2944,12.20.22 11:30:00 AM,9.472,839.6,,,,,
2945,12.20.22 11:40:00 AM,9.669,1377.8,,,,,
2946,12.20.22 11:50:00 AM,10.161,2066.7,,,,,
2947,12.20.22 12:00:00 PM,12.110,4994.5,,,,,
2948,12.20.22 12:10:00 PM,12.690,2927.8,,,,,
2949,12.20.22 12:20:00 PM,12.497,1722.2,,,,,
2950,12.20.22 12:30:00 PM,12.401,2238.9,,,,,
2951,12.20.22 12:40:00 PM,12.013,1044.1,,,,,
2952,12.20.22 12:50:00 PM,12.013,1636.1,,,,,
2953,12.20.22 01:00:00 PM,16.237,23422.4,,,,,
2954,12.20.22 01:10:00 PM,19.948,26178.0,,,,,
2955,12.20.22 01:20:00 PM,17.475,3272.2,,,,,
2956,12.20.22 01:30:00 PM,15.282,7233.4,,,,,
2957,12.20.22 01:40:00 PM,18.331,20666.8,,,,,
2958,12.20.22 01:50:00 PM,18.426,5166.7,,,,,
2959,12.20.22 02:00:00 PM,16.046,2755.6,,,,,
2960,12.20.22 02:10:00 PM,16.903,24800.2,,,,,
2961,12.20.22 02:20:00 PM,16.237,3616.7,,,,,
2962,12.20.22 02:30:00 PM,18.711,42711.4,,,,,
2963,12.20.22 02:40:00 PM,16.713,12400.1,,,,,
2964,12.20.22 02:50:00 PM,18.521,63378.2,,,,,
2965,12.20.22 03:00:00 PM,17.950,15844.5,,,,,
2966,12.20.22 03:10:00 PM,16.808,5166.7,,,,,
2967,12.20.22 03:20:00 PM,15.187,1356.3,,,,,
2968,12.20.22 03:30:00 PM,14.230,925.7,,,,,
2969,12.20.22 03:40:00 PM,13.942,613.5,,,,,
2970,12.20.22 03:50:00 PM,13.558,387.5,,,,,
2971,12.20.22 04:00:00 PM,13.365,387.5,,,,,
2972,12.20.22 04:10:00 PM,12.883,258.3,,,,,
2973,12.20.22 04:20:00 PM,12.497,96.9,,,,,
2974,12.20.22 04:30:00 PM,12.304,32.3,,,,,
2975,12.20.22 04:40:00 PM,11.916,0.0,,,,,
2976,12.20.22 04:50:00 PM,11.625,0.0,,,,,
2977,12.20.22 05:00:00 PM,11.431,0.0,,,,,
2978,12.20.22 05:10:00 PM,11.139,0.0,,,,,
2979,12.20.22 05:20:00 PM,11.431,0.0,,,,,
2980,12.20.22 05:30:00 PM,10.944,0.0,,,,,
2981,12.20.22 05:40:00 PM,11.041,0.0,,,,,
2982,12.20.22 05:50:00 PM,10.748,0.0,,,,,
2983,12.20.22 06:00:00 PM,10.161,0.0,,,,,
2984,12.20.22 06:10:00 PM,9.866,0.0,,,,,
2985,12.20.22 06:20:00 PM,9.571,0.0,,,,,
2986,12.20.22 06:30:00 PM,9.571,0.0,,,,,
2987,12.20.22 06:40:00 PM,9.373,0.0,,,,,
2988,12.20.22 06:50:00 PM,9.373,0.0,,,,,
2989,12.20.22 07:00:00 PM,9.176,0.0,,,,,
2990,12.20.22 07:10:00 PM,8.879,0.0,,,,,
2991,12.20.22 07:20:00 PM,8.879,0.0,,,,,
2992,12.20.22 07:30:00 PM,8.581,0.0,,,,,
2993,12.20.22 07:40:00 PM,8.481,0.0,,,,,
2994,12.20.22 07:50:00 PM,8.581,0.0,,,,,
2995,12.20.22 08:00:00 PM,8.581,0.0,,,,,
2996,12.20.22 08:10:00 PM,8.382,0.0,,,,,
2997,12.20.22 08:20:00 PM,8.382,0.0,,,,,
2998,12.20.22 08:30:00 PM,9.472,0.0,,,,,
2999,12.20.22 08:40:00 PM,10.651,0.0,,,,,
3000,12.20.22 08:50:00 PM,11.528,0.0,,,,,
3001,12.20.22 09:00:00 PM,11.916,0.0,,,,,
3002,12.20.22 09:10:00 PM,12.401,0.0,,,,,
3003,12.20.22 09:20:00 PM,12.013,0.0,,,,,
3004,12.20.22 09:30:00 PM,11.722,0.0,,,,,
3005,12.20.22 09:40:00 PM,11.431,0.0,,,,,
3006,12.20.22 09:50:00 PM,11.334,0.0,,,,,
3007,12.20.22 10:00:00 PM,11.916,0.0,,,,,
3008,12.20.22 10:10:00 PM,12.401,0.0,,,,,
3009,12.20.22 10:20:00 PM,12.013,0.0,,,,,
3010,12.20.22 10:30:00 PM,12.110,0.0,,,,,
3011,12.20.22 10:40:00 PM,12.110,0.0,,,,,
3012,12.20.22 10:50:00 PM,11.819,0.0,,,,,
3013,12.20.22 11:00:00 PM,11.528,0.0,,,,,
3014,12.20.22 11:10:00 PM,11.528,0.0,,,,,
3015,12.20.22 11:20:00 PM,11.916,0.0,,,,,
3016,12.20.22 11:30:00 PM,12.304,0.0,,,,,
3017,12.20.22 11:40:00 PM,12.594,0.0,,,,,
3018,12.20.22 11:50:00 PM,12.304,0.0,,,,,
3019,12.21.22 12:00:00 AM,12.110,0.0,,,,,
3020,12.21.22 12:10:00 AM,12.207,0.0,,,,,
3021,12.21.22 12:20:00 AM,12.013,0.0,,,,,
3022,12.21.22 12:30:00 AM,12.207,0.0,,,,,
3023,12.21.22 12:40:00 AM,12.594,0.0,,,,,
3024,12.21.22 12:50:00 AM,12.497,0.0,,,,,
3025,12.21.22 01:00:00 AM,12.401,0.0,,,,,
3026,12.21.22 01:10:00 AM,12.401,0.0,,,,,
3027,12.21.22 01:20:00 AM,12.304,0.0,,,,,
3028,12.21.22 01:30:00 AM,12.110,0.0,,,,,
3029,12.21.22 01:40:00 AM,12.207,0.0,,,,,
3030,12.21.22 01:50:00 AM,12.207,0.0,,,,,
3031,12.21.22 02:00:00 AM,12.207,0.0,,,,,
3032,12.21.22 02:10:00 AM,12.304,0.0,,,,,
3033,12.21.22 02:20:00 AM,12.013,0.0,,,,,
3034,12.21.22 02:30:00 AM,11.916,0.0,,,,,
3035,12.21.22 02:40:00 AM,11.722,0.0,,,,,
3036,12.21.22 02:50:00 AM,11.916,0.0,,,,,
3037,12.21.22 03:00:00 AM,12.110,0.0,,,,,
3038,12.21.22 03:10:00 AM,12.497,0.0,,,,,
3039,12.21.22 03:20:00 AM,12.787,0.0,,,,,
3040,12.21.22 03:30:00 AM,12.980,0.0,,,,,
3041,12.21.22 03:40:00 AM,12.980,0.0,,,,,
3042,12.21.22 03:50:00 AM,12.883,0.0,,,,,
3043,12.21.22 04:00:00 AM,12.883,0.0,,,,,
3044,12.21.22 04:10:00 AM,12.980,0.0,,,,,
3045,12.21.22 04:20:00 AM,12.980,0.0,,,,,
3046,12.21.22 04:30:00 AM,12.980,0.0,,,,,
3047,12.21.22 04:40:00 AM,12.690,0.0,,,,,
3048,12.21.22 04:50:00 AM,12.594,0.0,,,,,
3049,12.21.22 05:00:00 AM,12.497,0.0,,,,,
3050,12.21.22 05:10:00 AM,12.497,0.0,,,,,
3051,12.21.22 05:20:00 AM,12.497,0.0,,,,,
3052,12.21.22 05:30:00 AM,12.401,0.0,,,,,
3053,12.21.22 05:40:00 AM,12.207,0.0,,,,,
3054,12.21.22 05:50:00 AM,12.013,0.0,,,,,
3055,12.21.22 06:00:00 AM,12.013,0.0,,,,,
3056,12.21.22 06:10:00 AM,12.110,0.0,,,,,
3057,12.21.22 06:20:00 AM,12.304,0.0,,,,,
3058,12.21.22 06:30:00 AM,11.431,0.0,,,,,
3059,12.21.22 06:40:00 AM,10.161,0.0,,,,,
3060,12.21.22 06:50:00 AM,9.768,0.0,,,,,
3061,12.21.22 07:00:00 AM,9.669,0.0,,,,,
3062,12.21.22 07:10:00 AM,9.571,0.0,,,,,
3063,12.21.22 07:20:00 AM,9.669,0.0,,,,,
3064,12.21.22 07:30:00 AM,9.866,0.0,,,,,
3065,12.21.22 07:40:00 AM,9.866,0.0,,,,,
3066,12.21.22 07:50:00 AM,9.866,0.0,,,,,
3067,12.21.22 08:00:00 AM,10.063,0.0,,,,,
3068,12.21.22 08:10:00 AM,10.063,0.0,,,,,
3069,12.21.22 08:20:00 AM,10.259,0.0,,,,,
3070,12.21.22 08:30:00 AM,10.063,0.0,,,,,
3071,12.21.22 08:40:00 AM,10.063,0.0,,,,,
3072,12.21.22 08:50:00 AM,9.965,0.0,,,,,
3073,12.21.22 09:00:00 AM,9.965,0.0,,,,,
3074,12.21.22 09:10:00 AM,9.768,0.0,,,,,
3075,12.21.22 09:20:00 AM,9.768,0.0,,,,,
3076,12.21.22 09:30:00 AM,9.768,21.5,,,,,
3077,12.21.22 09:40:00 AM,9.866,32.3,,,,,
3078,12.21.22 09:50:00 AM,9.965,32.3,,,,,
3079,12.21.22 10:00:00 AM,10.063,53.8,,,,,
3080,12.21.22 10:10:00 AM,10.259,150.7,,,,,
3081,12.21.22 10:20:00 AM,10.357,161.5,,,,,
3082,12.21.22 10:30:00 AM,10.455,172.2,,,,,
3083,12.21.22 10:40:00 AM,10.553,139.9,,,,,
3084,12.21.22 10:50:00 AM,10.553,64.6,,,,,
3085,12.21.22 11:00:00 AM,10.651,129.2,,,,,
3086,12.21.22 11:10:00 AM,10.748,150.7,,,,,
3087,12.21.22 11:20:00 AM,10.748,215.3,,,,,
3088,12.21.22 11:30:00 AM,10.846,183.0,,,,,
3089,12.21.22 11:40:00 AM,10.748,86.1,,,,,
3090,12.21.22 11:50:00 AM,10.846,7577.8,,,,,
3091,12.21.22 12:00:00 PM,11.236,8266.7,,,,,
3092,12.21.22 12:10:00 PM,12.110,15844.5,,,,,
3093,12.21.22 12:20:00 PM,12.207,1463.9,,,,,
3094,12.21.22 12:30:00 PM,11.722,1808.3,,,,,
3095,12.21.22 12:40:00 PM,11.819,3272.2,,,,,
3096,12.21.22 12:50:00 PM,11.916,2411.1,,,,,
3097,12.21.22 01:00:00 PM,12.110,3272.2,,,,,
3098,12.21.22 01:10:00 PM,12.207,3444.5,,,,,
3099,12.21.22 01:20:00 PM,12.110,2152.8,,,,,
3100,12.21.22 01:30:00 PM,12.110,2755.6,,,,,
3101,12.21.22 01:40:00 PM,12.207,3272.2,,,,,
3102,12.21.22 01:50:00 PM,12.304,3272.2,,,,,
3103,12.21.22 02:00:00 PM,12.304,2927.8,,,,,
3104,12.21.22 02:10:00 PM,12.401,7577.8,,,,,
3105,12.21.22 02:20:00 PM,12.980,13089.0,,,,,
3106,12.21.22 02:30:00 PM,13.654,16533.4,,,,,
3107,12.21.22 02:40:00 PM,13.461,2152.8,,,,,
3108,12.21.22 02:50:00 PM,13.461,11022.3,,,,,
3109,12.21.22 03:00:00 PM,12.883,8611.2,,,,,
3110,12.21.22 03:10:00 PM,12.883,5166.7,,,,,
3111,12.21.22 03:20:00 PM,12.883,5338.9,,,,,
3112,12.21.22 03:30:00 PM,12.594,1216.3,,,,,
3113,12.21.22 03:40:00 PM,12.304,775.0,,,,,
3114,12.21.22 03:50:00 PM,12.207,505.9,,,,,
3115,12.21.22 04:00:00 PM,12.110,312.2,,,,,
3116,12.21.22 04:10:00 PM,12.110,226.0,,,,,
3117,12.21.22 04:20:00 PM,12.013,161.5,,,,,
3118,12.21.22 04:30:00 PM,12.013,64.6,,,,,
3119,12.21.22 04:40:00 PM,12.013,21.5,,,,,
3120,12.21.22 04:50:00 PM,12.013,10.8,,,,,
3121,12.21.22 05:00:00 PM,12.207,0.0,,,,,
3122,12.21.22 05:10:00 PM,12.110,0.0,,,,,
3123,12.21.22 05:20:00 PM,12.110,0.0,,,,,
3124,12.21.22 05:30:00 PM,12.110,0.0,,,,,
3125,12.21.22 05:40:00 PM,12.013,0.0,,,,,
3126,12.21.22 05:50:00 PM,12.013,0.0,,,,,
3127,12.21.22 06:00:00 PM,12.013,0.0,,,,,
3128,12.21.22 06:10:00 PM,12.110,0.0,,,,,
3129,12.21.22 06:20:00 PM,12.013,0.0,,,,,
3130,12.21.22 06:30:00 PM,12.013,0.0,,,,,
3131,12.21.22 06:40:00 PM,12.013,0.0,,,,,
3132,12.21.22 06:50:00 PM,12.013,0.0,,,,,
3133,12.21.22 07:00:00 PM,12.013,0.0,,,,,
3134,12.21.22 07:10:00 PM,11.916,0.0,,,,,
3135,12.21.22 07:20:00 PM,12.013,0.0,,,,,
3136,12.21.22 07:30:00 PM,11.916,0.0,,,,,
3137,12.21.22 07:40:00 PM,11.916,0.0,,,,,
3138,12.21.22 07:50:00 PM,11.916,0.0,,,,,
3139,12.21.22 08:00:00 PM,11.916,0.0,,,,,
3140,12.21.22 08:10:00 PM,11.916,0.0,,,,,
3141,12.21.22 08:20:00 PM,11.916,0.0,,,,,
3142,12.21.22 08:30:00 PM,12.110,0.0,,,,,
3143,12.21.22 08:40:00 PM,12.207,0.0,,,,,
3144,12.21.22 08:50:00 PM,12.207,0.0,,,,,
3145,12.21.22 09:00:00 PM,12.207,0.0,,,,,
3146,12.21.22 09:10:00 PM,12.304,0.0,,,,,
3147,12.21.22 09:20:00 PM,12.401,0.0,,,,,
3148,12.21.22 09:30:00 PM,12.401,0.0,,,,,
3149,12.21.22 09:40:00 PM,12.497,0.0,,,,,
3150,12.21.22 09:50:00 PM,12.497,0.0,,,,,
3151,12.21.22 10:00:00 PM,12.401,0.0,,,,,
3152,12.21.22 10:10:00 PM,12.594,0.0,,,,,
3153,12.21.22 10:20:00 PM,12.787,0.0,,,,,
3154,12.21.22 10:30:00 PM,12.690,0.0,,,,,
3155,12.21.22 10:40:00 PM,12.787,0.0,,,,,
3156,12.21.22 10:50:00 PM,12.980,0.0,,,,,
3157,12.21.22 11:00:00 PM,13.076,0.0,,,,,
3158,12.21.22 11:10:00 PM,12.787,0.0,,,,,
3159,12.21.22 11:20:00 PM,12.690,0.0,,,,,
3160,12.21.22 11:30:00 PM,12.787,0.0,,,,,
3161,12.21.22 11:40:00 PM,12.690,0.0,,,,,
3162,12.21.22 11:50:00 PM,12.787,0.0,,,,,
3163,12.22.22 12:00:00 AM,12.883,0.0,,,,,
3164,12.22.22 12:10:00 AM,12.787,0.0,,,,,
3165,12.22.22 12:20:00 AM,12.690,0.0,,,,,
3166,12.22.22 12:30:00 AM,12.594,0.0,,,,,
3167,12.22.22 12:40:00 AM,12.594,0.0,,,,,
3168,12.22.22 12:50:00 AM,11.528,0.0,,,,,
3169,12.22.22 01:00:00 AM,11.334,0.0,,,,,
3170,12.22.22 01:10:00 AM,11.722,0.0,,,,,
3171,12.22.22 01:20:00 AM,12.013,0.0,,,,,
3172,12.22.22 01:30:00 AM,10.651,0.0,,,,,
3173,12.22.22 01:40:00 AM,10.455,0.0,,,,,
3174,12.22.22 01:50:00 AM,10.553,0.0,,,,,
3175,12.22.22 02:00:00 AM,10.748,0.0,,,,,
3176,12.22.22 02:10:00 AM,10.944,0.0,,,,,
3177,12.22.22 02:20:00 AM,11.041,0.0,,,,,
3178,12.22.22 02:30:00 AM,11.041,0.0,,,,,
3179,12.22.22 02:40:00 AM,11.236,0.0,,,,,
3180,12.22.22 02:50:00 AM,11.334,0.0,,,,,
3181,12.22.22 03:00:00 AM,11.528,0.0,,,,,
3182,12.22.22 03:10:00 AM,11.528,0.0,,,,,
3183,12.22.22 03:20:00 AM,11.625,0.0,,,,,
3184,12.22.22 03:30:00 AM,11.819,0.0,,,,,
3185,12.22.22 03:40:00 AM,12.013,0.0,,,,,
3186,12.22.22 03:50:00 AM,12.401,0.0,,,,,
3187,12.22.22 04:00:00 AM,12.594,0.0,,,,,
3188,12.22.22 04:10:00 AM,12.883,0.0,,,,,
3189,12.22.22 04:20:00 AM,12.787,0.0,,,,,
3190,12.22.22 04:30:00 AM,12.980,0.0,,,,,
3191,12.22.22 04:40:00 AM,13.076,0.0,,,,,
3192,12.22.22 04:50:00 AM,12.980,0.0,,,,,
3193,12.22.22 05:00:00 AM,12.883,0.0,,,,,
3194,12.22.22 05:10:00 AM,12.980,0.0,,,,,
3195,12.22.22 05:20:00 AM,12.980,0.0,,,,,
3196,12.22.22 05:30:00 AM,12.980,0.0,,,,,
3197,12.22.22 05:40:00 AM,12.883,0.0,,,,,
3198,12.22.22 05:50:00 AM,12.883,0.0,,,,,
3199,12.22.22 06:00:00 AM,12.980,0.0,,,,,
3200,12.22.22 06:10:00 AM,12.787,0.0,,,,,
3201,12.22.22 06:20:00 AM,12.883,0.0,,,,,
3202,12.22.22 06:30:00 AM,12.787,0.0,,,,,
3203,12.22.22 06:40:00 AM,12.690,0.0,,,,,
3204,12.22.22 06:50:00 AM,12.787,0.0,,,,,
3205,12.22.22 07:00:00 AM,12.690,0.0,,,,,
3206,12.22.22 07:10:00 AM,12.787,0.0,,,,,
3207,12.22.22 07:20:00 AM,12.883,0.0,,,,,
3208,12.22.22 07:30:00 AM,12.690,0.0,,,,,
3209,12.22.22 07:40:00 AM,12.787,0.0,,,,,
3210,12.22.22 07:50:00 AM,12.690,0.0,,,,,
3211,12.22.22 08:00:00 AM,12.690,10.8,,,,,
3212,12.22.22 08:10:00 AM,12.787,53.8,,,,,
3213,12.22.22 08:20:00 AM,12.497,107.6,,,,,
3214,12.22.22 08:30:00 AM,12.497,32.3,,,,,
3215,12.22.22 08:40:00 AM,12.304,312.2,,,,,
3216,12.22.22 08:50:00 AM,12.304,193.8,,,,,
3217,12.22.22 09:00:00 AM,12.304,387.5,,,,,
3218,12.22.22 09:10:00 AM,12.110,968.8,,,,,
3219,12.22.22 09:20:00 AM,11.916,602.8,,,,,
3220,12.22.22 09:30:00 AM,11.916,775.0,,,,,
3221,12.22.22 09:40:00 AM,12.013,828.8,,,,,
3222,12.22.22 09:50:00 AM,12.110,688.9,,,,,
3223,12.22.22 10:00:00 AM,12.207,2066.7,,,,,
3224,12.22.22 10:10:00 AM,12.110,893.4,,,,,
3225,12.22.22 10:20:00 AM,11.916,1216.3,,,,,
3226,12.22.22 10:30:00 AM,11.722,1894.5,,,,,
3227,12.22.22 10:40:00 AM,12.013,1636.1,,,,,
3228,12.22.22 10:50:00 AM,12.110,602.8,,,,,
3229,12.22.22 11:00:00 AM,12.110,1097.9,,,,,
3230,12.22.22 11:10:00 AM,12.304,1463.9,,,,,
3231,12.22.22 11:20:00 AM,12.304,1248.6,,,,,
3232,12.22.22 11:30:00 AM,12.304,1808.3,,,,,
3233,12.22.22 11:40:00 AM,12.594,3616.7,,,,,
3234,12.22.22 11:50:00 AM,12.594,3272.2,,,,,
3235,12.22.22 12:00:00 PM,12.690,2411.1,,,,,
3236,12.22.22 12:10:00 PM,12.594,4133.4,,,,,
3237,12.22.22 12:20:00 PM,12.497,3788.9,,,,,
3238,12.22.22 12:30:00 PM,12.401,2755.6,,,,,
3239,12.22.22 12:40:00 PM,12.304,3616.7,,,,,
3240,12.22.22 12:50:00 PM,12.401,2583.4,,,,,
3241,12.22.22 01:00:00 PM,12.594,2411.1,,,,,
3242,12.22.22 01:10:00 PM,12.690,3444.5,,,,,
3243,12.22.22 01:20:00 PM,12.787,3616.7,,,,,
3244,12.22.22 01:30:00 PM,12.883,4650.0,,,,,
3245,12.22.22 01:40:00 PM,12.690,2238.9,,,,,
3246,12.22.22 01:50:00 PM,12.304,893.4,,,,,
3247,12.22.22 02:00:00 PM,11.041,1313.2,,,,,
3248,12.22.22 02:10:00 PM,10.553,2238.9,,,,,
3249,12.22.22 02:20:00 PM,10.651,2411.1,,,,,
3250,12.22.22 02:30:00 PM,10.748,2669.5,,,,,
3251,12.22.22 02:40:00 PM,10.846,2755.6,,,,,
3252,12.22.22 02:50:00 PM,10.846,1636.1,,,,,
3253,12.22.22 03:00:00 PM,10.846,1216.3,,,,,
3254,12.22.22 03:10:00 PM,10.553,1087.2,,,,,
3255,12.22.22 03:20:00 PM,10.259,312.2,,,,,
3256,12.22.22 03:30:00 PM,10.357,968.8,,,,,
3257,12.22.22 03:40:00 PM,10.259,882.6,,,,,
3258,12.22.22 03:50:00 PM,10.259,559.7,,,,,
3259,12.22.22 04:00:00 PM,10.357,667.4,,,,,
3260,12.22.22 04:10:00 PM,10.455,387.5,,,,,
3261,12.22.22 04:20:00 PM,10.553,215.3,,,,,
3262,12.22.22 04:30:00 PM,10.748,53.8,,,,,
3263,12.22.22 04:40:00 PM,10.846,32.3,,,,,
3264,12.22.22 04:50:00 PM,10.944,0.0,,,,,
3265,12.22.22 05:00:00 PM,11.041,0.0,,,,,
3266,12.22.22 05:10:00 PM,10.748,0.0,,,,,
3267,12.22.22 05:20:00 PM,10.944,0.0,,,,,
3268,12.22.22 05:30:00 PM,11.431,0.0,,,,,
3269,12.22.22 05:40:00 PM,11.528,0.0,,,,,
3270,12.22.22 05:50:00 PM,11.819,0.0,,,,,
3271,12.22.22 06:00:00 PM,11.431,0.0,,,,,
3272,12.22.22 06:10:00 PM,11.041,0.0,,,,,
3273,12.22.22 06:20:00 PM,11.431,0.0,,,,,
3274,12.22.22 06:30:00 PM,11.528,0.0,,,,,
3275,12.22.22 06:40:00 PM,11.722,0.0,,,,,
3276,12.22.22 06:50:00 PM,12.013,0.0,,,,,
3277,12.22.22 07:00:00 PM,12.207,0.0,,,,,
3278,12.22.22 07:10:00 PM,12.304,0.0,,,,,
3279,12.22.22 07:20:00 PM,12.304,0.0,,,,,
3280,12.22.22 07:30:00 PM,12.401,0.0,,,,,
3281,12.22.22 07:40:00 PM,12.304,0.0,,,,,
3282,12.22.22 07:50:00 PM,11.916,0.0,,,,,
3283,12.22.22 08:00:00 PM,11.236,0.0,,,,,
