"Plot-Titel: 10088310"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10088310, SEN S/N: 10088310)","Intensität, Lux (LGR S/N: 10088310, SEN S/N: 10088310)","Koppler verbunden (LGR S/N: 10088310)","Host verbunden (LGR S/N: 10088310)","Angehalten (LGR S/N: 10088310)","Dateiende (LGR S/N: 10088310)"
470,11.16.22 07:15:00 AM,10.748,0.0,,,,
471,11.16.22 07:30:00 AM,10.748,0.0,,,,
472,11.16.22 07:45:00 AM,10.748,0.0,,,,
473,11.16.22 08:00:00 AM,10.651,0.0,,,,
474,11.16.22 08:15:00 AM,10.651,0.0,,,,
475,11.16.22 08:30:00 AM,10.455,0.0,,,,
476,11.16.22 08:45:00 AM,10.357,53.8,,,,
477,11.16.22 09:00:00 AM,10.259,21.5,,,,
478,11.16.22 09:15:00 AM,10.259,43.1,,,,
479,11.16.22 09:30:00 AM,10.259,64.6,,,,
480,11.16.22 09:45:00 AM,10.357,96.9,,,,
481,11.16.22 10:00:00 AM,10.651,183.0,,,,
482,11.16.22 10:15:00 AM,10.944,183.0,,,,
483,11.16.22 10:30:00 AM,10.651,86.1,,,,
484,11.16.22 10:45:00 AM,10.846,193.8,,,,
485,11.16.22 11:00:00 AM,11.139,269.1,,,,
486,11.16.22 11:15:00 AM,10.846,129.2,,,,
487,11.16.22 11:30:00 AM,10.846,75.3,,,,
488,11.16.22 11:45:00 AM,10.651,96.9,,,,
489,11.16.22 12:00:00 PM,10.748,129.2,,,,
490,11.16.22 12:15:00 PM,11.139,129.2,,,,
491,11.16.22 12:30:00 PM,11.236,150.7,,,,
492,11.16.22 12:45:00 PM,11.431,215.3,,,,
493,11.16.22 01:00:00 PM,11.431,150.7,,,,
494,11.16.22 01:15:00 PM,11.722,269.1,,,,
495,11.16.22 01:30:00 PM,11.916,366.0,,,,
496,11.16.22 01:45:00 PM,12.013,301.4,,,,
497,11.16.22 02:00:00 PM,11.528,290.6,,,,
498,11.16.22 02:15:00 PM,11.916,161.5,,,,
499,11.16.22 02:30:00 PM,11.334,64.6,,,,
500,11.16.22 02:45:00 PM,11.722,398.3,,,,
501,11.16.22 03:00:00 PM,12.304,279.9,,,,
502,11.16.22 03:15:00 PM,11.722,226.0,,,,
503,11.16.22 03:30:00 PM,11.528,118.4,,,,
504,11.16.22 03:45:00 PM,11.139,53.8,,,,
505,11.16.22 04:00:00 PM,11.041,21.5,,,,
506,11.16.22 04:15:00 PM,10.944,21.5,,,,
507,11.16.22 04:30:00 PM,10.651,43.1,,,,
508,11.16.22 04:45:00 PM,10.357,43.1,,,,
509,11.16.22 05:00:00 PM,9.965,21.5,,,,
510,11.16.22 05:15:00 PM,9.176,0.0,,,,
511,11.16.22 05:30:00 PM,8.382,0.0,,,,
512,11.16.22 05:45:00 PM,7.782,0.0,,,,
513,11.16.22 06:00:00 PM,7.782,0.0,,,,
514,11.16.22 06:15:00 PM,7.782,0.0,,,,
515,11.16.22 06:30:00 PM,7.280,0.0,,,,
516,11.16.22 06:45:00 PM,7.079,0.0,,,,
517,11.16.22 07:00:00 PM,6.573,0.0,,,,
518,11.16.22 07:15:00 PM,6.166,0.0,,,,
519,11.16.22 07:30:00 PM,6.268,0.0,,,,
520,11.16.22 07:45:00 PM,6.268,0.0,,,,
521,11.16.22 08:00:00 PM,5.860,0.0,,,,
522,11.16.22 08:15:00 PM,5.552,0.0,,,,
523,11.16.22 08:30:00 PM,5.757,0.0,,,,
524,11.16.22 08:45:00 PM,5.450,0.0,,,,
525,11.16.22 09:00:00 PM,5.962,0.0,,,,
526,11.16.22 09:15:00 PM,6.471,0.0,,,,
527,11.16.22 09:30:00 PM,7.079,0.0,,,,
528,11.16.22 09:45:00 PM,7.381,0.0,,,,
529,11.16.22 10:00:00 PM,7.582,0.0,,,,
530,11.16.22 10:15:00 PM,7.882,0.0,,,,
531,11.16.22 10:30:00 PM,7.983,0.0,,,,
532,11.16.22 10:45:00 PM,7.983,0.0,,,,
533,11.16.22 11:00:00 PM,8.182,0.0,,,,
534,11.16.22 11:15:00 PM,8.382,0.0,,,,
535,11.16.22 11:30:00 PM,8.382,0.0,,,,
536,11.16.22 11:45:00 PM,8.382,0.0,,,,
537,11.17.22 12:00:00 AM,8.382,0.0,,,,
538,11.17.22 12:15:00 AM,8.680,0.0,,,,
539,11.17.22 12:30:00 AM,8.879,0.0,,,,
540,11.17.22 12:45:00 AM,9.176,0.0,,,,
541,11.17.22 01:00:00 AM,8.978,0.0,,,,
542,11.17.22 01:15:00 AM,8.680,0.0,,,,
543,11.17.22 01:30:00 AM,7.481,0.0,,,,
544,11.17.22 01:45:00 AM,7.882,0.0,,,,
545,11.17.22 02:00:00 AM,8.382,0.0,,,,
546,11.17.22 02:15:00 AM,8.382,0.0,,,,
547,11.17.22 02:30:00 AM,7.280,0.0,,,,
548,11.17.22 02:45:00 AM,6.573,0.0,,,,
549,11.17.22 03:00:00 AM,6.573,0.0,,,,
550,11.17.22 03:15:00 AM,7.381,0.0,,,,
551,11.17.22 03:30:00 AM,8.282,0.0,,,,
552,11.17.22 03:45:00 AM,9.176,0.0,,,,
553,11.17.22 04:00:00 AM,9.571,0.0,,,,
554,11.17.22 04:15:00 AM,9.768,0.0,,,,
555,11.17.22 04:30:00 AM,9.866,0.0,,,,
556,11.17.22 04:45:00 AM,9.965,0.0,,,,
557,11.17.22 05:00:00 AM,9.965,0.0,,,,
558,11.17.22 05:15:00 AM,10.063,0.0,,,,
559,11.17.22 05:30:00 AM,10.161,0.0,,,,
560,11.17.22 05:45:00 AM,10.161,0.0,,,,
561,11.17.22 06:00:00 AM,10.063,0.0,,,,
562,11.17.22 06:15:00 AM,10.357,0.0,,,,
563,11.17.22 06:30:00 AM,10.259,0.0,,,,
564,11.17.22 06:45:00 AM,10.161,0.0,,,,
565,11.17.22 07:00:00 AM,10.259,0.0,,,,
566,11.17.22 07:15:00 AM,10.259,0.0,,,,
567,11.17.22 07:30:00 AM,10.553,0.0,,,,
568,11.17.22 07:45:00 AM,10.748,0.0,,,,
569,11.17.22 08:00:00 AM,10.651,0.0,,,,
570,11.17.22 08:15:00 AM,10.651,0.0,,,,
571,11.17.22 08:30:00 AM,10.553,21.5,,,,
572,11.17.22 08:45:00 AM,10.553,0.0,,,,
573,11.17.22 09:00:00 AM,10.553,32.3,,,,
574,11.17.22 09:15:00 AM,10.651,86.1,,,,
575,11.17.22 09:30:00 AM,10.651,32.3,,,,
576,11.17.22 09:45:00 AM,10.651,32.3,,,,
577,11.17.22 10:00:00 AM,10.553,32.3,,,,
578,11.17.22 10:15:00 AM,10.553,96.9,,,,
579,11.17.22 10:30:00 AM,10.748,366.0,,,,
580,11.17.22 10:45:00 AM,11.041,473.6,,,,
581,11.17.22 11:00:00 AM,11.334,559.7,,,,
582,11.17.22 11:15:00 AM,11.041,441.3,,,,
583,11.17.22 11:30:00 AM,11.139,376.7,,,,
584,11.17.22 11:45:00 AM,11.041,366.0,,,,
585,11.17.22 12:00:00 PM,11.041,279.9,,,,
586,11.17.22 12:15:00 PM,11.334,279.9,,,,
587,11.17.22 12:30:00 PM,11.236,301.4,,,,
588,11.17.22 12:45:00 PM,11.236,96.9,,,,
589,11.17.22 01:00:00 PM,10.944,107.6,,,,
590,11.17.22 01:15:00 PM,11.139,236.8,,,,
591,11.17.22 01:30:00 PM,11.528,279.9,,,,
592,11.17.22 01:45:00 PM,11.528,301.4,,,,
593,11.17.22 02:00:00 PM,11.334,118.4,,,,
594,11.17.22 02:15:00 PM,11.431,419.8,,,,
595,11.17.22 02:30:00 PM,11.625,473.6,,,,
596,11.17.22 02:45:00 PM,11.722,516.7,,,,
597,11.17.22 03:00:00 PM,12.013,645.8,,,,
598,11.17.22 03:15:00 PM,11.916,581.3,,,,
599,11.17.22 03:30:00 PM,11.722,419.8,,,,
600,11.17.22 03:45:00 PM,11.625,376.7,,,,
601,11.17.22 04:00:00 PM,11.625,322.9,,,,
602,11.17.22 04:15:00 PM,11.625,279.9,,,,
603,11.17.22 04:30:00 PM,11.431,139.9,,,,
604,11.17.22 04:45:00 PM,11.528,86.1,,,,
605,11.17.22 05:00:00 PM,11.236,32.3,,,,
606,11.17.22 05:15:00 PM,11.139,0.0,,,,
607,11.17.22 05:30:00 PM,11.041,0.0,,,,
608,11.17.22 05:45:00 PM,10.944,0.0,,,,
609,11.17.22 06:00:00 PM,10.553,0.0,,,,
610,11.17.22 06:15:00 PM,10.651,0.0,,,,
611,11.17.22 06:30:00 PM,10.944,0.0,,,,
612,11.17.22 06:45:00 PM,10.944,0.0,,,,
613,11.17.22 07:00:00 PM,10.944,0.0,,,,
614,11.17.22 07:15:00 PM,10.748,0.0,,,,
615,11.17.22 07:30:00 PM,10.748,0.0,,,,
616,11.17.22 07:45:00 PM,10.651,0.0,,,,
617,11.17.22 08:00:00 PM,10.553,0.0,,,,
618,11.17.22 08:15:00 PM,10.553,0.0,,,,
619,11.17.22 08:30:00 PM,10.455,0.0,,,,
620,11.17.22 08:45:00 PM,10.553,0.0,,,,
621,11.17.22 09:00:00 PM,10.651,0.0,,,,
622,11.17.22 09:15:00 PM,10.651,0.0,,,,
623,11.17.22 09:30:00 PM,10.553,0.0,,,,
624,11.17.22 09:45:00 PM,10.455,0.0,,,,
625,11.17.22 10:00:00 PM,10.357,0.0,,,,
626,11.17.22 10:15:00 PM,10.357,0.0,,,,
627,11.17.22 10:30:00 PM,10.553,0.0,,,,
628,11.17.22 10:45:00 PM,10.455,0.0,,,,
629,11.17.22 11:00:00 PM,10.455,0.0,,,,
630,11.17.22 11:15:00 PM,10.455,0.0,,,,
631,11.17.22 11:30:00 PM,10.455,0.0,,,,
632,11.17.22 11:45:00 PM,10.455,0.0,,,,
633,11.18.22 12:00:00 AM,10.357,0.0,,,,
634,11.18.22 12:15:00 AM,10.357,0.0,,,,
635,11.18.22 12:30:00 AM,10.455,0.0,,,,
636,11.18.22 12:45:00 AM,10.455,0.0,,,,
637,11.18.22 01:00:00 AM,10.846,0.0,,,,
638,11.18.22 01:15:00 AM,10.944,0.0,,,,
639,11.18.22 01:30:00 AM,10.846,0.0,,,,
640,11.18.22 01:45:00 AM,10.846,0.0,,,,
641,11.18.22 02:00:00 AM,10.846,0.0,,,,
642,11.18.22 02:15:00 AM,11.041,0.0,,,,
643,11.18.22 02:30:00 AM,11.041,0.0,,,,
644,11.18.22 02:45:00 AM,11.139,0.0,,,,
645,11.18.22 03:00:00 AM,11.139,0.0,,,,
646,11.18.22 03:15:00 AM,11.139,0.0,,,,
647,11.18.22 03:30:00 AM,11.139,0.0,,,,
648,11.18.22 03:45:00 AM,11.139,0.0,,,,
649,11.18.22 04:00:00 AM,11.041,0.0,,,,
650,11.18.22 04:15:00 AM,11.041,0.0,,,,
651,11.18.22 04:30:00 AM,11.041,0.0,,,,
652,11.18.22 04:45:00 AM,10.944,0.0,,,,
653,11.18.22 05:00:00 AM,10.944,0.0,,,,
654,11.18.22 05:15:00 AM,10.944,0.0,,,,
655,11.18.22 05:30:00 AM,10.944,0.0,,,,
656,11.18.22 05:45:00 AM,10.944,0.0,,,,
657,11.18.22 06:00:00 AM,11.041,0.0,,,,
658,11.18.22 06:15:00 AM,11.041,0.0,,,,
659,11.18.22 06:30:00 AM,10.944,0.0,,,,
660,11.18.22 06:45:00 AM,10.944,0.0,,,,
661,11.18.22 07:00:00 AM,10.846,0.0,,,,
662,11.18.22 07:15:00 AM,10.846,0.0,,,,
663,11.18.22 07:30:00 AM,10.846,0.0,,,,
664,11.18.22 07:45:00 AM,10.748,0.0,,,,
665,11.18.22 08:00:00 AM,10.748,0.0,,,,
666,11.18.22 08:15:00 AM,10.651,0.0,,,,
667,11.18.22 08:30:00 AM,10.651,0.0,,,,
668,11.18.22 08:45:00 AM,10.553,0.0,,,,
669,11.18.22 09:00:00 AM,10.553,10.8,,,,
670,11.18.22 09:15:00 AM,10.553,0.0,,,,
671,11.18.22 09:30:00 AM,10.553,10.8,,,,
672,11.18.22 09:45:00 AM,10.553,0.0,,,,
673,11.18.22 10:00:00 AM,10.553,21.5,,,,
674,11.18.22 10:15:00 AM,10.553,0.0,,,,
675,11.18.22 10:30:00 AM,10.357,4650.0,,,,
676,11.18.22 10:45:00 AM,10.455,107.6,,,,
677,11.18.22 11:00:00 AM,9.866,0.0,,,,
678,11.18.22 11:15:00 AM,10.944,0.0,,,,
679,11.18.22 11:30:00 AM,11.334,10.8,,,,
680,11.18.22 11:45:00 AM,10.944,0.0,,,,
681,11.18.22 12:00:00 PM,17.475,0.0,,,,
682,11.18.22 12:15:00 PM,17.855,0.0,,,,
683,11.18.22 12:30:00 PM,18.616,0.0,,,,
684,11.18.22 12:45:00 PM,18.996,0.0,,,,
685,11.18.22 01:00:00 PM,19.187,0.0,,,,
686,11.18.22 01:15:00 PM,19.472,0.0,,,,
687,11.18.22 01:30:00 PM,19.758,0.0,,,,
688,11.18.22 01:45:00 PM,19.948,0.0,,,,
689,11.18.22 01:49:01 PM,,,Protokolliert,,,
690,11.18.22 01:49:12 PM,,,,Protokolliert,,
691,11.18.22 01:49:20 PM,,,,,Protokolliert,Protokolliert
