"Plot-Titel: 10088313"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10088313, SEN S/N: 10088313, LBL: CFB046_NW_Temp)","Intensität, Lux (LGR S/N: 10088313, SEN S/N: 10088313, LBL: CFB046_NW_Light)","Koppler verbunden (LGR S/N: 10088313)","Koppler abgetrennt (LGR S/N: 10088313)","Host verbunden (LGR S/N: 10088313)","Angehalten (LGR S/N: 10088313)","Dateiende (LGR S/N: 10088313)"
4583,12.31.22 08:40:00 PM,13.365,0.0,,,,,
4584,12.31.22 08:50:00 PM,13.365,0.0,,,,,
4585,12.31.22 09:00:00 PM,13.269,0.0,,,,,
4586,12.31.22 09:10:00 PM,13.269,0.0,,,,,
4587,12.31.22 09:20:00 PM,13.076,0.0,,,,,
4588,12.31.22 09:30:00 PM,13.173,0.0,,,,,
4589,12.31.22 09:40:00 PM,13.269,0.0,,,,,
4590,12.31.22 09:50:00 PM,13.173,0.0,,,,,
4591,12.31.22 10:00:00 PM,13.654,0.0,,,,,
4592,12.31.22 10:10:00 PM,13.558,0.0,,,,,
4593,12.31.22 10:20:00 PM,13.461,0.0,,,,,
4594,12.31.22 10:30:00 PM,15.378,0.0,,,,,
4595,12.31.22 10:40:00 PM,15.855,0.0,,,,,
4596,12.31.22 10:50:00 PM,15.760,0.0,,,,,
4597,12.31.22 11:00:00 PM,15.760,0.0,,,,,
4598,12.31.22 11:10:00 PM,15.760,0.0,,,,,
4599,12.31.22 11:20:00 PM,15.855,0.0,,,,,
4600,12.31.22 11:30:00 PM,15.855,0.0,,,,,
4601,12.31.22 11:40:00 PM,15.855,0.0,,,,,
4602,12.31.22 11:50:00 PM,15.855,0.0,,,,,
4603,01.01.23 12:00:00 AM,15.664,0.0,,,,,
4604,01.01.23 12:10:00 AM,15.951,0.0,,,,,
4605,01.01.23 12:20:00 AM,15.855,0.0,,,,,
4606,01.01.23 12:30:00 AM,15.951,0.0,,,,,
4607,01.01.23 12:40:00 AM,15.855,0.0,,,,,
4608,01.01.23 12:50:00 AM,15.855,0.0,,,,,
4609,01.01.23 01:00:00 AM,15.760,0.0,,,,,
4610,01.01.23 01:10:00 AM,15.664,0.0,,,,,
4611,01.01.23 01:20:00 AM,15.473,0.0,,,,,
4612,01.01.23 01:30:00 AM,15.378,0.0,,,,,
4613,01.01.23 01:40:00 AM,15.282,0.0,,,,,
4614,01.01.23 01:50:00 AM,15.187,0.0,,,,,
4615,01.01.23 02:00:00 AM,15.091,0.0,,,,,
4616,01.01.23 02:10:00 AM,15.187,0.0,,,,,
4617,01.01.23 02:20:00 AM,14.996,0.0,,,,,
4618,01.01.23 02:30:00 AM,14.996,0.0,,,,,
4619,01.01.23 02:40:00 AM,14.900,0.0,,,,,
4620,01.01.23 02:50:00 AM,14.709,0.0,,,,,
4621,01.01.23 03:00:00 AM,14.613,0.0,,,,,
4622,01.01.23 03:10:00 AM,14.613,0.0,,,,,
4623,01.01.23 03:20:00 AM,14.709,0.0,,,,,
4624,01.01.23 03:30:00 AM,14.613,0.0,,,,,
4625,01.01.23 03:40:00 AM,14.709,0.0,,,,,
4626,01.01.23 03:50:00 AM,14.517,0.0,,,,,
4627,01.01.23 04:00:00 AM,14.325,0.0,,,,,
4628,01.01.23 04:10:00 AM,14.134,0.0,,,,,
4629,01.01.23 04:20:00 AM,13.942,0.0,,,,,
4630,01.01.23 04:30:00 AM,13.269,0.0,,,,,
4631,01.01.23 04:40:00 AM,13.365,0.0,,,,,
4632,01.01.23 04:50:00 AM,14.421,0.0,,,,,
4633,01.01.23 05:00:00 AM,14.421,0.0,,,,,
4634,01.01.23 05:10:00 AM,14.325,0.0,,,,,
4635,01.01.23 05:20:00 AM,14.421,0.0,,,,,
4636,01.01.23 05:30:00 AM,14.900,0.0,,,,,
4637,01.01.23 05:40:00 AM,14.900,0.0,,,,,
4638,01.01.23 05:50:00 AM,14.709,0.0,,,,,
4639,01.01.23 06:00:00 AM,14.517,0.0,,,,,
4640,01.01.23 06:10:00 AM,14.421,0.0,,,,,
4641,01.01.23 06:20:00 AM,13.750,0.0,,,,,
4642,01.01.23 06:30:00 AM,13.076,0.0,,,,,
4643,01.01.23 06:40:00 AM,12.594,0.0,,,,,
4644,01.01.23 06:50:00 AM,12.110,0.0,,,,,
4645,01.01.23 07:00:00 AM,11.916,0.0,,,,,
4646,01.01.23 07:10:00 AM,11.625,0.0,,,,,
4647,01.01.23 07:20:00 AM,11.528,0.0,,,,,
4648,01.01.23 07:30:00 AM,11.431,0.0,,,,,
4649,01.01.23 07:40:00 AM,11.139,0.0,,,,,
4650,01.01.23 07:50:00 AM,11.041,0.0,,,,,
4651,01.01.23 08:00:00 AM,11.139,0.0,,,,,
4652,01.01.23 08:10:00 AM,11.334,0.0,,,,,
4653,01.01.23 08:20:00 AM,11.236,10.8,,,,,
4654,01.01.23 08:30:00 AM,10.846,64.6,,,,,
4655,01.01.23 08:40:00 AM,10.748,96.9,,,,,
4656,01.01.23 08:50:00 AM,10.651,96.9,,,,,
4657,01.01.23 09:00:00 AM,10.748,215.3,,,,,
4658,01.01.23 09:10:00 AM,10.846,226.0,,,,,
4659,01.01.23 09:20:00 AM,11.139,204.5,,,,,
4660,01.01.23 09:30:00 AM,11.139,247.6,,,,,
4661,01.01.23 09:40:00 AM,11.236,279.9,,,,,
4662,01.01.23 09:50:00 AM,11.528,344.4,,,,,
4663,01.01.23 10:00:00 AM,11.722,409.0,,,,,
4664,01.01.23 10:10:00 AM,12.013,473.6,,,,,
4665,01.01.23 10:20:00 AM,12.013,581.3,,,,,
4666,01.01.23 10:30:00 AM,12.207,753.5,,,,,
4667,01.01.23 10:40:00 AM,12.690,871.9,,,,,
4668,01.01.23 10:50:00 AM,12.980,1065.6,,,,,
4669,01.01.23 11:00:00 AM,13.558,1151.7,,,,,
4670,01.01.23 11:10:00 AM,14.325,2583.4,,,,,
4671,01.01.23 11:20:00 AM,15.664,2755.6,,,,,
4672,01.01.23 11:30:00 AM,16.427,2755.6,,,,,
4673,01.01.23 11:40:00 AM,17.094,2411.1,,,,,
4674,01.01.23 11:50:00 AM,17.475,1894.5,,,,,
4675,01.01.23 12:00:00 PM,17.189,1550.0,,,,,
4676,01.01.23 12:10:00 PM,16.903,742.7,,,,,
4677,01.01.23 12:20:00 PM,16.618,624.3,,,,,
4678,01.01.23 12:30:00 PM,16.427,1141.0,,,,,
4679,01.01.23 12:40:00 PM,16.618,1894.5,,,,,
4680,01.01.23 12:50:00 PM,17.284,1808.3,,,,,
4681,01.01.23 01:00:00 PM,17.760,1980.6,,,,,
4682,01.01.23 01:10:00 PM,18.045,1980.6,,,,,
4683,01.01.23 01:20:00 PM,17.665,839.6,,,,,
4684,01.01.23 01:30:00 PM,17.284,861.1,,,,,
4685,01.01.23 01:40:00 PM,17.189,710.4,,,,,
4686,01.01.23 01:50:00 PM,17.094,904.2,,,,,
4687,01.01.23 02:00:00 PM,17.284,1808.3,,,,,
4688,01.01.23 02:10:00 PM,17.570,1980.6,,,,,
4689,01.01.23 02:20:00 PM,17.760,2238.9,,,,,
4690,01.01.23 02:30:00 PM,18.045,2583.4,,,,,
4691,01.01.23 02:40:00 PM,19.092,4305.6,,,,,
4692,01.01.23 02:50:00 PM,20.519,4994.5,,,,,
4693,01.01.23 03:00:00 PM,19.377,3272.2,,,,,
4694,01.01.23 03:10:00 PM,19.567,49600.3,,,,,
4695,01.01.23 03:20:00 PM,20.615,26178.0,,,,,
4696,01.01.23 03:30:00 PM,19.472,39955.8,,,,,
4697,01.01.23 03:40:00 PM,18.616,1722.2,,,,,
4698,01.01.23 03:50:00 PM,18.331,1173.3,,,,,
4699,01.01.23 04:00:00 PM,17.570,850.4,,,,,
4700,01.01.23 04:10:00 PM,16.999,678.1,,,,,
4701,01.01.23 04:20:00 PM,16.523,430.6,,,,,
4702,01.01.23 04:30:00 PM,15.951,279.9,,,,,
4703,01.01.23 04:40:00 PM,15.473,75.3,,,,,
4704,01.01.23 04:50:00 PM,15.187,21.5,,,,,
4705,01.01.23 05:00:00 PM,14.900,0.0,,,,,
4706,01.01.23 05:10:00 PM,14.996,0.0,,,,,
4707,01.01.23 05:20:00 PM,14.804,0.0,,,,,
4708,01.01.23 05:30:00 PM,14.804,0.0,,,,,
4709,01.01.23 05:40:00 PM,14.613,0.0,,,,,
4710,01.01.23 05:50:00 PM,14.325,0.0,,,,,
4711,01.01.23 06:00:00 PM,14.230,0.0,,,,,
4712,01.01.23 06:10:00 PM,13.942,0.0,,,,,
4713,01.01.23 06:20:00 PM,13.558,0.0,,,,,
4714,01.01.23 06:30:00 PM,13.365,0.0,,,,,
4715,01.01.23 06:40:00 PM,13.173,0.0,,,,,
4716,01.01.23 06:50:00 PM,12.883,0.0,,,,,
4717,01.01.23 07:00:00 PM,12.497,0.0,,,,,
4718,01.01.23 07:10:00 PM,12.497,0.0,,,,,
4719,01.01.23 07:20:00 PM,12.883,0.0,,,,,
4720,01.01.23 07:30:00 PM,13.846,0.0,,,,,
4721,01.01.23 07:40:00 PM,14.709,0.0,,,,,
4722,01.01.23 07:50:00 PM,14.804,0.0,,,,,
4723,01.01.23 08:00:00 PM,14.900,0.0,,,,,
4724,01.01.23 08:10:00 PM,14.709,0.0,,,,,
4725,01.01.23 08:20:00 PM,14.804,0.0,,,,,
4726,01.01.23 08:30:00 PM,14.421,0.0,,,,,
4727,01.01.23 08:40:00 PM,14.325,0.0,,,,,
4728,01.01.23 08:50:00 PM,14.325,0.0,,,,,
4729,01.01.23 09:00:00 PM,14.517,0.0,,,,,
4730,01.01.23 09:10:00 PM,14.421,0.0,,,,,
4731,01.01.23 09:20:00 PM,14.613,0.0,,,,,
4732,01.01.23 09:30:00 PM,14.613,0.0,,,,,
4733,01.01.23 09:40:00 PM,14.325,0.0,,,,,
4734,01.01.23 09:50:00 PM,13.846,0.0,,,,,
4735,01.01.23 10:00:00 PM,13.365,0.0,,,,,
4736,01.01.23 10:10:00 PM,13.269,0.0,,,,,
4737,01.01.23 10:20:00 PM,13.076,0.0,,,,,
4738,01.01.23 10:30:00 PM,12.497,0.0,,,,,
4739,01.01.23 10:40:00 PM,12.304,0.0,,,,,
4740,01.01.23 10:50:00 PM,12.497,0.0,,,,,
4741,01.01.23 11:00:00 PM,12.787,0.0,,,,,
4742,01.01.23 11:10:00 PM,12.207,0.0,,,,,
4743,01.01.23 11:20:00 PM,11.722,0.0,,,,,
4744,01.01.23 11:30:00 PM,11.625,0.0,,,,,
4745,01.01.23 11:40:00 PM,11.236,0.0,,,,,
4746,01.01.23 11:50:00 PM,10.944,0.0,,,,,
4747,01.02.23 12:00:00 AM,10.944,0.0,,,,,
4748,01.02.23 12:10:00 AM,10.846,0.0,,,,,
4749,01.02.23 12:20:00 AM,10.846,0.0,,,,,
4750,01.02.23 12:30:00 AM,10.748,0.0,,,,,
4751,01.02.23 12:40:00 AM,10.748,0.0,,,,,
4752,01.02.23 12:50:00 AM,10.748,0.0,,,,,
4753,01.02.23 01:00:00 AM,11.139,0.0,,,,,
4754,01.02.23 01:10:00 AM,11.334,0.0,,,,,
4755,01.02.23 01:20:00 AM,11.819,0.0,,,,,
4756,01.02.23 01:30:00 AM,11.625,0.0,,,,,
4757,01.02.23 01:40:00 AM,11.139,0.0,,,,,
4758,01.02.23 01:50:00 AM,10.748,0.0,,,,,
4759,01.02.23 02:00:00 AM,10.455,0.0,,,,,
4760,01.02.23 02:10:00 AM,10.161,0.0,,,,,
4761,01.02.23 02:20:00 AM,9.965,0.0,,,,,
4762,01.02.23 02:30:00 AM,9.866,0.0,,,,,
4763,01.02.23 02:40:00 AM,9.768,0.0,,,,,
4764,01.02.23 02:50:00 AM,9.669,0.0,,,,,
4765,01.02.23 03:00:00 AM,9.669,0.0,,,,,
4766,01.02.23 03:10:00 AM,9.571,0.0,,,,,
4767,01.02.23 03:20:00 AM,9.472,0.0,,,,,
4768,01.02.23 03:30:00 AM,9.472,0.0,,,,,
4769,01.02.23 03:40:00 AM,9.373,0.0,,,,,
4770,01.02.23 03:50:00 AM,9.373,0.0,,,,,
4771,01.02.23 04:00:00 AM,9.373,0.0,,,,,
4772,01.02.23 04:10:00 AM,9.373,0.0,,,,,
4773,01.02.23 04:20:00 AM,9.472,0.0,,,,,
4774,01.02.23 04:30:00 AM,9.669,0.0,,,,,
4775,01.02.23 04:40:00 AM,9.768,0.0,,,,,
4776,01.02.23 04:50:00 AM,9.768,0.0,,,,,
4777,01.02.23 05:00:00 AM,9.768,0.0,,,,,
4778,01.02.23 05:10:00 AM,9.571,0.0,,,,,
4779,01.02.23 05:20:00 AM,9.669,0.0,,,,,
4780,01.02.23 05:30:00 AM,9.768,0.0,,,,,
4781,01.02.23 05:40:00 AM,9.768,0.0,,,,,
4782,01.02.23 05:50:00 AM,9.866,0.0,,,,,
4783,01.02.23 06:00:00 AM,10.063,0.0,,,,,
4784,01.02.23 06:10:00 AM,11.041,0.0,,,,,
4785,01.02.23 06:20:00 AM,11.722,0.0,,,,,
4786,01.02.23 06:30:00 AM,12.110,0.0,,,,,
4787,01.02.23 06:40:00 AM,12.110,0.0,,,,,
4788,01.02.23 06:50:00 AM,12.110,0.0,,,,,
4789,01.02.23 07:00:00 AM,12.013,0.0,,,,,
4790,01.02.23 07:10:00 AM,12.497,0.0,,,,,
4791,01.02.23 07:20:00 AM,12.110,0.0,,,,,
4792,01.02.23 07:30:00 AM,11.819,0.0,,,,,
4793,01.02.23 07:40:00 AM,11.625,0.0,,,,,
4794,01.02.23 07:50:00 AM,11.528,0.0,,,,,
4795,01.02.23 08:00:00 AM,11.528,0.0,,,,,
4796,01.02.23 08:10:00 AM,12.013,21.5,,,,,
4797,01.02.23 08:20:00 AM,12.207,32.3,,,,,
4798,01.02.23 08:30:00 AM,12.207,21.5,,,,,
4799,01.02.23 08:40:00 AM,12.207,21.5,,,,,
4800,01.02.23 08:50:00 AM,12.497,43.1,,,,,
4801,01.02.23 09:00:00 AM,12.401,107.6,,,,,
4802,01.02.23 09:10:00 AM,12.497,172.2,,,,,
4803,01.02.23 09:20:00 AM,12.401,204.5,,,,,
4804,01.02.23 09:30:00 AM,12.110,204.5,,,,,
4805,01.02.23 09:40:00 AM,11.916,279.9,,,,,
4806,01.02.23 09:50:00 AM,11.819,355.2,,,,,
4807,01.02.23 10:00:00 AM,12.013,387.5,,,,,
4808,01.02.23 10:10:00 AM,12.110,452.1,,,,,
4809,01.02.23 10:20:00 AM,12.110,581.3,,,,,
4810,01.02.23 10:30:00 AM,13.173,624.3,,,,,
4811,01.02.23 10:40:00 AM,13.846,753.5,,,,,
4812,01.02.23 10:50:00 AM,14.325,958.0,,,,,
4813,01.02.23 11:00:00 AM,15.378,990.3,,,,,
4814,01.02.23 11:10:00 AM,16.046,1550.0,,,,,
4815,01.02.23 11:20:00 AM,16.237,678.1,,,,,
4816,01.02.23 11:30:00 AM,15.951,473.6,,,,,
4817,01.02.23 11:40:00 AM,15.951,592.0,,,,,
4818,01.02.23 11:50:00 AM,15.664,505.9,,,,,
4819,01.02.23 12:00:00 PM,15.855,904.2,,,,,
4820,01.02.23 12:10:00 PM,16.046,1130.2,,,,,
4821,01.02.23 12:20:00 PM,16.141,1248.6,,,,,
4822,01.02.23 12:30:00 PM,16.427,1248.6,,,,,
4823,01.02.23 12:40:00 PM,16.427,1377.8,,,,,
4824,01.02.23 12:50:00 PM,16.523,1636.1,,,,,
4825,01.02.23 01:00:00 PM,16.999,1550.0,,,,,
4826,01.02.23 01:10:00 PM,16.808,1087.2,,,,,
4827,01.02.23 01:20:00 PM,16.713,1119.5,,,,,
4828,01.02.23 01:30:00 PM,16.713,1151.7,,,,,
4829,01.02.23 01:40:00 PM,16.713,635.1,,,,,
4830,01.02.23 01:50:00 PM,16.427,505.9,,,,,
4831,01.02.23 02:00:00 PM,16.332,462.9,,,,,
4832,01.02.23 02:10:00 PM,16.237,344.4,,,,,
4833,01.02.23 02:20:00 PM,16.046,333.7,,,,,
4834,01.02.23 02:30:00 PM,15.951,312.2,,,,,
4835,01.02.23 02:40:00 PM,15.760,204.5,,,,,
4836,01.02.23 02:50:00 PM,15.473,139.9,,,,,
4837,01.02.23 03:00:00 PM,14.900,139.9,,,,,
4838,01.02.23 03:10:00 PM,14.613,118.4,,,,,
4839,01.02.23 03:20:00 PM,14.325,64.6,,,,,
4840,01.02.23 03:30:00 PM,13.846,32.3,,,,,
4841,01.02.23 03:40:00 PM,13.461,21.5,,,,,
4842,01.02.23 03:50:00 PM,13.269,21.5,,,,,
4843,01.02.23 04:00:00 PM,13.076,10.8,,,,,
4844,01.02.23 04:10:00 PM,12.883,10.8,,,,,
4845,01.02.23 04:20:00 PM,12.690,0.0,,,,,
4846,01.02.23 04:30:00 PM,12.594,0.0,,,,,
4847,01.02.23 04:40:00 PM,12.787,0.0,,,,,
4848,01.02.23 04:50:00 PM,12.883,0.0,,,,,
4849,01.02.23 05:00:00 PM,13.076,0.0,,,,,
4850,01.02.23 05:10:00 PM,13.173,0.0,,,,,
4851,01.02.23 05:20:00 PM,13.173,0.0,,,,,
4852,01.02.23 05:30:00 PM,13.173,0.0,,,,,
4853,01.02.23 05:40:00 PM,13.173,0.0,,,,,
4854,01.02.23 05:50:00 PM,13.076,0.0,,,,,
4855,01.02.23 06:00:00 PM,13.173,0.0,,,,,
4856,01.02.23 06:10:00 PM,13.076,0.0,,,,,
4857,01.02.23 06:20:00 PM,12.787,0.0,,,,,
4858,01.02.23 06:30:00 PM,12.690,0.0,,,,,
4859,01.02.23 06:40:00 PM,12.497,0.0,,,,,
4860,01.02.23 06:50:00 PM,12.207,0.0,,,,,
4861,01.02.23 07:00:00 PM,12.110,0.0,,,,,
4862,01.02.23 07:10:00 PM,11.916,0.0,,,,,
4863,01.02.23 07:20:00 PM,11.722,0.0,,,,,
4864,01.02.23 07:30:00 PM,11.722,0.0,,,,,
4865,01.02.23 07:40:00 PM,11.722,0.0,,,,,
4866,01.02.23 07:50:00 PM,11.722,0.0,,,,,
4867,01.02.23 08:00:00 PM,11.528,0.0,,,,,
4868,01.02.23 08:10:00 PM,11.431,0.0,,,,,
4869,01.02.23 08:20:00 PM,11.334,0.0,,,,,
4870,01.02.23 08:30:00 PM,11.334,0.0,,,,,
4871,01.02.23 08:40:00 PM,11.334,0.0,,,,,
4872,01.02.23 08:50:00 PM,11.236,0.0,,,,,
4873,01.02.23 09:00:00 PM,11.139,0.0,,,,,
4874,01.02.23 09:10:00 PM,11.139,0.0,,,,,
4875,01.02.23 09:20:00 PM,11.041,0.0,,,,,
4876,01.02.23 09:30:00 PM,10.944,0.0,,,,,
4877,01.02.23 09:40:00 PM,10.846,0.0,,,,,
4878,01.02.23 09:50:00 PM,10.651,0.0,,,,,
4879,01.02.23 10:00:00 PM,10.553,0.0,,,,,
4880,01.02.23 10:10:00 PM,10.357,0.0,,,,,
4881,01.02.23 10:20:00 PM,10.161,0.0,,,,,
4882,01.02.23 10:30:00 PM,10.063,0.0,,,,,
4883,01.02.23 10:40:00 PM,9.965,0.0,,,,,
4884,01.02.23 10:50:00 PM,9.866,0.0,,,,,
4885,01.02.23 11:00:00 PM,9.866,0.0,,,,,
4886,01.02.23 11:10:00 PM,9.768,0.0,,,,,
4887,01.02.23 11:20:00 PM,9.768,0.0,,,,,
4888,01.02.23 11:30:00 PM,9.669,0.0,,,,,
4889,01.02.23 11:40:00 PM,9.669,0.0,,,,,
4890,01.02.23 11:50:00 PM,9.669,0.0,,,,,
4891,01.03.23 12:00:00 AM,9.669,0.0,,,,,
4892,01.03.23 12:10:00 AM,9.571,0.0,,,,,
4893,01.03.23 12:20:00 AM,9.669,0.0,,,,,
4894,01.03.23 12:30:00 AM,9.669,0.0,,,,,
4895,01.03.23 12:40:00 AM,9.571,0.0,,,,,
4896,01.03.23 12:50:00 AM,9.472,0.0,,,,,
4897,01.03.23 01:00:00 AM,9.373,0.0,,,,,
4898,01.03.23 01:10:00 AM,9.373,0.0,,,,,
4899,01.03.23 01:20:00 AM,9.373,0.0,,,,,
4900,01.03.23 01:30:00 AM,9.373,0.0,,,,,
4901,01.03.23 01:40:00 AM,9.275,0.0,,,,,
4902,01.03.23 01:50:00 AM,9.176,0.0,,,,,
4903,01.03.23 02:00:00 AM,9.176,0.0,,,,,
4904,01.03.23 02:10:00 AM,9.176,0.0,,,,,
4905,01.03.23 02:20:00 AM,9.176,0.0,,,,,
4906,01.03.23 02:30:00 AM,9.077,0.0,,,,,
4907,01.03.23 02:40:00 AM,8.978,0.0,,,,,
4908,01.03.23 02:50:00 AM,8.978,0.0,,,,,
4909,01.03.23 03:00:00 AM,8.978,0.0,,,,,
4910,01.03.23 03:10:00 AM,8.879,0.0,,,,,
4911,01.03.23 03:20:00 AM,8.879,0.0,,,,,
4912,01.03.23 03:30:00 AM,8.879,0.0,,,,,
4913,01.03.23 03:40:00 AM,8.879,0.0,,,,,
4914,01.03.23 03:50:00 AM,8.779,0.0,,,,,
4915,01.03.23 04:00:00 AM,8.779,0.0,,,,,
4916,01.03.23 04:10:00 AM,8.779,0.0,,,,,
4917,01.03.23 04:20:00 AM,8.680,0.0,,,,,
4918,01.03.23 04:30:00 AM,8.680,0.0,,,,,
4919,01.03.23 04:40:00 AM,8.680,0.0,,,,,
4920,01.03.23 04:50:00 AM,8.680,0.0,,,,,
4921,01.03.23 05:00:00 AM,8.680,0.0,,,,,
4922,01.03.23 05:10:00 AM,8.680,0.0,,,,,
4923,01.03.23 05:20:00 AM,8.680,0.0,,,,,
4924,01.03.23 05:30:00 AM,8.680,0.0,,,,,
4925,01.03.23 05:40:00 AM,8.581,0.0,,,,,
4926,01.03.23 05:50:00 AM,8.581,0.0,,,,,
4927,01.03.23 06:00:00 AM,8.581,0.0,,,,,
4928,01.03.23 06:10:00 AM,8.581,0.0,,,,,
4929,01.03.23 06:20:00 AM,8.581,0.0,,,,,
4930,01.03.23 06:30:00 AM,8.581,0.0,,,,,
4931,01.03.23 06:40:00 AM,8.581,0.0,,,,,
4932,01.03.23 06:50:00 AM,8.382,0.0,,,,,
4933,01.03.23 07:00:00 AM,8.282,0.0,,,,,
4934,01.03.23 07:10:00 AM,8.182,0.0,,,,,
4935,01.03.23 07:20:00 AM,7.983,0.0,,,,,
4936,01.03.23 07:30:00 AM,7.882,0.0,,,,,
4937,01.03.23 07:40:00 AM,7.782,0.0,,,,,
4938,01.03.23 07:50:00 AM,7.782,0.0,,,,,
4939,01.03.23 08:00:00 AM,7.682,0.0,,,,,
4940,01.03.23 08:10:00 AM,7.782,0.0,,,,,
4941,01.03.23 08:20:00 AM,7.782,0.0,,,,,
4942,01.03.23 08:30:00 AM,7.682,43.1,,,,,
4943,01.03.23 08:40:00 AM,7.782,96.9,,,,,
4944,01.03.23 08:50:00 AM,7.782,129.2,,,,,
4945,01.03.23 09:00:00 AM,7.782,215.3,,,,,
4946,01.03.23 09:10:00 AM,7.882,269.1,,,,,
4947,01.03.23 09:20:00 AM,7.983,247.6,,,,,
4948,01.03.23 09:30:00 AM,8.082,301.4,,,,,
4949,01.03.23 09:40:00 AM,8.082,366.0,,,,,
4950,01.03.23 09:50:00 AM,8.082,387.5,,,,,
4951,01.03.23 10:00:00 AM,8.082,473.6,,,,,
4952,01.03.23 10:10:00 AM,8.182,538.2,,,,,
4953,01.03.23 10:20:00 AM,8.282,527.4,,,,,
4954,01.03.23 10:30:00 AM,8.382,495.1,,,,,
4955,01.03.23 10:40:00 AM,8.481,592.0,,,,,
4956,01.03.23 10:50:00 AM,8.581,688.9,,,,,
4957,01.03.23 11:00:00 AM,8.581,807.3,,,,,
4958,01.03.23 11:10:00 AM,8.779,753.5,,,,,
4959,01.03.23 11:20:00 AM,8.779,731.9,,,,,
4960,01.03.23 11:30:00 AM,8.779,753.5,,,,,
4961,01.03.23 11:40:00 AM,8.779,839.6,,,,,
4962,01.03.23 11:50:00 AM,8.879,1151.7,,,,,
4963,01.03.23 12:00:00 PM,9.275,1184.0,,,,,
4964,01.03.23 12:10:00 PM,9.275,871.9,,,,,
4965,01.03.23 12:20:00 PM,9.275,602.8,,,,,
4966,01.03.23 12:30:00 PM,9.077,775.0,,,,,
4967,01.03.23 12:40:00 PM,9.176,1980.6,,,,,
4968,01.03.23 12:50:00 PM,9.866,1980.6,,,,,
4969,01.03.23 01:00:00 PM,10.455,1636.1,,,,,
4970,01.03.23 01:10:00 PM,10.651,1808.3,,,,,
4971,01.03.23 01:20:00 PM,10.846,1722.2,,,,,
4972,01.03.23 01:30:00 PM,10.846,1722.2,,,,,
4973,01.03.23 01:40:00 PM,10.748,1636.1,,,,,
4974,01.03.23 01:50:00 PM,10.748,1636.1,,,,,
4975,01.03.23 02:00:00 PM,10.944,1636.1,,,,,
4976,01.03.23 02:10:00 PM,10.944,2238.9,,,,,
4977,01.03.23 02:20:00 PM,11.334,2325.0,,,,,
4978,01.03.23 02:30:00 PM,11.819,2411.1,,,,,
4979,01.03.23 02:40:00 PM,12.594,4133.4,,,,,
4980,01.03.23 02:50:00 PM,13.942,4650.0,,,,,
4981,01.03.23 03:00:00 PM,12.207,2669.5,,,,,
4982,01.03.23 03:10:00 PM,12.304,104711.8,,,,,
4983,01.03.23 03:20:00 PM,14.230,57867.0,,,,,
4984,01.03.23 03:30:00 PM,12.690,38578.0,,,,,
4985,01.03.23 03:40:00 PM,12.013,1313.2,,,,,
4986,01.03.23 03:50:00 PM,11.916,656.6,,,,,
4987,01.03.23 04:00:00 PM,10.944,430.6,,,,,
4988,01.03.23 04:10:00 PM,10.651,344.4,,,,,
4989,01.03.23 04:20:00 PM,10.455,258.3,,,,,
4990,01.03.23 04:30:00 PM,10.161,150.7,,,,,
4991,01.03.23 04:40:00 PM,9.866,75.3,,,,,
4992,01.03.23 04:50:00 PM,9.373,32.3,,,,,
4993,01.03.23 05:00:00 PM,9.176,10.8,,,,,
4994,01.03.23 05:10:00 PM,8.978,0.0,,,,,
4995,01.03.23 05:20:00 PM,8.779,0.0,,,,,
4996,01.03.23 05:30:00 PM,8.680,0.0,,,,,
4997,01.03.23 05:40:00 PM,8.382,0.0,,,,,
4998,01.03.23 05:50:00 PM,8.182,0.0,,,,,
4999,01.03.23 06:00:00 PM,7.983,0.0,,,,,
5000,01.03.23 06:10:00 PM,7.782,0.0,,,,,
5001,01.03.23 06:20:00 PM,7.582,0.0,,,,,
5002,01.03.23 06:30:00 PM,7.280,0.0,,,,,
5003,01.03.23 06:40:00 PM,7.179,0.0,,,,,
5004,01.03.23 06:50:00 PM,7.179,0.0,,,,,
5005,01.03.23 07:00:00 PM,7.179,0.0,,,,,
5006,01.03.23 07:10:00 PM,7.079,0.0,,,,,
5007,01.03.23 07:20:00 PM,7.079,0.0,,,,,
5008,01.03.23 07:30:00 PM,6.877,0.0,,,,,
5009,01.03.23 07:40:00 PM,6.674,0.0,,,,,
5010,01.03.23 07:50:00 PM,6.471,0.0,,,,,
5011,01.03.23 08:00:00 PM,6.471,0.0,,,,,
5012,01.03.23 08:10:00 PM,6.471,0.0,,,,,
5013,01.03.23 08:20:00 PM,6.370,0.0,,,,,
5014,01.03.23 08:30:00 PM,6.370,0.0,,,,,
5015,01.03.23 08:40:00 PM,6.370,0.0,,,,,
5016,01.03.23 08:50:00 PM,6.370,0.0,,,,,
5017,01.03.23 09:00:00 PM,6.166,0.0,,,,,
5018,01.03.23 09:10:00 PM,6.064,0.0,,,,,
5019,01.03.23 09:20:00 PM,5.962,0.0,,,,,
5020,01.03.23 09:30:00 PM,5.860,0.0,,,,,
5021,01.03.23 09:40:00 PM,5.757,0.0,,,,,
5022,01.03.23 09:50:00 PM,5.655,0.0,,,,,
5023,01.03.23 10:00:00 PM,5.552,0.0,,,,,
5024,01.03.23 10:10:00 PM,5.552,0.0,,,,,
