"Plot-Titel: 10349997"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10349997, SEN S/N: 10349997, LBL: CFB045_NW_TEMP)","Intensität, Lux (LGR S/N: 10349997, SEN S/N: 10349997, LBL: CFB045_NW_Light)","Koppler verbunden (LGR S/N: 10349997)","Host verbunden (LGR S/N: 10349997)","Angehalten (LGR S/N: 10349997)","Dateiende (LGR S/N: 10349997)"
1798,12.12.22 12:30:00 PM,-2.610,2497.2,,,,
1799,12.12.22 12:40:00 PM,-2.727,2497.2,,,,
1800,12.12.22 12:50:00 PM,-2.494,3100.0,,,,
1801,12.12.22 01:00:00 PM,-2.030,2755.6,,,,
1802,12.12.22 01:10:00 PM,-2.377,2583.4,,,,
1803,12.12.22 01:20:00 PM,-2.844,2238.9,,,,
1804,12.12.22 01:30:00 PM,-2.610,2497.2,,,,
1805,12.12.22 01:40:00 PM,-2.377,2238.9,,,,
1806,12.12.22 01:50:00 PM,-2.261,2411.1,,,,
1807,12.12.22 02:00:00 PM,-2.261,2325.0,,,,
1808,12.12.22 02:10:00 PM,-2.030,2497.2,,,,
1809,12.12.22 02:20:00 PM,-2.030,3444.5,,,,
1810,12.12.22 02:30:00 PM,-1.799,3272.2,,,,
1811,12.12.22 02:40:00 PM,-2.030,2583.4,,,,
1812,12.12.22 02:50:00 PM,-2.030,2325.0,,,,
1813,12.12.22 03:00:00 PM,-2.145,1550.0,,,,
1814,12.12.22 03:10:00 PM,-2.377,1324.0,,,,
1815,12.12.22 03:20:00 PM,-2.844,1162.5,,,,
1816,12.12.22 03:30:00 PM,-2.844,742.7,,,,
1817,12.12.22 03:40:00 PM,-3.079,581.3,,,,
1818,12.12.22 03:50:00 PM,-3.316,441.3,,,,
1819,12.12.22 04:00:00 PM,-3.316,312.2,,,,
1820,12.12.22 04:10:00 PM,-3.434,172.2,,,,
1821,12.12.22 04:20:00 PM,-3.434,86.1,,,,
1822,12.12.22 04:30:00 PM,-3.316,32.3,,,,
1823,12.12.22 04:40:00 PM,-3.553,10.8,,,,
1824,12.12.22 04:50:00 PM,-3.553,0.0,,,,
1825,12.12.22 05:00:00 PM,-3.553,0.0,,,,
1826,12.12.22 05:10:00 PM,-3.672,0.0,,,,
1827,12.12.22 05:20:00 PM,-3.672,0.0,,,,
1828,12.12.22 05:30:00 PM,-3.672,0.0,,,,
1829,12.12.22 05:40:00 PM,-3.553,0.0,,,,
1830,12.12.22 05:50:00 PM,-3.553,0.0,,,,
1831,12.12.22 06:00:00 PM,-3.792,0.0,,,,
1832,12.12.22 06:10:00 PM,-3.911,0.0,,,,
1833,12.12.22 06:20:00 PM,-3.911,0.0,,,,
1834,12.12.22 06:30:00 PM,-3.911,0.0,,,,
1835,12.12.22 06:40:00 PM,-4.031,0.0,,,,
1836,12.12.22 06:50:00 PM,-3.911,0.0,,,,
1837,12.12.22 07:00:00 PM,-3.792,0.0,,,,
1838,12.12.22 07:10:00 PM,-3.197,0.0,,,,
1839,12.12.22 07:20:00 PM,-3.553,0.0,,,,
1840,12.12.22 07:30:00 PM,-3.911,0.0,,,,
1841,12.12.22 07:40:00 PM,-4.152,0.0,,,,
1842,12.12.22 07:50:00 PM,-3.911,0.0,,,,
1843,12.12.22 08:00:00 PM,-3.672,0.0,,,,
1844,12.12.22 08:10:00 PM,-3.553,0.0,,,,
1845,12.12.22 08:20:00 PM,-3.672,0.0,,,,
1846,12.12.22 08:30:00 PM,-3.792,0.0,,,,
1847,12.12.22 08:40:00 PM,-3.672,0.0,,,,
1848,12.12.22 08:50:00 PM,-3.792,0.0,,,,
1849,12.12.22 09:00:00 PM,-3.792,0.0,,,,
1850,12.12.22 09:10:00 PM,-3.911,0.0,,,,
1851,12.12.22 09:20:00 PM,-3.434,0.0,,,,
1852,12.12.22 09:30:00 PM,-3.792,0.0,,,,
1853,12.12.22 09:40:00 PM,-3.911,0.0,,,,
1854,12.12.22 09:50:00 PM,-4.152,0.0,,,,
1855,12.12.22 10:00:00 PM,-4.152,0.0,,,,
1856,12.12.22 10:10:00 PM,-4.152,0.0,,,,
1857,12.12.22 10:20:00 PM,-4.031,0.0,,,,
1858,12.12.22 10:30:00 PM,-4.152,0.0,,,,
1859,12.12.22 10:40:00 PM,-4.393,0.0,,,,
1860,12.12.22 10:50:00 PM,-4.514,0.0,,,,
1861,12.12.22 11:00:00 PM,-4.514,0.0,,,,
1862,12.12.22 11:10:00 PM,-4.636,0.0,,,,
1863,12.12.22 11:20:00 PM,-4.514,0.0,,,,
1864,12.12.22 11:30:00 PM,-4.636,0.0,,,,
1865,12.12.22 11:40:00 PM,-4.758,0.0,,,,
1866,12.12.22 11:50:00 PM,-4.636,0.0,,,,
1867,12.13.22 12:00:00 AM,-4.514,0.0,,,,
1868,12.13.22 12:10:00 AM,-4.393,0.0,,,,
1869,12.13.22 12:20:00 AM,-4.393,0.0,,,,
1870,12.13.22 12:30:00 AM,-4.514,0.0,,,,
1871,12.13.22 12:40:00 AM,-4.514,0.0,,,,
1872,12.13.22 12:50:00 AM,-4.514,0.0,,,,
1873,12.13.22 01:00:00 AM,-4.636,0.0,,,,
1874,12.13.22 01:10:00 AM,-4.514,0.0,,,,
1875,12.13.22 01:20:00 AM,-4.393,0.0,,,,
1876,12.13.22 01:30:00 AM,-4.272,0.0,,,,
1877,12.13.22 01:40:00 AM,-4.514,0.0,,,,
1878,12.13.22 01:50:00 AM,-4.393,0.0,,,,
1879,12.13.22 02:00:00 AM,-4.393,0.0,,,,
1880,12.13.22 02:10:00 AM,-4.514,0.0,,,,
1881,12.13.22 02:20:00 AM,-4.636,0.0,,,,
1882,12.13.22 02:30:00 AM,-4.636,0.0,,,,
1883,12.13.22 02:40:00 AM,-4.514,0.0,,,,
1884,12.13.22 02:50:00 AM,-4.636,0.0,,,,
1885,12.13.22 03:00:00 AM,-4.514,0.0,,,,
1886,12.13.22 03:10:00 AM,-4.514,0.0,,,,
1887,12.13.22 03:20:00 AM,-4.636,0.0,,,,
1888,12.13.22 03:30:00 AM,-4.636,0.0,,,,
1889,12.13.22 03:40:00 AM,-4.514,0.0,,,,
1890,12.13.22 03:50:00 AM,-4.393,0.0,,,,
1891,12.13.22 04:00:00 AM,-4.393,0.0,,,,
1892,12.13.22 04:10:00 AM,-4.514,0.0,,,,
1893,12.13.22 04:20:00 AM,-4.514,0.0,,,,
1894,12.13.22 04:30:00 AM,-4.636,0.0,,,,
1895,12.13.22 04:40:00 AM,-4.758,0.0,,,,
1896,12.13.22 04:50:00 AM,-4.758,0.0,,,,
1897,12.13.22 05:00:00 AM,-4.758,0.0,,,,
1898,12.13.22 05:10:00 AM,-4.636,0.0,,,,
1899,12.13.22 05:20:00 AM,-4.758,0.0,,,,
1900,12.13.22 05:30:00 AM,-5.003,0.0,,,,
1901,12.13.22 05:40:00 AM,-4.880,0.0,,,,
1902,12.13.22 05:50:00 AM,-4.758,0.0,,,,
1903,12.13.22 06:00:00 AM,-4.758,0.0,,,,
1904,12.13.22 06:10:00 AM,-4.636,0.0,,,,
1905,12.13.22 06:20:00 AM,-4.758,0.0,,,,
1906,12.13.22 06:30:00 AM,-4.636,0.0,,,,
1907,12.13.22 06:40:00 AM,-4.636,0.0,,,,
1908,12.13.22 06:50:00 AM,-4.758,0.0,,,,
1909,12.13.22 07:00:00 AM,-4.758,0.0,,,,
1910,12.13.22 07:10:00 AM,-4.758,0.0,,,,
1911,12.13.22 07:20:00 AM,-4.880,0.0,,,,
1912,12.13.22 07:30:00 AM,-5.003,0.0,,,,
1913,12.13.22 07:40:00 AM,-4.880,0.0,,,,
1914,12.13.22 07:50:00 AM,-4.636,0.0,,,,
1915,12.13.22 08:00:00 AM,-4.758,21.5,,,,
1916,12.13.22 08:10:00 AM,-4.758,32.3,,,,
1917,12.13.22 08:20:00 AM,-4.880,107.6,,,,
1918,12.13.22 08:30:00 AM,-4.636,193.8,,,,
1919,12.13.22 08:40:00 AM,-4.636,355.2,,,,
1920,12.13.22 08:50:00 AM,-4.636,516.7,,,,
1921,12.13.22 09:00:00 AM,-4.636,850.4,,,,
1922,12.13.22 09:10:00 AM,-3.792,1011.8,,,,
1923,12.13.22 09:20:00 AM,-3.911,1205.6,,,,
1924,12.13.22 09:30:00 AM,-4.272,1377.8,,,,
1925,12.13.22 09:40:00 AM,-4.152,1636.1,,,,
1926,12.13.22 09:50:00 AM,-3.911,1894.5,,,,
1927,12.13.22 10:00:00 AM,-3.911,1808.3,,,,
1928,12.13.22 10:10:00 AM,-3.672,2066.7,,,,
1929,12.13.22 10:20:00 AM,-3.672,2238.9,,,,
1930,12.13.22 10:30:00 AM,-3.434,2669.5,,,,
1931,12.13.22 10:40:00 AM,-3.079,3616.7,,,,
1932,12.13.22 10:50:00 AM,-2.610,4477.8,,,,
1933,12.13.22 11:00:00 AM,-2.377,4305.6,,,,
1934,12.13.22 11:10:00 AM,-2.377,3788.9,,,,
1935,12.13.22 11:20:00 AM,-2.377,3272.2,,,,
1936,12.13.22 11:30:00 AM,-2.610,3272.2,,,,
1937,12.13.22 11:40:00 AM,-2.494,3272.2,,,,
1938,12.13.22 11:50:00 AM,-2.377,3961.1,,,,
1939,12.13.22 12:00:00 PM,-2.377,5166.7,,,,
1940,12.13.22 12:10:00 PM,-2.261,3616.7,,,,
1941,12.13.22 12:20:00 PM,-2.494,3788.9,,,,
1942,12.13.22 12:30:00 PM,-2.030,4133.4,,,,
1943,12.13.22 12:40:00 PM,-2.377,3100.0,,,,
1944,12.13.22 12:50:00 PM,-2.261,3616.7,,,,
1945,12.13.22 01:00:00 PM,-2.261,4477.8,,,,
1946,12.13.22 01:10:00 PM,-2.030,3100.0,,,,
1947,12.13.22 01:20:00 PM,-2.261,3100.0,,,,
1948,12.13.22 01:30:00 PM,-2.030,3100.0,,,,
1949,12.13.22 01:40:00 PM,-2.261,2583.4,,,,
1950,12.13.22 01:50:00 PM,-2.377,3788.9,,,,
1951,12.13.22 02:00:00 PM,-2.261,3444.5,,,,
1952,12.13.22 02:10:00 PM,-2.261,3616.7,,,,
1953,12.13.22 02:20:00 PM,-2.261,4305.6,,,,
1954,12.13.22 02:30:00 PM,-1.799,6200.0,,,,
1955,12.13.22 02:40:00 PM,-1.001,6200.0,,,,
1956,12.13.22 02:50:00 PM,0.343,8266.7,,,,
1957,12.13.22 03:00:00 PM,0.232,4477.8,,,,
1958,12.13.22 03:10:00 PM,-0.887,3272.2,,,,
1959,12.13.22 03:20:00 PM,-1.341,2927.8,,,,
1960,12.13.22 03:30:00 PM,-1.799,1550.0,,,,
1961,12.13.22 03:40:00 PM,-2.261,882.6,,,,
1962,12.13.22 03:50:00 PM,-2.494,807.3,,,,
1963,12.13.22 04:00:00 PM,-2.377,828.8,,,,
1964,12.13.22 04:10:00 PM,-2.494,667.4,,,,
1965,12.13.22 04:20:00 PM,-2.377,247.6,,,,
1966,12.13.22 04:30:00 PM,-2.494,139.9,,,,
1967,12.13.22 04:40:00 PM,-2.610,53.8,,,,
1968,12.13.22 04:50:00 PM,-2.727,10.8,,,,
1969,12.13.22 05:00:00 PM,-2.727,0.0,,,,
1970,12.13.22 05:10:00 PM,-2.727,0.0,,,,
1971,12.13.22 05:20:00 PM,-2.610,0.0,,,,
1972,12.13.22 05:30:00 PM,-2.610,0.0,,,,
1973,12.13.22 05:40:00 PM,-2.494,0.0,,,,
1974,12.13.22 05:50:00 PM,-2.494,0.0,,,,
1975,12.13.22 06:00:00 PM,-2.494,0.0,,,,
1976,12.13.22 06:10:00 PM,-2.377,0.0,,,,
1977,12.13.22 06:20:00 PM,-2.377,0.0,,,,
1978,12.13.22 06:30:00 PM,-2.494,0.0,,,,
1979,12.13.22 06:40:00 PM,-2.377,0.0,,,,
1980,12.13.22 06:50:00 PM,-2.377,0.0,,,,
1981,12.13.22 07:00:00 PM,-2.261,0.0,,,,
1982,12.13.22 07:10:00 PM,-2.145,0.0,,,,
1983,12.13.22 07:20:00 PM,-2.145,0.0,,,,
1984,12.13.22 07:30:00 PM,-2.145,0.0,,,,
1985,12.13.22 07:40:00 PM,-2.261,0.0,,,,
1986,12.13.22 07:50:00 PM,-2.261,0.0,,,,
1987,12.13.22 08:00:00 PM,-2.261,0.0,,,,
1988,12.13.22 08:10:00 PM,-2.145,0.0,,,,
1989,12.13.22 08:20:00 PM,-2.145,0.0,,,,
1990,12.13.22 08:30:00 PM,-2.145,0.0,,,,
1991,12.13.22 08:40:00 PM,-1.799,0.0,,,,
1992,12.13.22 08:50:00 PM,-1.914,0.0,,,,
1993,12.13.22 09:00:00 PM,-2.030,0.0,,,,
1994,12.13.22 09:10:00 PM,-2.030,0.0,,,,
1995,12.13.22 09:20:00 PM,-2.145,0.0,,,,
1996,12.13.22 09:30:00 PM,-2.030,0.0,,,,
1997,12.13.22 09:40:00 PM,-1.914,0.0,,,,
1998,12.13.22 09:50:00 PM,-1.914,0.0,,,,
1999,12.13.22 10:00:00 PM,-1.914,0.0,,,,
2000,12.13.22 10:10:00 PM,-2.030,0.0,,,,
2001,12.13.22 10:20:00 PM,-1.914,0.0,,,,
2002,12.13.22 10:30:00 PM,-1.914,0.0,,,,
2003,12.13.22 10:40:00 PM,-2.145,0.0,,,,
2004,12.13.22 10:50:00 PM,-2.261,0.0,,,,
2005,12.13.22 11:00:00 PM,-2.377,0.0,,,,
2006,12.13.22 11:10:00 PM,-2.145,0.0,,,,
2007,12.13.22 11:20:00 PM,-1.914,0.0,,,,
2008,12.13.22 11:30:00 PM,-1.914,0.0,,,,
2009,12.13.22 11:40:00 PM,-1.914,0.0,,,,
2010,12.13.22 11:50:00 PM,-1.799,0.0,,,,
2011,12.14.22 12:00:00 AM,-1.914,0.0,,,,
2012,12.14.22 12:10:00 AM,-1.799,0.0,,,,
2013,12.14.22 12:20:00 AM,-1.799,0.0,,,,
2014,12.14.22 12:30:00 AM,-1.799,0.0,,,,
2015,12.14.22 12:40:00 AM,-1.799,0.0,,,,
2016,12.14.22 12:50:00 AM,-1.799,0.0,,,,
2017,12.14.22 01:00:00 AM,-1.914,0.0,,,,
2018,12.14.22 01:10:00 AM,-2.030,0.0,,,,
2019,12.14.22 01:20:00 AM,-1.914,0.0,,,,
2020,12.14.22 01:30:00 AM,-1.799,0.0,,,,
2021,12.14.22 01:40:00 AM,-1.684,0.0,,,,
2022,12.14.22 01:50:00 AM,-1.684,0.0,,,,
2023,12.14.22 02:00:00 AM,-1.684,0.0,,,,
2024,12.14.22 02:10:00 AM,-1.570,0.0,,,,
2025,12.14.22 02:20:00 AM,-1.570,0.0,,,,
2026,12.14.22 02:30:00 AM,-1.570,0.0,,,,
2027,12.14.22 02:40:00 AM,-1.456,0.0,,,,
2028,12.14.22 02:50:00 AM,-1.456,0.0,,,,
2029,12.14.22 03:00:00 AM,-1.570,0.0,,,,
2030,12.14.22 03:10:00 AM,-1.799,0.0,,,,
2031,12.14.22 03:20:00 AM,-1.799,0.0,,,,
2032,12.14.22 03:30:00 AM,-1.799,0.0,,,,
2033,12.14.22 03:40:00 AM,-1.684,0.0,,,,
2034,12.14.22 03:50:00 AM,-1.570,0.0,,,,
2035,12.14.22 04:00:00 AM,-1.570,0.0,,,,
2036,12.14.22 04:10:00 AM,-1.570,0.0,,,,
2037,12.14.22 04:20:00 AM,-1.570,0.0,,,,
2038,12.14.22 04:30:00 AM,-1.570,0.0,,,,
2039,12.14.22 04:40:00 AM,-1.456,0.0,,,,
2040,12.14.22 04:50:00 AM,-1.341,0.0,,,,
2041,12.14.22 05:00:00 AM,-1.570,0.0,,,,
2042,12.14.22 05:10:00 AM,-1.456,0.0,,,,
2043,12.14.22 05:20:00 AM,-1.456,0.0,,,,
2044,12.14.22 05:30:00 AM,-1.341,0.0,,,,
2045,12.14.22 05:40:00 AM,-1.341,0.0,,,,
2046,12.14.22 05:50:00 AM,-1.114,0.0,,,,
2047,12.14.22 06:00:00 AM,-1.114,0.0,,,,
2048,12.14.22 06:10:00 AM,-1.114,0.0,,,,
2049,12.14.22 06:20:00 AM,-1.114,0.0,,,,
2050,12.14.22 06:30:00 AM,-1.114,0.0,,,,
2051,12.14.22 06:40:00 AM,-1.228,0.0,,,,
2052,12.14.22 06:50:00 AM,-1.228,0.0,,,,
2053,12.14.22 07:00:00 AM,-1.228,0.0,,,,
2054,12.14.22 07:10:00 AM,-1.228,0.0,,,,
2055,12.14.22 07:20:00 AM,-1.341,0.0,,,,
2056,12.14.22 07:30:00 AM,-1.228,0.0,,,,
2057,12.14.22 07:40:00 AM,-1.228,0.0,,,,
2058,12.14.22 07:50:00 AM,-1.114,0.0,,,,
2059,12.14.22 08:00:00 AM,-1.114,0.0,,,,
2060,12.14.22 08:10:00 AM,-1.114,0.0,,,,
2061,12.14.22 08:20:00 AM,-1.114,21.5,,,,
2062,12.14.22 08:30:00 AM,-1.001,53.8,,,,
2063,12.14.22 08:40:00 AM,-0.887,139.9,,,,
2064,12.14.22 08:50:00 AM,-0.887,118.4,,,,
2065,12.14.22 09:00:00 AM,-1.001,150.7,,,,
2066,12.14.22 09:10:00 AM,-0.887,215.3,,,,
2067,12.14.22 09:20:00 AM,-0.662,516.7,,,,
2068,12.14.22 09:30:00 AM,-0.549,893.4,,,,
2069,12.14.22 09:40:00 AM,-0.325,1022.6,,,,
2070,12.14.22 09:50:00 AM,-0.102,753.5,,,,
2071,12.14.22 10:00:00 AM,-0.213,678.1,,,,
2072,12.14.22 10:10:00 AM,-0.102,635.1,,,,
2073,12.14.22 10:20:00 AM,-0.102,753.5,,,,
2074,12.14.22 10:30:00 AM,-0.213,473.6,,,,
2075,12.14.22 10:40:00 AM,-0.102,570.5,,,,
2076,12.14.22 10:50:00 AM,-0.102,839.6,,,,
2077,12.14.22 11:00:00 AM,0.010,1227.1,,,,
2078,12.14.22 11:10:00 AM,0.121,667.4,,,,
2079,12.14.22 11:20:00 AM,0.232,871.9,,,,
2080,12.14.22 11:30:00 AM,0.232,538.2,,,,
2081,12.14.22 11:40:00 AM,0.232,495.1,,,,
2082,12.14.22 11:50:00 AM,0.232,527.4,,,,
2083,12.14.22 12:00:00 PM,0.232,505.9,,,,
2084,12.14.22 12:10:00 PM,0.232,366.0,,,,
2085,12.14.22 12:20:00 PM,0.232,247.6,,,,
2086,12.14.22 12:30:00 PM,0.232,366.0,,,,
2087,12.14.22 12:40:00 PM,0.232,473.6,,,,
2088,12.14.22 12:50:00 PM,0.343,279.9,,,,
2089,12.14.22 01:00:00 PM,0.232,301.4,,,,
2090,12.14.22 01:10:00 PM,0.232,462.9,,,,
2091,12.14.22 01:20:00 PM,0.343,710.4,,,,
2092,12.14.22 01:30:00 PM,0.453,667.4,,,,
2093,12.14.22 01:40:00 PM,0.453,538.2,,,,
2094,12.14.22 01:50:00 PM,0.453,796.5,,,,
2095,12.14.22 02:00:00 PM,0.784,1636.1,,,,
2096,12.14.22 02:10:00 PM,1.112,1194.8,,,,
2097,12.14.22 02:20:00 PM,1.003,1108.7,,,,
2098,12.14.22 02:30:00 PM,1.003,958.0,,,,
2099,12.14.22 02:40:00 PM,0.893,958.0,,,,
2100,12.14.22 02:50:00 PM,1.003,828.8,,,,
2101,12.14.22 03:00:00 PM,0.893,699.7,,,,
2102,12.14.22 03:10:00 PM,0.784,215.3,,,,
2103,12.14.22 03:20:00 PM,0.674,312.2,,,,
2104,12.14.22 03:30:00 PM,0.784,645.8,,,,
2105,12.14.22 03:40:00 PM,0.893,409.0,,,,
2106,12.14.22 03:50:00 PM,0.893,269.1,,,,
2107,12.14.22 04:00:00 PM,0.893,355.2,,,,
2108,12.14.22 04:10:00 PM,0.893,75.3,,,,
2109,12.14.22 04:20:00 PM,0.784,43.1,,,,
2110,12.14.22 04:30:00 PM,0.674,0.0,,,,
2111,12.14.22 04:40:00 PM,0.674,0.0,,,,
2112,12.14.22 04:50:00 PM,0.563,0.0,,,,
2113,12.14.22 05:00:00 PM,0.453,0.0,,,,
2114,12.14.22 05:10:00 PM,0.453,0.0,,,,
2115,12.14.22 05:20:00 PM,0.453,0.0,,,,
2116,12.14.22 05:30:00 PM,0.563,0.0,,,,
2117,12.14.22 05:40:00 PM,0.674,0.0,,,,
2118,12.14.22 05:50:00 PM,0.674,0.0,,,,
2119,12.14.22 06:00:00 PM,0.563,0.0,,,,
2120,12.14.22 06:10:00 PM,0.563,0.0,,,,
2121,12.14.22 06:20:00 PM,0.453,0.0,,,,
2122,12.14.22 06:30:00 PM,0.563,0.0,,,,
2123,12.14.22 06:40:00 PM,0.563,0.0,,,,
2124,12.14.22 06:50:00 PM,0.674,0.0,,,,
2125,12.14.22 07:00:00 PM,0.674,0.0,,,,
2126,12.14.22 07:10:00 PM,0.784,0.0,,,,
2127,12.14.22 07:20:00 PM,0.784,0.0,,,,
2128,12.14.22 07:30:00 PM,0.674,0.0,,,,
2129,12.14.22 07:40:00 PM,0.784,0.0,,,,
2130,12.14.22 07:50:00 PM,0.784,0.0,,,,
2131,12.14.22 08:00:00 PM,0.784,0.0,,,,
2132,12.14.22 08:10:00 PM,0.674,0.0,,,,
2133,12.14.22 08:20:00 PM,0.784,0.0,,,,
2134,12.14.22 08:30:00 PM,0.893,0.0,,,,
2135,12.14.22 08:40:00 PM,0.674,0.0,,,,
2136,12.14.22 08:50:00 PM,0.674,0.0,,,,
2137,12.14.22 09:00:00 PM,0.563,0.0,,,,
2138,12.14.22 09:10:00 PM,0.563,0.0,,,,
2139,12.14.22 09:20:00 PM,0.453,0.0,,,,
2140,12.14.22 09:30:00 PM,0.453,0.0,,,,
2141,12.14.22 09:40:00 PM,0.453,0.0,,,,
2142,12.14.22 09:50:00 PM,0.453,0.0,,,,
2143,12.14.22 10:00:00 PM,0.343,0.0,,,,
2144,12.14.22 10:10:00 PM,0.343,0.0,,,,
2145,12.14.22 10:20:00 PM,0.343,0.0,,,,
2146,12.14.22 10:30:00 PM,0.343,0.0,,,,
2147,12.14.22 10:40:00 PM,0.343,0.0,,,,
2148,12.14.22 10:50:00 PM,0.343,0.0,,,,
2149,12.14.22 11:00:00 PM,0.343,0.0,,,,
2150,12.14.22 11:10:00 PM,0.343,0.0,,,,
2151,12.14.22 11:20:00 PM,0.343,0.0,,,,
2152,12.14.22 11:30:00 PM,0.343,0.0,,,,
2153,12.14.22 11:40:00 PM,0.232,0.0,,,,
2154,12.14.22 11:50:00 PM,0.232,0.0,,,,
2155,12.15.22 12:00:00 AM,0.121,0.0,,,,
2156,12.15.22 12:10:00 AM,0.121,0.0,,,,
2157,12.15.22 12:20:00 AM,0.121,0.0,,,,
2158,12.15.22 12:30:00 AM,0.121,0.0,,,,
2159,12.15.22 12:40:00 AM,0.010,0.0,,,,
2160,12.15.22 12:50:00 AM,0.010,0.0,,,,
2161,12.15.22 01:00:00 AM,0.010,0.0,,,,
2162,12.15.22 01:10:00 AM,0.010,0.0,,,,
2163,12.15.22 01:20:00 AM,0.010,0.0,,,,
2164,12.15.22 01:30:00 AM,0.010,0.0,,,,
2165,12.15.22 01:40:00 AM,0.010,0.0,,,,
2166,12.15.22 01:50:00 AM,0.010,0.0,,,,
2167,12.15.22 02:00:00 AM,0.010,0.0,,,,
2168,12.15.22 02:10:00 AM,0.010,0.0,,,,
2169,12.15.22 02:20:00 AM,-0.102,0.0,,,,
2170,12.15.22 02:30:00 AM,-0.102,0.0,,,,
2171,12.15.22 02:40:00 AM,-0.102,0.0,,,,
2172,12.15.22 02:50:00 AM,-0.102,0.0,,,,
2173,12.15.22 03:00:00 AM,-0.102,0.0,,,,
2174,12.15.22 03:10:00 AM,-0.102,0.0,,,,
2175,12.15.22 03:20:00 AM,-0.213,0.0,,,,
2176,12.15.22 03:30:00 AM,-0.102,0.0,,,,
2177,12.15.22 03:40:00 AM,-0.213,0.0,,,,
2178,12.15.22 03:50:00 AM,-0.102,0.0,,,,
2179,12.15.22 04:00:00 AM,-0.102,0.0,,,,
2180,12.15.22 04:10:00 AM,-0.102,0.0,,,,
2181,12.15.22 04:20:00 AM,-0.213,0.0,,,,
2182,12.15.22 04:30:00 AM,-0.325,0.0,,,,
2183,12.15.22 04:40:00 AM,-0.325,0.0,,,,
2184,12.15.22 04:50:00 AM,-0.325,0.0,,,,
2185,12.15.22 05:00:00 AM,-0.437,0.0,,,,
2186,12.15.22 05:10:00 AM,-0.437,0.0,,,,
2187,12.15.22 05:20:00 AM,-0.437,0.0,,,,
2188,12.15.22 05:30:00 AM,-0.437,0.0,,,,
2189,12.15.22 05:40:00 AM,-0.437,0.0,,,,
2190,12.15.22 05:50:00 AM,-0.437,0.0,,,,
2191,12.15.22 06:00:00 AM,-0.437,0.0,,,,
2192,12.15.22 06:10:00 AM,-0.437,0.0,,,,
2193,12.15.22 06:20:00 AM,-0.437,0.0,,,,
2194,12.15.22 06:30:00 AM,-0.549,0.0,,,,
2195,12.15.22 06:40:00 AM,-0.549,0.0,,,,
2196,12.15.22 06:50:00 AM,-0.549,0.0,,,,
2197,12.15.22 07:00:00 AM,-0.662,0.0,,,,
2198,12.15.22 07:10:00 AM,-0.662,0.0,,,,
2199,12.15.22 07:20:00 AM,-0.774,0.0,,,,
2200,12.15.22 07:30:00 AM,-0.774,0.0,,,,
2201,12.15.22 07:40:00 AM,-0.774,0.0,,,,
2202,12.15.22 07:50:00 AM,-0.774,0.0,,,,
2203,12.15.22 08:00:00 AM,-0.887,0.0,,,,
2204,12.15.22 08:10:00 AM,-0.774,10.8,,,,
2205,12.15.22 08:20:00 AM,-0.887,21.5,,,,
2206,12.15.22 08:30:00 AM,-0.887,53.8,,,,
2207,12.15.22 08:40:00 AM,-1.001,118.4,,,,
2208,12.15.22 08:50:00 AM,-0.887,183.0,,,,
2209,12.15.22 09:00:00 AM,-0.774,290.6,,,,
2210,12.15.22 09:10:00 AM,-0.774,290.6,,,,
2211,12.15.22 09:20:00 AM,-0.662,419.8,,,,
2212,12.15.22 09:30:00 AM,-0.549,484.4,,,,
2213,12.15.22 09:40:00 AM,-0.549,581.3,,,,
2214,12.15.22 09:50:00 AM,-0.549,699.7,,,,
2215,12.15.22 10:00:00 AM,-0.437,656.6,,,,
2216,12.15.22 10:10:00 AM,-0.437,1173.3,,,,
2217,12.15.22 10:20:00 AM,-0.213,1324.0,,,,
2218,12.15.22 10:30:00 AM,-0.325,678.1,,,,
2219,12.15.22 10:40:00 AM,-0.437,699.7,,,,
2220,12.15.22 10:50:00 AM,-0.325,904.2,,,,
2221,12.15.22 11:00:00 AM,-0.325,764.2,,,,
2222,12.15.22 11:10:00 AM,-0.325,645.8,,,,
2223,12.15.22 11:20:00 AM,-0.437,925.7,,,,
2224,12.15.22 11:30:00 AM,-0.437,893.4,,,,
2225,12.15.22 11:40:00 AM,-0.437,1097.9,,,,
2226,12.15.22 11:50:00 AM,-0.549,1022.6,,,,
2227,12.15.22 12:00:00 PM,-0.213,1356.3,,,,
2228,12.15.22 12:10:00 PM,-0.102,1636.1,,,,
2229,12.15.22 12:20:00 PM,0.010,1894.5,,,,
2230,12.15.22 12:30:00 PM,0.232,1808.3,,,,
2231,12.15.22 12:40:00 PM,0.232,1808.3,,,,
2232,12.15.22 12:50:00 PM,0.563,1808.3,,,,
2233,12.15.22 01:00:00 PM,0.453,1377.8,,,,
2234,12.15.22 01:10:00 PM,0.232,1054.9,,,,
2235,12.15.22 01:20:00 PM,0.010,796.5,,,,
2236,12.15.22 01:30:00 PM,-0.102,731.9,,,,
2237,12.15.22 01:40:00 PM,-0.102,893.4,,,,
2238,12.15.22 01:50:00 PM,0.010,818.1,,,,
2239,12.15.22 02:00:00 PM,0.010,914.9,,,,
2240,12.15.22 02:10:00 PM,0.010,947.2,,,,
2241,12.15.22 02:20:00 PM,0.010,904.2,,,,
2242,12.15.22 02:30:00 PM,0.121,1076.4,,,,
