"Plot-Titel: 10347327"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347327, SEN S/N: 10347327)","Intensität, Lux (LGR S/N: 10347327, SEN S/N: 10347327)","Koppler verbunden (LGR S/N: 10347327)","Host verbunden (LGR S/N: 10347327)","Angehalten (LGR S/N: 10347327)","Dateiende (LGR S/N: 10347327)"
3036,12.21.22 02:50:00 AM,9.275,0.0,,,,
3037,12.21.22 03:00:00 AM,9.176,0.0,,,,
3038,12.21.22 03:10:00 AM,9.176,0.0,,,,
3039,12.21.22 03:20:00 AM,9.077,0.0,,,,
3040,12.21.22 03:30:00 AM,9.077,0.0,,,,
3041,12.21.22 03:40:00 AM,9.077,0.0,,,,
3042,12.21.22 03:50:00 AM,9.077,0.0,,,,
3043,12.21.22 04:00:00 AM,9.176,0.0,,,,
3044,12.21.22 04:10:00 AM,9.176,0.0,,,,
3045,12.21.22 04:20:00 AM,9.176,0.0,,,,
3046,12.21.22 04:30:00 AM,9.176,0.0,,,,
3047,12.21.22 04:40:00 AM,9.275,0.0,,,,
3048,12.21.22 04:50:00 AM,9.373,0.0,,,,
3049,12.21.22 05:00:00 AM,9.373,0.0,,,,
3050,12.21.22 05:10:00 AM,9.472,0.0,,,,
3051,12.21.22 05:20:00 AM,9.472,0.0,,,,
3052,12.21.22 05:30:00 AM,9.373,0.0,,,,
3053,12.21.22 05:40:00 AM,9.373,0.0,,,,
3054,12.21.22 05:50:00 AM,9.275,0.0,,,,
3055,12.21.22 06:00:00 AM,9.275,0.0,,,,
3056,12.21.22 06:10:00 AM,9.275,0.0,,,,
3057,12.21.22 06:20:00 AM,9.275,0.0,,,,
3058,12.21.22 06:30:00 AM,9.275,0.0,,,,
3059,12.21.22 06:40:00 AM,9.275,0.0,,,,
3060,12.21.22 06:50:00 AM,9.275,0.0,,,,
3061,12.21.22 07:00:00 AM,9.275,0.0,,,,
3062,12.21.22 07:10:00 AM,9.275,0.0,,,,
3063,12.21.22 07:20:00 AM,9.275,0.0,,,,
3064,12.21.22 07:30:00 AM,9.275,0.0,,,,
3065,12.21.22 07:40:00 AM,9.176,0.0,,,,
3066,12.21.22 07:50:00 AM,9.176,0.0,,,,
3067,12.21.22 08:00:00 AM,9.275,0.0,,,,
3068,12.21.22 08:10:00 AM,9.472,0.0,,,,
3069,12.21.22 08:20:00 AM,9.669,0.0,,,,
3070,12.21.22 08:30:00 AM,9.965,0.0,,,,
3071,12.21.22 08:40:00 AM,10.161,10.8,,,,
3072,12.21.22 08:50:00 AM,10.161,43.1,,,,
3073,12.21.22 09:00:00 AM,10.259,43.1,,,,
3074,12.21.22 09:10:00 AM,10.161,53.8,,,,
3075,12.21.22 09:20:00 AM,10.161,64.6,,,,
3076,12.21.22 09:30:00 AM,10.357,204.5,,,,
3077,12.21.22 09:40:00 AM,10.553,247.6,,,,
3078,12.21.22 09:50:00 AM,10.553,183.0,,,,
3079,12.21.22 10:00:00 AM,10.651,279.9,,,,
3080,12.21.22 10:10:00 AM,10.846,355.2,,,,
3081,12.21.22 10:20:00 AM,10.846,419.8,,,,
3082,12.21.22 10:30:00 AM,10.944,473.6,,,,
3083,12.21.22 10:40:00 AM,11.139,667.4,,,,
3084,12.21.22 10:50:00 AM,11.334,979.5,,,,
3085,12.21.22 11:00:00 AM,11.528,613.5,,,,
3086,12.21.22 11:10:00 AM,11.528,807.3,,,,
3087,12.21.22 11:20:00 AM,11.625,839.6,,,,
3088,12.21.22 11:30:00 AM,11.625,645.8,,,,
3089,12.21.22 11:40:00 AM,11.625,1205.6,,,,
3090,12.21.22 11:50:00 AM,12.497,3444.5,,,,
3091,12.21.22 12:00:00 PM,13.076,2927.8,,,,
3092,12.21.22 12:10:00 PM,13.076,2238.9,,,,
3093,12.21.22 12:20:00 PM,13.269,2238.9,,,,
3094,12.21.22 12:30:00 PM,13.365,2497.2,,,,
3095,12.21.22 12:40:00 PM,13.654,2583.4,,,,
3096,12.21.22 12:50:00 PM,13.750,2927.8,,,,
3097,12.21.22 01:00:00 PM,13.365,1194.8,,,,
3098,12.21.22 01:10:00 PM,12.980,1270.1,,,,
3099,12.21.22 01:20:00 PM,12.883,1033.3,,,,
3100,12.21.22 01:30:00 PM,12.594,1011.8,,,,
3101,12.21.22 01:40:00 PM,12.594,1377.8,,,,
3102,12.21.22 01:50:00 PM,12.787,1377.8,,,,
3103,12.21.22 02:00:00 PM,12.690,581.3,,,,
3104,12.21.22 02:10:00 PM,12.401,785.8,,,,
3105,12.21.22 02:20:00 PM,12.497,807.3,,,,
3106,12.21.22 02:30:00 PM,12.594,828.8,,,,
3107,12.21.22 02:40:00 PM,12.594,645.8,,,,
3108,12.21.22 02:50:00 PM,12.594,549.0,,,,
3109,12.21.22 03:00:00 PM,12.497,387.5,,,,
3110,12.21.22 03:10:00 PM,12.401,344.4,,,,
3111,12.21.22 03:20:00 PM,12.304,301.4,,,,
3112,12.21.22 03:30:00 PM,12.207,258.3,,,,
3113,12.21.22 03:40:00 PM,11.916,290.6,,,,
3114,12.21.22 03:50:00 PM,12.013,139.9,,,,
3115,12.21.22 04:00:00 PM,11.916,107.6,,,,
3116,12.21.22 04:10:00 PM,11.722,75.3,,,,
3117,12.21.22 04:20:00 PM,11.819,32.3,,,,
3118,12.21.22 04:30:00 PM,11.916,10.8,,,,
3119,12.21.22 04:40:00 PM,12.013,0.0,,,,
3120,12.21.22 04:50:00 PM,12.013,0.0,,,,
3121,12.21.22 05:00:00 PM,11.916,0.0,,,,
3122,12.21.22 05:10:00 PM,11.916,0.0,,,,
3123,12.21.22 05:20:00 PM,12.110,0.0,,,,
3124,12.21.22 05:30:00 PM,12.110,0.0,,,,
3125,12.21.22 05:40:00 PM,12.110,0.0,,,,
3126,12.21.22 05:50:00 PM,12.013,0.0,,,,
3127,12.21.22 06:00:00 PM,11.819,0.0,,,,
3128,12.21.22 06:10:00 PM,11.819,0.0,,,,
3129,12.21.22 06:20:00 PM,11.819,0.0,,,,
3130,12.21.22 06:30:00 PM,11.819,0.0,,,,
3131,12.21.22 06:40:00 PM,11.916,0.0,,,,
3132,12.21.22 06:50:00 PM,12.013,0.0,,,,
3133,12.21.22 07:00:00 PM,11.916,0.0,,,,
3134,12.21.22 07:10:00 PM,11.916,0.0,,,,
3135,12.21.22 07:20:00 PM,11.916,0.0,,,,
3136,12.21.22 07:30:00 PM,11.916,0.0,,,,
3137,12.21.22 07:40:00 PM,11.916,0.0,,,,
3138,12.21.22 07:50:00 PM,11.722,0.0,,,,
3139,12.21.22 08:00:00 PM,11.722,0.0,,,,
3140,12.21.22 08:10:00 PM,11.722,0.0,,,,
3141,12.21.22 08:20:00 PM,11.722,0.0,,,,
3142,12.21.22 08:30:00 PM,11.722,0.0,,,,
3143,12.21.22 08:40:00 PM,11.722,0.0,,,,
3144,12.21.22 08:50:00 PM,11.916,0.0,,,,
3145,12.21.22 09:00:00 PM,12.013,0.0,,,,
3146,12.21.22 09:10:00 PM,11.819,0.0,,,,
3147,12.21.22 09:20:00 PM,11.625,0.0,,,,
3148,12.21.22 09:30:00 PM,11.819,0.0,,,,
3149,12.21.22 09:40:00 PM,11.819,0.0,,,,
3150,12.21.22 09:50:00 PM,11.916,0.0,,,,
3151,12.21.22 10:00:00 PM,12.110,0.0,,,,
3152,12.21.22 10:10:00 PM,12.304,0.0,,,,
3153,12.21.22 10:20:00 PM,12.401,0.0,,,,
3154,12.21.22 10:30:00 PM,12.594,0.0,,,,
3155,12.21.22 10:40:00 PM,12.690,0.0,,,,
3156,12.21.22 10:50:00 PM,12.594,0.0,,,,
3157,12.21.22 11:00:00 PM,12.690,0.0,,,,
3158,12.21.22 11:10:00 PM,12.690,0.0,,,,
3159,12.21.22 11:20:00 PM,12.690,0.0,,,,
3160,12.21.22 11:30:00 PM,12.594,0.0,,,,
3161,12.21.22 11:40:00 PM,12.497,0.0,,,,
3162,12.21.22 11:50:00 PM,12.497,0.0,,,,
3163,12.22.22 12:00:00 AM,12.401,0.0,,,,
3164,12.22.22 12:10:00 AM,12.207,0.0,,,,
3165,12.22.22 12:20:00 AM,12.304,0.0,,,,
3166,12.22.22 12:30:00 AM,12.304,0.0,,,,
3167,12.22.22 12:40:00 AM,12.401,0.0,,,,
3168,12.22.22 12:50:00 AM,12.304,0.0,,,,
3169,12.22.22 01:00:00 AM,11.625,0.0,,,,
3170,12.22.22 01:10:00 AM,11.431,0.0,,,,
3171,12.22.22 01:20:00 AM,11.528,0.0,,,,
3172,12.22.22 01:30:00 AM,11.334,0.0,,,,
3173,12.22.22 01:40:00 AM,11.041,0.0,,,,
3174,12.22.22 01:50:00 AM,11.041,0.0,,,,
3175,12.22.22 02:00:00 AM,11.236,0.0,,,,
3176,12.22.22 02:10:00 AM,11.334,0.0,,,,
3177,12.22.22 02:20:00 AM,11.431,0.0,,,,
3178,12.22.22 02:30:00 AM,11.431,0.0,,,,
3179,12.22.22 02:40:00 AM,11.431,0.0,,,,
3180,12.22.22 02:50:00 AM,11.528,0.0,,,,
3181,12.22.22 03:00:00 AM,11.528,0.0,,,,
3182,12.22.22 03:10:00 AM,11.722,0.0,,,,
3183,12.22.22 03:20:00 AM,11.722,0.0,,,,
3184,12.22.22 03:30:00 AM,11.722,0.0,,,,
3185,12.22.22 03:40:00 AM,11.916,0.0,,,,
3186,12.22.22 03:50:00 AM,12.207,0.0,,,,
3187,12.22.22 04:00:00 AM,12.497,0.0,,,,
3188,12.22.22 04:10:00 AM,12.594,0.0,,,,
3189,12.22.22 04:20:00 AM,12.690,0.0,,,,
3190,12.22.22 04:30:00 AM,12.883,0.0,,,,
3191,12.22.22 04:40:00 AM,12.883,0.0,,,,
3192,12.22.22 04:50:00 AM,12.980,0.0,,,,
3193,12.22.22 05:00:00 AM,12.883,0.0,,,,
3194,12.22.22 05:10:00 AM,12.883,0.0,,,,
3195,12.22.22 05:20:00 AM,12.883,0.0,,,,
3196,12.22.22 05:30:00 AM,12.787,0.0,,,,
3197,12.22.22 05:40:00 AM,12.883,0.0,,,,
3198,12.22.22 05:50:00 AM,12.883,0.0,,,,
3199,12.22.22 06:00:00 AM,12.787,0.0,,,,
3200,12.22.22 06:10:00 AM,12.787,0.0,,,,
3201,12.22.22 06:20:00 AM,12.594,0.0,,,,
3202,12.22.22 06:30:00 AM,12.497,0.0,,,,
3203,12.22.22 06:40:00 AM,12.497,0.0,,,,
3204,12.22.22 06:50:00 AM,12.594,0.0,,,,
3205,12.22.22 07:00:00 AM,12.690,0.0,,,,
3206,12.22.22 07:10:00 AM,12.883,0.0,,,,
3207,12.22.22 07:20:00 AM,12.690,0.0,,,,
3208,12.22.22 07:30:00 AM,12.594,0.0,,,,
3209,12.22.22 07:40:00 AM,12.594,0.0,,,,
3210,12.22.22 07:50:00 AM,12.690,0.0,,,,
3211,12.22.22 08:00:00 AM,12.690,0.0,,,,
3212,12.22.22 08:10:00 AM,12.690,0.0,,,,
3213,12.22.22 08:20:00 AM,12.594,21.5,,,,
3214,12.22.22 08:30:00 AM,12.304,10.8,,,,
3215,12.22.22 08:40:00 AM,12.304,32.3,,,,
3216,12.22.22 08:50:00 AM,12.304,32.3,,,,
3217,12.22.22 09:00:00 AM,12.110,118.4,,,,
3218,12.22.22 09:10:00 AM,11.916,301.4,,,,
3219,12.22.22 09:20:00 AM,11.819,258.3,,,,
3220,12.22.22 09:30:00 AM,11.722,419.8,,,,
3221,12.22.22 09:40:00 AM,11.819,193.8,,,,
3222,12.22.22 09:50:00 AM,12.013,818.1,,,,
3223,12.22.22 10:00:00 AM,12.207,667.4,,,,
3224,12.22.22 10:10:00 AM,12.304,484.4,,,,
3225,12.22.22 10:20:00 AM,12.207,193.8,,,,
3226,12.22.22 10:30:00 AM,12.013,430.6,,,,
3227,12.22.22 10:40:00 AM,11.916,409.0,,,,
3228,12.22.22 10:50:00 AM,12.013,559.7,,,,
3229,12.22.22 11:00:00 AM,12.110,441.3,,,,
3230,12.22.22 11:10:00 AM,12.110,473.6,,,,
3231,12.22.22 11:20:00 AM,12.401,947.2,,,,
3232,12.22.22 11:30:00 AM,12.594,828.8,,,,
3233,12.22.22 11:40:00 AM,12.690,645.8,,,,
3234,12.22.22 11:50:00 AM,12.690,731.9,,,,
3235,12.22.22 12:00:00 PM,12.787,1076.4,,,,
3236,12.22.22 12:10:00 PM,12.980,1065.6,,,,
3237,12.22.22 12:20:00 PM,12.883,753.5,,,,
3238,12.22.22 12:30:00 PM,12.690,559.7,,,,
3239,12.22.22 12:40:00 PM,12.401,409.0,,,,
3240,12.22.22 12:50:00 PM,12.401,344.4,,,,
3241,12.22.22 01:00:00 PM,12.401,355.2,,,,
3242,12.22.22 01:10:00 PM,12.594,570.5,,,,
3243,12.22.22 01:20:00 PM,12.883,1119.5,,,,
3244,12.22.22 01:30:00 PM,13.076,936.5,,,,
3245,12.22.22 01:40:00 PM,12.980,645.8,,,,
3246,12.22.22 01:50:00 PM,12.883,602.8,,,,
3247,12.22.22 02:00:00 PM,12.883,1216.3,,,,
3248,12.22.22 02:10:00 PM,12.883,753.5,,,,
3249,12.22.22 02:20:00 PM,12.690,947.2,,,,
3250,12.22.22 02:30:00 PM,12.594,656.6,,,,
3251,12.22.22 02:40:00 PM,12.690,1076.4,,,,
3252,12.22.22 02:50:00 PM,12.690,484.4,,,,
3253,12.22.22 03:00:00 PM,12.497,549.0,,,,
3254,12.22.22 03:10:00 PM,12.497,473.6,,,,
3255,12.22.22 03:20:00 PM,12.304,161.5,,,,
3256,12.22.22 03:30:00 PM,12.110,172.2,,,,
3257,12.22.22 03:40:00 PM,11.916,193.8,,,,
3258,12.22.22 03:50:00 PM,11.625,150.7,,,,
3259,12.22.22 04:00:00 PM,11.528,129.2,,,,
3260,12.22.22 04:10:00 PM,11.528,107.6,,,,
3261,12.22.22 04:20:00 PM,11.625,53.8,,,,
3262,12.22.22 04:30:00 PM,11.819,10.8,,,,
3263,12.22.22 04:40:00 PM,11.916,0.0,,,,
3264,12.22.22 04:50:00 PM,12.110,0.0,,,,
3265,12.22.22 05:00:00 PM,12.207,0.0,,,,
3266,12.22.22 05:10:00 PM,12.401,0.0,,,,
3267,12.22.22 05:20:00 PM,11.819,0.0,,,,
3268,12.22.22 05:30:00 PM,11.625,0.0,,,,
3269,12.22.22 05:40:00 PM,11.722,0.0,,,,
3270,12.22.22 05:50:00 PM,11.916,0.0,,,,
3271,12.22.22 06:00:00 PM,12.013,0.0,,,,
3272,12.22.22 06:10:00 PM,11.819,0.0,,,,
3273,12.22.22 06:20:00 PM,11.431,0.0,,,,
3274,12.22.22 06:30:00 PM,11.431,0.0,,,,
3275,12.22.22 06:40:00 PM,11.625,0.0,,,,
3276,12.22.22 06:50:00 PM,11.819,0.0,,,,
3277,12.22.22 07:00:00 PM,11.916,0.0,,,,
3278,12.22.22 07:10:00 PM,11.916,0.0,,,,
3279,12.22.22 07:20:00 PM,12.013,0.0,,,,
3280,12.22.22 07:30:00 PM,12.110,0.0,,,,
3281,12.22.22 07:40:00 PM,12.207,0.0,,,,
3282,12.22.22 07:50:00 PM,12.207,0.0,,,,
3283,12.22.22 08:00:00 PM,11.819,0.0,,,,
3284,12.22.22 08:10:00 PM,11.528,0.0,,,,
3285,12.22.22 08:20:00 PM,11.431,0.0,,,,
3286,12.22.22 08:30:00 PM,11.236,0.0,,,,
3287,12.22.22 08:40:00 PM,11.041,0.0,,,,
3288,12.22.22 08:50:00 PM,10.748,0.0,,,,
3289,12.22.22 09:00:00 PM,10.553,0.0,,,,
3290,12.22.22 09:10:00 PM,10.259,0.0,,,,
3291,12.22.22 09:20:00 PM,10.259,0.0,,,,
3292,12.22.22 09:30:00 PM,10.259,0.0,,,,
3293,12.22.22 09:40:00 PM,10.063,0.0,,,,
3294,12.22.22 09:50:00 PM,10.161,0.0,,,,
3295,12.22.22 10:00:00 PM,10.161,0.0,,,,
3296,12.22.22 10:10:00 PM,10.259,0.0,,,,
3297,12.22.22 10:20:00 PM,10.357,0.0,,,,
3298,12.22.22 10:30:00 PM,10.259,0.0,,,,
3299,12.22.22 10:40:00 PM,10.259,0.0,,,,
3300,12.22.22 10:50:00 PM,10.259,0.0,,,,
3301,12.22.22 11:00:00 PM,10.259,0.0,,,,
3302,12.22.22 11:10:00 PM,10.455,0.0,,,,
3303,12.22.22 11:20:00 PM,10.651,0.0,,,,
3304,12.22.22 11:30:00 PM,10.944,0.0,,,,
3305,12.22.22 11:40:00 PM,11.236,0.0,,,,
3306,12.22.22 11:50:00 PM,11.431,0.0,,,,
3307,12.23.22 12:00:00 AM,11.528,0.0,,,,
3308,12.23.22 12:10:00 AM,11.625,0.0,,,,
3309,12.23.22 12:20:00 AM,11.722,0.0,,,,
3310,12.23.22 12:30:00 AM,11.819,0.0,,,,
3311,12.23.22 12:40:00 AM,12.013,0.0,,,,
3312,12.23.22 12:50:00 AM,12.110,0.0,,,,
3313,12.23.22 01:00:00 AM,12.207,0.0,,,,
3314,12.23.22 01:10:00 AM,12.401,0.0,,,,
3315,12.23.22 01:20:00 AM,12.497,0.0,,,,
3316,12.23.22 01:30:00 AM,12.594,0.0,,,,
3317,12.23.22 01:40:00 AM,12.690,0.0,,,,
3318,12.23.22 01:50:00 AM,12.787,0.0,,,,
3319,12.23.22 02:00:00 AM,12.883,0.0,,,,
3320,12.23.22 02:10:00 AM,12.980,0.0,,,,
3321,12.23.22 02:20:00 AM,13.076,0.0,,,,
3322,12.23.22 02:30:00 AM,13.076,0.0,,,,
3323,12.23.22 02:40:00 AM,13.173,0.0,,,,
3324,12.23.22 02:50:00 AM,13.076,0.0,,,,
3325,12.23.22 03:00:00 AM,13.173,0.0,,,,
3326,12.23.22 03:10:00 AM,13.173,0.0,,,,
3327,12.23.22 03:20:00 AM,13.173,0.0,,,,
3328,12.23.22 03:30:00 AM,13.365,0.0,,,,
3329,12.23.22 03:40:00 AM,13.269,0.0,,,,
3330,12.23.22 03:50:00 AM,13.173,0.0,,,,
3331,12.23.22 04:00:00 AM,13.173,0.0,,,,
3332,12.23.22 04:10:00 AM,13.173,0.0,,,,
3333,12.23.22 04:20:00 AM,13.269,0.0,,,,
3334,12.23.22 04:30:00 AM,13.365,0.0,,,,
3335,12.23.22 04:40:00 AM,13.365,0.0,,,,
3336,12.23.22 04:50:00 AM,13.365,0.0,,,,
3337,12.23.22 05:00:00 AM,13.461,0.0,,,,
3338,12.23.22 05:10:00 AM,13.365,0.0,,,,
3339,12.23.22 05:20:00 AM,13.365,0.0,,,,
3340,12.23.22 05:30:00 AM,13.461,0.0,,,,
3341,12.23.22 05:40:00 AM,13.461,0.0,,,,
3342,12.23.22 05:50:00 AM,13.461,0.0,,,,
3343,12.23.22 06:00:00 AM,13.461,0.0,,,,
3344,12.23.22 06:10:00 AM,13.558,0.0,,,,
3345,12.23.22 06:20:00 AM,13.558,0.0,,,,
3346,12.23.22 06:30:00 AM,13.461,0.0,,,,
3347,12.23.22 06:40:00 AM,13.558,0.0,,,,
3348,12.23.22 06:50:00 AM,13.461,0.0,,,,
3349,12.23.22 07:00:00 AM,13.461,0.0,,,,
3350,12.23.22 07:10:00 AM,13.461,0.0,,,,
3351,12.23.22 07:20:00 AM,13.461,0.0,,,,
3352,12.23.22 07:30:00 AM,13.461,0.0,,,,
3353,12.23.22 07:40:00 AM,13.461,0.0,,,,
3354,12.23.22 07:50:00 AM,13.365,0.0,,,,
3355,12.23.22 08:00:00 AM,13.365,0.0,,,,
3356,12.23.22 08:10:00 AM,13.461,0.0,,,,
3357,12.23.22 08:20:00 AM,13.558,0.0,,,,
3358,12.23.22 08:30:00 AM,13.654,43.1,,,,
3359,12.23.22 08:40:00 AM,13.654,43.1,,,,
3360,12.23.22 08:50:00 AM,13.654,53.8,,,,
3361,12.23.22 09:00:00 AM,13.558,53.8,,,,
3362,12.23.22 09:10:00 AM,13.654,96.9,,,,
3363,12.23.22 09:20:00 AM,13.461,129.2,,,,
3364,12.23.22 09:30:00 AM,13.269,215.3,,,,
3365,12.23.22 09:40:00 AM,13.269,376.7,,,,
3366,12.23.22 09:50:00 AM,13.365,226.0,,,,
3367,12.23.22 10:00:00 AM,13.365,226.0,,,,
3368,12.23.22 10:10:00 AM,13.461,139.9,,,,
3369,12.23.22 10:20:00 AM,13.558,226.0,,,,
3370,12.23.22 10:30:00 AM,13.654,226.0,,,,
3371,12.23.22 10:40:00 AM,13.750,269.1,,,,
3372,12.23.22 10:50:00 AM,13.654,247.6,,,,
3373,12.23.22 11:00:00 AM,13.654,269.1,,,,
3374,12.23.22 11:10:00 AM,13.558,290.6,,,,
3375,12.23.22 11:20:00 AM,13.461,344.4,,,,
3376,12.23.22 11:30:00 AM,13.461,301.4,,,,
3377,12.23.22 11:40:00 AM,13.558,333.7,,,,
3378,12.23.22 11:50:00 AM,13.461,279.9,,,,
3379,12.23.22 12:00:00 PM,13.461,538.2,,,,
3380,12.23.22 12:10:00 PM,13.461,462.9,,,,
3381,12.23.22 12:20:00 PM,13.461,462.9,,,,
3382,12.23.22 12:30:00 PM,13.558,473.6,,,,
3383,12.23.22 12:40:00 PM,13.558,355.2,,,,
3384,12.23.22 12:50:00 PM,13.654,570.5,,,,
3385,12.23.22 01:00:00 PM,13.750,344.4,,,,
3386,12.23.22 01:10:00 PM,13.750,452.1,,,,
3387,12.23.22 01:20:00 PM,13.942,462.9,,,,
3388,12.23.22 01:30:00 PM,14.134,398.3,,,,
3389,12.23.22 01:40:00 PM,14.134,376.7,,,,
3390,12.23.22 01:50:00 PM,13.942,333.7,,,,
3391,12.23.22 02:00:00 PM,13.846,258.3,,,,
3392,12.23.22 02:10:00 PM,13.846,161.5,,,,
3393,12.23.22 02:20:00 PM,13.846,161.5,,,,
3394,12.23.22 02:30:00 PM,13.846,139.9,,,,
3395,12.23.22 02:40:00 PM,13.846,236.8,,,,
3396,12.23.22 02:50:00 PM,13.942,139.9,,,,
3397,12.23.22 03:00:00 PM,13.942,129.2,,,,
3398,12.23.22 03:10:00 PM,13.846,86.1,,,,
3399,12.23.22 03:20:00 PM,13.846,86.1,,,,
3400,12.23.22 03:30:00 PM,13.846,53.8,,,,
3401,12.23.22 03:40:00 PM,13.846,86.1,,,,
3402,12.23.22 03:50:00 PM,13.846,96.9,,,,
3403,12.23.22 04:00:00 PM,13.846,43.1,,,,
3404,12.23.22 04:10:00 PM,13.846,43.1,,,,
3405,12.23.22 04:20:00 PM,13.942,10.8,,,,
3406,12.23.22 04:30:00 PM,13.942,0.0,,,,
3407,12.23.22 04:40:00 PM,13.942,0.0,,,,
3408,12.23.22 04:50:00 PM,13.942,0.0,,,,
3409,12.23.22 05:00:00 PM,13.942,0.0,,,,
3410,12.23.22 05:10:00 PM,13.942,0.0,,,,
3411,12.23.22 05:20:00 PM,13.846,0.0,,,,
3412,12.23.22 05:30:00 PM,13.846,0.0,,,,
3413,12.23.22 05:40:00 PM,13.846,0.0,,,,
3414,12.23.22 05:50:00 PM,13.846,0.0,,,,
3415,12.23.22 06:00:00 PM,13.461,0.0,,,,
3416,12.23.22 06:10:00 PM,13.365,0.0,,,,
3417,12.23.22 06:20:00 PM,13.269,0.0,,,,
3418,12.23.22 06:30:00 PM,13.269,0.0,,,,
3419,12.23.22 06:40:00 PM,13.461,0.0,,,,
3420,12.23.22 06:50:00 PM,13.558,0.0,,,,
3421,12.23.22 07:00:00 PM,13.558,0.0,,,,
3422,12.23.22 07:10:00 PM,13.654,0.0,,,,
3423,12.23.22 07:20:00 PM,13.654,0.0,,,,
3424,12.23.22 07:30:00 PM,13.750,0.0,,,,
3425,12.23.22 07:40:00 PM,13.654,0.0,,,,
3426,12.23.22 07:50:00 PM,13.654,0.0,,,,
3427,12.23.22 08:00:00 PM,13.750,0.0,,,,
3428,12.23.22 08:10:00 PM,13.846,0.0,,,,
3429,12.23.22 08:20:00 PM,13.846,0.0,,,,
3430,12.23.22 08:30:00 PM,13.750,0.0,,,,
3431,12.23.22 08:40:00 PM,13.750,0.0,,,,
3432,12.23.22 08:50:00 PM,13.750,0.0,,,,
3433,12.23.22 09:00:00 PM,13.750,0.0,,,,
3434,12.23.22 09:10:00 PM,13.654,0.0,,,,
3435,12.23.22 09:20:00 PM,13.654,0.0,,,,
3436,12.23.22 09:30:00 PM,13.654,0.0,,,,
3437,12.23.22 09:40:00 PM,13.654,0.0,,,,
3438,12.23.22 09:50:00 PM,13.654,0.0,,,,
3439,12.23.22 10:00:00 PM,13.365,0.0,,,,
3440,12.23.22 10:10:00 PM,13.076,0.0,,,,
3441,12.23.22 10:20:00 PM,12.883,0.0,,,,
3442,12.23.22 10:30:00 PM,12.690,0.0,,,,
3443,12.23.22 10:40:00 PM,12.787,0.0,,,,
3444,12.23.22 10:50:00 PM,12.980,0.0,,,,
3445,12.23.22 11:00:00 PM,13.076,0.0,,,,
3446,12.23.22 11:10:00 PM,13.076,0.0,,,,
3447,12.23.22 11:20:00 PM,12.980,0.0,,,,
3448,12.23.22 11:30:00 PM,12.787,0.0,,,,
3449,12.23.22 11:40:00 PM,12.594,0.0,,,,
3450,12.23.22 11:50:00 PM,12.497,0.0,,,,
3451,12.24.22 12:00:00 AM,12.401,0.0,,,,
3452,12.24.22 12:10:00 AM,12.207,0.0,,,,
3453,12.24.22 12:20:00 AM,12.207,0.0,,,,
3454,12.24.22 12:30:00 AM,12.207,0.0,,,,
3455,12.24.22 12:40:00 AM,12.207,0.0,,,,
3456,12.24.22 12:50:00 AM,12.207,0.0,,,,
3457,12.24.22 01:00:00 AM,12.401,0.0,,,,
3458,12.24.22 01:10:00 AM,12.497,0.0,,,,
3459,12.24.22 01:20:00 AM,12.401,0.0,,,,
3460,12.24.22 01:30:00 AM,12.207,0.0,,,,
3461,12.24.22 01:40:00 AM,12.207,0.0,,,,
3462,12.24.22 01:50:00 AM,12.207,0.0,,,,
3463,12.24.22 02:00:00 AM,12.207,0.0,,,,
3464,12.24.22 02:10:00 AM,12.110,0.0,,,,
3465,12.24.22 02:20:00 AM,12.013,0.0,,,,
3466,12.24.22 02:30:00 AM,12.110,0.0,,,,
3467,12.24.22 02:40:00 AM,12.013,0.0,,,,
3468,12.24.22 02:50:00 AM,11.916,0.0,,,,
3469,12.24.22 03:00:00 AM,11.916,0.0,,,,
3470,12.24.22 03:10:00 AM,12.110,0.0,,,,
3471,12.24.22 03:20:00 AM,12.207,0.0,,,,
3472,12.24.22 03:30:00 AM,12.110,0.0,,,,
3473,12.24.22 03:40:00 AM,12.013,0.0,,,,
3474,12.24.22 03:50:00 AM,11.722,0.0,,,,
3475,12.24.22 04:00:00 AM,11.528,0.0,,,,
3476,12.24.22 04:10:00 AM,11.528,0.0,,,,
3477,12.24.22 04:20:00 AM,11.625,0.0,,,,
3478,12.24.22 04:30:00 AM,11.528,0.0,,,,
3479,12.24.22 04:40:00 AM,11.528,0.0,,,,
3480,12.24.22 04:50:00 AM,11.528,0.0,,,,
3481,12.24.22 05:00:00 AM,11.625,0.0,,,,
3482,12.24.22 05:10:00 AM,11.722,0.0,,,,
3483,12.24.22 05:20:00 AM,11.722,0.0,,,,
3484,12.24.22 05:30:00 AM,11.625,0.0,,,,
3485,12.24.22 05:40:00 AM,11.625,0.0,,,,
3486,12.24.22 05:50:00 AM,11.625,0.0,,,,
3487,12.24.22 06:00:00 AM,11.625,0.0,,,,
3488,12.24.22 06:10:00 AM,11.625,0.0,,,,
3489,12.24.22 06:20:00 AM,11.625,0.0,,,,
3490,12.24.22 06:30:00 AM,11.528,0.0,,,,
3491,12.24.22 06:40:00 AM,11.431,0.0,,,,
3492,12.24.22 06:50:00 AM,11.431,0.0,,,,
3493,12.24.22 07:00:00 AM,11.431,0.0,,,,
3494,12.24.22 07:10:00 AM,11.528,0.0,,,,
