"Plot-Titel: 10760810"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10760810, SEN S/N: 10760810)","Intensität, Lux (LGR S/N: 10760810, SEN S/N: 10760810)","Koppler verbunden (LGR S/N: 10760810)","Koppler abgetrennt (LGR S/N: 10760810)","Host verbunden (LGR S/N: 10760810)","Angehalten (LGR S/N: 10760810)","Dateiende (LGR S/N: 10760810)"
4717,01.01.23 07:00:00 PM,12.883,0.0,,,,,
4718,01.01.23 07:10:00 PM,12.883,0.0,,,,,
4719,01.01.23 07:20:00 PM,13.076,0.0,,,,,
4720,01.01.23 07:30:00 PM,14.038,0.0,,,,,
4721,01.01.23 07:40:00 PM,15.187,0.0,,,,,
4722,01.01.23 07:50:00 PM,16.046,0.0,,,,,
4723,01.01.23 08:00:00 PM,16.141,0.0,,,,,
4724,01.01.23 08:10:00 PM,15.760,0.0,,,,,
4725,01.01.23 08:20:00 PM,15.187,0.0,,,,,
4726,01.01.23 08:30:00 PM,15.187,0.0,,,,,
4727,01.01.23 08:40:00 PM,15.569,0.0,,,,,
4728,01.01.23 08:50:00 PM,15.664,0.0,,,,,
4729,01.01.23 09:00:00 PM,15.569,0.0,,,,,
4730,01.01.23 09:10:00 PM,15.473,0.0,,,,,
4731,01.01.23 09:20:00 PM,15.473,0.0,,,,,
4732,01.01.23 09:30:00 PM,15.569,0.0,,,,,
4733,01.01.23 09:40:00 PM,15.091,0.0,,,,,
4734,01.01.23 09:50:00 PM,14.517,0.0,,,,,
4735,01.01.23 10:00:00 PM,13.942,0.0,,,,,
4736,01.01.23 10:10:00 PM,13.654,0.0,,,,,
4737,01.01.23 10:20:00 PM,13.365,0.0,,,,,
4738,01.01.23 10:30:00 PM,13.173,0.0,,,,,
4739,01.01.23 10:40:00 PM,13.076,0.0,,,,,
4740,01.01.23 10:50:00 PM,12.980,0.0,,,,,
4741,01.01.23 11:00:00 PM,12.980,0.0,,,,,
4742,01.01.23 11:10:00 PM,12.980,0.0,,,,,
4743,01.01.23 11:20:00 PM,12.883,0.0,,,,,
4744,01.01.23 11:30:00 PM,12.594,0.0,,,,,
4745,01.01.23 11:40:00 PM,12.497,0.0,,,,,
4746,01.01.23 11:50:00 PM,12.304,0.0,,,,,
4747,01.02.23 12:00:00 AM,12.304,0.0,,,,,
4748,01.02.23 12:10:00 AM,12.304,0.0,,,,,
4749,01.02.23 12:20:00 AM,12.207,0.0,,,,,
4750,01.02.23 12:30:00 AM,12.110,0.0,,,,,
4751,01.02.23 12:40:00 AM,12.110,0.0,,,,,
4752,01.02.23 12:50:00 AM,12.497,0.0,,,,,
4753,01.02.23 01:00:00 AM,12.690,0.0,,,,,
4754,01.02.23 01:10:00 AM,12.497,0.0,,,,,
4755,01.02.23 01:20:00 AM,12.304,0.0,,,,,
4756,01.02.23 01:30:00 AM,12.013,0.0,,,,,
4757,01.02.23 01:40:00 AM,11.916,0.0,,,,,
4758,01.02.23 01:50:00 AM,11.722,0.0,,,,,
4759,01.02.23 02:00:00 AM,11.528,0.0,,,,,
4760,01.02.23 02:10:00 AM,11.431,0.0,,,,,
4761,01.02.23 02:20:00 AM,11.334,0.0,,,,,
4762,01.02.23 02:30:00 AM,11.139,0.0,,,,,
4763,01.02.23 02:40:00 AM,10.944,0.0,,,,,
4764,01.02.23 02:50:00 AM,10.944,0.0,,,,,
4765,01.02.23 03:00:00 AM,10.748,0.0,,,,,
4766,01.02.23 03:10:00 AM,10.748,0.0,,,,,
4767,01.02.23 03:20:00 AM,10.651,0.0,,,,,
4768,01.02.23 03:30:00 AM,10.553,0.0,,,,,
4769,01.02.23 03:40:00 AM,10.357,0.0,,,,,
4770,01.02.23 03:50:00 AM,10.357,0.0,,,,,
4771,01.02.23 04:00:00 AM,10.455,0.0,,,,,
4772,01.02.23 04:10:00 AM,10.357,0.0,,,,,
4773,01.02.23 04:20:00 AM,10.357,0.0,,,,,
4774,01.02.23 04:30:00 AM,10.455,0.0,,,,,
4775,01.02.23 04:40:00 AM,10.455,0.0,,,,,
4776,01.02.23 04:50:00 AM,10.651,0.0,,,,,
4777,01.02.23 05:00:00 AM,10.748,0.0,,,,,
4778,01.02.23 05:10:00 AM,11.139,0.0,,,,,
4779,01.02.23 05:20:00 AM,11.722,0.0,,,,,
4780,01.02.23 05:30:00 AM,11.431,0.0,,,,,
4781,01.02.23 05:40:00 AM,11.334,0.0,,,,,
4782,01.02.23 05:50:00 AM,11.431,0.0,,,,,
4783,01.02.23 06:00:00 AM,11.431,0.0,,,,,
4784,01.02.23 06:10:00 AM,11.334,0.0,,,,,
4785,01.02.23 06:20:00 AM,11.236,0.0,,,,,
4786,01.02.23 06:30:00 AM,11.236,0.0,,,,,
4787,01.02.23 06:40:00 AM,11.431,0.0,,,,,
4788,01.02.23 06:50:00 AM,11.528,0.0,,,,,
4789,01.02.23 07:00:00 AM,11.528,0.0,,,,,
4790,01.02.23 07:10:00 AM,11.528,0.0,,,,,
4791,01.02.23 07:20:00 AM,11.528,0.0,,,,,
4792,01.02.23 07:30:00 AM,11.528,0.0,,,,,
4793,01.02.23 07:40:00 AM,11.722,0.0,,,,,
4794,01.02.23 07:50:00 AM,11.916,0.0,,,,,
4795,01.02.23 08:00:00 AM,11.819,0.0,,,,,
4796,01.02.23 08:10:00 AM,11.625,107.6,,,,,
4797,01.02.23 08:20:00 AM,11.625,75.3,,,,,
4798,01.02.23 08:30:00 AM,11.528,64.6,,,,,
4799,01.02.23 08:40:00 AM,11.528,86.1,,,,,
4800,01.02.23 08:50:00 AM,11.625,150.7,,,,,
4801,01.02.23 09:00:00 AM,11.916,290.6,,,,,
4802,01.02.23 09:10:00 AM,12.013,398.3,,,,,
4803,01.02.23 09:20:00 AM,12.013,462.9,,,,,
4804,01.02.23 09:30:00 AM,12.013,559.7,,,,,
4805,01.02.23 09:40:00 AM,12.207,796.5,,,,,
4806,01.02.23 09:50:00 AM,12.304,925.7,,,,,
4807,01.02.23 10:00:00 AM,12.401,947.2,,,,,
4808,01.02.23 10:10:00 AM,12.594,1377.8,,,,,
4809,01.02.23 10:20:00 AM,13.173,2066.7,,,,,
4810,01.02.23 10:30:00 AM,13.942,2152.8,,,,,
4811,01.02.23 10:40:00 AM,15.187,2497.2,,,,,
4812,01.02.23 10:50:00 AM,16.046,3100.0,,,,,
4813,01.02.23 11:00:00 AM,16.713,4305.6,,,,,
4814,01.02.23 11:10:00 AM,18.236,5511.1,,,,,
4815,01.02.23 11:20:00 AM,18.616,2927.8,,,,,
4816,01.02.23 11:30:00 AM,17.379,1463.9,,,,,
4817,01.02.23 11:40:00 AM,16.808,1205.6,,,,,
4818,01.02.23 11:50:00 AM,16.523,1291.7,,,,,
4819,01.02.23 12:00:00 PM,16.618,2497.2,,,,,
4820,01.02.23 12:10:00 PM,17.094,3788.9,,,,,
4821,01.02.23 12:20:00 PM,19.377,19289.0,,,,,
4822,01.02.23 12:30:00 PM,20.043,4305.6,,,,,
4823,01.02.23 12:40:00 PM,18.711,3616.7,,,,,
4824,01.02.23 12:50:00 PM,18.616,13777.9,,,,,
4825,01.02.23 01:00:00 PM,21.378,8266.7,,,,,
4826,01.02.23 01:10:00 PM,19.662,4133.4,,,,,
4827,01.02.23 01:20:00 PM,19.092,4822.3,,,,,
4828,01.02.23 01:30:00 PM,19.092,5166.7,,,,,
4829,01.02.23 01:40:00 PM,18.616,2152.8,,,,,
4830,01.02.23 01:50:00 PM,17.665,1377.8,,,,,
4831,01.02.23 02:00:00 PM,17.094,1162.5,,,,,
4832,01.02.23 02:10:00 PM,16.808,990.3,,,,,
4833,01.02.23 02:20:00 PM,16.523,861.1,,,,,
4834,01.02.23 02:30:00 PM,16.427,958.0,,,,,
4835,01.02.23 02:40:00 PM,16.237,452.1,,,,,
4836,01.02.23 02:50:00 PM,15.760,344.4,,,,,
4837,01.02.23 03:00:00 PM,15.187,333.7,,,,,
4838,01.02.23 03:10:00 PM,14.900,322.9,,,,,
4839,01.02.23 03:20:00 PM,14.709,193.8,,,,,
4840,01.02.23 03:30:00 PM,14.230,129.2,,,,,
4841,01.02.23 03:40:00 PM,13.846,86.1,,,,,
4842,01.02.23 03:50:00 PM,13.558,96.9,,,,,
4843,01.02.23 04:00:00 PM,13.365,53.8,,,,,
4844,01.02.23 04:10:00 PM,13.173,53.8,,,,,
4845,01.02.23 04:20:00 PM,13.076,32.3,,,,,
4846,01.02.23 04:30:00 PM,13.173,0.0,,,,,
4847,01.02.23 04:40:00 PM,13.173,0.0,,,,,
4848,01.02.23 04:50:00 PM,13.269,0.0,,,,,
4849,01.02.23 05:00:00 PM,13.461,0.0,,,,,
4850,01.02.23 05:10:00 PM,13.558,0.0,,,,,
4851,01.02.23 05:20:00 PM,13.654,0.0,,,,,
4852,01.02.23 05:30:00 PM,13.654,0.0,,,,,
4853,01.02.23 05:40:00 PM,13.654,0.0,,,,,
4854,01.02.23 05:50:00 PM,13.654,0.0,,,,,
4855,01.02.23 06:00:00 PM,13.654,0.0,,,,,
4856,01.02.23 06:10:00 PM,13.558,0.0,,,,,
4857,01.02.23 06:20:00 PM,13.365,0.0,,,,,
4858,01.02.23 06:30:00 PM,13.173,0.0,,,,,
4859,01.02.23 06:40:00 PM,12.883,0.0,,,,,
4860,01.02.23 06:50:00 PM,12.690,0.0,,,,,
4861,01.02.23 07:00:00 PM,12.594,0.0,,,,,
4862,01.02.23 07:10:00 PM,12.304,0.0,,,,,
4863,01.02.23 07:20:00 PM,12.110,0.0,,,,,
4864,01.02.23 07:30:00 PM,12.013,0.0,,,,,
4865,01.02.23 07:40:00 PM,12.013,0.0,,,,,
4866,01.02.23 07:50:00 PM,12.013,0.0,,,,,
4867,01.02.23 08:00:00 PM,12.013,0.0,,,,,
4868,01.02.23 08:10:00 PM,12.304,0.0,,,,,
4869,01.02.23 08:20:00 PM,12.013,0.0,,,,,
4870,01.02.23 08:30:00 PM,11.916,0.0,,,,,
4871,01.02.23 08:40:00 PM,11.819,0.0,,,,,
4872,01.02.23 08:50:00 PM,11.722,0.0,,,,,
4873,01.02.23 09:00:00 PM,11.625,0.0,,,,,
4874,01.02.23 09:10:00 PM,11.625,0.0,,,,,
4875,01.02.23 09:20:00 PM,11.625,0.0,,,,,
4876,01.02.23 09:30:00 PM,11.625,0.0,,,,,
4877,01.02.23 09:40:00 PM,11.528,0.0,,,,,
4878,01.02.23 09:50:00 PM,11.334,0.0,,,,,
4879,01.02.23 10:00:00 PM,11.139,0.0,,,,,
4880,01.02.23 10:10:00 PM,10.846,0.0,,,,,
4881,01.02.23 10:20:00 PM,10.651,0.0,,,,,
4882,01.02.23 10:30:00 PM,10.651,0.0,,,,,
4883,01.02.23 10:40:00 PM,10.651,0.0,,,,,
4884,01.02.23 10:50:00 PM,10.651,0.0,,,,,
4885,01.02.23 11:00:00 PM,10.748,0.0,,,,,
4886,01.02.23 11:10:00 PM,10.846,0.0,,,,,
4887,01.02.23 11:20:00 PM,10.846,0.0,,,,,
4888,01.02.23 11:30:00 PM,10.846,0.0,,,,,
4889,01.02.23 11:40:00 PM,10.748,0.0,,,,,
4890,01.02.23 11:50:00 PM,10.651,0.0,,,,,
4891,01.03.23 12:00:00 AM,10.651,0.0,,,,,
4892,01.03.23 12:10:00 AM,10.651,0.0,,,,,
4893,01.03.23 12:20:00 AM,10.651,0.0,,,,,
4894,01.03.23 12:30:00 AM,10.553,0.0,,,,,
4895,01.03.23 12:40:00 AM,10.651,0.0,,,,,
4896,01.03.23 12:50:00 AM,10.553,0.0,,,,,
4897,01.03.23 01:00:00 AM,10.553,0.0,,,,,
4898,01.03.23 01:10:00 AM,10.651,0.0,,,,,
4899,01.03.23 01:20:00 AM,10.553,0.0,,,,,
4900,01.03.23 01:30:00 AM,10.553,0.0,,,,,
4901,01.03.23 01:40:00 AM,10.553,0.0,,,,,
4902,01.03.23 01:50:00 AM,10.357,0.0,,,,,
4903,01.03.23 02:00:00 AM,10.357,0.0,,,,,
4904,01.03.23 02:10:00 AM,10.259,0.0,,,,,
4905,01.03.23 02:20:00 AM,10.259,0.0,,,,,
4906,01.03.23 02:30:00 AM,10.161,0.0,,,,,
4907,01.03.23 02:40:00 AM,10.161,0.0,,,,,
4908,01.03.23 02:50:00 AM,10.063,0.0,,,,,
4909,01.03.23 03:00:00 AM,10.063,0.0,,,,,
4910,01.03.23 03:10:00 AM,10.063,0.0,,,,,
4911,01.03.23 03:20:00 AM,10.063,0.0,,,,,
4912,01.03.23 03:30:00 AM,9.965,0.0,,,,,
4913,01.03.23 03:40:00 AM,9.965,0.0,,,,,
4914,01.03.23 03:50:00 AM,9.965,0.0,,,,,
4915,01.03.23 04:00:00 AM,9.965,0.0,,,,,
4916,01.03.23 04:10:00 AM,9.866,0.0,,,,,
4917,01.03.23 04:20:00 AM,9.866,0.0,,,,,
4918,01.03.23 04:30:00 AM,9.866,0.0,,,,,
4919,01.03.23 04:40:00 AM,9.965,0.0,,,,,
4920,01.03.23 04:50:00 AM,9.866,0.0,,,,,
4921,01.03.23 05:00:00 AM,9.965,0.0,,,,,
4922,01.03.23 05:10:00 AM,9.768,0.0,,,,,
4923,01.03.23 05:20:00 AM,9.866,0.0,,,,,
4924,01.03.23 05:30:00 AM,9.768,0.0,,,,,
4925,01.03.23 05:40:00 AM,9.768,0.0,,,,,
4926,01.03.23 05:50:00 AM,9.768,0.0,,,,,
4927,01.03.23 06:00:00 AM,9.768,0.0,,,,,
4928,01.03.23 06:10:00 AM,9.768,0.0,,,,,
4929,01.03.23 06:20:00 AM,9.669,0.0,,,,,
4930,01.03.23 06:30:00 AM,9.472,0.0,,,,,
4931,01.03.23 06:40:00 AM,9.373,0.0,,,,,
4932,01.03.23 06:50:00 AM,9.373,0.0,,,,,
4933,01.03.23 07:00:00 AM,9.275,0.0,,,,,
4934,01.03.23 07:10:00 AM,9.176,0.0,,,,,
4935,01.03.23 07:20:00 AM,9.077,0.0,,,,,
4936,01.03.23 07:30:00 AM,9.077,0.0,,,,,
4937,01.03.23 07:40:00 AM,8.879,0.0,,,,,
4938,01.03.23 07:50:00 AM,8.680,0.0,,,,,
4939,01.03.23 08:00:00 AM,8.680,0.0,,,,,
4940,01.03.23 08:10:00 AM,8.680,0.0,,,,,
4941,01.03.23 08:20:00 AM,8.680,21.5,,,,,
4942,01.03.23 08:30:00 AM,8.581,172.2,,,,,
4943,01.03.23 08:40:00 AM,8.581,290.6,,,,,
4944,01.03.23 08:50:00 AM,8.481,355.2,,,,,
4945,01.03.23 09:00:00 AM,8.581,656.6,,,,,
4946,01.03.23 09:10:00 AM,8.680,807.3,,,,,
4947,01.03.23 09:20:00 AM,8.879,753.5,,,,,
4948,01.03.23 09:30:00 AM,8.879,958.0,,,,,
4949,01.03.23 09:40:00 AM,8.978,1119.5,,,,,
4950,01.03.23 09:50:00 AM,9.077,1065.6,,,,,
4951,01.03.23 10:00:00 AM,9.275,1463.9,,,,,
4952,01.03.23 10:10:00 AM,9.571,1722.2,,,,,
4953,01.03.23 10:20:00 AM,9.571,1463.9,,,,,
4954,01.03.23 10:30:00 AM,9.571,1463.9,,,,,
4955,01.03.23 10:40:00 AM,9.669,1722.2,,,,,
4956,01.03.23 10:50:00 AM,9.866,2497.2,,,,,
4957,01.03.23 11:00:00 AM,10.259,3272.2,,,,,
4958,01.03.23 11:10:00 AM,10.553,3444.5,,,,,
4959,01.03.23 11:20:00 AM,10.748,3788.9,,,,,
4960,01.03.23 11:30:00 AM,10.455,2927.8,,,,,
4961,01.03.23 11:40:00 AM,10.651,4133.4,,,,,
4962,01.03.23 11:50:00 AM,11.236,5338.9,,,,,
4963,01.03.23 12:00:00 PM,12.013,6200.0,,,,,
4964,01.03.23 12:10:00 PM,12.594,11022.3,,,,,
4965,01.03.23 12:20:00 PM,14.134,10333.4,,,,,
4966,01.03.23 12:30:00 PM,14.325,12400.1,,,,,
4967,01.03.23 12:40:00 PM,17.094,14466.8,,,,,
4968,01.03.23 12:50:00 PM,18.331,15844.5,,,,,
4969,01.03.23 01:00:00 PM,19.092,14466.8,,,,,
4970,01.03.23 01:10:00 PM,19.282,15155.7,,,,,
4971,01.03.23 01:20:00 PM,21.091,22044.6,,,,,
4972,01.03.23 01:30:00 PM,20.329,13777.9,,,,,
4973,01.03.23 01:40:00 PM,19.187,5511.1,,,,,
4974,01.03.23 01:50:00 PM,17.570,3100.0,,,,,
4975,01.03.23 02:00:00 PM,17.665,16533.4,,,,,
4976,01.03.23 02:10:00 PM,18.045,12400.1,,,,,
4977,01.03.23 02:20:00 PM,17.379,11711.2,,,,,
4978,01.03.23 02:30:00 PM,17.475,9644.5,,,,,
4979,01.03.23 02:40:00 PM,17.284,8611.2,,,,,
4980,01.03.23 02:50:00 PM,16.808,8266.7,,,,,
4981,01.03.23 03:00:00 PM,16.427,7577.8,,,,,
4982,01.03.23 03:10:00 PM,16.332,7233.4,,,,,
4983,01.03.23 03:20:00 PM,16.141,6200.0,,,,,
4984,01.03.23 03:30:00 PM,15.855,5166.7,,,,,
4985,01.03.23 03:40:00 PM,15.473,4994.5,,,,,
4986,01.03.23 03:50:00 PM,15.187,5166.7,,,,,
4987,01.03.23 04:00:00 PM,14.709,3788.9,,,,,
4988,01.03.23 04:10:00 PM,14.230,3100.0,,,,,
4989,01.03.23 04:20:00 PM,13.461,656.6,,,,,
4990,01.03.23 04:30:00 PM,12.207,183.0,,,,,
4991,01.03.23 04:40:00 PM,11.334,129.2,,,,,
4992,01.03.23 04:50:00 PM,10.748,64.6,,,,,
4993,01.03.23 05:00:00 PM,10.063,32.3,,,,,
4994,01.03.23 05:10:00 PM,9.571,0.0,,,,,
4995,01.03.23 05:20:00 PM,9.176,0.0,,,,,
4996,01.03.23 05:30:00 PM,8.978,0.0,,,,,
4997,01.03.23 05:40:00 PM,8.779,0.0,,,,,
4998,01.03.23 05:50:00 PM,8.481,0.0,,,,,
4999,01.03.23 06:00:00 PM,8.382,0.0,,,,,
5000,01.03.23 06:10:00 PM,8.182,0.0,,,,,
5001,01.03.23 06:20:00 PM,8.082,0.0,,,,,
5002,01.03.23 06:30:00 PM,7.983,0.0,,,,,
5003,01.03.23 06:40:00 PM,7.882,0.0,,,,,
5004,01.03.23 06:50:00 PM,7.582,0.0,,,,,
5005,01.03.23 07:00:00 PM,7.481,0.0,,,,,
5006,01.03.23 07:10:00 PM,7.280,0.0,,,,,
5007,01.03.23 07:20:00 PM,7.079,0.0,,,,,
5008,01.03.23 07:30:00 PM,7.079,0.0,,,,,
5009,01.03.23 07:40:00 PM,6.978,0.0,,,,,
5010,01.03.23 07:50:00 PM,6.978,0.0,,,,,
5011,01.03.23 08:00:00 PM,6.877,0.0,,,,,
5012,01.03.23 08:10:00 PM,6.775,0.0,,,,,
5013,01.03.23 08:20:00 PM,6.674,0.0,,,,,
5014,01.03.23 08:30:00 PM,6.573,0.0,,,,,
5015,01.03.23 08:40:00 PM,6.573,0.0,,,,,
5016,01.03.23 08:50:00 PM,6.471,0.0,,,,,
5017,01.03.23 09:00:00 PM,6.471,0.0,,,,,
5018,01.03.23 09:10:00 PM,6.370,0.0,,,,,
5019,01.03.23 09:20:00 PM,6.370,0.0,,,,,
5020,01.03.23 09:30:00 PM,6.268,0.0,,,,,
5021,01.03.23 09:40:00 PM,6.064,0.0,,,,,
5022,01.03.23 09:50:00 PM,6.166,0.0,,,,,
5023,01.03.23 10:00:00 PM,6.064,0.0,,,,,
5024,01.03.23 10:10:00 PM,5.962,0.0,,,,,
5025,01.03.23 10:20:00 PM,5.860,0.0,,,,,
5026,01.03.23 10:30:00 PM,5.757,0.0,,,,,
5027,01.03.23 10:40:00 PM,5.757,0.0,,,,,
5028,01.03.23 10:50:00 PM,5.757,0.0,,,,,
5029,01.03.23 11:00:00 PM,5.655,0.0,,,,,
5030,01.03.23 11:10:00 PM,5.655,0.0,,,,,
5031,01.03.23 11:20:00 PM,5.450,0.0,,,,,
5032,01.03.23 11:30:00 PM,5.450,0.0,,,,,
5033,01.03.23 11:40:00 PM,5.450,0.0,,,,,
5034,01.03.23 11:50:00 PM,5.552,0.0,,,,,
5035,01.04.23 12:00:00 AM,5.347,0.0,,,,,
5036,01.04.23 12:10:00 AM,5.244,0.0,,,,,
5037,01.04.23 12:20:00 AM,5.347,0.0,,,,,
5038,01.04.23 12:30:00 AM,5.347,0.0,,,,,
5039,01.04.23 12:40:00 AM,5.244,0.0,,,,,
5040,01.04.23 12:50:00 AM,5.141,0.0,,,,,
5041,01.04.23 01:00:00 AM,5.244,0.0,,,,,
5042,01.04.23 01:10:00 AM,5.141,0.0,,,,,
5043,01.04.23 01:20:00 AM,5.037,0.0,,,,,
5044,01.04.23 01:30:00 AM,4.519,0.0,,,,,
5045,01.04.23 01:40:00 AM,3.998,0.0,,,,,
5046,01.04.23 01:50:00 AM,3.893,0.0,,,,,
5047,01.04.23 02:00:00 AM,3.578,0.0,,,,,
5048,01.04.23 02:10:00 AM,3.578,0.0,,,,,
5049,01.04.23 02:20:00 AM,3.683,0.0,,,,,
5050,01.04.23 02:30:00 AM,3.788,0.0,,,,,
5051,01.04.23 02:40:00 AM,3.893,0.0,,,,,
5052,01.04.23 02:50:00 AM,3.788,0.0,,,,,
5053,01.04.23 03:00:00 AM,4.102,0.0,,,,,
5054,01.04.23 03:10:00 AM,4.207,0.0,,,,,
5055,01.04.23 03:20:00 AM,3.998,0.0,,,,,
5056,01.04.23 03:30:00 AM,4.102,0.0,,,,,
5057,01.04.23 03:40:00 AM,4.207,0.0,,,,,
5058,01.04.23 03:50:00 AM,4.623,0.0,,,,,
5059,01.04.23 04:00:00 AM,4.623,0.0,,,,,
5060,01.04.23 04:10:00 AM,4.415,0.0,,,,,
5061,01.04.23 04:20:00 AM,4.311,0.0,,,,,
5062,01.04.23 04:30:00 AM,4.831,0.0,,,,,
5063,01.04.23 04:40:00 AM,5.347,0.0,,,,,
5064,01.04.23 04:50:00 AM,5.655,0.0,,,,,
5065,01.04.23 05:00:00 AM,6.471,0.0,,,,,
5066,01.04.23 05:10:00 AM,7.079,0.0,,,,,
5067,01.04.23 05:20:00 AM,7.381,0.0,,,,,
5068,01.04.23 05:30:00 AM,7.682,0.0,,,,,
5069,01.04.23 05:40:00 AM,7.882,0.0,,,,,
5070,01.04.23 05:50:00 AM,7.983,0.0,,,,,
5071,01.04.23 06:00:00 AM,8.282,0.0,,,,,
5072,01.04.23 06:10:00 AM,8.481,0.0,,,,,
5073,01.04.23 06:20:00 AM,8.779,0.0,,,,,
5074,01.04.23 06:30:00 AM,8.978,0.0,,,,,
5075,01.04.23 06:40:00 AM,9.176,0.0,,,,,
5076,01.04.23 06:50:00 AM,9.176,0.0,,,,,
5077,01.04.23 07:00:00 AM,9.275,0.0,,,,,
5078,01.04.23 07:10:00 AM,9.373,0.0,,,,,
5079,01.04.23 07:20:00 AM,9.571,0.0,,,,,
5080,01.04.23 07:30:00 AM,9.669,0.0,,,,,
5081,01.04.23 07:40:00 AM,9.768,0.0,,,,,
5082,01.04.23 07:50:00 AM,9.768,0.0,,,,,
5083,01.04.23 08:00:00 AM,9.866,0.0,,,,,
5084,01.04.23 08:10:00 AM,9.965,0.0,,,,,
5085,01.04.23 08:20:00 AM,9.965,10.8,,,,,
5086,01.04.23 08:30:00 AM,9.866,10.8,,,,,
5087,01.04.23 08:40:00 AM,9.768,21.5,,,,,
5088,01.04.23 08:50:00 AM,9.768,107.6,,,,,
5089,01.04.23 09:00:00 AM,9.768,172.2,,,,,
5090,01.04.23 09:10:00 AM,9.275,193.8,,,,,
5091,01.04.23 09:20:00 AM,8.978,322.9,,,,,
5092,01.04.23 09:30:00 AM,8.779,258.3,,,,,
5093,01.04.23 09:40:00 AM,8.680,247.6,,,,,
5094,01.04.23 09:50:00 AM,8.581,301.4,,,,,
5095,01.04.23 10:00:00 AM,8.481,387.5,,,,,
5096,01.04.23 10:10:00 AM,8.481,473.6,,,,,
5097,01.04.23 10:20:00 AM,8.680,495.1,,,,,
5098,01.04.23 10:30:00 AM,8.779,570.5,,,,,
5099,01.04.23 10:40:00 AM,8.978,527.4,,,,,
5100,01.04.23 10:50:00 AM,9.176,635.1,,,,,
5101,01.04.23 11:00:00 AM,9.373,538.2,,,,,
5102,01.04.23 11:10:00 AM,9.669,861.1,,,,,
5103,01.04.23 11:20:00 AM,9.768,785.8,,,,,
5104,01.04.23 11:30:00 AM,9.965,807.3,,,,,
5105,01.04.23 11:40:00 AM,10.161,1141.0,,,,,
5106,01.04.23 11:50:00 AM,10.455,1550.0,,,,,
5107,01.04.23 12:00:00 PM,10.553,1377.8,,,,,
5108,01.04.23 12:10:00 PM,10.651,1377.8,,,,,
5109,01.04.23 12:20:00 PM,10.846,1722.2,,,,,
5110,01.04.23 12:30:00 PM,10.846,1248.6,,,,,
5111,01.04.23 12:40:00 PM,10.944,1302.4,,,,,
5112,01.04.23 12:50:00 PM,10.944,1227.1,,,,,
5113,01.04.23 01:00:00 PM,10.944,914.9,,,,,
5114,01.04.23 01:10:00 PM,10.944,1194.8,,,,,
5115,01.04.23 01:20:00 PM,10.944,1377.8,,,,,
5116,01.04.23 01:30:00 PM,10.944,1377.8,,,,,
5117,01.04.23 01:40:00 PM,10.944,1550.0,,,,,
5118,01.04.23 01:50:00 PM,10.846,1722.2,,,,,
5119,01.04.23 02:00:00 PM,10.748,1636.1,,,,,
5120,01.04.23 02:10:00 PM,10.651,1377.8,,,,,
5121,01.04.23 02:20:00 PM,10.651,1227.1,,,,,
5122,01.04.23 02:30:00 PM,10.553,775.0,,,,,
5123,01.04.23 02:40:00 PM,10.553,914.9,,,,,
5124,01.04.23 02:50:00 PM,10.651,1076.4,,,,,
5125,01.04.23 03:00:00 PM,10.651,645.8,,,,,
5126,01.04.23 03:10:00 PM,10.651,645.8,,,,,
5127,01.04.23 03:20:00 PM,10.748,602.8,,,,,
5128,01.04.23 03:30:00 PM,10.748,721.2,,,,,
5129,01.04.23 03:40:00 PM,10.748,775.0,,,,,
5130,01.04.23 03:50:00 PM,10.748,592.0,,,,,
5131,01.04.23 04:00:00 PM,10.748,462.9,,,,,
5132,01.04.23 04:10:00 PM,10.651,355.2,,,,,
5133,01.04.23 04:20:00 PM,10.553,247.6,,,,,
5134,01.04.23 04:30:00 PM,10.455,118.4,,,,,
5135,01.04.23 04:40:00 PM,10.455,43.1,,,,,
5136,01.04.23 04:50:00 PM,10.553,10.8,,,,,
5137,01.04.23 05:00:00 PM,10.455,0.0,,,,,
5138,01.04.23 05:10:00 PM,10.455,0.0,,,,,
5139,01.04.23 05:20:00 PM,10.553,0.0,,,,,
5140,01.04.23 05:30:00 PM,10.651,0.0,,,,,
5141,01.04.23 05:40:00 PM,10.651,0.0,,,,,
5142,01.04.23 05:50:00 PM,10.748,0.0,,,,,
5143,01.04.23 06:00:00 PM,10.846,0.0,,,,,
5144,01.04.23 06:10:00 PM,10.846,0.0,,,,,
5145,01.04.23 06:20:00 PM,10.846,0.0,,,,,
5146,01.04.23 06:30:00 PM,10.944,0.0,,,,,
5147,01.04.23 06:40:00 PM,10.944,0.0,,,,,
5148,01.04.23 06:50:00 PM,11.041,0.0,,,,,
5149,01.04.23 07:00:00 PM,11.139,0.0,,,,,
5150,01.04.23 07:10:00 PM,11.139,0.0,,,,,
5151,01.04.23 07:20:00 PM,11.236,0.0,,,,,
5152,01.04.23 07:30:00 PM,11.334,0.0,,,,,
5153,01.04.23 07:40:00 PM,11.236,0.0,,,,,
5154,01.04.23 07:50:00 PM,11.334,0.0,,,,,
5155,01.04.23 08:00:00 PM,11.431,0.0,,,,,
5156,01.04.23 08:10:00 PM,11.431,0.0,,,,,
5157,01.04.23 08:20:00 PM,11.431,0.0,,,,,
5158,01.04.23 08:30:00 PM,11.334,0.0,,,,,
