"Plot-Titel: 10347367"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347367, SEN S/N: 10347367)","Intensität, Lux (LGR S/N: 10347367, SEN S/N: 10347367)","Dateiende (LGR S/N: 10347367)"
21501,12.02.22 12:43:20 PM,4.934,785.8,
21502,12.02.22 12:43:30 PM,4.934,775.0,
21503,12.02.22 12:43:40 PM,4.934,775.0,
21504,12.02.22 12:43:50 PM,4.934,775.0,
21505,12.02.22 12:44:00 PM,4.934,764.2,
21506,12.02.22 12:44:10 PM,4.934,764.2,
21507,12.02.22 12:44:20 PM,4.934,753.5,
21508,12.02.22 12:44:30 PM,4.934,753.5,
21509,12.02.22 12:44:40 PM,4.934,742.7,
21510,12.02.22 12:44:50 PM,4.934,731.9,
21511,12.02.22 12:45:00 PM,4.934,731.9,
21512,12.02.22 12:45:10 PM,4.934,721.2,
21513,12.02.22 12:45:20 PM,4.831,710.4,
21514,12.02.22 12:45:30 PM,4.934,710.4,
21515,12.02.22 12:45:40 PM,4.934,699.7,
21516,12.02.22 12:45:50 PM,4.831,699.7,
21517,12.02.22 12:46:00 PM,4.934,688.9,
21518,12.02.22 12:46:10 PM,4.831,688.9,
21519,12.02.22 12:46:20 PM,4.831,688.9,
21520,12.02.22 12:46:30 PM,4.831,678.1,
21521,12.02.22 12:46:40 PM,4.934,678.1,
21522,12.02.22 12:46:50 PM,4.831,667.4,
21523,12.02.22 12:47:00 PM,4.934,667.4,
21524,12.02.22 12:47:10 PM,4.831,667.4,
21525,12.02.22 12:47:20 PM,4.934,656.6,
21526,12.02.22 12:47:30 PM,4.831,656.6,
21527,12.02.22 12:47:40 PM,4.831,656.6,
21528,12.02.22 12:47:50 PM,4.831,645.8,
21529,12.02.22 12:48:00 PM,4.831,645.8,
21530,12.02.22 12:48:10 PM,4.831,645.8,
21531,12.02.22 12:48:20 PM,4.831,635.1,
21532,12.02.22 12:48:30 PM,4.831,635.1,
21533,12.02.22 12:48:40 PM,4.831,635.1,
21534,12.02.22 12:48:50 PM,4.831,635.1,
21535,12.02.22 12:49:00 PM,4.831,624.3,
21536,12.02.22 12:49:10 PM,4.831,624.3,
21537,12.02.22 12:49:20 PM,4.831,624.3,
21538,12.02.22 12:49:30 PM,4.831,613.5,
21539,12.02.22 12:49:40 PM,4.831,613.5,
21540,12.02.22 12:49:50 PM,4.831,613.5,
21541,12.02.22 12:50:00 PM,4.831,602.8,
21542,12.02.22 12:50:10 PM,4.831,602.8,
21543,12.02.22 12:50:20 PM,4.831,602.8,
21544,12.02.22 12:50:30 PM,4.831,602.8,
21545,12.02.22 12:50:40 PM,4.831,602.8,
21546,12.02.22 12:50:50 PM,4.831,602.8,
21547,12.02.22 12:51:00 PM,4.831,602.8,
21548,12.02.22 12:51:10 PM,4.831,592.0,
21549,12.02.22 12:51:20 PM,4.831,592.0,
21550,12.02.22 12:51:30 PM,4.831,592.0,
21551,12.02.22 12:51:40 PM,4.831,592.0,
21552,12.02.22 12:51:50 PM,4.831,592.0,
21553,12.02.22 12:52:00 PM,4.831,592.0,
21554,12.02.22 12:52:10 PM,4.831,592.0,
21555,12.02.22 12:52:20 PM,4.831,592.0,
21556,12.02.22 12:52:30 PM,4.831,592.0,
21557,12.02.22 12:52:40 PM,4.831,592.0,
21558,12.02.22 12:52:50 PM,4.831,592.0,
21559,12.02.22 12:53:00 PM,4.831,602.8,
21560,12.02.22 12:53:10 PM,4.831,602.8,
21561,12.02.22 12:53:20 PM,4.831,602.8,
21562,12.02.22 12:53:30 PM,4.831,602.8,
21563,12.02.22 12:53:40 PM,4.831,613.5,
21564,12.02.22 12:53:50 PM,4.831,613.5,
21565,12.02.22 12:54:00 PM,4.831,613.5,
21566,12.02.22 12:54:10 PM,4.831,624.3,
21567,12.02.22 12:54:20 PM,4.831,624.3,
21568,12.02.22 12:54:30 PM,4.831,635.1,
21569,12.02.22 12:54:40 PM,4.831,645.8,
21570,12.02.22 12:54:50 PM,4.831,645.8,
21571,12.02.22 12:55:00 PM,4.831,656.6,
21572,12.02.22 12:55:10 PM,4.831,656.6,
21573,12.02.22 12:55:20 PM,4.831,667.4,
21574,12.02.22 12:55:30 PM,4.831,678.1,
21575,12.02.22 12:55:40 PM,4.831,688.9,
21576,12.02.22 12:55:50 PM,4.831,699.7,
21577,12.02.22 12:56:00 PM,4.831,699.7,
21578,12.02.22 12:56:10 PM,4.831,710.4,
21579,12.02.22 12:56:20 PM,4.831,721.2,
21580,12.02.22 12:56:30 PM,4.831,731.9,
21581,12.02.22 12:56:40 PM,4.831,742.7,
21582,12.02.22 12:56:50 PM,4.831,753.5,
21583,12.02.22 12:57:00 PM,4.831,764.2,
21584,12.02.22 12:57:10 PM,4.831,775.0,
21585,12.02.22 12:57:20 PM,4.831,785.8,
21586,12.02.22 12:57:30 PM,4.831,796.5,
21587,12.02.22 12:57:40 PM,4.831,807.3,
21588,12.02.22 12:57:50 PM,4.831,818.1,
21589,12.02.22 12:58:00 PM,4.831,828.8,
21590,12.02.22 12:58:10 PM,4.831,839.6,
21591,12.02.22 12:58:20 PM,4.831,850.4,
21592,12.02.22 12:58:30 PM,4.831,861.1,
21593,12.02.22 12:58:40 PM,4.831,871.9,
21594,12.02.22 12:58:50 PM,4.831,882.6,
21595,12.02.22 12:59:00 PM,4.831,893.4,
21596,12.02.22 12:59:10 PM,4.831,904.2,
21597,12.02.22 12:59:20 PM,4.831,914.9,
21598,12.02.22 12:59:30 PM,4.831,925.7,
21599,12.02.22 12:59:40 PM,4.831,936.5,
21600,12.02.22 12:59:50 PM,4.831,947.2,
21601,12.02.22 01:00:00 PM,4.831,968.8,
21602,12.02.22 01:00:10 PM,4.831,979.5,
21603,12.02.22 01:00:20 PM,4.831,990.3,
21604,12.02.22 01:00:30 PM,4.831,1001.0,
21605,12.02.22 01:00:40 PM,4.831,1011.8,
21606,12.02.22 01:00:50 PM,4.831,1022.6,
21607,12.02.22 01:01:00 PM,4.831,1033.3,
21608,12.02.22 01:01:10 PM,4.934,1044.1,
21609,12.02.22 01:01:20 PM,4.934,1054.9,
21610,12.02.22 01:01:30 PM,4.934,1065.6,
21611,12.02.22 01:01:40 PM,4.934,1076.4,
21612,12.02.22 01:01:50 PM,4.934,1076.4,
21613,12.02.22 01:02:00 PM,4.934,1087.2,
21614,12.02.22 01:02:10 PM,4.934,1097.9,
21615,12.02.22 01:02:20 PM,4.934,1097.9,
21616,12.02.22 01:02:30 PM,4.934,1108.7,
21617,12.02.22 01:02:40 PM,4.934,1119.5,
21618,12.02.22 01:02:50 PM,4.934,1119.5,
21619,12.02.22 01:03:00 PM,4.934,1119.5,
21620,12.02.22 01:03:10 PM,4.934,1130.2,
21621,12.02.22 01:03:20 PM,4.934,1130.2,
21622,12.02.22 01:03:30 PM,4.934,1130.2,
21623,12.02.22 01:03:40 PM,4.934,1141.0,
21624,12.02.22 01:03:50 PM,4.934,1141.0,
21625,12.02.22 01:04:00 PM,4.934,1141.0,
21626,12.02.22 01:04:10 PM,4.934,1141.0,
21627,12.02.22 01:04:20 PM,4.934,1141.0,
21628,12.02.22 01:04:30 PM,4.934,1141.0,
21629,12.02.22 01:04:40 PM,4.934,1141.0,
21630,12.02.22 01:04:50 PM,4.934,1141.0,
21631,12.02.22 01:05:00 PM,4.934,1141.0,
21632,12.02.22 01:05:10 PM,4.934,1141.0,
21633,12.02.22 01:05:20 PM,4.934,1141.0,
21634,12.02.22 01:05:30 PM,4.934,1141.0,
21635,12.02.22 01:05:40 PM,4.934,1130.2,
21636,12.02.22 01:05:50 PM,4.934,1130.2,
21637,12.02.22 01:06:00 PM,4.934,1119.5,
21638,12.02.22 01:06:10 PM,4.934,1119.5,
21639,12.02.22 01:06:20 PM,4.934,1119.5,
21640,12.02.22 01:06:30 PM,4.934,1108.7,
21641,12.02.22 01:06:40 PM,4.934,1097.9,
21642,12.02.22 01:06:50 PM,4.934,1097.9,
21643,12.02.22 01:07:00 PM,4.934,1087.2,
21644,12.02.22 01:07:10 PM,4.934,1087.2,
21645,12.02.22 01:07:20 PM,4.934,1076.4,
21646,12.02.22 01:07:30 PM,4.934,1076.4,
21647,12.02.22 01:07:40 PM,4.934,1065.6,
21648,12.02.22 01:07:50 PM,4.934,1054.9,
21649,12.02.22 01:08:00 PM,4.934,1054.9,
21650,12.02.22 01:08:10 PM,4.934,1044.1,
21651,12.02.22 01:08:20 PM,4.934,1044.1,
21652,12.02.22 01:08:30 PM,4.934,1044.1,
21653,12.02.22 01:08:40 PM,4.934,1033.3,
21654,12.02.22 01:08:50 PM,4.934,1033.3,
21655,12.02.22 01:09:00 PM,4.934,1033.3,
21656,12.02.22 01:09:10 PM,4.934,1033.3,
21657,12.02.22 01:09:20 PM,4.934,1033.3,
21658,12.02.22 01:09:30 PM,4.934,1033.3,
21659,12.02.22 01:09:40 PM,4.934,1044.1,
21660,12.02.22 01:09:50 PM,4.934,1044.1,
21661,12.02.22 01:10:00 PM,4.934,1044.1,
21662,12.02.22 01:10:10 PM,4.934,1044.1,
21663,12.02.22 01:10:20 PM,4.934,1054.9,
21664,12.02.22 01:10:30 PM,4.934,1054.9,
21665,12.02.22 01:10:40 PM,4.934,1054.9,
21666,12.02.22 01:10:50 PM,4.934,1054.9,
21667,12.02.22 01:11:00 PM,4.934,1065.6,
21668,12.02.22 01:11:10 PM,4.934,1065.6,
21669,12.02.22 01:11:20 PM,4.934,1065.6,
21670,12.02.22 01:11:30 PM,4.934,1065.6,
21671,12.02.22 01:11:40 PM,4.934,1065.6,
21672,12.02.22 01:11:50 PM,4.934,1065.6,
21673,12.02.22 01:12:00 PM,4.934,1065.6,
21674,12.02.22 01:12:10 PM,5.037,1065.6,
21675,12.02.22 01:12:20 PM,5.037,1065.6,
21676,12.02.22 01:12:30 PM,4.934,1065.6,
21677,12.02.22 01:12:40 PM,5.037,1065.6,
21678,12.02.22 01:12:50 PM,5.037,1065.6,
21679,12.02.22 01:13:00 PM,5.037,1065.6,
21680,12.02.22 01:13:10 PM,5.037,1065.6,
21681,12.02.22 01:13:20 PM,5.037,1054.9,
21682,12.02.22 01:13:30 PM,5.037,1065.6,
21683,12.02.22 01:13:40 PM,5.037,1054.9,
21684,12.02.22 01:13:50 PM,5.037,1054.9,
21685,12.02.22 01:14:00 PM,5.037,1054.9,
21686,12.02.22 01:14:10 PM,5.037,1054.9,
21687,12.02.22 01:14:20 PM,5.037,1054.9,
21688,12.02.22 01:14:30 PM,5.037,1054.9,
21689,12.02.22 01:14:40 PM,5.037,1054.9,
21690,12.02.22 01:14:50 PM,5.037,1054.9,
21691,12.02.22 01:15:00 PM,5.037,1054.9,
21692,12.02.22 01:15:10 PM,5.037,1054.9,
21693,12.02.22 01:15:20 PM,5.037,1054.9,
21694,12.02.22 01:15:30 PM,5.037,1054.9,
21695,12.02.22 01:15:40 PM,5.037,1054.9,
21696,12.02.22 01:15:50 PM,5.037,1054.9,
21697,12.02.22 01:16:00 PM,5.037,1054.9,
21698,12.02.22 01:16:10 PM,5.037,1054.9,
21699,12.02.22 01:16:20 PM,5.037,1054.9,
21700,12.02.22 01:16:30 PM,5.037,1065.6,
21701,12.02.22 01:16:40 PM,5.037,1065.6,
21702,12.02.22 01:16:50 PM,5.037,1054.9,
21703,12.02.22 01:17:00 PM,5.037,1054.9,
21704,12.02.22 01:17:10 PM,5.037,1054.9,
21705,12.02.22 01:17:20 PM,5.037,1054.9,
21706,12.02.22 01:17:30 PM,5.037,1054.9,
21707,12.02.22 01:17:40 PM,5.037,1054.9,
21708,12.02.22 01:17:50 PM,5.037,1054.9,
21709,12.02.22 01:18:00 PM,5.037,1044.1,
21710,12.02.22 01:18:10 PM,5.037,1044.1,
21711,12.02.22 01:18:20 PM,5.037,1044.1,
21712,12.02.22 01:18:30 PM,5.037,1044.1,
21713,12.02.22 01:18:40 PM,5.037,1044.1,
21714,12.02.22 01:18:50 PM,5.037,1044.1,
21715,12.02.22 01:19:00 PM,5.037,1044.1,
21716,12.02.22 01:19:10 PM,5.037,1044.1,
21717,12.02.22 01:19:20 PM,5.037,1044.1,
21718,12.02.22 01:19:30 PM,5.037,1044.1,
21719,12.02.22 01:19:40 PM,5.037,1044.1,
21720,12.02.22 01:19:50 PM,5.037,1044.1,
21721,12.02.22 01:20:00 PM,5.037,1044.1,
21722,12.02.22 01:20:10 PM,5.037,1044.1,
21723,12.02.22 01:20:20 PM,5.037,1044.1,
21724,12.02.22 01:20:30 PM,5.037,1044.1,
21725,12.02.22 01:20:40 PM,5.037,1044.1,
21726,12.02.22 01:20:50 PM,5.037,1044.1,
21727,12.02.22 01:21:00 PM,5.037,1044.1,
21728,12.02.22 01:21:10 PM,5.037,1044.1,
21729,12.02.22 01:21:20 PM,5.037,1033.3,
21730,12.02.22 01:21:30 PM,5.037,1033.3,
21731,12.02.22 01:21:40 PM,5.037,1033.3,
21732,12.02.22 01:21:50 PM,5.037,1033.3,
21733,12.02.22 01:22:00 PM,5.037,1044.1,
21734,12.02.22 01:22:10 PM,5.037,1044.1,
21735,12.02.22 01:22:20 PM,5.037,1044.1,
21736,12.02.22 01:22:30 PM,5.037,1044.1,
21737,12.02.22 01:22:40 PM,5.037,1054.9,
21738,12.02.22 01:22:50 PM,5.037,1054.9,
21739,12.02.22 01:23:00 PM,5.037,1054.9,
21740,12.02.22 01:23:10 PM,5.037,1065.6,
21741,12.02.22 01:23:20 PM,5.037,1065.6,
21742,12.02.22 01:23:30 PM,5.037,1065.6,
21743,12.02.22 01:23:40 PM,5.037,1076.4,
21744,12.02.22 01:23:50 PM,5.037,1076.4,
21745,12.02.22 01:24:00 PM,5.037,1076.4,
21746,12.02.22 01:24:10 PM,5.037,1087.2,
21747,12.02.22 01:24:20 PM,5.037,1087.2,
21748,12.02.22 01:24:30 PM,5.037,1097.9,
21749,12.02.22 01:24:40 PM,5.037,1097.9,
21750,12.02.22 01:24:50 PM,5.037,1108.7,
21751,12.02.22 01:25:00 PM,5.037,1108.7,
21752,12.02.22 01:25:10 PM,5.037,1108.7,
21753,12.02.22 01:25:20 PM,5.037,1119.5,
21754,12.02.22 01:25:30 PM,5.037,1119.5,
21755,12.02.22 01:25:40 PM,5.037,1119.5,
21756,12.02.22 01:25:50 PM,5.037,1119.5,
21757,12.02.22 01:26:00 PM,5.037,1119.5,
21758,12.02.22 01:26:10 PM,5.037,1119.5,
21759,12.02.22 01:26:20 PM,5.037,1119.5,
21760,12.02.22 01:26:30 PM,5.037,1119.5,
21761,12.02.22 01:26:40 PM,5.037,1119.5,
21762,12.02.22 01:26:50 PM,5.037,1119.5,
21763,12.02.22 01:27:00 PM,5.037,1119.5,
21764,12.02.22 01:27:10 PM,5.037,1108.7,
21765,12.02.22 01:27:20 PM,5.037,1108.7,
21766,12.02.22 01:27:30 PM,5.037,1097.9,
21767,12.02.22 01:27:40 PM,5.037,1097.9,
21768,12.02.22 01:27:50 PM,5.037,1097.9,
21769,12.02.22 01:28:00 PM,5.037,1087.2,
21770,12.02.22 01:28:10 PM,5.037,1087.2,
21771,12.02.22 01:28:20 PM,5.037,1076.4,
21772,12.02.22 01:28:30 PM,5.037,1076.4,
21773,12.02.22 01:28:40 PM,5.037,1076.4,
21774,12.02.22 01:28:50 PM,5.037,1065.6,
21775,12.02.22 01:29:00 PM,5.037,1065.6,
21776,12.02.22 01:29:10 PM,5.037,1065.6,
21777,12.02.22 01:29:20 PM,5.037,1054.9,
21778,12.02.22 01:29:30 PM,5.037,1054.9,
21779,12.02.22 01:29:40 PM,5.141,1054.9,
21780,12.02.22 01:29:50 PM,5.037,1054.9,
21781,12.02.22 01:30:00 PM,5.037,1054.9,
21782,12.02.22 01:30:10 PM,5.141,1054.9,
21783,12.02.22 01:30:20 PM,5.037,1044.1,
21784,12.02.22 01:30:30 PM,5.037,1044.1,
21785,12.02.22 01:30:40 PM,5.037,1044.1,
21786,12.02.22 01:30:50 PM,5.141,1044.1,
21787,12.02.22 01:31:00 PM,5.037,1044.1,
21788,12.02.22 01:31:10 PM,5.141,1044.1,
21789,12.02.22 01:31:20 PM,5.141,1044.1,
21790,12.02.22 01:31:30 PM,5.141,1033.3,
21791,12.02.22 01:31:40 PM,5.141,1033.3,
21792,12.02.22 01:31:50 PM,5.141,1033.3,
21793,12.02.22 01:32:00 PM,5.141,1033.3,
21794,12.02.22 01:32:10 PM,5.141,1033.3,
21795,12.02.22 01:32:20 PM,5.141,1033.3,
21796,12.02.22 01:32:30 PM,5.141,1033.3,
21797,12.02.22 01:32:40 PM,5.141,1033.3,
21798,12.02.22 01:32:50 PM,5.141,1044.1,
21799,12.02.22 01:33:00 PM,5.141,1044.1,
21800,12.02.22 01:33:10 PM,5.141,1044.1,
21801,12.02.22 01:33:20 PM,5.141,1044.1,
21802,12.02.22 01:33:30 PM,5.141,1044.1,
21803,12.02.22 01:33:40 PM,5.141,1044.1,
21804,12.02.22 01:33:50 PM,5.141,1044.1,
21805,12.02.22 01:34:00 PM,5.141,1044.1,
21806,12.02.22 01:34:10 PM,5.141,1044.1,
21807,12.02.22 01:34:20 PM,5.141,1044.1,
21808,12.02.22 01:34:30 PM,5.141,1044.1,
21809,12.02.22 01:34:40 PM,5.141,1044.1,
21810,12.02.22 01:34:50 PM,5.141,1044.1,
21811,12.02.22 01:35:00 PM,5.141,1044.1,
21812,12.02.22 01:35:10 PM,5.141,1044.1,
21813,12.02.22 01:35:20 PM,5.141,1044.1,
21814,12.02.22 01:35:30 PM,5.141,1044.1,
21815,12.02.22 01:35:40 PM,5.141,1044.1,
21816,12.02.22 01:35:50 PM,5.141,1044.1,
21817,12.02.22 01:36:00 PM,5.141,1044.1,
21818,12.02.22 01:36:10 PM,5.141,1044.1,
21819,12.02.22 01:36:20 PM,5.141,1044.1,
21820,12.02.22 01:36:30 PM,5.141,1044.1,
21821,12.02.22 01:36:40 PM,5.141,1044.1,
21822,12.02.22 01:36:50 PM,5.141,1044.1,
21823,12.02.22 01:37:00 PM,5.141,1044.1,
21824,12.02.22 01:37:10 PM,5.141,1044.1,
21825,12.02.22 01:37:20 PM,5.141,1033.3,
21826,12.02.22 01:37:30 PM,5.141,1033.3,
21827,12.02.22 01:37:40 PM,5.141,1033.3,
21828,12.02.22 01:37:50 PM,5.141,1033.3,
21829,12.02.22 01:38:00 PM,5.141,1033.3,
21830,12.02.22 01:38:10 PM,5.141,1033.3,
21831,12.02.22 01:38:20 PM,5.141,1033.3,
21832,12.02.22 01:38:30 PM,5.141,1033.3,
21833,12.02.22 01:38:40 PM,5.141,1033.3,
21834,12.02.22 01:38:50 PM,5.141,1022.6,
21835,12.02.22 01:39:00 PM,5.141,1022.6,
21836,12.02.22 01:39:10 PM,5.141,1022.6,
21837,12.02.22 01:39:20 PM,5.141,1011.8,
21838,12.02.22 01:39:30 PM,5.141,1011.8,
21839,12.02.22 01:39:40 PM,5.141,1011.8,
21840,12.02.22 01:39:50 PM,5.141,1011.8,
21841,12.02.22 01:40:00 PM,5.141,1001.0,
21842,12.02.22 01:40:10 PM,5.141,1001.0,
21843,12.02.22 01:40:20 PM,5.141,1001.0,
21844,12.02.22 01:40:30 PM,5.141,1001.0,
21845,12.02.22 01:40:40 PM,5.141,1001.0,
21846,12.02.22 01:40:50 PM,5.141,1001.0,
21847,12.02.22 01:41:00 PM,5.141,990.3,
21848,12.02.22 01:41:10 PM,5.141,990.3,
21849,12.02.22 01:41:20 PM,5.141,990.3,
21850,12.02.22 01:41:30 PM,5.141,990.3,
21851,12.02.22 01:41:40 PM,5.141,990.3,
21852,12.02.22 01:41:50 PM,5.141,990.3,
21853,12.02.22 01:42:00 PM,5.141,990.3,
21854,12.02.22 01:42:10 PM,5.141,979.5,
21855,12.02.22 01:42:20 PM,5.141,979.5,
21856,12.02.22 01:42:30 PM,5.141,979.5,
21857,12.02.22 01:42:40 PM,5.141,979.5,
21858,12.02.22 01:42:50 PM,5.141,979.5,
21859,12.02.22 01:43:00 PM,5.141,979.5,
21860,12.02.22 01:43:10 PM,5.141,979.5,
21861,12.02.22 01:43:20 PM,5.141,979.5,
21862,12.02.22 01:43:30 PM,5.141,979.5,
21863,12.02.22 01:43:40 PM,5.141,979.5,
21864,12.02.22 01:43:50 PM,5.141,979.5,
21865,12.02.22 01:44:00 PM,5.141,979.5,
21866,12.02.22 01:44:10 PM,5.141,979.5,
21867,12.02.22 01:44:20 PM,5.141,968.8,
21868,12.02.22 01:44:30 PM,5.141,979.5,
21869,12.02.22 01:44:40 PM,5.141,968.8,
21870,12.02.22 01:44:50 PM,5.141,968.8,
21871,12.02.22 01:45:00 PM,5.141,968.8,
21872,12.02.22 01:45:10 PM,5.141,968.8,
21873,12.02.22 01:45:20 PM,5.141,968.8,
21874,12.02.22 01:45:30 PM,5.141,968.8,
21875,12.02.22 01:45:40 PM,5.141,968.8,
21876,12.02.22 01:45:50 PM,5.141,958.0,
21877,12.02.22 01:46:00 PM,5.141,958.0,
21878,12.02.22 01:46:10 PM,5.141,958.0,
21879,12.02.22 01:46:20 PM,5.141,958.0,
21880,12.02.22 01:46:30 PM,5.037,947.2,
21881,12.02.22 01:46:40 PM,5.037,947.2,
21882,12.02.22 01:46:50 PM,5.037,947.2,
21883,12.02.22 01:47:00 PM,5.037,936.5,
21884,12.02.22 01:47:10 PM,5.037,936.5,
21885,12.02.22 01:47:20 PM,5.037,925.7,
21886,12.02.22 01:47:30 PM,5.037,925.7,
21887,12.02.22 01:47:40 PM,5.037,914.9,
21888,12.02.22 01:47:50 PM,5.037,914.9,
21889,12.02.22 01:48:00 PM,5.037,904.2,
21890,12.02.22 01:48:10 PM,5.037,904.2,
21891,12.02.22 01:48:20 PM,5.037,893.4,
21892,12.02.22 01:48:30 PM,5.037,893.4,
21893,12.02.22 01:48:40 PM,5.037,882.6,
21894,12.02.22 01:48:50 PM,5.037,882.6,
21895,12.02.22 01:49:00 PM,5.037,871.9,
21896,12.02.22 01:49:10 PM,5.037,871.9,
21897,12.02.22 01:49:20 PM,5.037,861.1,
21898,12.02.22 01:49:30 PM,5.037,861.1,
21899,12.02.22 01:49:40 PM,4.934,861.1,
21900,12.02.22 01:49:50 PM,5.037,850.4,
21901,12.02.22 01:50:00 PM,4.934,850.4,
21902,12.02.22 01:50:10 PM,5.037,839.6,
21903,12.02.22 01:50:20 PM,4.934,839.6,
21904,12.02.22 01:50:30 PM,4.934,828.8,
21905,12.02.22 01:50:40 PM,4.934,828.8,
21906,12.02.22 01:50:50 PM,4.934,828.8,
21907,12.02.22 01:51:00 PM,4.934,818.1,
21908,12.02.22 01:51:10 PM,4.934,818.1,
21909,12.02.22 01:51:20 PM,4.934,818.1,
21910,12.02.22 01:51:30 PM,4.934,807.3,
21911,12.02.22 01:51:40 PM,4.934,807.3,
21912,12.02.22 01:51:50 PM,4.934,807.3,
21913,12.02.22 01:52:00 PM,4.934,807.3,
21914,12.02.22 01:52:10 PM,4.934,796.5,
21915,12.02.22 01:52:20 PM,4.934,796.5,
21916,12.02.22 01:52:30 PM,4.934,796.5,
21917,12.02.22 01:52:40 PM,4.934,796.5,
21918,12.02.22 01:52:50 PM,4.934,796.5,
21919,12.02.22 01:53:00 PM,4.934,785.8,
21920,12.02.22 01:53:10 PM,4.934,785.8,
21921,12.02.22 01:53:20 PM,4.934,785.8,
21922,12.02.22 01:53:30 PM,4.934,785.8,
21923,12.02.22 01:53:40 PM,4.934,775.0,
21924,12.02.22 01:53:50 PM,4.934,775.0,
21925,12.02.22 01:54:00 PM,4.934,775.0,
21926,12.02.22 01:54:10 PM,4.934,775.0,
21927,12.02.22 01:54:20 PM,4.934,775.0,
21928,12.02.22 01:54:30 PM,4.934,775.0,
21929,12.02.22 01:54:40 PM,4.934,775.0,
21930,12.02.22 01:54:50 PM,4.934,775.0,
21931,12.02.22 01:55:00 PM,4.934,775.0,
21932,12.02.22 01:55:10 PM,4.934,775.0,
21933,12.02.22 01:55:20 PM,4.934,775.0,
21934,12.02.22 01:55:30 PM,4.934,775.0,
21935,12.02.22 01:55:40 PM,4.934,764.2,
21936,12.02.22 01:55:50 PM,4.934,764.2,
21937,12.02.22 01:56:00 PM,4.934,764.2,
21938,12.02.22 01:56:10 PM,4.934,764.2,
21939,12.02.22 01:56:20 PM,4.934,764.2,
21940,12.02.22 01:56:30 PM,4.934,764.2,
21941,12.02.22 01:56:40 PM,4.934,764.2,
21942,12.02.22 01:56:50 PM,4.934,764.2,
21943,12.02.22 01:57:00 PM,4.934,764.2,
21944,12.02.22 01:57:10 PM,4.934,764.2,
21945,12.02.22 01:57:20 PM,4.934,764.2,
21946,12.02.22 01:57:30 PM,4.934,764.2,
21947,12.02.22 01:57:40 PM,4.934,764.2,
21948,12.02.22 01:57:50 PM,4.934,764.2,
21949,12.02.22 01:58:00 PM,4.934,764.2,
21950,12.02.22 01:58:10 PM,4.934,764.2,
21951,12.02.22 01:58:20 PM,4.934,764.2,
21952,12.02.22 01:58:30 PM,4.934,764.2,
21953,12.02.22 01:58:40 PM,5.037,764.2,
21954,12.02.22 01:58:50 PM,5.037,764.2,
21955,12.02.22 01:59:00 PM,5.037,764.2,
21956,12.02.22 01:59:10 PM,4.934,764.2,
21957,12.02.22 01:59:20 PM,5.037,764.2,
21958,12.02.22 01:59:30 PM,5.037,764.2,
21959,12.02.22 01:59:40 PM,5.037,764.2,
21960,12.02.22 01:59:50 PM,5.037,764.2,
21961,12.02.22 02:00:00 PM,5.037,764.2,
21962,12.02.22 02:00:10 PM,5.037,764.2,
21963,12.02.22 02:00:20 PM,5.037,764.2,
21964,12.02.22 02:00:30 PM,5.037,764.2,
21965,12.02.22 02:00:40 PM,5.037,764.2,
21966,12.02.22 02:00:50 PM,5.037,764.2,
21967,12.02.22 02:01:00 PM,5.037,764.2,
21968,12.02.22 02:01:10 PM,5.037,753.5,
21969,12.02.22 02:01:20 PM,5.037,753.5,
21970,12.02.22 02:01:30 PM,5.037,753.5,
21971,12.02.22 02:01:40 PM,5.037,753.5,
21972,12.02.22 02:01:50 PM,5.037,753.5,
21973,12.02.22 02:02:00 PM,5.037,742.7,
21974,12.02.22 02:02:10 PM,5.037,742.7,
21975,12.02.22 02:02:20 PM,5.037,742.7,
21976,12.02.22 02:02:30 PM,5.037,742.7,
21977,12.02.22 02:02:40 PM,5.037,731.9,
21978,12.02.22 02:02:50 PM,5.037,731.9,
21979,12.02.22 02:03:00 PM,5.037,731.9,
21980,12.02.22 02:03:10 PM,5.037,721.2,
21981,12.02.22 02:03:20 PM,5.037,721.2,
21982,12.02.22 02:03:30 PM,5.037,710.4,
21983,12.02.22 02:03:40 PM,5.037,710.4,
21984,12.02.22 02:03:50 PM,5.037,710.4,
21985,12.02.22 02:04:00 PM,5.037,699.7,
21986,12.02.22 02:04:10 PM,5.037,699.7,
21987,12.02.22 02:04:20 PM,5.037,699.7,
21988,12.02.22 02:04:30 PM,5.037,688.9,
21989,12.02.22 02:04:40 PM,5.141,688.9,
21990,12.02.22 02:04:50 PM,5.141,688.9,
21991,12.02.22 02:05:00 PM,5.037,688.9,
21992,12.02.22 02:05:10 PM,5.141,678.1,
21993,12.02.22 02:05:20 PM,5.037,678.1,
21994,12.02.22 02:05:30 PM,5.037,667.4,
21995,12.02.22 02:05:40 PM,5.037,667.4,
21996,12.02.22 02:05:50 PM,5.037,667.4,
21997,12.02.22 02:06:00 PM,5.037,656.6,
21998,12.02.22 02:06:10 PM,5.037,656.6,
21999,12.02.22 02:06:20 PM,5.037,656.6,
22000,12.02.22 02:06:30 PM,5.037,656.6,
22001,12.02.22 02:06:40 PM,5.037,645.8,
22002,12.02.22 02:06:50 PM,5.037,645.8,
22003,12.02.22 02:07:00 PM,5.037,645.8,
22004,12.02.22 02:07:10 PM,5.037,645.8,
