#Hobo_ID 10350033
#Location_Lat_Long 48.0649 7.9043
#Alt_above_ground 2
#Exposition E
#Influence_class 2
	id	date	hm	ta	lux
459	459	2019-12-17	04:20	4.519	0
460	460	2019-12-17	04:30	5.244	0
461	461	2019-12-17	04:40	5.141	0
462	462	2019-12-17	04:50	5.141	0
463	463	2019-12-17	05:00	4.934	0
464	464	2019-12-17	05:10	4.519	0
465	465	2019-12-17	05:20	4.415	0
466	466	2019-12-17	05:30	4.207	0
467	467	2019-12-17	05:40	4.519	0
468	468	2019-12-17	05:50	5.141	0
469	469	2019-12-17	06:00	5.244	0
470	470	2019-12-17	06:10	5.552	0
471	471	2019-12-17	06:20	5.45	0
472	472	2019-12-17	06:30	5.141	0
473	473	2019-12-17	06:40	4.934	0
474	474	2019-12-17	06:50	4.727	0
475	475	2019-12-17	07:00	4.727	0
476	476	2019-12-17	07:10	4.727	0
477	477	2019-12-17	07:20	4.831	0
478	478	2019-12-17	07:30	4.727	0
479	479	2019-12-17	07:40	4.934	0
480	480	2019-12-17	07:50	4.727	0
481	481	2019-12-17	08:00	4.623	53.8
482	482	2019-12-17	08:10	4.623	161.5
483	483	2019-12-17	08:20	4.207	333.7
484	484	2019-12-17	08:30	3.893	861.1
485	485	2019-12-17	08:40	3.998	947.2
486	486	2019-12-17	08:50	3.998	1722.2
487	487	2019-12-17	09:00	4.311	2669.5
488	488	2019-12-17	09:10	4.519	3100
489	489	2019-12-17	09:20	5.037	3100
490	490	2019-12-17	09:30	5.037	3444.5
491	491	2019-12-17	09:40	5.244	3616.7
492	492	2019-12-17	09:50	5.757	5511.1
493	493	2019-12-17	10:00	6.674	5338.9
494	494	2019-12-17	10:10	6.978	5166.7
495	495	2019-12-17	10:20	7.28	3444.5
496	496	2019-12-17	10:30	7.682	4477.8
497	497	2019-12-17	10:40	8.082	5166.7
498	498	2019-12-17	10:50	8.879	7233.4
499	499	2019-12-17	11:00	9.866	8266.7
500	500	2019-12-17	11:10	10.748	8611.2
501	501	2019-12-17	11:20	11.528	10333.4
502	502	2019-12-17	11:30	12.11	10677.8
503	503	2019-12-17	11:40	12.69	7577.8
504	504	2019-12-17	11:50	13.75	12400.1
505	505	2019-12-17	12:00	14.134	9300.1
506	506	2019-12-17	12:10	13.75	8266.7
507	507	2019-12-17	12:20	13.654	8266.7
508	508	2019-12-17	12:30	13.461	8266.7
509	509	2019-12-17	12:40	13.558	7577.8
510	510	2019-12-17	12:50	13.558	7233.4
511	511	2019-12-17	01:00	13.558	7233.4
512	512	2019-12-17	01:10	13.942	8266.7
513	513	2019-12-17	01:20	14.23	7577.8
514	514	2019-12-17	01:30	14.996	11711.2
515	515	2019-12-17	01:40	15.282	8611.2
516	516	2019-12-17	01:50	14.9	5511.1
517	517	2019-12-17	02:00	14.996	5511.1
518	518	2019-12-17	02:10	14.613	4477.8
519	519	2019-12-17	02:20	14.23	5338.9
520	520	2019-12-17	02:30	14.804	6544.5
521	521	2019-12-17	02:40	14.325	4994.5
522	522	2019-12-17	02:50	14.038	3961.1
523	523	2019-12-17	03:00	13.365	2152.8
524	524	2019-12-17	03:10	13.076	2583.4
525	525	2019-12-17	03:20	12.883	2152.8
526	526	2019-12-17	03:30	12.69	1722.2
527	527	2019-12-17	03:40	12.401	1237.9
528	528	2019-12-17	03:50	12.11	1463.9
529	529	2019-12-17	04:00	11.819	635.1
530	530	2019-12-17	04:10	11.041	505.9
531	531	2019-12-17	04:20	10.651	387.5
532	532	2019-12-17	04:30	10.357	172.2
533	533	2019-12-17	04:40	10.259	96.9
534	534	2019-12-17	04:50	10.357	32.3
535	535	2019-12-17	05:00	10.259	0
536	536	2019-12-17	05:10	9.965	0
537	537	2019-12-17	05:20	10.259	0
538	538	2019-12-17	05:30	11.139	0
539	539	2019-12-17	05:40	11.139	0
540	540	2019-12-17	05:50	11.334	0
541	541	2019-12-17	06:00	12.207	0
542	542	2019-12-17	06:10	11.334	0
543	543	2019-12-17	06:20	11.431	0
544	544	2019-12-17	06:30	10.846	0
545	545	2019-12-17	06:40	9.768	0
546	546	2019-12-17	06:50	9.571	0
547	547	2019-12-17	07:00	9.472	0
548	548	2019-12-17	07:10	9.077	0
549	549	2019-12-17	07:20	8.779	0
550	550	2019-12-17	07:30	8.282	0
551	551	2019-12-17	07:40	7.782	0
552	552	2019-12-17	07:50	7.28	0
553	553	2019-12-17	08:00	6.978	0
554	554	2019-12-17	08:10	6.877	0
555	555	2019-12-17	08:20	7.28	0
556	556	2019-12-17	08:30	7.481	0
557	557	2019-12-17	08:40	7.079	0
558	558	2019-12-17	08:50	6.471	0
559	559	2019-12-17	09:00	6.978	0
560	560	2019-12-17	09:10	6.978	0
561	561	2019-12-17	09:20	6.877	0
562	562	2019-12-17	09:30	6.166	0
563	563	2019-12-17	09:40	5.757	0
564	564	2019-12-17	09:50	5.347	0
565	565	2019-12-17	10:00	5.45	0
566	566	2019-12-17	10:10	5.141	0
567	567	2019-12-17	10:20	5.037	0
568	568	2019-12-17	10:30	5.244	0
569	569	2019-12-17	10:40	5.244	0
570	570	2019-12-17	10:50	5.552	0
571	571	2019-12-17	11:00	5.45	0
572	572	2019-12-17	11:10	6.166	0
573	573	2019-12-17	11:20	6.064	0
574	574	2019-12-17	11:30	5.655	0
575	575	2019-12-17	11:40	5.655	0
576	576	2019-12-17	11:50	6.064	0
577	577	2019-12-18	12:00	6.471	0
578	578	2019-12-18	12:10	7.079	0
579	579	2019-12-18	12:20	7.381	0
580	580	2019-12-18	12:30	7.179	0
581	581	2019-12-18	12:40	6.877	0
582	582	2019-12-18	12:50	7.28	0
583	583	2019-12-18	01:00	10.846	0
584	584	2019-12-18	01:10	13.076	0
585	585	2019-12-18	01:20	13.75	0
586	586	2019-12-18	01:30	13.846	0
587	587	2019-12-18	01:40	13.654	0
588	588	2019-12-18	01:50	13.558	0
589	589	2019-12-18	02:00	13.654	0
590	590	2019-12-18	02:10	13.558	0
591	591	2019-12-18	02:20	13.654	0
592	592	2019-12-18	02:30	13.75	0
593	593	2019-12-18	02:40	13.558	0
594	594	2019-12-18	02:50	13.75	0
595	595	2019-12-18	03:00	14.038	0
596	596	2019-12-18	03:10	13.846	0
597	597	2019-12-18	03:20	13.269	0
598	598	2019-12-18	03:30	13.269	0
599	599	2019-12-18	03:40	13.654	0
600	600	2019-12-18	03:50	13.654	0
601	601	2019-12-18	04:00	13.654	0
602	602	2019-12-18	04:10	13.173	0
603	603	2019-12-18	04:20	12.69	0
604	604	2019-12-18	04:30	12.69	0
605	605	2019-12-18	04:40	12.594	0
606	606	2019-12-18	04:50	12.207	0
607	607	2019-12-18	05:00	11.916	0
608	608	2019-12-18	05:10	11.625	0
609	609	2019-12-18	05:20	11.431	0
610	610	2019-12-18	05:30	11.236	0
611	611	2019-12-18	05:40	11.236	0
612	612	2019-12-18	05:50	11.431	0
613	613	2019-12-18	06:00	11.236	0
614	614	2019-12-18	06:10	11.139	0
615	615	2019-12-18	06:20	11.236	0
616	616	2019-12-18	06:30	11.236	0
617	617	2019-12-18	06:40	11.431	0
618	618	2019-12-18	06:50	11.139	0
619	619	2019-12-18	07:00	10.651	0
620	620	2019-12-18	07:10	10.553	0
621	621	2019-12-18	07:20	10.455	0
622	622	2019-12-18	07:30	10.357	0
