"Plot Title: 10350083"
"#"	"Date"	"Time, GMT+01:00"	"Temp, °C (LGR S/N: 10350083, SEN S/N: 10350083, LBL: Temp)"	"Intensity, Lux (LGR S/N: 10350083, SEN S/N: 10350083, LBL: Lux)"	"Coupler Attached (LGR S/N: 10350083)"	"Host Connected (LGR S/N: 10350083)"	"Stopped (LGR S/N: 10350083)"	"End Of File (LGR S/N: 10350083)"
3256	26-12-17	07:15:00	6.268	0.0				
3257	26-12-17	07:20:00	7.079	0.0				
3258	26-12-17	07:25:00	7.582	0.0				
3259	26-12-17	07:30:00	7.983	0.0				
3260	26-12-17	07:35:00	8.581	0.0				
3261	26-12-17	07:40:00	9.077	0.0				
3262	26-12-17	07:45:00	9.275	0.0				
3263	26-12-17	07:50:00	9.571	0.0				
3264	26-12-17	07:55:00	9.768	0.0				
3265	26-12-17	08:00:00	9.866	10.8				
3266	26-12-17	08:05:00	10.063	10.8				
3267	26-12-17	08:10:00	9.768	21.5				
3268	26-12-17	08:15:00	9.669	43.1				
3269	26-12-17	08:20:00	9.571	64.6				
3270	26-12-17	08:25:00	9.373	107.6				
3271	26-12-17	08:30:00	9.472	129.2				
3272	26-12-17	08:35:00	9.866	150.7				
3273	26-12-17	08:40:00	10.553	172.2				
3274	26-12-17	08:45:00	10.944	215.3				
3275	26-12-17	08:50:00	11.236	215.3				
3276	26-12-17	08:55:00	11.431	247.6				
3277	26-12-17	09:00:00	11.722	279.9				
3278	26-12-17	09:05:00	11.916	495.1				
3279	26-12-17	09:10:00	11.916	570.5				
3280	26-12-17	09:15:00	11.819	1,054.9				
3281	26-12-17	09:20:00	12.304	624.3				
3282	26-12-17	09:25:00	12.304	387.5				
3283	26-12-17	09:30:00	12.304	269.1				
3284	26-12-17	09:35:00	12.207	236.8				
3285	26-12-17	09:40:00	12.207	398.3				
3286	26-12-17	09:45:00	11.431	710.4				
3287	26-12-17	09:50:00	10.748	484.4				
3288	26-12-17	09:55:00	10.357	645.8				
3289	26-12-17	10:00:00	10.161	850.4				
3290	26-12-17	10:05:00	10.161	882.6				
3291	26-12-17	10:10:00	10.259	667.4				
3292	26-12-17	10:15:00	10.455	764.2				
3293	26-12-17	10:20:00	10.553	462.9				
3294	26-12-17	10:25:00	10.553	387.5				
3295	26-12-17	10:30:00	10.259	516.7				
3296	26-12-17	10:35:00	9.768	398.3				
3297	26-12-17	10:40:00	9.077	721.2				
3298	26-12-17	10:45:00	9.077	958.0				
3299	26-12-17	10:50:00	9.077	882.6				
3300	26-12-17	10:55:00	9.077	839.6				
3301	26-12-17	11:00:00	9.176	1,808.3				
3302	26-12-17	11:05:00	9.472	2,755.6				
3303	26-12-17	11:10:00	9.768	3,444.5				
3304	26-12-17	11:15:00	9.768	2,927.8				
3305	26-12-17	11:20:00	9.669	2,411.1				
3306	26-12-17	11:25:00	9.571	1,636.1				
3307	26-12-17	11:30:00	9.472	1,636.1				
3308	26-12-17	11:35:00	10.063	3,272.2				
3309	26-12-17	11:40:00	9.571	3,272.2				
3310	26-12-17	11:45:00	9.866	3,444.5				
3311	26-12-17	11:50:00	9.768	2,066.7				
3312	26-12-17	11:55:00	9.472	1,367.0				
3313	26-12-17	12:00:00	9.373	1,097.9				
3314	26-12-17	12:05:00	9.275	1,377.8				
3315	26-12-17	12:10:00	9.275	1,550.0				
3316	26-12-17	12:15:00	9.571	10,677.8				
3317	26-12-17	12:20:00	9.571	1,894.5				
3318	26-12-17	12:25:00	9.472	1,894.5				
3319	26-12-17	12:30:00	9.472	2,755.6				
3320	26-12-17	12:35:00	9.669	3,100.0				
3321	26-12-17	12:40:00	9.571	2,066.7				
3322	26-12-17	12:45:00	9.669	2,325.0				
3323	26-12-17	12:50:00	9.571	2,411.1				
3324	26-12-17	12:55:00	9.373	1,334.7				
3325	26-12-17	13:00:00	9.176	1,550.0				
3326	26-12-17	13:05:00	9.176	1,980.6				
3327	26-12-17	13:10:00	10.357	18,600.1				
3328	26-12-17	13:15:00	11.528	19,289.0				
3329	26-12-17	13:20:00	12.594	18,600.1				
3330	26-12-17	13:25:00	13.269	17,911.2				
3331	26-12-17	13:30:00	13.269	16,533.4				
3332	26-12-17	13:35:00	13.173	16,533.4				
3333	26-12-17	13:40:00	12.883	15,155.7				
3334	26-12-17	13:45:00	12.980	16,533.4				
3335	26-12-17	13:50:00	13.076	14,466.8				
3336	26-12-17	13:55:00	12.497	12,400.1				
3337	26-12-17	14:00:00	12.207	9,644.5				
3338	26-12-17	14:05:00	11.916	7,577.8				
3339	26-12-17	14:10:00	11.139	2,669.5				
3340	26-12-17	14:15:00	10.748	4,133.4				
3341	26-12-17	14:20:00	10.455	3,100.0				
3342	26-12-17	14:25:00	10.161	2,152.8				
3343	26-12-17	14:30:00	9.866	1,377.8				
3344	26-12-17	14:35:00	9.571	1,173.3				
3345	26-12-17	14:40:00	9.472	1,636.1				
3346	26-12-17	14:45:00	9.472	2,411.1				
3347	26-12-17	14:50:00	9.571	2,927.8				
3348	26-12-17	14:55:00	9.669	3,272.2				
3349	26-12-17	15:00:00	9.768	3,788.9				
3350	26-12-17	15:05:00	9.965	5,511.1				
3351	26-12-17	15:10:00	10.357	5,166.7				
3352	26-12-17	15:15:00	10.161	5,338.9				
3353	26-12-17	15:20:00	10.259	5,511.1				
3354	26-12-17	15:25:00	10.455	5,166.7				
3355	26-12-17	15:30:00	10.455	4,994.5				
3356	26-12-17	15:35:00	10.455	4,822.3				
3357	26-12-17	15:40:00	10.259	1,636.1				
3358	26-12-17	15:45:00	10.259	3,100.0				
3359	26-12-17	15:50:00	9.669	1,141.0				
3360	26-12-17	15:55:00	9.373	850.4				
3361	26-12-17	16:00:00	9.077	764.2				
3362	26-12-17	16:05:00	8.978	688.9				
3363	26-12-17	16:10:00	8.879	538.2				
3364	26-12-17	16:15:00	8.779	484.4				
3365	26-12-17	16:20:00	8.680	484.4				
3366	26-12-17	16:25:00	8.581	387.5				
3367	26-12-17	16:30:00	8.382	193.8				
3368	26-12-17	16:35:00	8.282	107.6				
3369	26-12-17	16:40:00	8.182	53.8				
3370	26-12-17	16:45:00	8.182	43.1				
3371	26-12-17	16:50:00	8.082	21.5				
3372	26-12-17	16:55:00	7.983	10.8				
3373	26-12-17	17:00:00	7.983	0.0				
3374	26-12-17	17:05:00	7.882	0.0				
3375	26-12-17	17:10:00	7.782	0.0				
3376	26-12-17	17:15:00	7.782	0.0				
3377	26-12-17	17:20:00	7.682	0.0				
3378	26-12-17	17:25:00	7.682	0.0				
3379	26-12-17	17:30:00	7.582	0.0				
3380	26-12-17	17:35:00	7.481	0.0				
3381	26-12-17	17:40:00	7.481	0.0				
3382	26-12-17	17:45:00	7.381	0.0				
3383	26-12-17	17:50:00	7.280	0.0				
3384	26-12-17	17:55:00	7.280	0.0				
3385	26-12-17	18:00:00	7.280	0.0				
3386	26-12-17	18:05:00	7.179	0.0				
3387	26-12-17	18:10:00	6.978	0.0				
3388	26-12-17	18:15:00	6.877	0.0				
3389	26-12-17	18:20:00	6.775	0.0				
3390	26-12-17	18:25:00	6.775	0.0				
3391	26-12-17	18:30:00	6.674	0.0				
3392	26-12-17	18:35:00	6.674	0.0				
3393	26-12-17	18:40:00	6.674	0.0				
3394	26-12-17	18:45:00	6.674	0.0				
3395	26-12-17	18:50:00	6.674	0.0				
3396	26-12-17	18:55:00	6.573	0.0				
3397	26-12-17	19:00:00	6.471	0.0				
3398	26-12-17	19:05:00	6.370	0.0				
3399	26-12-17	19:10:00	6.268	0.0				
3400	26-12-17	19:15:00	6.268	0.0				
3401	26-12-17	19:20:00	6.166	0.0				
3402	26-12-17	19:25:00	6.064	0.0				
3403	26-12-17	19:30:00	6.064	0.0				
3404	26-12-17	19:35:00	5.860	0.0				
3405	26-12-17	19:40:00	5.757	0.0				
3406	26-12-17	19:45:00	5.655	0.0				
3407	26-12-17	19:50:00	5.655	0.0				
3408	26-12-17	19:55:00	5.552	0.0				
3409	26-12-17	20:00:00	5.450	0.0				
3410	26-12-17	20:05:00	5.450	0.0				
3411	26-12-17	20:10:00	5.450	0.0				
3412	26-12-17	20:15:00	5.552	0.0				
3413	26-12-17	20:20:00	5.552	0.0				
3414	26-12-17	20:25:00	5.552	0.0				
3415	26-12-17	20:30:00	5.552	0.0				
3416	26-12-17	20:35:00	5.655	0.0				
3417	26-12-17	20:40:00	5.655	0.0				
3418	26-12-17	20:45:00	5.655	0.0				
3419	26-12-17	20:50:00	5.552	0.0				
3420	26-12-17	20:55:00	5.450	0.0				
3421	26-12-17	21:00:00	5.450	0.0				
3422	26-12-17	21:05:00	5.450	0.0				
3423	26-12-17	21:10:00	5.450	0.0				
3424	26-12-17	21:15:00	5.450	0.0				
3425	26-12-17	21:20:00	5.450	0.0				
3426	26-12-17	21:25:00	5.450	0.0				
3427	26-12-17	21:30:00	5.450	0.0				
3428	26-12-17	21:35:00	5.552	0.0				
3429	26-12-17	21:40:00	5.552	0.0				
3430	26-12-17	21:45:00	5.552	0.0				
3431	26-12-17	21:50:00	5.655	0.0				
3432	26-12-17	21:55:00	5.655	0.0				
3433	26-12-17	22:00:00	5.552	0.0				
3434	26-12-17	22:05:00	5.450	0.0				
3435	26-12-17	22:10:00	5.347	0.0				
3436	26-12-17	22:15:00	5.244	0.0				
3437	26-12-17	22:20:00	5.244	0.0				
3438	26-12-17	22:25:00	5.141	0.0				
3439	26-12-17	22:30:00	5.037	0.0				
3440	26-12-17	22:35:00	5.037	0.0				
3441	26-12-17	22:40:00	4.934	0.0				
3442	26-12-17	22:45:00	5.037	0.0				
3443	26-12-17	22:50:00	5.037	0.0				
3444	26-12-17	22:55:00	5.141	0.0				
3445	26-12-17	23:00:00	5.244	0.0				
3446	26-12-17	23:05:00	5.244	0.0				
3447	26-12-17	23:10:00	5.244	0.0				
3448	26-12-17	23:15:00	5.244	0.0				
3449	26-12-17	23:20:00	5.347	0.0				
3450	26-12-17	23:25:00	5.347	0.0				
3451	26-12-17	23:30:00	5.450	0.0				
3452	26-12-17	23:35:00	5.450	0.0				
3453	26-12-17	23:40:00	5.552	0.0				
3454	26-12-17	23:45:00	5.655	0.0				
3455	26-12-17	23:50:00	5.757	0.0				
3456	26-12-17	23:55:00	5.860	0.0				
3457	27-12-17	00:00:00	5.860	0.0				
3458	27-12-17	00:05:00	5.962	0.0				
3459	27-12-17	00:10:00	5.962	0.0				
3460	27-12-17	00:15:00	6.064	0.0				
3461	27-12-17	00:20:00	6.064	0.0				
3462	27-12-17	00:25:00	6.166	0.0				
3463	27-12-17	00:30:00	6.268	0.0				
3464	27-12-17	00:35:00	6.268	0.0				
3465	27-12-17	00:40:00	6.268	0.0				
3466	27-12-17	00:45:00	6.370	0.0				
3467	27-12-17	00:50:00	6.573	0.0				
3468	27-12-17	00:55:00	6.573	0.0				
3469	27-12-17	01:00:00	6.573	0.0				
3470	27-12-17	01:05:00	6.573	0.0				
3471	27-12-17	01:10:00	6.573	0.0				
3472	27-12-17	01:15:00	6.573	0.0				
3473	27-12-17	01:20:00	6.471	0.0				
3474	27-12-17	01:25:00	6.268	0.0				
3475	27-12-17	01:30:00	6.166	0.0				
3476	27-12-17	01:35:00	6.268	0.0				
3477	27-12-17	01:40:00	6.573	0.0				
3478	27-12-17	01:45:00	6.877	0.0				
3479	27-12-17	01:50:00	6.978	0.0				
3480	27-12-17	01:55:00	6.877	0.0				
3481	27-12-17	02:00:00	6.978	0.0				
3482	27-12-17	02:05:00	6.978	0.0				
3483	27-12-17	02:10:00	6.978	0.0				
3484	27-12-17	02:15:00	7.179	0.0				
3485	27-12-17	02:20:00	7.280	0.0				
3486	27-12-17	02:25:00	7.481	0.0				
3487	27-12-17	02:30:00	7.582	0.0				
3488	27-12-17	02:35:00	7.782	0.0				
3489	27-12-17	02:40:00	7.782	0.0				
3490	27-12-17	02:45:00	7.682	0.0				
3491	27-12-17	02:50:00	7.582	0.0				
3492	27-12-17	02:55:00	7.682	0.0				
3493	27-12-17	03:00:00	7.682	0.0				
3494	27-12-17	03:05:00	7.782	0.0				
3495	27-12-17	03:10:00	7.983	0.0				
3496	27-12-17	03:15:00	7.983	0.0				
3497	27-12-17	03:20:00	8.082	0.0				
3498	27-12-17	03:25:00	8.082	0.0				
3499	27-12-17	03:30:00	8.082	0.0				
3500	27-12-17	03:35:00	8.082	0.0				
3501	27-12-17	03:40:00	8.082	0.0				
3502	27-12-17	03:45:00	8.182	0.0				
3503	27-12-17	03:50:00	8.282	0.0				
3504	27-12-17	03:55:00	8.481	0.0				
3505	27-12-17	04:00:00	8.481	0.0				
3506	27-12-17	04:05:00	8.581	0.0				
3507	27-12-17	04:10:00	8.680	0.0				
3508	27-12-17	04:15:00	8.182	0.0				
3509	27-12-17	04:20:00	7.280	0.0				
3510	27-12-17	04:25:00	6.674	0.0				
3511	27-12-17	04:30:00	6.268	0.0				
3512	27-12-17	04:35:00	5.962	0.0				
3513	27-12-17	04:40:00	5.860	0.0				
3514	27-12-17	04:45:00	5.655	0.0				
3515	27-12-17	04:50:00	5.552	0.0				
3516	27-12-17	04:55:00	5.552	0.0				
3517	27-12-17	05:00:00	5.450	0.0				
3518	27-12-17	05:05:00	5.347	0.0				
3519	27-12-17	05:10:00	5.347	0.0				
3520	27-12-17	05:15:00	5.450	0.0				
3521	27-12-17	05:20:00	5.450	0.0				
3522	27-12-17	05:25:00	5.552	0.0				
3523	27-12-17	05:30:00	5.450	0.0				
3524	27-12-17	05:35:00	5.450	0.0				
3525	27-12-17	05:40:00	5.450	0.0				
3526	27-12-17	05:45:00	5.450	0.0				
3527	27-12-17	05:50:00	5.552	0.0				
3528	27-12-17	05:55:00	5.552	0.0				
3529	27-12-17	06:00:00	5.450	0.0				
3530	27-12-17	06:05:00	5.962	0.0				
3531	27-12-17	06:10:00	6.877	0.0				
3532	27-12-17	06:15:00	7.481	0.0				
3533	27-12-17	06:20:00	7.983	0.0				
3534	27-12-17	06:25:00	8.082	0.0				
3535	27-12-17	06:30:00	8.182	0.0				
3536	27-12-17	06:35:00	8.182	0.0				
3537	27-12-17	06:40:00	8.182	0.0				
3538	27-12-17	06:45:00	8.082	0.0				
3539	27-12-17	06:50:00	8.082	0.0				
3540	27-12-17	06:55:00	7.983	0.0				
3541	27-12-17	07:00:00	7.983	0.0				
3542	27-12-17	07:05:00	7.983	0.0				
3543	27-12-17	07:10:00	7.983	0.0				
3544	27-12-17	07:15:00	7.983	0.0				
3545	27-12-17	07:20:00	7.983	0.0				
3546	27-12-17	07:25:00	7.983	0.0				
3547	27-12-17	07:30:00	7.882	0.0				
3548	27-12-17	07:35:00	7.782	0.0				
3549	27-12-17	07:40:00	7.782	0.0				
3550	27-12-17	07:45:00	7.582	0.0				
3551	27-12-17	07:50:00	7.481	0.0				
3552	27-12-17	07:55:00	7.481	0.0				
3553	27-12-17	08:00:00	7.381	0.0				
3554	27-12-17	08:05:00	7.280	0.0				
3555	27-12-17	08:10:00	7.280	0.0				
3556	27-12-17	08:15:00	7.280	0.0				
3557	27-12-17	08:20:00	7.280	0.0				
3558	27-12-17	08:25:00	7.179	0.0				
3559	27-12-17	08:30:00	7.179	0.0				
3560	27-12-17	08:35:00	7.179	10.8				
3561	27-12-17	08:40:00	7.179	32.3				
3562	27-12-17	08:45:00	7.179	43.1				
3563	27-12-17	08:50:00	7.179	64.6				
3564	27-12-17	08:55:00	7.079	107.6				
3565	27-12-17	09:00:00	7.079	107.6				
3566	27-12-17	09:05:00	7.079	150.7				
3567	27-12-17	09:10:00	7.079	107.6				
3568	27-12-17	09:15:00	7.079	129.2				
3569	27-12-17	09:20:00	7.079	204.5				
3570	27-12-17	09:25:00	7.179	247.6				
3571	27-12-17	09:30:00	7.179	236.8				
3572	27-12-17	09:35:00	7.280	258.3				
3573	27-12-17	09:40:00	7.280	312.2				
3574	27-12-17	09:45:00	7.381	452.1				
3575	27-12-17	09:50:00	7.381	613.5				
3576	27-12-17	09:55:00	7.582	861.1				
3577	27-12-17	10:00:00	7.682	904.2				
3578	27-12-17	10:05:00	7.782	1,044.1				
3579	27-12-17	10:10:00	7.983	1,324.0				
3580	27-12-17	10:15:00	7.983	818.1				
3581	27-12-17	10:20:00	7.983	764.2				
3582	27-12-17	10:25:00	7.983	549.0				
3583	27-12-17	10:30:00	7.983	592.0				
3584	27-12-17	10:35:00	7.882	495.1				
3585	27-12-17	10:40:00	7.882	538.2				
3586	27-12-17	10:45:00	7.882	581.3				
3587	27-12-17	10:50:00	7.782	505.9				
3588	27-12-17	10:55:00	7.782	484.4				
3589	27-12-17	11:00:00	7.682	452.1				
3590	27-12-17	11:05:00	7.682	398.3				
3591	27-12-17	11:10:00	7.682	366.0				
3592	27-12-17	11:15:00	7.682	322.9				
3593	27-12-17	11:20:00	7.682	376.7				
3594	27-12-17	11:25:00	7.582	344.4				
3595	27-12-17	11:30:00	7.582	495.1				
3596	27-12-17	11:35:00	7.582	635.1				
3597	27-12-17	11:40:00	7.582	527.4				
3598	27-12-17	11:45:00	7.582	484.4				
3599	27-12-17	11:50:00	7.682	441.3				
3600	27-12-17	11:55:00	7.582	441.3				
3601	27-12-17	12:00:00	7.582	484.4				
3602	27-12-17	12:05:00	7.582	441.3				
3603	27-12-17	12:10:00	7.682	430.6				
3604	27-12-17	12:15:00	7.782	387.5				
3605	27-12-17	12:20:00	7.983	387.5				
3606	27-12-17	12:25:00	7.983	430.6				
3607	27-12-17	12:30:00	7.983	452.1				
3608	27-12-17	12:35:00	7.983	452.1				
3609	27-12-17	12:40:00	7.882	516.7				
3610	27-12-17	12:45:00	7.882	602.8				
3611	27-12-17	12:50:00	7.782	592.0				
3612	27-12-17	12:55:00	7.682	731.9				
3613	27-12-17	13:00:00	7.682	785.8				
3614	27-12-17	13:05:00	7.582	721.2				
3615	27-12-17	13:10:00	7.582	731.9				
3616	27-12-17	13:15:00	7.481	818.1				
3617	27-12-17	13:20:00	7.582	936.5				
3618	27-12-17	13:25:00	7.582	1,033.3				
3619	27-12-17	13:30:00	7.682	1,065.6				
3620	27-12-17	13:35:00	7.882	1,033.3				
3621	27-12-17	13:40:00	7.983	1,054.9				
3622	27-12-17	13:45:00	7.983	1,044.1				
3623	27-12-17	13:50:00	8.082	1,001.0				
3624	27-12-17	13:55:00	8.082	1,011.8				
3625	27-12-17	14:00:00	8.082	1,011.8				
3626	27-12-17	14:05:00	8.182	1,011.8				
3627	27-12-17	14:10:00	8.182	979.5				
3628	27-12-17	14:15:00	8.182	947.2				
3629	27-12-17	14:20:00	8.282	839.6				
3630	27-12-17	14:25:00	8.282	796.5				
3631	27-12-17	14:30:00	8.282	753.5				
3632	27-12-17	14:35:00	8.282	688.9				
3633	27-12-17	14:40:00	8.282	635.1				
3634	27-12-17	14:45:00	8.282	581.3				
3635	27-12-17	14:50:00	8.282	527.4				
3636	27-12-17	14:55:00	8.282	462.9				
3637	27-12-17	15:00:00	8.282	441.3				
3638	27-12-17	15:05:00	8.382	441.3				
3639	27-12-17	15:10:00	8.382	409.0				
3640	27-12-17	15:15:00	8.382	366.0				
3641	27-12-17	15:20:00	8.382	355.2				
3642	27-12-17	15:25:00	8.282	355.2				
3643	27-12-17	15:30:00	8.282	333.7				
3644	27-12-17	15:35:00	8.282	301.4				
3645	27-12-17	15:40:00	8.282	290.6				
3646	27-12-17	15:45:00	8.282	269.1				
3647	27-12-17	15:50:00	8.282	236.8				
3648	27-12-17	15:55:00	8.282	215.3				
3649	27-12-17	16:00:00	8.282	204.5				
3650	27-12-17	16:05:00	8.282	172.2				
3651	27-12-17	16:10:00	8.182	129.2				
3652	27-12-17	16:15:00	8.182	75.3				
3653	27-12-17	16:20:00	8.182	75.3				
3654	27-12-17	16:25:00	8.182	53.8				
3655	27-12-17	16:30:00	8.082	32.3				
3656	27-12-17	16:35:00	8.082	21.5				
3657	27-12-17	16:40:00	7.983	10.8				
3658	27-12-17	16:45:00	7.983	0.0				
3659	27-12-17	16:50:00	8.082	0.0				
3660	27-12-17	16:55:00	7.983	0.0				
3661	27-12-17	17:00:00	7.983	0.0				
3662	27-12-17	17:05:00	7.983	0.0				
3663	27-12-17	17:10:00	7.983	0.0				
3664	27-12-17	17:15:00	8.082	0.0				
3665	27-12-17	17:20:00	8.082	0.0				
3666	27-12-17	17:25:00	8.082	0.0				
3667	27-12-17	17:30:00	8.082	0.0				
3668	27-12-17	17:35:00	8.082	0.0				
3669	27-12-17	17:40:00	8.082	0.0				
3670	27-12-17	17:45:00	7.079	0.0				
3671	27-12-17	17:50:00	6.370	0.0				
3672	27-12-17	17:55:00	5.860	0.0				
3673	27-12-17	18:00:00	5.450	0.0				
3674	27-12-17	18:05:00	5.244	0.0				
3675	27-12-17	18:10:00	5.141	0.0				
3676	27-12-17	18:15:00	5.141	0.0				
3677	27-12-17	18:20:00	5.244	0.0				
3678	27-12-17	18:25:00	5.244	0.0				
3679	27-12-17	18:30:00	5.347	0.0				
3680	27-12-17	18:35:00	5.347	0.0				
3681	27-12-17	18:40:00	5.347	0.0				
3682	27-12-17	18:45:00	5.450	0.0				
3683	27-12-17	18:50:00	5.450	0.0				
3684	27-12-17	18:55:00	5.450	0.0				
3685	27-12-17	19:00:00	5.450	0.0				
3686	27-12-17	19:05:00	5.450	0.0				
3687	27-12-17	19:10:00	5.450	0.0				
3688	27-12-17	19:15:00	5.450	0.0				
3689	27-12-17	19:20:00	5.450	0.0				
3690	27-12-17	19:25:00	5.450	0.0				
3691	27-12-17	19:30:00	5.450	0.0				
3692	27-12-17	19:35:00	5.450	0.0				
3693	27-12-17	19:40:00	5.450	0.0				
3694	27-12-17	19:45:00	5.450	0.0				
3695	27-12-17	19:50:00	5.450	0.0				
3696	27-12-17	19:55:00	5.347	0.0				
3697	27-12-17	20:00:00	5.244	0.0				
3698	27-12-17	20:05:00	5.244	0.0				
3699	27-12-17	20:10:00	5.141	0.0				
3700	27-12-17	20:15:00	5.037	0.0				
3701	27-12-17	20:20:00	5.037	0.0				
3702	27-12-17	20:25:00	4.934	0.0				
3703	27-12-17	20:30:00	4.934	0.0				
3704	27-12-17	20:35:00	4.934	0.0				
3705	27-12-17	20:40:00	4.934	0.0				
3706	27-12-17	20:45:00	4.934	0.0				
3707	27-12-17	20:50:00	4.934	0.0				
3708	27-12-17	20:55:00	4.831	0.0				
3709	27-12-17	21:00:00	4.727	0.0				
3710	27-12-17	21:05:00	4.831	0.0				
3711	27-12-17	21:10:00	4.727	0.0				
3712	27-12-17	21:15:00	4.727	0.0				
3713	27-12-17	21:20:00	4.727	0.0				
3714	27-12-17	21:25:00	4.727	0.0				
3715	27-12-17	21:30:00	4.727	0.0				
3716	27-12-17	21:35:00	4.623	0.0				
3717	27-12-17	21:40:00	4.727	0.0				
3718	27-12-17	21:45:00	4.727	0.0				
3719	27-12-17	21:50:00	4.623	0.0				
3720	27-12-17	21:55:00	4.727	0.0				
3721	27-12-17	22:00:00	4.623	0.0				
3722	27-12-17	22:05:00	4.623	0.0				
3723	27-12-17	22:10:00	4.623	0.0				
3724	27-12-17	22:15:00	4.623	0.0				
3725	27-12-17	22:20:00	4.623	0.0				
3726	27-12-17	22:25:00	4.623	0.0				
3727	27-12-17	22:30:00	4.519	0.0				
3728	27-12-17	22:35:00	4.519	0.0				
3729	27-12-17	22:40:00	4.519	0.0				
3730	27-12-17	22:45:00	4.415	0.0				
3731	27-12-17	22:50:00	4.415	0.0				
3732	27-12-17	22:55:00	4.415	0.0				
3733	27-12-17	23:00:00	4.415	0.0				
3734	27-12-17	23:05:00	4.415	0.0				
3735	27-12-17	23:10:00	4.311	0.0				
3736	27-12-17	23:15:00	4.311	0.0				
3737	27-12-17	23:20:00	4.311	0.0				
3738	27-12-17	23:25:00	4.311	0.0				
3739	27-12-17	23:30:00	4.311	0.0				
3740	27-12-17	23:35:00	4.311	0.0				
3741	27-12-17	23:40:00	4.311	0.0				
3742	27-12-17	23:45:00	4.207	0.0				
3743	27-12-17	23:50:00	4.207	0.0				
3744	27-12-17	23:55:00	4.207	0.0				
3745	28-12-17	00:00:00	4.207	0.0				
3746	28-12-17	00:05:00	4.207	0.0				
3747	28-12-17	00:10:00	4.207	0.0				
3748	28-12-17	00:15:00	4.102	0.0				
3749	28-12-17	00:20:00	4.102	0.0				
3750	28-12-17	00:25:00	3.998	0.0				
3751	28-12-17	00:30:00	3.998	0.0				
3752	28-12-17	00:35:00	3.998	0.0				
3753	28-12-17	00:40:00	3.893	0.0				
3754	28-12-17	00:45:00	3.893	0.0				
3755	28-12-17	00:50:00	3.893	0.0				
3756	28-12-17	00:55:00	3.893	0.0				
3757	28-12-17	01:00:00	3.788	0.0				
3758	28-12-17	01:05:00	3.788	0.0				
3759	28-12-17	01:10:00	3.788	0.0				
3760	28-12-17	01:15:00	3.788	0.0				
3761	28-12-17	01:20:00	3.788	0.0				
3762	28-12-17	01:25:00	3.683	0.0				
3763	28-12-17	01:30:00	3.683	0.0				
3764	28-12-17	01:35:00	3.578	0.0				
3765	28-12-17	01:40:00	3.578	0.0				
3766	28-12-17	01:45:00	3.578	0.0				
3767	28-12-17	01:50:00	3.578	0.0				
3768	28-12-17	01:55:00	3.578	0.0				
3769	28-12-17	02:00:00	3.472	0.0				
3770	28-12-17	02:05:00	3.472	0.0				
3771	28-12-17	02:10:00	3.472	0.0				
3772	28-12-17	02:15:00	3.472	0.0				
3773	28-12-17	02:20:00	3.472	0.0				
3774	28-12-17	02:25:00	3.472	0.0				
3775	28-12-17	02:30:00	3.472	0.0				
3776	28-12-17	02:35:00	3.472	0.0				
3777	28-12-17	02:40:00	3.472	0.0				
3778	28-12-17	02:45:00	3.472	0.0				
3779	28-12-17	02:50:00	3.367	0.0				
3780	28-12-17	02:55:00	3.367	0.0				
3781	28-12-17	03:00:00	3.367	0.0				
3782	28-12-17	03:05:00	3.367	0.0				
3783	28-12-17	03:10:00	3.261	0.0				
3784	28-12-17	03:15:00	3.261	0.0				
3785	28-12-17	03:20:00	3.261	0.0				
3786	28-12-17	03:25:00	3.261	0.0				
3787	28-12-17	03:30:00	3.261	0.0				
3788	28-12-17	03:35:00	3.261	0.0				
3789	28-12-17	03:40:00	3.155	0.0				
3790	28-12-17	03:45:00	3.155	0.0				
3791	28-12-17	03:50:00	3.155	0.0				
3792	28-12-17	03:55:00	3.155	0.0				
3793	28-12-17	04:00:00	3.049	0.0				
3794	28-12-17	04:05:00	3.155	0.0				
3795	28-12-17	04:10:00	3.049	0.0				
3796	28-12-17	04:15:00	2.943	0.0				
3797	28-12-17	04:20:00	2.943	0.0				
3798	28-12-17	04:25:00	2.837	0.0				
3799	28-12-17	04:30:00	2.837	0.0				
3800	28-12-17	04:35:00	2.730	0.0				
3801	28-12-17	04:40:00	2.624	0.0				
3802	28-12-17	04:45:00	2.624	0.0				
3803	28-12-17	04:50:00	2.517	0.0				
3804	28-12-17	04:55:00	2.517	0.0				
3805	28-12-17	05:00:00	2.517	0.0				
3806	28-12-17	05:05:00	2.410	0.0				
3807	28-12-17	05:10:00	2.410	0.0				
3808	28-12-17	05:15:00	2.303	0.0				
3809	28-12-17	05:20:00	2.303	0.0				
3810	28-12-17	05:25:00	2.303	0.0				
3811	28-12-17	05:30:00	2.195	0.0				
3812	28-12-17	05:35:00	2.088	0.0				
3813	28-12-17	05:40:00	2.088	0.0				
3814	28-12-17	05:45:00	1.872	0.0				
3815	28-12-17	05:50:00	1.872	0.0				
3816	28-12-17	05:55:00	1.980	0.0				
3817	28-12-17	06:00:00	1.980	0.0				
3818	28-12-17	06:05:00	1.872	0.0				
3819	28-12-17	06:10:00	1.872	0.0				
3820	28-12-17	06:15:00	1.872	0.0				
3821	28-12-17	06:20:00	1.872	0.0				
3822	28-12-17	06:25:00	1.764	0.0				
3823	28-12-17	06:30:00	1.656	0.0				
