"Plot Title: 10350004"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350004, SEN S/N: 10350004)","Intensity, Lux (LGR S/N: 10350004, SEN S/N: 10350004)","Good Battery (LGR S/N: 10350004)","Coupler Attached (LGR S/N: 10350004)","Host Connected (LGR S/N: 10350004)","Stopped (LGR S/N: 10350004)","End Of File (LGR S/N: 10350004)"
840,12/19/2019 07:50:00 PM,5.860,10.8,,,,,
841,12/19/2019 08:00:00 PM,5.860,10.8,,,,,
842,12/19/2019 08:10:00 PM,5.655,0.0,,,,,
843,12/19/2019 08:20:00 PM,5.552,0.0,,,,,
844,12/19/2019 08:30:00 PM,5.757,10.8,,,,,
845,12/19/2019 08:40:00 PM,5.962,10.8,,,,,
846,12/19/2019 08:50:00 PM,6.064,21.5,,,,,
847,12/19/2019 09:00:00 PM,5.962,10.8,,,,,
848,12/19/2019 09:10:00 PM,5.757,10.8,,,,,
849,12/19/2019 09:20:00 PM,5.655,0.0,,,,,
850,12/19/2019 09:30:00 PM,5.552,10.8,,,,,
851,12/19/2019 09:40:00 PM,5.450,10.8,,,,,
852,12/19/2019 09:50:00 PM,5.450,0.0,,,,,
853,12/19/2019 10:00:00 PM,5.141,21.5,,,,,
854,12/19/2019 10:10:00 PM,5.037,21.5,,,,,
855,12/19/2019 10:20:00 PM,4.934,21.5,,,,,
856,12/19/2019 10:30:00 PM,4.831,10.8,,,,,
857,12/19/2019 10:40:00 PM,4.519,21.5,,,,,
858,12/19/2019 10:50:00 PM,4.415,10.8,,,,,
859,12/19/2019 11:00:00 PM,4.207,10.8,,,,,
860,12/19/2019 11:10:00 PM,4.207,10.8,,,,,
861,12/19/2019 11:20:00 PM,4.102,10.8,,,,,
862,12/19/2019 11:30:00 PM,3.893,10.8,,,,,
863,12/19/2019 11:40:00 PM,3.578,21.5,,,,,
864,12/19/2019 11:50:00 PM,3.578,10.8,,,,,
865,12/20/2019 12:00:00 AM,3.261,10.8,,,,,
866,12/20/2019 12:10:00 AM,3.261,21.5,,,,,
867,12/20/2019 12:20:00 AM,3.261,10.8,,,,,
868,12/20/2019 12:30:00 AM,3.049,10.8,,,,,
869,12/20/2019 12:40:00 AM,3.049,10.8,,,,,
870,12/20/2019 12:50:00 AM,2.943,10.8,,,,,
871,12/20/2019 01:00:00 AM,2.837,10.8,,,,,
872,12/20/2019 01:10:00 AM,2.730,21.5,,,,,
873,12/20/2019 01:20:00 AM,2.624,10.8,,,,,
874,12/20/2019 01:30:00 AM,2.730,21.5,,,,,
875,12/20/2019 01:40:00 AM,2.837,10.8,,,,,
876,12/20/2019 01:50:00 AM,2.837,10.8,,,,,
877,12/20/2019 02:00:00 AM,2.837,10.8,,,,,
878,12/20/2019 02:10:00 AM,2.943,10.8,,,,,
879,12/20/2019 02:20:00 AM,2.837,21.5,,,,,
880,12/20/2019 02:30:00 AM,2.730,10.8,,,,,
881,12/20/2019 02:40:00 AM,2.410,10.8,,,,,
882,12/20/2019 02:50:00 AM,2.088,10.8,,,,,
883,12/20/2019 03:00:00 AM,1.980,0.0,,,,,
884,12/20/2019 03:10:00 AM,1.980,0.0,,,,,
885,12/20/2019 03:20:00 AM,1.764,0.0,,,,,
886,12/20/2019 03:30:00 AM,1.764,0.0,,,,,
887,12/20/2019 03:40:00 AM,1.764,0.0,,,,,
888,12/20/2019 03:50:00 AM,1.872,0.0,,,,,
889,12/20/2019 04:00:00 AM,2.088,0.0,,,,,
890,12/20/2019 04:10:00 AM,2.088,0.0,,,,,
891,12/20/2019 04:20:00 AM,2.195,0.0,,,,,
892,12/20/2019 04:30:00 AM,2.303,0.0,,,,,
893,12/20/2019 04:40:00 AM,2.410,0.0,,,,,
894,12/20/2019 04:50:00 AM,2.303,0.0,,,,,
895,12/20/2019 05:00:00 AM,2.088,0.0,,,,,
896,12/20/2019 05:10:00 AM,2.088,0.0,,,,,
897,12/20/2019 05:20:00 AM,2.088,0.0,,,,,
898,12/20/2019 05:30:00 AM,1.872,0.0,,,,,
899,12/20/2019 05:40:00 AM,1.872,0.0,,,,,
900,12/20/2019 05:50:00 AM,1.656,0.0,,,,,
901,12/20/2019 06:00:00 AM,1.764,0.0,,,,,
902,12/20/2019 06:10:00 AM,1.764,0.0,,,,,
903,12/20/2019 06:20:00 AM,1.656,0.0,,,,,
904,12/20/2019 06:30:00 AM,1.439,0.0,,,,,
905,12/20/2019 06:40:00 AM,1.439,0.0,,,,,
906,12/20/2019 06:50:00 AM,1.548,0.0,,,,,
907,12/20/2019 07:00:00 AM,1.548,0.0,,,,,
908,12/20/2019 07:10:00 AM,1.548,0.0,,,,,
909,12/20/2019 07:20:00 AM,1.656,0.0,,,,,
910,12/20/2019 07:30:00 AM,1.548,0.0,,,,,
911,12/20/2019 07:40:00 AM,1.439,0.0,,,,,
912,12/20/2019 07:50:00 AM,1.548,0.0,,,,,
913,12/20/2019 08:00:00 AM,1.548,21.5,,,,,
914,12/20/2019 08:10:00 AM,1.872,96.9,,,,,
915,12/20/2019 08:20:00 AM,2.195,64.6,,,,,
916,12/20/2019 08:30:00 AM,2.195,64.6,,,,,
917,12/20/2019 08:40:00 AM,2.088,193.8,,,,,
918,12/20/2019 08:50:00 AM,1.980,172.2,,,,,
919,12/20/2019 09:00:00 AM,2.195,183.0,,,,,
920,12/20/2019 09:10:00 AM,2.410,129.2,,,,,
921,12/20/2019 09:20:00 AM,2.624,150.7,,,,,
922,12/20/2019 09:30:00 AM,3.049,226.0,,,,,
923,12/20/2019 09:40:00 AM,3.367,366.0,,,,,
924,12/20/2019 09:50:00 AM,3.998,279.9,,,,,
925,12/20/2019 10:00:00 AM,4.623,333.7,,,,,
926,12/20/2019 10:10:00 AM,4.519,387.5,,,,,
927,12/20/2019 10:20:00 AM,4.727,376.7,,,,,
928,12/20/2019 10:30:00 AM,4.934,290.6,,,,,
929,12/20/2019 10:40:00 AM,5.244,279.9,,,,,
930,12/20/2019 10:50:00 AM,5.655,269.1,,,,,
931,12/20/2019 11:00:00 AM,6.064,301.4,,,,,
932,12/20/2019 11:10:00 AM,6.370,355.2,,,,,
933,12/20/2019 11:20:00 AM,8.382,419.8,,,,,
934,12/20/2019 11:30:00 AM,9.077,710.4,,,,,
935,12/20/2019 11:40:00 AM,9.472,904.2,,,,,
936,12/20/2019 11:50:00 AM,10.553,1216.3,,,,,
937,12/20/2019 12:00:00 PM,11.139,1205.6,,,,,
938,12/20/2019 12:10:00 PM,9.472,1356.3,,,,,
939,12/20/2019 12:20:00 PM,8.182,1259.4,,,,,
940,12/20/2019 12:30:00 PM,7.682,1377.8,,,,,
941,12/20/2019 12:40:00 PM,7.381,1463.9,,,,,
942,12/20/2019 12:50:00 PM,7.179,1108.7,,,,,
943,12/20/2019 01:00:00 PM,6.877,1033.3,,,,,
944,12/20/2019 01:10:00 PM,6.674,871.9,,,,,
945,12/20/2019 01:20:00 PM,6.573,505.9,,,,,
946,12/20/2019 01:30:00 PM,6.674,376.7,,,,,
947,12/20/2019 01:40:00 PM,6.775,527.4,,,,,
948,12/20/2019 01:50:00 PM,6.674,462.9,,,,,
949,12/20/2019 02:00:00 PM,6.573,592.0,,,,,
950,12/20/2019 02:10:00 PM,6.674,398.3,,,,,
951,12/20/2019 02:20:00 PM,6.978,376.7,,,,,
952,12/20/2019 02:30:00 PM,7.079,409.0,,,,,
953,12/20/2019 02:40:00 PM,7.179,376.7,,,,,
954,12/20/2019 02:50:00 PM,7.481,699.7,,,,,
955,12/20/2019 03:00:00 PM,7.582,290.6,,,,,
956,12/20/2019 03:10:00 PM,7.882,322.9,,,,,
957,12/20/2019 03:20:00 PM,7.882,344.4,,,,,
958,12/20/2019 03:30:00 PM,9.373,301.4,,,,,
959,12/20/2019 03:40:00 PM,10.063,215.3,,,,,
960,12/20/2019 03:50:00 PM,10.161,172.2,,,,,
961,12/20/2019 04:00:00 PM,10.063,129.2,,,,,
962,12/20/2019 04:10:00 PM,10.063,139.9,,,,,
963,12/20/2019 04:20:00 PM,10.063,21.5,,,,,
964,12/20/2019 04:30:00 PM,9.965,21.5,,,,,
965,12/20/2019 04:40:00 PM,9.768,0.0,,,,,
966,12/20/2019 04:50:00 PM,9.669,0.0,,,,,
967,12/20/2019 05:00:00 PM,9.472,0.0,,,,,
968,12/20/2019 05:10:00 PM,9.373,32.3,,,,,
969,12/20/2019 05:20:00 PM,9.176,21.5,,,,,
970,12/20/2019 05:30:00 PM,9.176,32.3,,,,,
971,12/20/2019 05:40:00 PM,9.077,0.0,,,,,
972,12/20/2019 05:50:00 PM,8.879,32.3,,,,,
973,12/20/2019 06:00:00 PM,8.779,32.3,,,,,
974,12/20/2019 06:10:00 PM,8.779,0.0,,,,,
975,12/20/2019 06:20:00 PM,8.779,0.0,,,,,
976,12/20/2019 06:30:00 PM,8.680,0.0,,,,,
977,12/20/2019 06:40:00 PM,8.481,0.0,,,,,
978,12/20/2019 06:50:00 PM,8.382,21.5,,,,,
979,12/20/2019 07:00:00 PM,8.382,21.5,,,,,
980,12/20/2019 07:10:00 PM,8.382,0.0,,,,,
981,12/20/2019 07:20:00 PM,8.382,0.0,,,,,
982,12/20/2019 07:30:00 PM,8.382,0.0,,,,,
983,12/20/2019 07:40:00 PM,8.481,0.0,,,,,
984,12/20/2019 07:50:00 PM,8.382,10.8,,,,,
985,12/20/2019 08:00:00 PM,8.282,10.8,,,,,
986,12/20/2019 08:10:00 PM,8.382,10.8,,,,,
987,12/20/2019 08:20:00 PM,8.382,10.8,,,,,
988,12/20/2019 08:30:00 PM,8.382,0.0,,,,,
989,12/20/2019 08:40:00 PM,8.481,0.0,,,,,
990,12/20/2019 08:50:00 PM,8.581,0.0,,,,,
991,12/20/2019 09:00:00 PM,8.382,0.0,,,,,
992,12/20/2019 09:10:00 PM,8.481,0.0,,,,,
993,12/20/2019 09:20:00 PM,8.382,0.0,,,,,
994,12/20/2019 09:30:00 PM,8.382,0.0,,,,,
995,12/20/2019 09:40:00 PM,8.182,0.0,,,,,
996,12/20/2019 09:50:00 PM,8.082,0.0,,,,,
997,12/20/2019 10:00:00 PM,8.182,0.0,,,,,
998,12/20/2019 10:10:00 PM,8.082,0.0,,,,,
999,12/20/2019 10:20:00 PM,8.082,0.0,,,,,
1000,12/20/2019 10:30:00 PM,7.882,0.0,,,,,
1001,12/20/2019 10:40:00 PM,7.882,0.0,,,,,
1002,12/20/2019 10:50:00 PM,7.882,0.0,,,,,
1003,12/20/2019 11:00:00 PM,7.381,0.0,,,,,
1004,12/20/2019 11:10:00 PM,7.179,0.0,,,,,
1005,12/20/2019 11:20:00 PM,7.179,0.0,,,,,
1006,12/20/2019 11:30:00 PM,7.280,0.0,,,,,
1007,12/20/2019 11:40:00 PM,7.280,0.0,,,,,
1008,12/20/2019 11:50:00 PM,7.179,0.0,,,,,
1009,12/21/2019 12:00:00 AM,6.978,0.0,,,,,
1010,12/21/2019 12:10:00 AM,7.079,0.0,,,,,
1011,12/21/2019 12:20:00 AM,6.674,0.0,,,,,
1012,12/21/2019 12:30:00 AM,6.471,0.0,,,,,
1013,12/21/2019 12:40:00 AM,6.166,0.0,,,,,
1014,12/21/2019 12:50:00 AM,5.860,0.0,,,,,
1015,12/21/2019 01:00:00 AM,5.962,0.0,,,,,
1016,12/21/2019 01:10:00 AM,6.166,0.0,,,,,
1017,12/21/2019 01:20:00 AM,6.573,0.0,,,,,
1018,12/21/2019 01:30:00 AM,6.674,0.0,,,,,
1019,12/21/2019 01:40:00 AM,6.877,0.0,,,,,
1020,12/21/2019 01:50:00 AM,6.775,0.0,,,,,
1021,12/21/2019 02:00:00 AM,6.471,0.0,,,,,
1022,12/21/2019 02:10:00 AM,6.674,0.0,,,,,
1023,12/21/2019 02:20:00 AM,6.370,0.0,,,,,
1024,12/21/2019 02:30:00 AM,6.166,0.0,,,,,
1025,12/21/2019 02:40:00 AM,5.962,0.0,,,,,
1026,12/21/2019 02:50:00 AM,5.962,0.0,,,,,
1027,12/21/2019 03:00:00 AM,5.860,0.0,,,,,
1028,12/21/2019 03:10:00 AM,5.962,0.0,,,,,
1029,12/21/2019 03:20:00 AM,5.962,0.0,,,,,
1030,12/21/2019 03:30:00 AM,5.757,0.0,,,,,
1031,12/21/2019 03:40:00 AM,5.860,0.0,,,,,
1032,12/21/2019 03:50:00 AM,5.655,0.0,,,,,
1033,12/21/2019 04:00:00 AM,5.450,0.0,,,,,
1034,12/21/2019 04:10:00 AM,5.552,0.0,,,,,
1035,12/21/2019 04:20:00 AM,5.655,0.0,,,,,
1036,12/21/2019 04:30:00 AM,5.655,0.0,,,,,
1037,12/21/2019 04:40:00 AM,5.655,0.0,,,,,
1038,12/21/2019 04:50:00 AM,5.552,0.0,,,,,
1039,12/21/2019 05:00:00 AM,5.655,0.0,,,,,
1040,12/21/2019 05:10:00 AM,5.037,0.0,,,,,
1041,12/21/2019 05:20:00 AM,4.519,0.0,,,,,
1042,12/21/2019 05:30:00 AM,3.998,0.0,,,,,
1043,12/21/2019 05:40:00 AM,3.788,0.0,,,,,
1044,12/21/2019 05:50:00 AM,3.578,0.0,,,,,
1045,12/21/2019 06:00:00 AM,3.472,0.0,,,,,
1046,12/21/2019 06:10:00 AM,3.788,0.0,,,,,
1047,12/21/2019 06:20:00 AM,3.998,0.0,,,,,
1048,12/21/2019 06:30:00 AM,3.998,0.0,,,,,
1049,12/21/2019 06:40:00 AM,4.102,0.0,,,,,
1050,12/21/2019 06:50:00 AM,4.207,0.0,,,,,
1051,12/21/2019 07:00:00 AM,4.207,0.0,,,,,
1052,12/21/2019 07:10:00 AM,4.415,0.0,,,,,
1053,12/21/2019 07:20:00 AM,4.623,0.0,,,,,
1054,12/21/2019 07:30:00 AM,4.311,0.0,,,,,
1055,12/21/2019 07:40:00 AM,4.102,0.0,,,,,
1056,12/21/2019 07:50:00 AM,3.788,0.0,,,,,
1057,12/21/2019 08:00:00 AM,3.578,0.0,,,,,
1058,12/21/2019 08:10:00 AM,3.578,43.1,,,,,
1059,12/21/2019 08:20:00 AM,3.998,107.6,,,,,
1060,12/21/2019 08:30:00 AM,4.102,301.4,,,,,
1061,12/21/2019 08:40:00 AM,3.998,721.2,,,,,
1062,12/21/2019 08:50:00 AM,3.893,947.2,,,,,
1063,12/21/2019 09:00:00 AM,3.998,1001.0,,,,,
1064,12/21/2019 09:10:00 AM,3.998,1345.5,,,,,
1065,12/21/2019 09:20:00 AM,4.311,1894.5,,,,,
1066,12/21/2019 09:30:00 AM,4.623,1894.5,,,,,
1067,12/21/2019 09:40:00 AM,4.934,1808.3,,,,,
1068,12/21/2019 09:50:00 AM,5.141,1808.3,,,,,
1069,12/21/2019 10:00:00 AM,5.037,1302.4,,,,,
1070,12/21/2019 10:10:00 AM,4.934,1162.5,,,,,
1071,12/21/2019 10:20:00 AM,5.244,1227.1,,,,,
1072,12/21/2019 10:30:00 AM,5.552,1463.9,,,,,
1073,12/21/2019 10:40:00 AM,6.064,2066.7,,,,,
1074,12/21/2019 10:50:00 AM,6.471,2325.0,,,,,
1075,12/21/2019 11:00:00 AM,6.674,4133.4,,,,,
1076,12/21/2019 11:10:00 AM,7.381,2411.1,,,,,
1077,12/21/2019 11:20:00 AM,8.282,18600.1,,,,,
1078,12/21/2019 11:30:00 AM,9.176,4477.8,,,,,
1079,12/21/2019 11:40:00 AM,8.879,3788.9,,,,,
1080,12/21/2019 11:50:00 AM,8.779,4477.8,,,,,
1081,12/21/2019 12:00:00 PM,8.978,3100.0,,,,,
1082,12/21/2019 12:10:00 PM,9.275,4305.6,,,,,
1083,12/21/2019 12:20:00 PM,9.275,4994.5,,,,,
1084,12/21/2019 12:30:00 PM,9.669,8611.2,,,,,
1085,12/21/2019 12:40:00 PM,10.063,5511.1,,,,,
1086,12/21/2019 12:50:00 PM,9.768,6544.5,,,,,
1087,12/21/2019 01:00:00 PM,9.866,5166.7,,,,,
1088,12/21/2019 01:10:00 PM,9.965,4477.8,,,,,
1089,12/21/2019 01:20:00 PM,9.571,5511.1,,,,,
1090,12/21/2019 01:30:00 PM,9.669,4133.4,,,,,
1091,12/21/2019 01:40:00 PM,9.472,3616.7,,,,,
1092,12/21/2019 01:50:00 PM,9.373,3444.5,,,,,
1093,12/21/2019 02:00:00 PM,9.768,3961.1,,,,,
1094,12/21/2019 02:10:00 PM,9.472,3100.0,,,,,
1095,12/21/2019 02:20:00 PM,9.176,2669.5,,,,,
1096,12/21/2019 02:30:00 PM,9.275,4650.0,,,,,
1097,12/21/2019 02:40:00 PM,9.373,2497.2,,,,,
1098,12/21/2019 02:50:00 PM,8.978,1980.6,,,,,
1099,12/21/2019 03:00:00 PM,8.680,1367.0,,,,,
1100,12/21/2019 03:10:00 PM,8.481,1313.2,,,,,
1101,12/21/2019 03:20:00 PM,8.481,1894.5,,,,,
1102,12/21/2019 03:30:00 PM,8.382,1463.9,,,,,
1103,12/21/2019 03:40:00 PM,8.182,710.4,,,,,
1104,12/21/2019 03:50:00 PM,7.782,678.1,,,,,
1105,12/21/2019 04:00:00 PM,7.882,947.2,,,,,
1106,12/21/2019 04:10:00 PM,7.983,538.2,,,,,
1107,12/21/2019 04:20:00 PM,7.983,226.0,,,,,
1108,12/21/2019 04:30:00 PM,7.983,129.2,,,,,
1109,12/21/2019 04:40:00 PM,7.481,75.3,,,,,
1110,12/21/2019 04:50:00 PM,7.179,10.8,,,,,
1111,12/21/2019 05:00:00 PM,6.978,0.0,,,,,
1112,12/21/2019 05:10:00 PM,6.573,0.0,,,,,
1113,12/21/2019 05:20:00 PM,6.166,0.0,,,,,
1114,12/21/2019 05:30:00 PM,5.962,0.0,,,,,
1115,12/21/2019 05:40:00 PM,5.757,0.0,,,,,
1116,12/21/2019 05:50:00 PM,5.655,0.0,,,,,
1117,12/21/2019 06:00:00 PM,5.552,0.0,,,,,
1118,12/21/2019 06:10:00 PM,6.166,0.0,,,,,
1119,12/21/2019 06:20:00 PM,6.166,0.0,,,,,
1120,12/21/2019 06:30:00 PM,6.064,0.0,,,,,
1121,12/21/2019 06:40:00 PM,5.860,0.0,,,,,
1122,12/21/2019 06:50:00 PM,5.450,0.0,,,,,
1123,12/21/2019 07:00:00 PM,5.552,0.0,,,,,
1124,12/21/2019 07:10:00 PM,5.860,0.0,,,,,
1125,12/21/2019 07:20:00 PM,5.757,0.0,,,,,
1126,12/21/2019 07:30:00 PM,5.655,0.0,,,,,
1127,12/21/2019 07:40:00 PM,5.552,0.0,,,,,
1128,12/21/2019 07:50:00 PM,5.450,0.0,,,,,
1129,12/21/2019 08:00:00 PM,5.757,0.0,,,,,
1130,12/21/2019 08:10:00 PM,5.757,0.0,,,,,
1131,12/21/2019 08:20:00 PM,6.064,0.0,,,,,
1132,12/21/2019 08:30:00 PM,5.757,0.0,,,,,
1133,12/21/2019 08:40:00 PM,5.552,0.0,,,,,
1134,12/21/2019 08:50:00 PM,5.655,0.0,,,,,
1135,12/21/2019 09:00:00 PM,5.757,0.0,,,,,
1136,12/21/2019 09:10:00 PM,6.166,0.0,,,,,
1137,12/21/2019 09:20:00 PM,6.370,0.0,,,,,
1138,12/21/2019 09:30:00 PM,5.860,0.0,,,,,
1139,12/21/2019 09:40:00 PM,5.655,0.0,,,,,
1140,12/21/2019 09:50:00 PM,5.757,0.0,,,,,
1141,12/21/2019 10:00:00 PM,5.655,0.0,,,,,
1142,12/21/2019 10:10:00 PM,5.450,0.0,,,,,
1143,12/21/2019 10:20:00 PM,5.244,0.0,,,,,
1144,12/21/2019 10:30:00 PM,5.141,0.0,,,,,
1145,12/21/2019 10:40:00 PM,5.141,0.0,,,,,
1146,12/21/2019 10:50:00 PM,5.037,0.0,,,,,
1147,12/21/2019 11:00:00 PM,5.037,0.0,,,,,
1148,12/21/2019 11:10:00 PM,5.141,0.0,,,,,
1149,12/21/2019 11:20:00 PM,5.141,0.0,,,,,
1150,12/21/2019 11:30:00 PM,5.347,0.0,,,,,
1151,12/21/2019 11:40:00 PM,5.552,0.0,,,,,
1152,12/21/2019 11:50:00 PM,6.268,0.0,,,,,
1153,12/22/2019 12:00:00 AM,6.674,0.0,,,,,
1154,12/22/2019 12:10:00 AM,7.381,21.5,,,,,
1155,12/22/2019 12:20:00 AM,7.983,10.8,,,,,
1156,12/22/2019 12:30:00 AM,8.182,0.0,,,,,
1157,12/22/2019 12:40:00 AM,8.282,0.0,,,,,
1158,12/22/2019 12:50:00 AM,8.481,0.0,,,,,
1159,12/22/2019 01:00:00 AM,9.077,0.0,,,,,
1160,12/22/2019 01:10:00 AM,9.472,0.0,,,,,
1161,12/22/2019 01:20:00 AM,9.669,0.0,,,,,
1162,12/22/2019 01:30:00 AM,9.768,0.0,,,,,
1163,12/22/2019 01:40:00 AM,9.866,0.0,,,,,
1164,12/22/2019 01:50:00 AM,9.965,0.0,,,,,
1165,12/22/2019 02:00:00 AM,9.965,0.0,,,,,
1166,12/22/2019 02:10:00 AM,9.965,0.0,,,,,
1167,12/22/2019 02:20:00 AM,9.866,0.0,,,,,
1168,12/22/2019 02:30:00 AM,9.965,0.0,,,,,
1169,12/22/2019 02:40:00 AM,9.965,0.0,,,,,
1170,12/22/2019 02:50:00 AM,9.965,0.0,,,,,
1171,12/22/2019 03:00:00 AM,9.965,0.0,,,,,
1172,12/22/2019 03:10:00 AM,9.965,0.0,,,,,
1173,12/22/2019 03:20:00 AM,9.866,0.0,,,,,
1174,12/22/2019 03:30:00 AM,9.669,0.0,,,,,
1175,12/22/2019 03:40:00 AM,9.866,0.0,,,,,
1176,12/22/2019 03:50:00 AM,9.768,0.0,,,,,
1177,12/22/2019 04:00:00 AM,9.965,0.0,,,,,
1178,12/22/2019 04:10:00 AM,10.161,0.0,,,,,
1179,12/22/2019 04:20:00 AM,10.161,0.0,,,,,
1180,12/22/2019 04:30:00 AM,10.161,0.0,,,,,
1181,12/22/2019 04:40:00 AM,10.259,0.0,,,,,
1182,12/22/2019 04:50:00 AM,10.063,0.0,,,,,
1183,12/22/2019 05:00:00 AM,9.866,0.0,,,,,
1184,12/22/2019 05:10:00 AM,10.063,0.0,,,,,
1185,12/22/2019 05:20:00 AM,9.768,0.0,,,,,
1186,12/22/2019 05:30:00 AM,9.866,0.0,,,,,
1187,12/22/2019 05:40:00 AM,9.571,0.0,,,,,
1188,12/22/2019 05:50:00 AM,9.472,0.0,,,,,
1189,12/22/2019 06:00:00 AM,9.472,0.0,,,,,
1190,12/22/2019 06:10:00 AM,9.373,0.0,,,,,
1191,12/22/2019 06:20:00 AM,9.571,0.0,,,,,
1192,12/22/2019 06:30:00 AM,9.768,0.0,,,,,
1193,12/22/2019 06:40:00 AM,9.965,0.0,,,,,
1194,12/22/2019 06:50:00 AM,10.259,0.0,,,,,
1195,12/22/2019 07:00:00 AM,10.651,0.0,,,,,
1196,12/22/2019 07:10:00 AM,10.748,0.0,,,,,
1197,12/22/2019 07:20:00 AM,10.748,0.0,,,,,
1198,12/22/2019 07:30:00 AM,10.455,0.0,,,,,
1199,12/22/2019 07:40:00 AM,10.357,0.0,,,,,
1200,12/22/2019 07:50:00 AM,10.063,0.0,,,,,
1201,12/22/2019 08:00:00 AM,9.965,0.0,,,,,
1202,12/22/2019 08:10:00 AM,9.669,0.0,,,,,
1203,12/22/2019 08:20:00 AM,9.965,21.5,,,,,
1204,12/22/2019 08:30:00 AM,10.063,129.2,,,,,
1205,12/22/2019 08:40:00 AM,9.965,301.4,,,,,
1206,12/22/2019 08:50:00 AM,9.866,118.4,,,,,
1207,12/22/2019 09:00:00 AM,9.571,118.4,,,,,
1208,12/22/2019 09:10:00 AM,9.669,376.7,,,,,
1209,12/22/2019 09:20:00 AM,9.571,753.5,,,,,
1210,12/22/2019 09:30:00 AM,9.669,699.7,,,,,
1211,12/22/2019 09:40:00 AM,9.571,1022.6,,,,,
1212,12/22/2019 09:50:00 AM,9.373,828.8,,,,,
1213,12/22/2019 10:00:00 AM,9.571,1550.0,,,,,
1214,12/22/2019 10:10:00 AM,10.063,3788.9,,,,,
1215,12/22/2019 10:20:00 AM,10.357,3444.5,,,,,
1216,12/22/2019 10:30:00 AM,10.455,4650.0,,,,,
1217,12/22/2019 10:40:00 AM,10.259,1722.2,,,,,
1218,12/22/2019 10:50:00 AM,10.063,1550.0,,,,,
1219,12/22/2019 11:00:00 AM,9.866,1324.0,,,,,
1220,12/22/2019 11:10:00 AM,10.063,1722.2,,,,,
1221,12/22/2019 11:20:00 AM,9.965,2583.4,,,,,
1222,12/22/2019 11:30:00 AM,9.965,1808.3,,,,,
1223,12/22/2019 11:40:00 AM,9.866,1722.2,,,,,
1224,12/22/2019 11:50:00 AM,9.866,1119.5,,,,,
1225,12/22/2019 12:00:00 PM,9.768,1463.9,,,,,
1226,12/22/2019 12:10:00 PM,9.669,1636.1,,,,,
1227,12/22/2019 12:20:00 PM,9.768,2238.9,,,,,
1228,12/22/2019 12:30:00 PM,9.768,1636.1,,,,,
1229,12/22/2019 12:40:00 PM,9.768,1808.3,,,,,
1230,12/22/2019 12:50:00 PM,9.768,1636.1,,,,,
1231,12/22/2019 01:00:00 PM,9.669,2152.8,,,,,
1232,12/22/2019 01:10:00 PM,9.571,1636.1,,,,,
1233,12/22/2019 01:20:00 PM,9.669,2325.0,,,,,
1234,12/22/2019 01:30:00 PM,9.768,1108.7,,,,,
1235,12/22/2019 01:40:00 PM,9.866,936.5,,,,,
1236,12/22/2019 01:50:00 PM,9.571,1722.2,,,,,
1237,12/22/2019 02:00:00 PM,9.373,828.8,,,,,
1238,12/22/2019 02:10:00 PM,9.176,667.4,,,,,
1239,12/22/2019 02:20:00 PM,9.077,344.4,,,,,
1240,12/22/2019 02:30:00 PM,9.077,398.3,,,,,
1241,12/22/2019 02:40:00 PM,8.779,452.1,,,,,
1242,12/22/2019 02:50:00 PM,8.680,1377.8,,,,,
1243,12/22/2019 03:00:00 PM,8.680,1270.1,,,,,
1244,12/22/2019 03:10:00 PM,8.680,839.6,,,,,
1245,12/22/2019 03:20:00 PM,8.680,484.4,,,,,
1246,12/22/2019 03:30:00 PM,8.581,409.0,,,,,
1247,12/22/2019 03:40:00 PM,8.779,516.7,,,,,
1248,12/22/2019 03:50:00 PM,8.779,473.6,,,,,
1249,12/22/2019 04:00:00 PM,8.879,688.9,,,,,
1250,12/22/2019 04:10:00 PM,8.779,893.4,,,,,
1251,12/22/2019 04:20:00 PM,8.680,409.0,,,,,
1252,12/22/2019 04:30:00 PM,8.581,86.1,,,,,
1253,12/22/2019 04:40:00 PM,8.481,43.1,,,,,
1254,12/22/2019 04:50:00 PM,8.282,21.5,,,,,
1255,12/22/2019 05:00:00 PM,8.082,10.8,,,,,
1256,12/22/2019 05:10:00 PM,7.782,0.0,,,,,
1257,12/22/2019 05:20:00 PM,7.782,0.0,,,,,
1258,12/22/2019 05:30:00 PM,7.782,10.8,,,,,
1259,12/22/2019 05:40:00 PM,7.782,10.8,,,,,
1260,12/22/2019 05:50:00 PM,7.882,0.0,,,,,
1261,12/22/2019 06:00:00 PM,7.882,0.0,,,,,
1262,12/22/2019 06:10:00 PM,7.882,0.0,,,,,
1263,12/22/2019 06:20:00 PM,7.782,10.8,,,,,
1264,12/22/2019 06:30:00 PM,7.682,0.0,,,,,
1265,12/22/2019 06:40:00 PM,7.481,10.8,,,,,
1266,12/22/2019 06:50:00 PM,7.381,10.8,,,,,
1267,12/22/2019 07:00:00 PM,7.280,0.0,,,,,
1268,12/22/2019 07:10:00 PM,7.179,0.0,,,,,
1269,12/22/2019 07:20:00 PM,7.280,10.8,,,,,
1270,12/22/2019 07:30:00 PM,7.280,10.8,,,,,
1271,12/22/2019 07:40:00 PM,7.381,0.0,,,,,
1272,12/22/2019 07:50:00 PM,7.381,0.0,,,,,
1273,12/22/2019 08:00:00 PM,7.179,0.0,,,,,
