id	date	time	temp	lux
3496	2017-12-27	03:15:00	8.382	0
3497	2017-12-27	03:20:00	8.581	0
3498	2017-12-27	03:25:00	8.382	0
3499	2017-12-27	03:30:00	8.182	0
3500	2017-12-27	03:35:00	7.983	0
3501	2017-12-27	03:40:00	8.082	0
3502	2017-12-27	03:45:00	8.382	0
3503	2017-12-27	03:50:00	8.581	0
3504	2017-12-27	03:55:00	8.382	0
3505	2017-12-27	04:00:00	8.082	0
3506	2017-12-27	04:05:00	8.382	0
3507	2017-12-27	04:10:00	8.481	0
3508	2017-12-27	04:15:00	8.581	0
3509	2017-12-27	04:20:00	8.382	0
3510	2017-12-27	04:25:00	8.581	0
3511	2017-12-27	04:30:00	8.182	0
3512	2017-12-27	04:35:00	7.28	0
3513	2017-12-27	04:40:00	6.37	0
3514	2017-12-27	04:45:00	5.655	0
3515	2017-12-27	04:50:00	5.86	0
3516	2017-12-27	04:55:00	5.86	0
3517	2017-12-27	05:00:00	5.757	0
3518	2017-12-27	05:05:00	5.552	0
3519	2017-12-27	05:10:00	5.655	0
3520	2017-12-27	05:15:00	5.757	0
3521	2017-12-27	05:20:00	5.655	0
3522	2017-12-27	05:25:00	5.655	0
3523	2017-12-27	05:30:00	5.757	0
3524	2017-12-27	05:35:00	5.86	0
3525	2017-12-27	05:40:00	5.962	0
3526	2017-12-27	05:45:00	5.86	0
3527	2017-12-27	05:50:00	5.757	0
3528	2017-12-27	05:55:00	5.962	0
3529	2017-12-27	06:00:00	5.962	0
3530	2017-12-27	06:05:00	7.079	0
3531	2017-12-27	06:10:00	7.882	0
3532	2017-12-27	06:15:00	8.382	0
3533	2017-12-27	06:20:00	8.481	0
3534	2017-12-27	06:25:00	8.481	0
3535	2017-12-27	06:30:00	8.481	0
3536	2017-12-27	06:35:00	8.382	0
3537	2017-12-27	06:40:00	8.382	0
3538	2017-12-27	06:45:00	8.282	0
3539	2017-12-27	06:50:00	8.182	0
3540	2017-12-27	06:55:00	8.182	0
3541	2017-12-27	07:00:00	8.082	0
3542	2017-12-27	07:05:00	8.082	0
3543	2017-12-27	07:10:00	8.182	0
3544	2017-12-27	07:15:00	8.082	0
3545	2017-12-27	07:20:00	8.082	0
3546	2017-12-27	07:25:00	7.983	0
3547	2017-12-27	07:30:00	7.882	0
3548	2017-12-27	07:35:00	7.782	0
3549	2017-12-27	07:40:00	7.682	0
3550	2017-12-27	07:45:00	7.682	0
3551	2017-12-27	07:50:00	7.682	0
3552	2017-12-27	07:55:00	7.682	0
3553	2017-12-27	08:00:00	7.582	0
3554	2017-12-27	08:05:00	7.582	0
3555	2017-12-27	08:10:00	7.481	0
3556	2017-12-27	08:15:00	7.28	0
3557	2017-12-27	08:20:00	7.28	0
3558	2017-12-27	08:25:00	7.179	0
3559	2017-12-27	08:30:00	7.179	21.5
3560	2017-12-27	08:35:00	7.179	32.3
3561	2017-12-27	08:40:00	7.179	53.8
3562	2017-12-27	08:45:00	7.28	64.6
3563	2017-12-27	08:50:00	7.28	118.4
3564	2017-12-27	08:55:00	7.28	150.7
3565	2017-12-27	09:00:00	7.28	183
3566	2017-12-27	09:05:00	7.179	258.3
3567	2017-12-27	09:10:00	7.179	172.2
3568	2017-12-27	09:15:00	7.179	215.3
3569	2017-12-27	09:20:00	7.28	387.5
3570	2017-12-27	09:25:00	7.179	419.8
3571	2017-12-27	09:30:00	7.28	409
3572	2017-12-27	09:35:00	7.28	430.6
3573	2017-12-27	09:40:00	7.381	527.4
3574	2017-12-27	09:45:00	7.582	775
3575	2017-12-27	09:50:00	7.682	871.9
3576	2017-12-27	09:55:00	7.582	1119.5
3577	2017-12-27	10:00:00	7.582	1270.1
3578	2017-12-27	10:05:00	7.682	1345.5
3579	2017-12-27	10:10:00	7.782	1280.9
3580	2017-12-27	10:15:00	7.782	1044.1
3581	2017-12-27	10:20:00	7.882	1119.5
3582	2017-12-27	10:25:00	7.882	742.7
3583	2017-12-27	10:30:00	7.882	871.9
3584	2017-12-27	10:35:00	7.882	710.4
3585	2017-12-27	10:40:00	7.782	871.9
3586	2017-12-27	10:45:00	7.682	979.5
3587	2017-12-27	10:50:00	7.682	882.6
3588	2017-12-27	10:55:00	7.682	861.1
3589	2017-12-27	11:00:00	7.582	796.5
3590	2017-12-27	11:05:00	7.582	602.8
3591	2017-12-27	11:10:00	7.582	645.8
3592	2017-12-27	11:15:00	7.582	495.1
3593	2017-12-27	11:20:00	7.582	667.4
3594	2017-12-27	11:25:00	7.582	505.9
3595	2017-12-27	11:30:00	7.682	807.3
3596	2017-12-27	11:35:00	7.582	1119.5
3597	2017-12-27	11:40:00	7.682	947.2
3598	2017-12-27	11:45:00	7.682	764.2
3599	2017-12-27	11:50:00	7.782	882.6
3600	2017-12-27	11:55:00	7.682	775
3601	2017-12-27	12:00:00	7.782	775
3602	2017-12-27	12:05:00	7.782	710.4
3603	2017-12-27	12:10:00	7.882	688.9
3604	2017-12-27	12:15:00	8.082	624.3
3605	2017-12-27	12:20:00	8.082	635.1
3606	2017-12-27	12:25:00	8.082	721.2
3607	2017-12-27	12:30:00	7.983	742.7
3608	2017-12-27	12:35:00	7.882	775
3609	2017-12-27	12:40:00	7.782	861.1
3610	2017-12-27	12:45:00	7.782	979.5
3611	2017-12-27	12:50:00	7.682	990.3
3612	2017-12-27	12:55:00	7.582	1205.6
3613	2017-12-27	13:00:00	7.582	1270.1
3614	2017-12-27	13:05:00	7.481	1216.3
3615	2017-12-27	13:10:00	7.481	1227.1
3616	2017-12-27	13:15:00	7.481	1259.4
3617	2017-12-27	13:20:00	7.481	1463.9
3618	2017-12-27	13:25:00	7.582	1636.1
3619	2017-12-27	13:30:00	7.582	1636.1
3620	2017-12-27	13:35:00	7.682	1463.9
3621	2017-12-27	13:40:00	7.782	1550
3622	2017-12-27	13:45:00	7.882	1463.9
3623	2017-12-27	13:50:00	7.983	1463.9
3624	2017-12-27	13:55:00	7.983	1463.9
3625	2017-12-27	14:00:00	7.983	1463.9
3626	2017-12-27	14:05:00	8.082	1463.9
3627	2017-12-27	14:10:00	8.182	1463.9
3628	2017-12-27	14:15:00	8.182	1377.8
3629	2017-12-27	14:20:00	8.182	1313.2
3630	2017-12-27	14:25:00	8.182	1205.6
3631	2017-12-27	14:30:00	8.182	1151.7
3632	2017-12-27	14:35:00	8.182	1044.1
3633	2017-12-27	14:40:00	8.182	968.8
3634	2017-12-27	14:45:00	8.182	893.4
3635	2017-12-27	14:50:00	8.082	828.8
3636	2017-12-27	14:55:00	7.983	710.4
3637	2017-12-27	15:00:00	7.983	731.9
3638	2017-12-27	15:05:00	7.983	710.4
3639	2017-12-27	15:10:00	7.983	645.8
3640	2017-12-27	15:15:00	7.983	592
3641	2017-12-27	15:20:00	7.983	592
3642	2017-12-27	15:25:00	8.082	570.5
3643	2017-12-27	15:30:00	8.182	549
3644	2017-12-27	15:35:00	8.182	484.4
3645	2017-12-27	15:40:00	8.182	462.9
3646	2017-12-27	15:45:00	8.182	441.3
3647	2017-12-27	15:50:00	8.182	366
3648	2017-12-27	15:55:00	8.082	344.4
3649	2017-12-27	16:00:00	8.082	344.4
3650	2017-12-27	16:05:00	8.082	269.1
3651	2017-12-27	16:10:00	8.082	204.5
3652	2017-12-27	16:15:00	8.082	118.4
3653	2017-12-27	16:20:00	8.082	118.4
3654	2017-12-27	16:25:00	8.082	86.1
3655	2017-12-27	16:30:00	8.082	53.8
3656	2017-12-27	16:35:00	8.082	43.1
3657	2017-12-27	16:40:00	8.082	21.5
3658	2017-12-27	16:45:00	7.983	10.8
3659	2017-12-27	16:50:00	7.983	0
3660	2017-12-27	16:55:00	7.983	0
3661	2017-12-27	17:00:00	7.983	0
3662	2017-12-27	17:05:00	7.882	0
3663	2017-12-27	17:10:00	7.782	0
3664	2017-12-27	17:15:00	7.782	0
3665	2017-12-27	17:20:00	7.782	0
3666	2017-12-27	17:25:00	7.782	0
3667	2017-12-27	17:30:00	7.782	0
3668	2017-12-27	17:35:00	7.682	0
3669	2017-12-27	17:40:00	7.28	0
3670	2017-12-27	17:45:00	6.268	0
3671	2017-12-27	17:50:00	5.86	0
3672	2017-12-27	17:55:00	5.552	0
3673	2017-12-27	18:00:00	5.244	0
3674	2017-12-27	18:05:00	5.141	0
3675	2017-12-27	18:10:00	5.244	0
3676	2017-12-27	18:15:00	5.244	0
3677	2017-12-27	18:20:00	5.347	0
3678	2017-12-27	18:25:00	5.552	0
3679	2017-12-27	18:30:00	5.655	0
3680	2017-12-27	18:35:00	5.655	0
3681	2017-12-27	18:40:00	5.757	0
3682	2017-12-27	18:45:00	5.757	0
3683	2017-12-27	18:50:00	5.86	0
3684	2017-12-27	18:55:00	5.962	0
3685	2017-12-27	19:00:00	5.86	0
3686	2017-12-27	19:05:00	5.86	0
3687	2017-12-27	19:10:00	5.962	0
3688	2017-12-27	19:15:00	5.962	0
3689	2017-12-27	19:20:00	5.86	0
3690	2017-12-27	19:25:00	5.757	0
3691	2017-12-27	19:30:00	5.86	0
3692	2017-12-27	19:35:00	5.757	0
3693	2017-12-27	19:40:00	5.757	0
3694	2017-12-27	19:45:00	5.655	0
3695	2017-12-27	19:50:00	5.655	0
3696	2017-12-27	19:55:00	5.655	0
3697	2017-12-27	20:00:00	5.655	0
3698	2017-12-27	20:05:00	5.655	0
3699	2017-12-27	20:10:00	5.347	0
3700	2017-12-27	20:15:00	5.244	0
3701	2017-12-27	20:20:00	5.244	0
3702	2017-12-27	20:25:00	5.141	0
3703	2017-12-27	20:30:00	5.244	0
3704	2017-12-27	20:35:00	5.141	0
3705	2017-12-27	20:40:00	5.347	0
3706	2017-12-27	20:45:00	5.347	0
3707	2017-12-27	20:50:00	5.141	0
3708	2017-12-27	20:55:00	5.141	0
3709	2017-12-27	21:00:00	5.141	0
3710	2017-12-27	21:05:00	5.141	0
3711	2017-12-27	21:10:00	5.037	0
3712	2017-12-27	21:15:00	5.141	0
3713	2017-12-27	21:20:00	5.141	0
3714	2017-12-27	21:25:00	5.141	0
3715	2017-12-27	21:30:00	5.037	0
3716	2017-12-27	21:35:00	5.037	0
3717	2017-12-27	21:40:00	5.141	0
3718	2017-12-27	21:45:00	5.244	0
3719	2017-12-27	21:50:00	5.037	0
3720	2017-12-27	21:55:00	4.934	0
3721	2017-12-27	22:00:00	5.037	0
3722	2017-12-27	22:05:00	4.934	0
3723	2017-12-27	22:10:00	5.141	0
3724	2017-12-27	22:15:00	4.831	0
3725	2017-12-27	22:20:00	5.037	0
3726	2017-12-27	22:25:00	4.831	0
3727	2017-12-27	22:30:00	4.831	0
3728	2017-12-27	22:35:00	4.934	0
3729	2017-12-27	22:40:00	4.934	0
3730	2017-12-27	22:45:00	4.934	0
3731	2017-12-27	22:50:00	4.623	0
3732	2017-12-27	22:55:00	4.519	0
3733	2017-12-27	23:00:00	4.727	0
3734	2017-12-27	23:05:00	4.727	0
3735	2017-12-27	23:10:00	4.623	0
3736	2017-12-27	23:15:00	4.623	0
3737	2017-12-27	23:20:00	4.727	0
3738	2017-12-27	23:25:00	4.623	0
3739	2017-12-27	23:30:00	4.415	0
3740	2017-12-27	23:35:00	4.623	0
3741	2017-12-27	23:40:00	4.623	0
3742	2017-12-27	23:45:00	4.519	0
3743	2017-12-27	23:50:00	4.415	0
3744	2017-12-27	23:55:00	4.415	0
3745	2017-12-28	00:00:00	4.415	0
3746	2017-12-28	00:05:00	4.311	0
3747	2017-12-28	00:10:00	4.207	0
3748	2017-12-28	00:15:00	4.311	0
3749	2017-12-28	00:20:00	4.311	0
3750	2017-12-28	00:25:00	4.311	0
3751	2017-12-28	00:30:00	4.207	0
3752	2017-12-28	00:35:00	4.102	0
3753	2017-12-28	00:40:00	4.102	0
3754	2017-12-28	00:45:00	3.998	0
3755	2017-12-28	00:50:00	3.998	0
3756	2017-12-28	00:55:00	4.102	0
3757	2017-12-28	01:00:00	4.207	0
3758	2017-12-28	01:05:00	3.998	0
3759	2017-12-28	01:10:00	4.102	0
3760	2017-12-28	01:15:00	3.998	0
3761	2017-12-28	01:20:00	3.893	0
3762	2017-12-28	01:25:00	3.893	0
3763	2017-12-28	01:30:00	4.102	0
3764	2017-12-28	01:35:00	3.998	0
3765	2017-12-28	01:40:00	3.893	0
3766	2017-12-28	01:45:00	3.788	0
3767	2017-12-28	01:50:00	3.998	0
3768	2017-12-28	01:55:00	3.788	0
3769	2017-12-28	02:00:00	3.683	0
3770	2017-12-28	02:05:00	3.683	0
3771	2017-12-28	02:10:00	3.788	0
3772	2017-12-28	02:15:00	3.788	0
3773	2017-12-28	02:20:00	3.788	0
3774	2017-12-28	02:25:00	3.683	0
3775	2017-12-28	02:30:00	3.683	0
3776	2017-12-28	02:35:00	3.683	0
3777	2017-12-28	02:40:00	3.788	0
3778	2017-12-28	02:45:00	3.578	0
3779	2017-12-28	02:50:00	3.472	0
3780	2017-12-28	02:55:00	3.578	0
3781	2017-12-28	03:00:00	3.683	0
3782	2017-12-28	03:05:00	3.683	0
3783	2017-12-28	03:10:00	3.472	0
3784	2017-12-28	03:15:00	3.472	0
3785	2017-12-28	03:20:00	3.367	0
3786	2017-12-28	03:25:00	3.367	0
3787	2017-12-28	03:30:00	3.367	0
3788	2017-12-28	03:35:00	3.367	0
3789	2017-12-28	03:40:00	3.578	0
3790	2017-12-28	03:45:00	3.367	0
3791	2017-12-28	03:50:00	3.367	0
3792	2017-12-28	03:55:00	3.367	0
3793	2017-12-28	04:00:00	3.367	0
3794	2017-12-28	04:05:00	3.367	0
3795	2017-12-28	04:10:00	3.155	0
3796	2017-12-28	04:15:00	3.261	0
3797	2017-12-28	04:20:00	3.155	0
3798	2017-12-28	04:25:00	3.155	0
3799	2017-12-28	04:30:00	2.943	0
3800	2017-12-28	04:35:00	2.943	0
3801	2017-12-28	04:40:00	2.943	0
3802	2017-12-28	04:45:00	2.837	0
3803	2017-12-28	04:50:00	2.73	0
3804	2017-12-28	04:55:00	2.624	0
3805	2017-12-28	05:00:00	2.624	0
3806	2017-12-28	05:05:00	2.73	0
3807	2017-12-28	05:10:00	2.73	0
3808	2017-12-28	05:15:00	2.73	0
3809	2017-12-28	05:20:00	2.73	0
3810	2017-12-28	05:25:00	2.624	0
3811	2017-12-28	05:30:00	2.517	0
3812	2017-12-28	05:35:00	2.41	0
3813	2017-12-28	05:40:00	2.41	0
3814	2017-12-28	05:45:00	2.41	0
3815	2017-12-28	05:50:00	2.41	0
3816	2017-12-28	05:55:00	2.41	0
3817	2017-12-28	06:00:00	2.41	0
3818	2017-12-28	06:05:00	2.303	0
3819	2017-12-28	06:10:00	2.303	0
3820	2017-12-28	06:15:00	2.303	0
3821	2017-12-28	06:20:00	2.303	0
3822	2017-12-28	06:25:00	2.195	0
3823	2017-12-28	06:30:00	2.088	0
3824	2017-12-28	06:35:00	1.872	0
3825	2017-12-28	06:40:00	1.764	0
3826	2017-12-28	06:45:00	1.656	0
3827	2017-12-28	06:50:00	1.764	0
3828	2017-12-28	06:55:00	1.764	0
3829	2017-12-28	07:00:00	1.764	0
3830	2017-12-28	07:05:00	1.764	0
3831	2017-12-28	07:10:00	1.656	0
3832	2017-12-28	07:15:00	1.548	0
3833	2017-12-28	07:20:00	1.548	0
3834	2017-12-28	07:25:00	1.656	0
3835	2017-12-28	07:30:00	1.656	0
3836	2017-12-28	07:35:00	1.764	0
3837	2017-12-28	07:40:00	1.656	0
3838	2017-12-28	07:45:00	1.764	0
3839	2017-12-28	07:50:00	1.764	0
3840	2017-12-28	07:55:00	1.764	0
3841	2017-12-28	08:00:00	1.764	0
3842	2017-12-28	08:05:00	1.656	0
3843	2017-12-28	08:10:00	1.656	0
3844	2017-12-28	08:15:00	1.872	0
3845	2017-12-28	08:20:00	1.872	0
3846	2017-12-28	08:25:00	1.98	21.5
3847	2017-12-28	08:30:00	2.088	21.5
3848	2017-12-28	08:35:00	2.088	32.3
3849	2017-12-28	08:40:00	2.195	43.1
3850	2017-12-28	08:45:00	2.088	43.1
3851	2017-12-28	08:50:00	2.195	75.3
3852	2017-12-28	08:55:00	2.088	96.9
3853	2017-12-28	09:00:00	2.303	193.8
3854	2017-12-28	09:05:00	2.303	150.7
3855	2017-12-28	09:10:00	2.195	301.4
3856	2017-12-28	09:15:00	2.195	183
3857	2017-12-28	09:20:00	2.195	269.1
3858	2017-12-28	09:25:00	2.195	387.5
3859	2017-12-28	09:30:00	2.195	559.7
3860	2017-12-28	09:35:00	2.195	516.7
3861	2017-12-28	09:40:00	2.195	656.6
3862	2017-12-28	09:45:00	2.195	699.7
3863	2017-12-28	09:50:00	2.303	775
3864	2017-12-28	09:55:00	2.303	710.4
3865	2017-12-28	10:00:00	2.41	914.9
3866	2017-12-28	10:05:00	2.41	1248.6
3867	2017-12-28	10:10:00	2.41	1205.6
3868	2017-12-28	10:15:00	2.624	947.2
3869	2017-12-28	10:20:00	2.517	979.5
3870	2017-12-28	10:25:00	2.517	1237.9
3871	2017-12-28	10:30:00	2.517	1463.9
3872	2017-12-28	10:35:00	2.624	1377.8
3873	2017-12-28	10:40:00	2.517	936.5
3874	2017-12-28	10:45:00	2.517	462.9
3875	2017-12-28	10:50:00	2.517	1076.4
3876	2017-12-28	10:55:00	2.517	1033.3
3877	2017-12-28	11:00:00	2.517	914.9
3878	2017-12-28	11:05:00	2.517	914.9
3879	2017-12-28	11:10:00	2.517	936.5
3880	2017-12-28	11:15:00	2.517	958
3881	2017-12-28	11:20:00	2.517	1022.6
3882	2017-12-28	11:25:00	2.517	775
3883	2017-12-28	11:30:00	2.517	527.4
3884	2017-12-28	11:35:00	2.517	559.7
3885	2017-12-28	11:40:00	2.517	645.8
3886	2017-12-28	11:45:00	2.517	731.9
3887	2017-12-28	11:50:00	2.517	721.2
3888	2017-12-28	11:55:00	2.624	699.7
3889	2017-12-28	12:00:00	2.73	635.1
3890	2017-12-28	12:05:00	2.624	688.9
3891	2017-12-28	12:10:00	2.517	570.5
3892	2017-12-28	12:15:00	2.624	527.4
3893	2017-12-28	12:20:00	2.624	452.1
3894	2017-12-28	12:25:00	2.624	430.6
3895	2017-12-28	12:30:00	2.624	366
3896	2017-12-28	12:35:00	2.73	441.3
3897	2017-12-28	12:40:00	2.73	495.1
3898	2017-12-28	12:45:00	2.73	527.4
3899	2017-12-28	12:50:00	2.837	516.7
3900	2017-12-28	12:55:00	2.837	688.9
3901	2017-12-28	13:00:00	3.049	818.1
3902	2017-12-28	13:05:00	3.049	667.4
3903	2017-12-28	13:10:00	3.049	785.8
3904	2017-12-28	13:15:00	2.943	861.1
3905	2017-12-28	13:20:00	2.943	990.3
3906	2017-12-28	13:25:00	3.049	807.3
3907	2017-12-28	13:30:00	3.049	925.7
3908	2017-12-28	13:35:00	2.943	775
3909	2017-12-28	13:40:00	2.943	688.9
3910	2017-12-28	13:45:00	2.943	527.4
3911	2017-12-28	13:50:00	2.943	549
3912	2017-12-28	13:55:00	2.943	656.6
3913	2017-12-28	14:00:00	2.943	602.8
3914	2017-12-28	14:05:00	2.943	538.2
3915	2017-12-28	14:10:00	2.943	505.9
3916	2017-12-28	14:15:00	3.049	452.1
3917	2017-12-28	14:20:00	3.049	452.1
3918	2017-12-28	14:25:00	2.943	505.9
3919	2017-12-28	14:30:00	2.943	635.1
3920	2017-12-28	14:35:00	2.943	656.6
3921	2017-12-28	14:40:00	2.943	818.1
3922	2017-12-28	14:45:00	3.049	990.3
3923	2017-12-28	14:50:00	3.049	1065.6
3924	2017-12-28	14:55:00	3.155	818.1
3925	2017-12-28	15:00:00	3.049	828.8
3926	2017-12-28	15:05:00	3.049	699.7
3927	2017-12-28	15:10:00	3.049	731.9
3928	2017-12-28	15:15:00	2.943	516.7
3929	2017-12-28	15:20:00	2.943	409
3930	2017-12-28	15:25:00	3.049	484.4
3931	2017-12-28	15:30:00	3.049	419.8
3932	2017-12-28	15:35:00	2.943	355.2
3933	2017-12-28	15:40:00	2.837	473.6
3934	2017-12-28	15:45:00	2.943	301.4
3935	2017-12-28	15:50:00	3.049	247.6
3936	2017-12-28	15:55:00	3.049	172.2
3937	2017-12-28	16:00:00	3.049	258.3
3938	2017-12-28	16:05:00	3.049	269.1
3939	2017-12-28	16:10:00	3.155	172.2
3940	2017-12-28	16:15:00	3.049	129.2
3941	2017-12-28	16:20:00	2.943	75.3
3942	2017-12-28	16:25:00	2.943	32.3
3943	2017-12-28	16:30:00	2.943	21.5
3944	2017-12-28	16:35:00	2.837	21.5
3945	2017-12-28	16:40:00	2.73	10.8
3946	2017-12-28	16:45:00	2.73	10.8
3947	2017-12-28	16:50:00	2.837	0
3948	2017-12-28	16:55:00	2.837	0
3949	2017-12-28	17:00:00	2.73	0
3950	2017-12-28	17:05:00	2.73	0
3951	2017-12-28	17:10:00	2.837	0
3952	2017-12-28	17:15:00	2.73	0
3953	2017-12-28	17:20:00	2.624	0
3954	2017-12-28	17:25:00	2.73	0
3955	2017-12-28	17:30:00	2.73	0
3956	2017-12-28	17:35:00	2.73	0
3957	2017-12-28	17:40:00	2.73	0
3958	2017-12-28	17:45:00	2.73	0
3959	2017-12-28	17:50:00	2.73	0
3960	2017-12-28	17:55:00	2.73	0
3961	2017-12-28	18:00:00	2.517	0
3962	2017-12-28	18:05:00	2.73	0
3963	2017-12-28	18:10:00	2.73	0
3964	2017-12-28	18:15:00	2.73	0
3965	2017-12-28	18:20:00	2.837	0
3966	2017-12-28	18:25:00	3.155	0
3967	2017-12-28	18:30:00	3.049	0
3968	2017-12-28	18:35:00	2.943	0
3969	2017-12-28	18:40:00	2.73	0
3970	2017-12-28	18:45:00	2.624	0
3971	2017-12-28	18:50:00	2.837	0
3972	2017-12-28	18:55:00	2.73	0
3973	2017-12-28	19:00:00	2.41	0
3974	2017-12-28	19:05:00	2.624	0
3975	2017-12-28	19:10:00	2.41	0
3976	2017-12-28	19:15:00	2.303	0
3977	2017-12-28	19:20:00	2.195	0
3978	2017-12-28	19:25:00	2.088	0
3979	2017-12-28	19:30:00	2.088	0
3980	2017-12-28	19:35:00	2.088	0
3981	2017-12-28	19:40:00	2.088	0
3982	2017-12-28	19:45:00	2.088	0
3983	2017-12-28	19:50:00	2.088	0
3984	2017-12-28	19:55:00	2.303	0
3985	2017-12-28	20:00:00	2.73	0
3986	2017-12-28	20:05:00	2.624	0
3987	2017-12-28	20:10:00	2.624	0
3988	2017-12-28	20:15:00	2.837	0
3989	2017-12-28	20:20:00	2.837	0
3990	2017-12-28	20:25:00	2.624	0
3991	2017-12-28	20:30:00	2.624	0
3992	2017-12-28	20:35:00	2.73	0
3993	2017-12-28	20:40:00	2.41	0
3994	2017-12-28	20:45:00	2.41	0
3995	2017-12-28	20:50:00	2.624	0
3996	2017-12-28	20:55:00	2.624	0
3997	2017-12-28	21:00:00	2.41	0
3998	2017-12-28	21:05:00	2.517	0
3999	2017-12-28	21:10:00	2.624	0
4000	2017-12-28	21:15:00	2.41	0
4001	2017-12-28	21:20:00	2.624	0
4002	2017-12-28	21:25:00	2.73	0
4003	2017-12-28	21:30:00	2.837	0
4004	2017-12-28	21:35:00	2.837	0
4005	2017-12-28	21:40:00	2.73	0
4006	2017-12-28	21:45:00	2.837	0
4007	2017-12-28	21:50:00	2.624	0
4008	2017-12-28	21:55:00	2.517	0
4009	2017-12-28	22:00:00	2.517	0
4010	2017-12-28	22:05:00	2.517	0
4011	2017-12-28	22:10:00	2.303	0
4012	2017-12-28	22:15:00	2.195	0
4013	2017-12-28	22:20:00	2.303	0
4014	2017-12-28	22:25:00	2.303	0
4015	2017-12-28	22:30:00	2.195	0
4016	2017-12-28	22:35:00	2.303	0
4017	2017-12-28	22:40:00	2.624	0
4018	2017-12-28	22:45:00	2.517	0
4019	2017-12-28	22:50:00	2.624	0
4020	2017-12-28	22:55:00	2.73	0
4021	2017-12-28	23:00:00	2.837	0
4022	2017-12-28	23:05:00	2.943	0
4023	2017-12-28	23:10:00	3.155	0
4024	2017-12-28	23:15:00	2.943	0
4025	2017-12-28	23:20:00	3.049	0
4026	2017-12-28	23:25:00	2.517	0
4027	2017-12-28	23:30:00	2.41	0
4028	2017-12-28	23:35:00	2.517	0
4029	2017-12-28	23:40:00	2.517	0
4030	2017-12-28	23:45:00	2.41	0
4031	2017-12-28	23:50:00	2.195	0
4032	2017-12-28	23:55:00	2.195	0
4033	2017-12-29	00:00:00	2.088	0
4034	2017-12-29	00:05:00	2.088	0
4035	2017-12-29	00:10:00	2.088	0
4036	2017-12-29	00:15:00	2.088	0
4037	2017-12-29	00:20:00	1.98	0
4038	2017-12-29	00:25:00	1.98	0
4039	2017-12-29	00:30:00	1.98	0
4040	2017-12-29	00:35:00	1.98	0
4041	2017-12-29	00:40:00	1.98	0
4042	2017-12-29	00:45:00	1.98	0
4043	2017-12-29	00:50:00	2.088	0
4044	2017-12-29	00:55:00	2.195	0
4045	2017-12-29	01:00:00	2.41	0
4046	2017-12-29	01:05:00	2.41	0
4047	2017-12-29	01:10:00	2.517	0
4048	2017-12-29	01:15:00	2.41	0
4049	2017-12-29	01:20:00	2.41	0
4050	2017-12-29	01:25:00	2.73	0
4051	2017-12-29	01:30:00	2.517	0
4052	2017-12-29	01:35:00	2.517	0
4053	2017-12-29	01:40:00	2.624	0
4054	2017-12-29	01:45:00	2.624	0
4055	2017-12-29	01:50:00	2.73	0
4056	2017-12-29	01:55:00	2.624	0
4057	2017-12-29	02:00:00	2.73	0
4058	2017-12-29	02:05:00	2.624	0
4059	2017-12-29	02:10:00	2.837	0
4060	2017-12-29	02:15:00	2.624	0
4061	2017-12-29	02:20:00	2.624	0
4062	2017-12-29	02:25:00	2.624	0
4063	2017-12-29	02:30:00	2.624	0
4064	2017-12-29	02:35:00	2.517	0
4065	2017-12-29	02:40:00	2.41	0
4066	2017-12-29	02:45:00	2.517	0
4067	2017-12-29	02:50:00	2.41	0
4068	2017-12-29	02:55:00	2.624	0
4069	2017-12-29	03:00:00	2.41	0
4070	2017-12-29	03:05:00	2.517	0
4071	2017-12-29	03:10:00	2.517	0
4072	2017-12-29	03:15:00	2.624	0
4073	2017-12-29	03:20:00	2.517	0
4074	2017-12-29	03:25:00	2.624	0
4075	2017-12-29	03:30:00	2.837	0
4076	2017-12-29	03:35:00	2.837	0
4077	2017-12-29	03:40:00	2.943	0
4078	2017-12-29	03:45:00	2.837	0
4079	2017-12-29	03:50:00	2.517	0
4080	2017-12-29	03:55:00	2.195	0
4081	2017-12-29	04:00:00	2.517	0
4082	2017-12-29	04:05:00	2.943	0
4083	2017-12-29	04:10:00	2.624	0
4084	2017-12-29	04:15:00	2.624	0
4085	2017-12-29	04:20:00	2.73	0
4086	2017-12-29	04:25:00	2.73	0
4087	2017-12-29	04:30:00	2.837	0
4088	2017-12-29	04:35:00	2.943	0
4089	2017-12-29	04:40:00	2.837	0
4090	2017-12-29	04:45:00	2.624	0
4091	2017-12-29	04:50:00	2.624	0
4092	2017-12-29	04:55:00	2.73	0
4093	2017-12-29	05:00:00	2.73	0
4094	2017-12-29	05:05:00	2.624	0
4095	2017-12-29	05:10:00	2.517	0
4096	2017-12-29	05:15:00	2.41	0
4097	2017-12-29	05:20:00	2.303	0
4098	2017-12-29	05:25:00	2.195	0
4099	2017-12-29	05:30:00	2.195	0
4100	2017-12-29	05:35:00	1.98	0
4101	2017-12-29	05:40:00	1.98	0
4102	2017-12-29	05:45:00	1.872	0
4103	2017-12-29	05:50:00	1.872	0
4104	2017-12-29	05:55:00	1.872	0
4105	2017-12-29	06:00:00	1.872	0
4106	2017-12-29	06:05:00	1.98	0
4107	2017-12-29	06:10:00	1.98	0
4108	2017-12-29	06:15:00	1.872	0
4109	2017-12-29	06:20:00	1.764	0
4110	2017-12-29	06:25:00	1.656	0
4111	2017-12-29	06:30:00	1.656	0
4112	2017-12-29	06:35:00	1.656	0
