"Plot Title: 10350071"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350075, SEN S/N: 10350075)","Intensity, Lux (LGR S/N: 10350075, SEN S/N: 10350075)","Bad Battery (LGR S/N: 10350075)","End Of File (LGR S/N: 10350075)"
1615,10/12/2020 23:00:00,-0.213,0.0,,
1616,10/12/2020 23:10:00,-0.213,0.0,,
1617,10/12/2020 23:20:00,-0.325,0.0,,
1618,10/12/2020 23:30:00,-0.437,0.0,,
1619,10/12/2020 23:40:00,-0.437,0.0,,
1620,10/12/2020 23:50:00,-0.549,0.0,,
1621,11/12/2020 00:00:00,-0.549,0.0,,
1622,11/12/2020 00:10:00,-0.437,0.0,,
1623,11/12/2020 00:20:00,-0.437,0.0,,
1624,11/12/2020 00:30:00,-0.437,0.0,,
1625,11/12/2020 00:40:00,-0.549,0.0,,
1626,11/12/2020 00:50:00,-0.437,0.0,,
1627,11/12/2020 01:00:00,-0.662,0.0,,
1628,11/12/2020 01:10:00,-0.774,0.0,,
1629,11/12/2020 01:20:00,-0.887,0.0,,
1630,11/12/2020 01:30:00,-0.887,0.0,,
1631,11/12/2020 01:40:00,-0.774,0.0,,
1632,11/12/2020 01:50:00,-0.774,0.0,,
1633,11/12/2020 02:00:00,-0.662,0.0,,
1634,11/12/2020 02:10:00,-0.662,0.0,,
1635,11/12/2020 02:20:00,-0.549,0.0,,
1636,11/12/2020 02:30:00,-0.437,0.0,,
1637,11/12/2020 02:40:00,-0.549,0.0,,
1638,11/12/2020 02:50:00,-0.549,0.0,,
1639,11/12/2020 03:00:00,-0.437,0.0,,
1640,11/12/2020 03:10:00,-0.213,0.0,,
1641,11/12/2020 03:20:00,-0.437,0.0,,
1642,11/12/2020 03:30:00,-0.662,0.0,,
1643,11/12/2020 03:40:00,-0.549,0.0,,
1644,11/12/2020 03:50:00,-0.213,0.0,,
1645,11/12/2020 04:00:00,-0.437,0.0,,
1646,11/12/2020 04:10:00,-0.549,0.0,,
1647,11/12/2020 04:20:00,-0.437,0.0,,
1648,11/12/2020 04:30:00,-0.437,0.0,,
1649,11/12/2020 04:40:00,-0.437,0.0,,
1650,11/12/2020 04:50:00,-0.102,0.0,,
1651,11/12/2020 05:00:00,0.121,0.0,,
1652,11/12/2020 05:10:00,0.232,0.0,,
1653,11/12/2020 05:20:00,0.343,0.0,,
1654,11/12/2020 05:30:00,0.343,0.0,,
1655,11/12/2020 05:40:00,0.343,0.0,,
1656,11/12/2020 05:50:00,0.563,0.0,,
1657,11/12/2020 06:00:00,0.893,0.0,,
1658,11/12/2020 06:10:00,0.784,0.0,,
1659,11/12/2020 06:20:00,0.893,0.0,,
1660,11/12/2020 06:30:00,1.003,0.0,,
1661,11/12/2020 06:40:00,0.893,0.0,,
1662,11/12/2020 06:50:00,1.112,0.0,,
1663,11/12/2020 07:00:00,1.221,0.0,,
1664,11/12/2020 07:10:00,1.221,0.0,,
1665,11/12/2020 07:20:00,1.221,0.0,,
1666,11/12/2020 07:30:00,1.221,0.0,,
1667,11/12/2020 07:40:00,1.221,0.0,,
1668,11/12/2020 07:50:00,1.439,10.8,,
1669,11/12/2020 08:00:00,1.548,86.1,,
1670,11/12/2020 08:10:00,1.548,236.8,,
1671,11/12/2020 08:20:00,1.656,452.1,,
1672,11/12/2020 08:30:00,1.764,635.1,,
1673,11/12/2020 08:40:00,1.656,1119.5,,
1674,11/12/2020 08:50:00,1.872,1808.3,,
1675,11/12/2020 09:00:00,2.195,1980.6,,
1676,11/12/2020 09:10:00,2.624,2411.1,,
1677,11/12/2020 09:20:00,2.943,2238.9,,
1678,11/12/2020 09:30:00,2.837,2755.6,,
1679,11/12/2020 09:40:00,2.730,2927.8,,
1680,11/12/2020 09:50:00,1.872,2927.8,,
1681,11/12/2020 10:00:00,1.656,3100.0,,
1682,11/12/2020 10:10:00,1.656,2927.8,,
1683,11/12/2020 10:20:00,1.548,2927.8,,
1684,11/12/2020 10:30:00,1.656,3616.7,,
1685,11/12/2020 10:40:00,2.088,6200.0,,
1686,11/12/2020 10:50:00,2.730,9300.1,,
1687,11/12/2020 11:00:00,3.788,13089.0,,
1688,11/12/2020 11:10:00,4.623,4477.8,,
1689,11/12/2020 11:20:00,5.244,14466.8,,
1690,11/12/2020 11:30:00,6.064,16533.4,,
1691,11/12/2020 11:40:00,5.962,8611.2,,
1692,11/12/2020 11:50:00,5.962,5166.7,,
1693,11/12/2020 12:00:00,6.166,5338.9,,
1694,11/12/2020 12:10:00,5.860,5511.1,,
1695,11/12/2020 12:20:00,5.037,4650.0,,
1696,11/12/2020 12:30:00,4.623,5338.9,,
1697,11/12/2020 12:40:00,4.415,4822.3,,
1698,11/12/2020 12:50:00,3.998,2927.8,,
1699,11/12/2020 13:00:00,3.788,3272.2,,
1700,11/12/2020 13:10:00,3.683,4305.6,,
1701,11/12/2020 13:20:00,3.367,2669.5,,
1702,11/12/2020 13:30:00,3.049,2755.6,,
1703,11/12/2020 13:40:00,3.367,3272.2,,
1704,11/12/2020 13:50:00,3.683,3272.2,,
1705,11/12/2020 14:00:00,3.998,2497.2,,
1706,11/12/2020 14:10:00,4.311,2152.8,,
1707,11/12/2020 14:20:00,4.727,2066.7,,
1708,11/12/2020 14:30:00,5.141,2411.1,,
1709,11/12/2020 14:40:00,5.347,1550.0,,
1710,11/12/2020 14:50:00,5.757,1980.6,,
1711,11/12/2020 15:00:00,6.166,1722.2,,
1712,11/12/2020 15:10:00,6.268,914.9,,
1713,11/12/2020 15:20:00,6.775,592.0,,
1714,11/12/2020 15:30:00,7.079,462.9,,
1715,11/12/2020 15:40:00,7.179,344.4,,
1716,11/12/2020 15:50:00,7.179,312.2,,
1717,11/12/2020 16:00:00,7.381,398.3,,
1718,11/12/2020 16:10:00,7.682,387.5,,
1719,11/12/2020 16:20:00,7.882,559.7,,
1720,11/12/2020 16:30:00,7.983,161.5,,
1721,11/12/2020 16:40:00,7.983,32.3,,
1722,11/12/2020 16:50:00,7.983,10.8,,
1723,11/12/2020 17:00:00,8.082,0.0,,
1724,11/12/2020 17:10:00,8.282,0.0,,
1725,11/12/2020 17:20:00,8.282,0.0,,
1726,11/12/2020 17:30:00,8.382,0.0,,
1727,11/12/2020 17:40:00,8.282,0.0,,
1728,11/12/2020 17:50:00,8.282,0.0,,
1729,11/12/2020 18:00:00,8.082,0.0,,
1730,11/12/2020 18:10:00,7.582,0.0,,
1731,11/12/2020 18:20:00,7.381,0.0,,
1732,11/12/2020 18:30:00,7.179,0.0,,
1733,11/12/2020 18:40:00,7.079,0.0,,
1734,11/12/2020 18:50:00,7.079,0.0,,
1735,11/12/2020 19:00:00,6.978,0.0,,
1736,11/12/2020 19:10:00,6.978,0.0,,
1737,11/12/2020 19:20:00,6.775,0.0,,
1738,11/12/2020 19:30:00,6.775,0.0,,
1739,11/12/2020 19:40:00,6.877,0.0,,
1740,11/12/2020 19:50:00,6.978,0.0,,
1741,11/12/2020 20:00:00,6.877,0.0,,
1742,11/12/2020 20:10:00,6.775,0.0,,
1743,11/12/2020 20:20:00,6.775,0.0,,
1744,11/12/2020 20:30:00,6.775,0.0,,
1745,11/12/2020 20:40:00,6.674,0.0,,
1746,11/12/2020 20:50:00,6.775,0.0,,
1747,11/12/2020 21:00:00,6.674,0.0,,
1748,11/12/2020 21:10:00,6.775,0.0,,
1749,11/12/2020 21:20:00,6.775,0.0,,
1750,11/12/2020 21:30:00,6.978,0.0,,
1751,11/12/2020 21:40:00,7.079,0.0,,
1752,11/12/2020 21:50:00,7.280,0.0,,
1753,11/12/2020 22:00:00,7.381,0.0,,
1754,11/12/2020 22:10:00,7.079,0.0,,
1755,11/12/2020 22:20:00,6.978,0.0,,
1756,11/12/2020 22:30:00,7.179,0.0,,
1757,11/12/2020 22:40:00,7.179,0.0,,
1758,11/12/2020 22:50:00,7.179,0.0,,
1759,11/12/2020 23:00:00,7.179,0.0,,
1760,11/12/2020 23:10:00,7.079,0.0,,
1761,11/12/2020 23:20:00,7.179,0.0,,
1762,11/12/2020 23:30:00,7.179,0.0,,
1763,11/12/2020 23:40:00,7.179,0.0,,
1764,11/12/2020 23:50:00,7.179,0.0,,
1765,12/12/2020 00:00:00,7.179,0.0,,
1766,12/12/2020 00:10:00,7.079,0.0,,
1767,12/12/2020 00:20:00,7.280,0.0,,
1768,12/12/2020 00:30:00,7.079,0.0,,
1769,12/12/2020 00:40:00,7.179,0.0,,
1770,12/12/2020 00:50:00,7.481,0.0,,
1771,12/12/2020 01:00:00,8.082,0.0,,
1772,12/12/2020 01:10:00,7.782,0.0,,
1773,12/12/2020 01:20:00,8.082,0.0,,
1774,12/12/2020 01:30:00,7.582,0.0,,
1775,12/12/2020 01:40:00,7.682,0.0,,
1776,12/12/2020 01:50:00,8.182,0.0,,
1777,12/12/2020 02:00:00,8.382,0.0,,
1778,12/12/2020 02:10:00,8.182,0.0,,
1779,12/12/2020 02:20:00,8.182,0.0,,
1780,12/12/2020 02:30:00,8.282,0.0,,
1781,12/12/2020 02:40:00,8.282,0.0,,
1782,12/12/2020 02:50:00,8.282,0.0,,
1783,12/12/2020 03:00:00,8.182,0.0,,
1784,12/12/2020 03:10:00,8.082,0.0,,
1785,12/12/2020 03:20:00,7.782,0.0,,
1786,12/12/2020 03:30:00,7.481,0.0,,
1787,12/12/2020 03:40:00,7.280,0.0,,
1788,12/12/2020 03:50:00,7.179,0.0,,
1789,12/12/2020 04:00:00,6.978,0.0,,
1790,12/12/2020 04:10:00,6.775,0.0,,
1791,12/12/2020 04:20:00,6.471,0.0,,
1792,12/12/2020 04:30:00,6.370,0.0,,
1793,12/12/2020 04:40:00,6.370,0.0,,
1794,12/12/2020 04:50:00,6.268,0.0,,
1795,12/12/2020 05:00:00,6.064,0.0,,
1796,12/12/2020 05:10:00,6.064,0.0,,
1797,12/12/2020 05:20:00,6.064,0.0,,
1798,12/12/2020 05:30:00,6.064,0.0,,
1799,12/12/2020 05:40:00,6.064,0.0,,
1800,12/12/2020 05:50:00,6.166,0.0,,
1801,12/12/2020 06:00:00,6.370,0.0,,
1802,12/12/2020 06:10:00,6.370,0.0,,
1803,12/12/2020 06:20:00,6.471,0.0,,
1804,12/12/2020 06:30:00,6.471,0.0,,
1805,12/12/2020 06:40:00,6.573,0.0,,
1806,12/12/2020 06:50:00,6.674,0.0,,
1807,12/12/2020 07:00:00,6.775,0.0,,
1808,12/12/2020 07:10:00,6.775,0.0,,
1809,12/12/2020 07:20:00,6.775,0.0,,
1810,12/12/2020 07:30:00,6.877,0.0,,
1811,12/12/2020 07:40:00,6.877,0.0,,
1812,12/12/2020 07:50:00,6.877,0.0,,
1813,12/12/2020 08:00:00,6.877,10.8,,
1814,12/12/2020 08:10:00,6.978,43.1,,
1815,12/12/2020 08:20:00,7.079,107.6,,
1816,12/12/2020 08:30:00,7.079,204.5,,
1817,12/12/2020 08:40:00,7.079,226.0,,
1818,12/12/2020 08:50:00,7.079,559.7,,
1819,12/12/2020 09:00:00,7.179,850.4,,
1820,12/12/2020 09:10:00,7.381,1162.5,,
1821,12/12/2020 09:20:00,7.481,1550.0,,
1822,12/12/2020 09:30:00,7.682,2583.4,,
1823,12/12/2020 09:40:00,7.882,3272.2,,
1824,12/12/2020 09:50:00,7.983,3788.9,,
1825,12/12/2020 10:00:00,8.182,3272.2,,
1826,12/12/2020 10:10:00,7.983,2669.5,,
1827,12/12/2020 10:20:00,7.983,3100.0,,
1828,12/12/2020 10:30:00,8.082,3272.2,,
1829,12/12/2020 10:40:00,8.182,3616.7,,
1830,12/12/2020 10:50:00,8.282,4822.3,,
1831,12/12/2020 11:00:00,8.481,5338.9,,
1832,12/12/2020 11:10:00,8.581,4994.5,,
1833,12/12/2020 11:20:00,8.680,5166.7,,
1834,12/12/2020 11:30:00,8.680,4822.3,,
1835,12/12/2020 11:40:00,8.879,5166.7,,
1836,12/12/2020 11:50:00,9.077,8266.7,,
1837,12/12/2020 12:00:00,9.373,10333.4,,
1838,12/12/2020 12:10:00,9.669,6544.5,,
1839,12/12/2020 12:20:00,9.669,11022.3,,
1840,12/12/2020 12:30:00,10.063,14466.8,,
1841,12/12/2020 12:40:00,10.553,17911.2,,
1842,12/12/2020 12:50:00,10.846,20666.8,,
1843,12/12/2020 13:00:00,10.944,6544.5,,
1844,12/12/2020 13:10:00,9.965,5338.9,,
1845,12/12/2020 13:20:00,9.866,4822.3,,
1846,12/12/2020 13:30:00,9.669,4650.0,,
1847,12/12/2020 13:40:00,9.373,4477.8,,
1848,12/12/2020 13:50:00,9.373,4133.4,,
1849,12/12/2020 14:00:00,9.373,3444.5,,
1850,12/12/2020 14:10:00,9.176,2927.8,,
1851,12/12/2020 14:20:00,9.176,3272.2,,
1852,12/12/2020 14:30:00,9.176,2927.8,,
1853,12/12/2020 14:40:00,9.275,6200.0,,
1854,12/12/2020 14:50:00,9.965,4133.4,,
1855,12/12/2020 15:00:00,9.866,3616.7,,
1856,12/12/2020 15:10:00,9.373,1894.5,,
1857,12/12/2020 15:20:00,9.275,1463.9,,
1858,12/12/2020 15:30:00,9.176,958.0,,
1859,12/12/2020 15:40:00,9.077,549.0,,
1860,12/12/2020 15:50:00,8.978,570.5,,
1861,12/12/2020 16:00:00,8.779,409.0,,
1862,12/12/2020 16:10:00,8.680,193.8,,
1863,12/12/2020 16:20:00,8.581,53.8,,
1864,12/12/2020 16:30:00,8.282,32.3,,
1865,12/12/2020 16:40:00,8.082,21.5,,
1866,12/12/2020 16:50:00,7.983,0.0,,
1867,12/12/2020 17:00:00,8.082,0.0,,
1868,12/12/2020 17:10:00,8.082,0.0,,
1869,12/12/2020 17:20:00,7.983,0.0,,
1870,12/12/2020 17:30:00,7.882,0.0,,
1871,12/12/2020 17:40:00,7.782,0.0,,
1872,12/12/2020 17:50:00,7.782,0.0,,
1873,12/12/2020 18:00:00,7.782,0.0,,
1874,12/12/2020 18:10:00,7.782,0.0,,
1875,12/12/2020 18:20:00,7.782,0.0,,
1876,12/12/2020 18:30:00,7.682,0.0,,
1877,12/12/2020 18:40:00,7.682,0.0,,
1878,12/12/2020 18:50:00,7.782,0.0,,
1879,12/12/2020 19:00:00,7.782,0.0,,
1880,12/12/2020 19:10:00,7.782,0.0,,
1881,12/12/2020 19:20:00,7.782,0.0,,
1882,12/12/2020 19:30:00,7.782,0.0,,
1883,12/12/2020 19:40:00,7.882,0.0,,
1884,12/12/2020 19:50:00,7.882,0.0,,
1885,12/12/2020 20:00:00,7.882,0.0,,
1886,12/12/2020 20:10:00,7.882,0.0,,
1887,12/12/2020 20:20:00,7.882,0.0,,
1888,12/12/2020 20:30:00,7.882,0.0,,
1889,12/12/2020 20:40:00,7.882,0.0,,
1890,12/12/2020 20:50:00,7.882,0.0,,
1891,12/12/2020 21:00:00,7.882,0.0,,
1892,12/12/2020 21:10:00,7.882,0.0,,
1893,12/12/2020 21:20:00,7.983,0.0,,
1894,12/12/2020 21:30:00,7.983,0.0,,
1895,12/12/2020 21:40:00,7.983,0.0,,
1896,12/12/2020 21:50:00,7.882,0.0,,
1897,12/12/2020 22:00:00,7.882,0.0,,
1898,12/12/2020 22:10:00,7.882,0.0,,
1899,12/12/2020 22:20:00,7.882,0.0,,
1900,12/12/2020 22:30:00,7.882,0.0,,
1901,12/12/2020 22:40:00,7.882,0.0,,
1902,12/12/2020 22:50:00,7.882,0.0,,
1903,12/12/2020 23:00:00,7.882,0.0,,
1904,12/12/2020 23:10:00,7.782,0.0,,
1905,12/12/2020 23:20:00,7.782,0.0,,
1906,12/12/2020 23:30:00,7.682,0.0,,
1907,12/12/2020 23:40:00,7.782,0.0,,
1908,12/12/2020 23:50:00,7.882,0.0,,
1909,13/12/2020 00:00:00,7.882,0.0,,
1910,13/12/2020 00:10:00,7.782,0.0,,
1911,13/12/2020 00:20:00,7.782,0.0,,
1912,13/12/2020 00:30:00,7.682,0.0,,
1913,13/12/2020 00:40:00,7.682,0.0,,
1914,13/12/2020 00:50:00,7.582,0.0,,
1915,13/12/2020 01:00:00,7.582,0.0,,
1916,13/12/2020 01:10:00,7.582,0.0,,
1917,13/12/2020 01:20:00,7.582,0.0,,
1918,13/12/2020 01:30:00,7.682,0.0,,
1919,13/12/2020 01:40:00,7.682,0.0,,
1920,13/12/2020 01:50:00,7.682,0.0,,
1921,13/12/2020 02:00:00,7.682,0.0,,
1922,13/12/2020 02:10:00,7.682,0.0,,
1923,13/12/2020 02:20:00,7.582,0.0,,
1924,13/12/2020 02:30:00,7.582,0.0,,
1925,13/12/2020 02:40:00,7.582,0.0,,
1926,13/12/2020 02:50:00,7.582,0.0,,
1927,13/12/2020 03:00:00,7.582,0.0,,
1928,13/12/2020 03:10:00,7.481,0.0,,
1929,13/12/2020 03:20:00,7.582,0.0,,
1930,13/12/2020 03:30:00,7.582,0.0,,
1931,13/12/2020 03:40:00,7.481,0.0,,
1932,13/12/2020 03:50:00,7.481,0.0,,
1933,13/12/2020 04:00:00,7.381,0.0,,
1934,13/12/2020 04:10:00,7.381,0.0,,
1935,13/12/2020 04:20:00,7.381,0.0,,
1936,13/12/2020 04:30:00,7.381,0.0,,
1937,13/12/2020 04:40:00,7.381,0.0,,
1938,13/12/2020 04:50:00,7.481,0.0,,
1939,13/12/2020 05:00:00,7.381,0.0,,
1940,13/12/2020 05:10:00,7.381,0.0,,
1941,13/12/2020 05:20:00,7.481,0.0,,
1942,13/12/2020 05:30:00,7.481,0.0,,
1943,13/12/2020 05:40:00,7.481,0.0,,
1944,13/12/2020 05:50:00,7.481,0.0,,
1945,13/12/2020 06:00:00,7.481,0.0,,
1946,13/12/2020 06:10:00,7.481,0.0,,
1947,13/12/2020 06:20:00,7.381,0.0,,
1948,13/12/2020 06:30:00,7.280,0.0,,
1949,13/12/2020 06:40:00,7.179,0.0,,
1950,13/12/2020 06:50:00,7.280,0.0,,
1951,13/12/2020 07:00:00,7.179,0.0,,
1952,13/12/2020 07:10:00,7.179,0.0,,
1953,13/12/2020 07:20:00,7.079,0.0,,
1954,13/12/2020 07:30:00,7.079,0.0,,
1955,13/12/2020 07:40:00,6.877,0.0,,
1956,13/12/2020 07:50:00,6.877,0.0,,
1957,13/12/2020 08:00:00,6.775,10.8,,
1958,13/12/2020 08:10:00,6.775,32.3,,
1959,13/12/2020 08:20:00,6.674,64.6,,
1960,13/12/2020 08:30:00,6.674,161.5,,
1961,13/12/2020 08:40:00,6.573,204.5,,
1962,13/12/2020 08:50:00,6.471,290.6,,
1963,13/12/2020 09:00:00,6.471,398.3,,
1964,13/12/2020 09:10:00,6.573,376.7,,
1965,13/12/2020 09:20:00,6.573,656.6,,
1966,13/12/2020 09:30:00,6.573,742.7,,
1967,13/12/2020 09:40:00,6.674,624.3,,
1968,13/12/2020 09:50:00,6.674,656.6,,
1969,13/12/2020 10:00:00,6.573,990.3,,
1970,13/12/2020 10:10:00,6.573,990.3,,
1971,13/12/2020 10:20:00,6.573,1173.3,,
1972,13/12/2020 10:30:00,6.471,1808.3,,
1973,13/12/2020 10:40:00,6.573,2152.8,,
1974,13/12/2020 10:50:00,6.471,1808.3,,
1975,13/12/2020 11:00:00,6.471,1808.3,,
1976,13/12/2020 11:10:00,6.573,2238.9,,
1977,13/12/2020 11:20:00,6.573,2669.5,,
1978,13/12/2020 11:30:00,6.674,3444.5,,
1979,13/12/2020 11:40:00,6.775,4133.4,,
1980,13/12/2020 11:50:00,7.079,8266.7,,
1981,13/12/2020 12:00:00,7.381,6200.0,,
1982,13/12/2020 12:10:00,7.782,6200.0,,
1983,13/12/2020 12:20:00,8.680,16533.4,,
1984,13/12/2020 12:30:00,9.373,16533.4,,
1985,13/12/2020 12:40:00,9.275,15844.5,,
1986,13/12/2020 12:50:00,9.275,13777.9,,
1987,13/12/2020 13:00:00,9.275,12400.1,,
1988,13/12/2020 13:10:00,9.077,13089.0,,
1989,13/12/2020 13:20:00,8.978,9644.5,,
1990,13/12/2020 13:30:00,9.176,12400.1,,
1991,13/12/2020 13:40:00,8.879,8611.2,,
1992,13/12/2020 13:50:00,9.077,12400.1,,
1993,13/12/2020 14:00:00,9.275,10677.8,,
1994,13/12/2020 14:10:00,9.077,9644.5,,
1995,13/12/2020 14:20:00,8.680,5511.1,,
1996,13/12/2020 14:30:00,8.680,6544.5,,
1997,13/12/2020 14:40:00,8.481,3100.0,,
1998,13/12/2020 14:50:00,8.182,2066.7,,
1999,13/12/2020 15:00:00,7.983,2411.1,,
2000,13/12/2020 15:10:00,7.983,2669.5,,
2001,13/12/2020 15:20:00,7.983,2411.1,,
2002,13/12/2020 15:30:00,7.882,2152.8,,
2003,13/12/2020 15:40:00,7.582,1722.2,,
2004,13/12/2020 15:50:00,7.582,1227.1,,
2005,13/12/2020 16:00:00,7.481,785.8,,
2006,13/12/2020 16:10:00,7.280,398.3,,
2007,13/12/2020 16:20:00,7.079,258.3,,
2008,13/12/2020 16:30:00,6.978,96.9,,
2009,13/12/2020 16:40:00,6.877,32.3,,
2010,13/12/2020 16:50:00,6.674,10.8,,
2011,13/12/2020 17:00:00,6.573,0.0,,
2012,13/12/2020 17:10:00,6.370,0.0,,
2013,13/12/2020 17:20:00,6.166,0.0,,
2014,13/12/2020 17:30:00,6.064,0.0,,
2015,13/12/2020 17:40:00,5.962,0.0,,
2016,13/12/2020 17:50:00,5.860,0.0,,
2017,13/12/2020 18:00:00,5.655,0.0,,
2018,13/12/2020 18:10:00,5.552,0.0,,
2019,13/12/2020 18:20:00,5.552,0.0,,
2020,13/12/2020 18:30:00,5.655,0.0,,
2021,13/12/2020 18:40:00,5.552,0.0,,
2022,13/12/2020 18:50:00,5.450,0.0,,
2023,13/12/2020 19:00:00,5.450,0.0,,
2024,13/12/2020 19:10:00,5.450,0.0,,
2025,13/12/2020 19:20:00,5.347,0.0,,
2026,13/12/2020 19:30:00,5.347,0.0,,
2027,13/12/2020 19:40:00,5.244,0.0,,
2028,13/12/2020 19:50:00,5.141,0.0,,
2029,13/12/2020 20:00:00,5.141,0.0,Logged,
2030,13/12/2020 20:10:00,5.141,0.0,,
2031,13/12/2020 20:20:00,5.244,0.0,,
2032,13/12/2020 20:30:00,5.244,0.0,,
2033,13/12/2020 20:40:00,5.347,0.0,,
2034,13/12/2020 20:50:00,5.347,0.0,,
2035,13/12/2020 21:00:00,5.244,0.0,,
2036,13/12/2020 21:10:00,5.141,0.0,,
2037,13/12/2020 21:20:00,5.244,0.0,,
2038,13/12/2020 21:30:00,5.141,0.0,,
2039,13/12/2020 21:40:00,5.141,0.0,,
2040,13/12/2020 21:50:00,5.141,0.0,,
2041,13/12/2020 22:00:00,5.037,0.0,,
2042,13/12/2020 22:10:00,5.141,0.0,,
2043,13/12/2020 22:20:00,5.141,0.0,,
2044,13/12/2020 22:30:00,5.244,0.0,,
2045,13/12/2020 22:40:00,5.347,0.0,,
2046,13/12/2020 22:50:00,5.347,0.0,,
2047,13/12/2020 23:00:00,5.347,0.0,,
2048,13/12/2020 23:10:00,5.347,0.0,,
2049,13/12/2020 23:20:00,5.141,0.0,,
2050,13/12/2020 23:30:00,5.141,0.0,,
2051,13/12/2020 23:40:00,5.037,0.0,,
2052,13/12/2020 23:50:00,4.934,0.0,,
2053,14/12/2020 00:00:00,4.934,0.0,,
2054,14/12/2020 00:10:00,4.831,0.0,,
2055,14/12/2020 00:20:00,4.727,0.0,,
2056,14/12/2020 00:30:00,4.831,0.0,,
2057,14/12/2020 00:40:00,4.623,0.0,,
2058,14/12/2020 00:50:00,4.519,0.0,,
2059,14/12/2020 01:00:00,4.311,0.0,,
2060,14/12/2020 01:10:00,4.102,0.0,,
2061,14/12/2020 01:20:00,4.102,0.0,,
2062,14/12/2020 01:30:00,4.102,0.0,,
2063,14/12/2020 01:40:00,3.998,0.0,,
2064,14/12/2020 01:50:00,4.102,0.0,,
2065,14/12/2020 02:00:00,4.207,0.0,,
2066,14/12/2020 02:10:00,3.998,0.0,,
2067,14/12/2020 02:20:00,3.788,0.0,,
2068,14/12/2020 02:30:00,3.788,0.0,,
2069,14/12/2020 02:40:00,3.578,0.0,,
2070,14/12/2020 02:50:00,3.683,0.0,,
2071,14/12/2020 03:00:00,3.683,0.0,,
2072,14/12/2020 03:10:00,3.893,0.0,,
2073,14/12/2020 03:20:00,3.998,0.0,,
2074,14/12/2020 03:30:00,3.893,0.0,,
2075,14/12/2020 03:40:00,3.788,0.0,,
2076,14/12/2020 03:50:00,3.683,0.0,,
2077,14/12/2020 04:00:00,3.472,0.0,,
2078,14/12/2020 04:10:00,3.367,0.0,,
2079,14/12/2020 04:20:00,3.155,0.0,,
2080,14/12/2020 04:30:00,3.049,0.0,,
2081,14/12/2020 04:40:00,3.049,0.0,,
2082,14/12/2020 04:50:00,3.049,0.0,,
2083,14/12/2020 05:00:00,2.943,0.0,,
2084,14/12/2020 05:10:00,2.943,0.0,,
2085,14/12/2020 05:20:00,2.943,0.0,,
2086,14/12/2020 05:30:00,2.943,0.0,,
2087,14/12/2020 05:40:00,2.730,0.0,,
2088,14/12/2020 05:50:00,2.837,0.0,,
2089,14/12/2020 06:00:00,2.943,0.0,,
2090,14/12/2020 06:10:00,2.943,0.0,,
2091,14/12/2020 06:20:00,2.837,0.0,,
2092,14/12/2020 06:30:00,2.730,0.0,,
2093,14/12/2020 06:40:00,2.730,0.0,,
2094,14/12/2020 06:50:00,2.730,0.0,,
2095,14/12/2020 07:00:00,2.730,0.0,,
2096,14/12/2020 07:10:00,2.730,0.0,,
2097,14/12/2020 07:20:00,2.837,0.0,,
2098,14/12/2020 07:30:00,2.943,0.0,,
2099,14/12/2020 07:40:00,2.943,0.0,,
2100,14/12/2020 07:50:00,3.049,10.8,,
2101,14/12/2020 08:00:00,3.155,118.4,,
2102,14/12/2020 08:10:00,3.155,193.8,,
2103,14/12/2020 08:20:00,3.155,269.1,,
2104,14/12/2020 08:30:00,3.049,355.2,,
2105,14/12/2020 08:40:00,3.155,419.8,,
2106,14/12/2020 08:50:00,3.155,484.4,,
2107,14/12/2020 09:00:00,3.261,559.7,,
2108,14/12/2020 09:10:00,3.472,667.4,,
2109,14/12/2020 09:20:00,4.102,4994.5,,
2110,14/12/2020 09:30:00,4.623,3788.9,,
2111,14/12/2020 09:40:00,4.934,6200.0,,
2112,14/12/2020 09:50:00,5.347,6200.0,,
2113,14/12/2020 10:00:00,5.552,5166.7,,
2114,14/12/2020 10:10:00,5.962,7233.4,,
2115,14/12/2020 10:20:00,6.370,8266.7,,
2116,14/12/2020 10:30:00,6.775,10333.4,,
2117,14/12/2020 10:40:00,7.280,8611.2,,
2118,14/12/2020 10:50:00,7.481,7577.8,,
2119,14/12/2020 11:00:00,8.082,10333.4,,
2120,14/12/2020 11:10:00,8.481,10677.8,,
2121,14/12/2020 11:20:00,8.978,12400.1,,
2122,14/12/2020 11:30:00,9.472,12400.1,,
2123,14/12/2020 11:40:00,9.866,13089.0,,
2124,14/12/2020 11:50:00,10.161,12400.1,,
2125,14/12/2020 12:00:00,10.455,8611.2,,
2126,14/12/2020 12:10:00,9.965,4477.8,,
2127,14/12/2020 12:20:00,10.259,15844.5,,
2128,14/12/2020 12:30:00,11.139,10677.8,,
2129,14/12/2020 12:40:00,10.553,3788.9,,
2130,14/12/2020 12:50:00,10.455,4133.4,,
2131,14/12/2020 13:00:00,10.259,4133.4,,
2132,14/12/2020 13:10:00,9.866,6200.0,,
2133,14/12/2020 13:20:00,10.259,13777.9,,
2134,14/12/2020 13:30:00,10.651,11022.3,,
2135,14/12/2020 13:40:00,11.139,9300.1,,
2136,14/12/2020 13:50:00,10.944,3961.1,,
2137,14/12/2020 14:00:00,11.528,7577.8,,
2138,14/12/2020 14:10:00,11.431,4822.3,,
2139,14/12/2020 14:20:00,11.139,4477.8,,
2140,14/12/2020 14:30:00,11.041,3444.5,,
