Logger_id,Location_id,time,PM10,PM25
5002-1DAE,0,2019-01-18 10:58:37+00,18.3,8.2
5002-1DAE,0,2019-01-18 10:58:39+00,18.2,8.1
5002-1DAE,0,2019-01-18 10:58:41+00,18.5,8.2
5002-1DAE,0,2019-01-18 10:58:43+00,18.6,8.1
5002-1DAE,0,2019-01-18 10:58:45+00,18.4,8.1
5002-1DAE,0,2019-01-18 10:58:47+00,18.6,8
5002-1DAE,0,2019-01-18 10:58:49+00,18.6,8
5002-1DAE,0,2019-01-18 10:58:51+00,18.1,8
5002-1DAE,0,2019-01-18 10:58:53+00,18,8
5002-1DAE,0,2019-01-18 10:58:55+00,17.9,7.9
5002-1DAE,0,2019-01-18 10:58:57+00,18.1,7.8
5002-1DAE,0,2019-01-18 10:58:59+00,18.1,7.9
5002-1DAE,0,2019-01-18 10:59:01+00,17.8,7.8
5002-1DAE,0,2019-01-18 10:59:03+00,17.9,7.9
5002-1DAE,0,2019-01-18 10:59:05+00,18.5,7.9
5002-1DAE,0,2019-01-18 10:59:07+00,18.7,8
5002-1DAE,0,2019-01-18 10:59:09+00,18.7,7.9
5002-1DAE,0,2019-01-18 10:59:11+00,18.7,8
5002-1DAE,0,2019-01-18 10:59:13+00,19.3,8.1
5002-1DAE,0,2019-01-18 10:59:15+00,19,8
5002-1DAE,0,2019-01-18 10:59:17+00,19.2,8.1
5002-1DAE,0,2019-01-18 10:59:19+00,19.5,8
5002-1DAE,0,2019-01-18 10:59:21+00,19.9,8
5002-1DAE,0,2019-01-18 10:59:23+00,20.4,8
5002-1DAE,0,2019-01-18 10:59:25+00,20.5,8
5002-1DAE,0,2019-01-18 10:59:27+00,21.6,8
5002-1DAE,0,2019-01-18 10:59:29+00,21.7,8.1
5002-1DAE,0,2019-01-18 10:59:31+00,22.2,8
5002-1DAE,0,2019-01-18 10:59:33+00,22.2,8.1
5002-1DAE,0,2019-01-18 10:59:35+00,22.6,8.2
5002-1DAE,0,2019-01-18 10:59:37+00,22.8,8.1
5002-1DAE,0,2019-01-18 10:59:39+00,22.9,8.2
5002-1DAE,0,2019-01-18 10:59:41+00,23.5,8.3
5002-1DAE,0,2019-01-18 10:59:43+00,24.2,8.5
5002-1DAE,0,2019-01-18 10:59:45+00,24.3,8.5
5002-1DAE,0,2019-01-18 10:59:47+00,24.6,8.5
5002-1DAE,0,2019-01-18 10:59:49+00,25.4,8.7
5002-1DAE,0,2019-01-18 10:59:51+00,25.5,8.7
5002-1DAE,0,2019-01-18 10:59:53+00,26.2,8.9
5002-1DAE,0,2019-01-18 10:59:55+00,26.7,8.8
5002-1DAE,0,2019-01-18 10:59:57+00,26.9,8.9
5002-1DAE,0,2019-01-18 10:59:59+00,27.1,8.9
5002-1DAE,0,2019-01-18 11:00:01+00,27.6,8.9
5002-1DAE,0,2019-01-18 11:00:03+00,27.9,8.9
5002-1DAE,0,2019-01-18 11:00:05+00,27.4,9
5002-1DAE,0,2019-01-18 11:00:07+00,27.7,9
5002-1DAE,0,2019-01-18 11:00:09+00,27.8,9
5002-1DAE,0,2019-01-18 11:00:11+00,28.1,9.1
5002-1DAE,0,2019-01-18 11:00:13+00,27.7,8.9
5002-1DAE,0,2019-01-18 11:00:15+00,28.3,9
5002-1DAE,0,2019-01-18 11:00:17+00,28.3,9
5002-1DAE,0,2019-01-18 11:00:19+00,28.2,9.2
5002-1DAE,0,2019-01-18 11:00:21+00,27.8,9.1
5002-1DAE,0,2019-01-18 11:00:23+00,27.5,9.3
5002-1DAE,0,2019-01-18 11:00:25+00,27.2,9.2
5002-1DAE,0,2019-01-18 11:00:27+00,25.7,9.1
5002-1DAE,0,2019-01-18 11:00:29+00,25.7,9.2
5002-1DAE,0,2019-01-18 11:00:31+00,25.4,9.2
5002-1DAE,0,2019-01-18 11:00:33+00,25.4,9.2
5002-1DAE,0,2019-01-18 11:00:35+00,25.2,9.2
5002-1DAE,0,2019-01-18 11:00:37+00,24.8,9.1
5002-1DAE,0,2019-01-18 11:00:39+00,25.1,9.3
5002-1DAE,0,2019-01-18 11:00:41+00,25.1,9.3
5002-1DAE,0,2019-01-18 11:00:43+00,24.5,9.1
5002-1DAE,0,2019-01-18 11:00:45+00,24.7,9.1
5002-1DAE,0,2019-01-18 11:00:47+00,24.8,9.3
5002-1DAE,0,2019-01-18 11:00:49+00,24.1,9.3
5002-1DAE,0,2019-01-18 11:00:51+00,24,9.3
5002-1DAE,0,2019-01-18 11:00:53+00,23.3,9
5002-1DAE,0,2019-01-18 11:00:55+00,22.8,9
5002-1DAE,0,2019-01-18 11:00:57+00,22.9,9
5002-1DAE,0,2019-01-18 11:00:59+00,22.8,9
5002-1DAE,0,2019-01-18 11:01:01+00,22.3,9
5002-1DAE,0,2019-01-18 11:01:03+00,22.1,9
5002-1DAE,0,2019-01-18 11:01:05+00,22.9,8.9
5002-1DAE,0,2019-01-18 11:01:07+00,22.3,9
5002-1DAE,0,2019-01-18 11:01:09+00,22.4,9.1
5002-1DAE,0,2019-01-18 11:01:11+00,22.2,9.2
5002-1DAE,0,2019-01-18 11:01:13+00,22.1,9.3
5002-1DAE,0,2019-01-18 11:01:15+00,21.6,9.3
5002-1DAE,0,2019-01-18 11:01:17+00,21.5,9.2
5002-1DAE,0,2019-01-18 11:01:19+00,21.8,9.1
5002-1DAE,0,2019-01-18 11:01:21+00,22.3,9.3
5002-1DAE,0,2019-01-18 11:01:23+00,22.1,9.2
5002-1DAE,0,2019-01-18 11:01:25+00,22.2,9.3
5002-1DAE,0,2019-01-18 11:01:27+00,22.3,9.3
5002-1DAE,0,2019-01-18 11:01:30+00,22.6,9.3
5002-1DAE,0,2019-01-18 11:01:32+00,21.9,9.3
5002-1DAE,0,2019-01-18 11:01:34+00,22.2,9.5
5002-1DAE,0,2019-01-18 11:01:36+00,22.1,9.6
5002-1DAE,0,2019-01-18 11:01:38+00,22.1,9.6
5002-1DAE,0,2019-01-18 11:01:40+00,22.7,9.6
5002-1DAE,0,2019-01-18 11:01:42+00,22.2,9.6
5002-1DAE,0,2019-01-18 11:01:44+00,22.1,9.6
5002-1DAE,0,2019-01-18 11:01:46+00,21.8,9.6
5002-1DAE,0,2019-01-18 11:01:48+00,21.1,9.4
5002-1DAE,0,2019-01-18 11:01:50+00,21.1,9.4
5002-1DAE,0,2019-01-18 11:01:52+00,21.5,9.5
5002-1DAE,0,2019-01-18 11:01:54+00,21.6,9.5
5002-1DAE,0,2019-01-18 11:01:56+00,21.8,9.6
5002-1DAE,0,2019-01-18 11:01:58+00,21.2,9.6
5002-1DAE,0,2019-01-18 11:02:00+00,21.2,9.7
5002-1DAE,0,2019-01-18 11:02:02+00,21.3,9.7
5002-1DAE,0,2019-01-18 11:02:04+00,21.3,9.8
5002-1DAE,0,2019-01-18 11:02:06+00,20.5,9.8
5002-1DAE,0,2019-01-18 11:02:08+00,20.5,9.7
5002-1DAE,0,2019-01-18 11:02:10+00,20.3,9.7
5002-1DAE,0,2019-01-18 11:02:12+00,20.3,9.7
5002-1DAE,0,2019-01-18 11:02:14+00,20.3,9.8
5002-1DAE,0,2019-01-18 11:02:16+00,20.3,9.7
5002-1DAE,0,2019-01-18 11:02:18+00,20.4,9.7
5002-1DAE,0,2019-01-18 11:02:20+00,20.6,9.9
5002-1DAE,0,2019-01-18 11:02:22+00,20.2,9.9
5002-1DAE,0,2019-01-18 11:02:24+00,20.8,10
5002-1DAE,0,2019-01-18 11:02:26+00,20.9,10.1
5002-1DAE,0,2019-01-18 11:02:28+00,21.9,10.1
5002-1DAE,0,2019-01-18 11:02:30+00,21.4,10.1
5002-1DAE,0,2019-01-18 11:02:32+00,21,9.9
5002-1DAE,0,2019-01-18 11:02:34+00,20.9,9.9
5002-1DAE,0,2019-01-18 11:02:36+00,21,9.9
5002-1DAE,0,2019-01-18 11:02:38+00,21.4,10
5002-1DAE,0,2019-01-18 11:02:40+00,20.5,9.9
5002-1DAE,0,2019-01-18 11:02:42+00,20.3,9.9
5002-1DAE,0,2019-01-18 11:02:44+00,20.2,9.9
5002-1DAE,0,2019-01-18 11:02:46+00,20.5,9.9
5002-1DAE,0,2019-01-18 11:02:48+00,20.8,9.9
5002-1DAE,0,2019-01-18 11:02:50+00,20.8,9.9
5002-1DAE,0,2019-01-18 11:02:52+00,21.1,9.9
5002-1DAE,0,2019-01-18 11:02:54+00,21.2,9.9
5002-1DAE,0,2019-01-18 11:02:56+00,21.5,10
5002-1DAE,0,2019-01-18 11:02:58+00,21.5,9.9
5002-1DAE,0,2019-01-18 11:03:00+00,21.7,10
5002-1DAE,0,2019-01-18 11:03:02+00,21.7,10.1
5002-1DAE,0,2019-01-18 11:03:04+00,21.9,10.1
5002-1DAE,0,2019-01-18 11:03:06+00,21.9,10.1
5002-1DAE,0,2019-01-18 11:03:08+00,22,10.1
5002-1DAE,0,2019-01-18 11:03:10+00,22.3,10.2
5002-1DAE,0,2019-01-18 11:03:12+00,22.4,10.2
5002-1DAE,0,2019-01-18 11:03:14+00,23,10.1
5002-1DAE,0,2019-01-18 11:03:16+00,23,10.1
5002-1DAE,0,2019-01-18 11:03:18+00,22.9,10.1
5002-1DAE,0,2019-01-18 11:03:20+00,22.1,9.8
5002-1DAE,0,2019-01-18 11:03:22+00,22.2,9.7
5002-1DAE,0,2019-01-18 11:03:24+00,21.6,9.6
5002-1DAE,0,2019-01-18 11:03:26+00,21.5,9.5
5002-1DAE,0,2019-01-18 11:03:28+00,20.6,9.6
5002-1DAE,0,2019-01-18 11:03:30+00,20.8,9.6
5002-1DAE,0,2019-01-18 11:03:32+00,21.1,9.7
5002-1DAE,0,2019-01-18 11:03:34+00,21,9.6
5002-1DAE,0,2019-01-18 11:03:36+00,20.8,9.4
5002-1DAE,0,2019-01-18 11:03:38+00,20.4,9.3
5002-1DAE,0,2019-01-18 11:03:40+00,20.4,9.3
5002-1DAE,0,2019-01-18 11:03:42+00,20.4,9.3
5002-1DAE,0,2019-01-18 11:03:44+00,20.5,9.4
5002-1DAE,0,2019-01-18 11:03:46+00,20.2,9.3
5002-1DAE,0,2019-01-18 11:03:48+00,20.1,9.4
5002-1DAE,0,2019-01-18 11:03:50+00,21.1,9.5
5002-1DAE,0,2019-01-18 11:03:52+00,22.6,9.6
5002-1DAE,0,2019-01-18 11:03:54+00,23,9.7
5002-1DAE,0,2019-01-18 11:03:56+00,22.7,9.6
5002-1DAE,0,2019-01-18 11:03:58+00,22.8,9.7
5002-1DAE,0,2019-01-18 11:04:00+00,22.6,9.6
5002-1DAE,0,2019-01-18 11:04:02+00,22.8,9.5
5002-1DAE,0,2019-01-18 11:04:04+00,22.9,9.5
5002-1DAE,0,2019-01-18 11:04:06+00,22.8,9.4
5002-1DAE,0,2019-01-18 11:04:08+00,22.7,9.3
5002-1DAE,0,2019-01-18 11:04:10+00,23,9.3
5002-1DAE,0,2019-01-18 11:04:12+00,23,9.3
5002-1DAE,0,2019-01-18 11:04:14+00,23,9.3
5002-1DAE,0,2019-01-18 11:04:16+00,23.3,9.4
5002-1DAE,0,2019-01-18 11:04:18+00,24.3,9.5
5002-1DAE,0,2019-01-18 11:04:20+00,24.8,9.7
5002-1DAE,0,2019-01-18 11:04:22+00,24.7,9.7
5002-1DAE,0,2019-01-18 11:04:24+00,24.7,9.8
5002-1DAE,0,2019-01-18 11:04:26+00,24.9,9.8
5002-1DAE,0,2019-01-18 11:04:28+00,25,9.7
5002-1DAE,0,2019-01-18 11:04:30+00,25,9.8
5002-1DAE,0,2019-01-18 11:04:32+00,24.9,9.8
5002-1DAE,0,2019-01-18 11:04:34+00,24.7,9.8
5002-1DAE,0,2019-01-18 11:04:36+00,24.7,9.8
5002-1DAE,0,2019-01-18 11:04:38+00,24.7,9.9
5002-1DAE,0,2019-01-18 11:04:40+00,24.8,9.8
5002-1DAE,0,2019-01-18 11:04:42+00,25.1,9.8
5002-1DAE,0,2019-01-18 11:04:44+00,25,9.8
5002-1DAE,0,2019-01-18 11:04:46+00,24.9,9.8
5002-1DAE,0,2019-01-18 11:04:48+00,25,9.8
5002-1DAE,0,2019-01-18 11:04:50+00,24.5,9.8
5002-1DAE,0,2019-01-18 11:04:52+00,22.3,9.5
5002-1DAE,0,2019-01-18 11:04:54+00,22.5,9.4
5002-1DAE,0,2019-01-18 11:04:56+00,23,9.5
5002-1DAE,0,2019-01-18 11:04:58+00,22.9,9.6
5002-1DAE,0,2019-01-18 11:05:00+00,22.9,9.5
5002-1DAE,0,2019-01-18 11:05:02+00,22.6,9.6
5002-1DAE,0,2019-01-18 11:05:04+00,22.4,9.7
5002-1DAE,0,2019-01-18 11:05:06+00,22.8,9.8
5002-1DAE,0,2019-01-18 11:05:08+00,22.9,9.8
5002-1DAE,0,2019-01-18 11:05:10+00,22.5,9.7
5002-1DAE,0,2019-01-18 11:05:12+00,22.3,9.6
5002-1DAE,0,2019-01-18 11:05:14+00,21.9,9.5
5002-1DAE,0,2019-01-18 11:05:16+00,22.1,9.5
5002-1DAE,0,2019-01-18 11:05:18+00,21.2,9.4
5002-1DAE,0,2019-01-18 11:05:20+00,21,9.4
5002-1DAE,0,2019-01-18 11:05:22+00,20.9,9.3
5002-1DAE,0,2019-01-18 11:05:24+00,20.8,9.3
5002-1DAE,0,2019-01-18 11:05:26+00,20.8,9.3
5002-1DAE,0,2019-01-18 11:05:28+00,20.4,9.1
5002-1DAE,0,2019-01-18 11:05:30+00,20.6,9
5002-1DAE,0,2019-01-18 11:05:32+00,20.4,9
5002-1DAE,0,2019-01-18 11:05:34+00,20.7,9
5002-1DAE,0,2019-01-18 11:05:36+00,20.7,8.9
5002-1DAE,0,2019-01-18 11:05:38+00,20.8,8.9
5002-1DAE,0,2019-01-18 11:05:40+00,20.9,9
5002-1DAE,0,2019-01-18 11:05:42+00,20.7,8.9
5002-1DAE,0,2019-01-18 11:05:44+00,20.8,8.9
5002-1DAE,0,2019-01-18 11:05:46+00,20.7,8.9
5002-1DAE,0,2019-01-18 11:05:48+00,20.5,8.7
5002-1DAE,0,2019-01-18 11:05:50+00,19.9,8.6
5002-1DAE,0,2019-01-18 11:05:52+00,19.9,8.7
5002-1DAE,0,2019-01-18 11:05:54+00,19.5,8.6
5002-1DAE,0,2019-01-18 11:05:56+00,18.9,8.4
5002-1DAE,0,2019-01-18 11:05:58+00,19,8.4
5002-1DAE,0,2019-01-18 11:06:00+00,19,8.4
5002-1DAE,0,2019-01-18 11:06:02+00,19.1,8.4
5002-1DAE,0,2019-01-18 11:06:04+00,19.2,8.3
5002-1DAE,0,2019-01-18 11:06:06+00,18.7,8.1
5002-1DAE,0,2019-01-18 11:06:08+00,18.7,8.2
5002-1DAE,0,2019-01-18 11:06:10+00,18.8,8.3
5002-1DAE,0,2019-01-18 11:06:12+00,18.9,8.3
5002-1DAE,0,2019-01-18 11:06:14+00,18.7,8.3
5002-1DAE,0,2019-01-18 11:06:16+00,18.2,8.3
5002-1DAE,0,2019-01-18 11:06:18+00,18.1,8.3
5002-1DAE,0,2019-01-18 11:06:20+00,18,8.4
5002-1DAE,0,2019-01-18 11:06:22+00,17.9,8.3
5002-1DAE,0,2019-01-18 11:06:24+00,18.2,8.4
5002-1DAE,0,2019-01-18 11:06:26+00,18.2,8.4
5002-1DAE,0,2019-01-18 11:06:28+00,18.3,8.6
5002-1DAE,0,2019-01-18 11:06:30+00,18.6,8.5
5002-1DAE,0,2019-01-18 11:06:32+00,18.5,8.5
5002-1DAE,0,2019-01-18 11:06:34+00,18.5,8.5
5002-1DAE,0,2019-01-18 11:06:36+00,18.4,8.5
5002-1DAE,0,2019-01-18 11:06:38+00,18.7,8.6
5002-1DAE,0,2019-01-18 11:06:40+00,19,8.6
5002-1DAE,0,2019-01-18 11:06:42+00,19.3,8.6
5002-1DAE,0,2019-01-18 11:06:44+00,19.3,8.7
5002-1DAE,0,2019-01-18 11:06:46+00,19.4,8.8
5002-1DAE,0,2019-01-18 11:06:48+00,19.7,9.1
5002-1DAE,0,2019-01-18 11:06:50+00,20,9.2
5002-1DAE,0,2019-01-18 11:06:52+00,20.1,9.2
5002-1DAE,0,2019-01-18 11:06:54+00,20,9.3
5002-1DAE,0,2019-01-18 11:06:56+00,20,9.3
5002-1DAE,0,2019-01-18 11:06:58+00,19.8,9.3
5002-1DAE,0,2019-01-18 11:07:00+00,20.3,9.5
5002-1DAE,0,2019-01-18 11:07:02+00,20.2,9.4
5002-1DAE,0,2019-01-18 11:07:04+00,19.9,9.4
5002-1DAE,0,2019-01-18 11:07:06+00,19.9,9.4
5002-1DAE,0,2019-01-18 11:07:08+00,19.9,9.4
5002-1DAE,0,2019-01-18 11:07:10+00,19.8,9.3
5002-1DAE,0,2019-01-18 11:07:12+00,19.8,9.4
5002-1DAE,0,2019-01-18 11:07:14+00,19.8,9.4
5002-1DAE,0,2019-01-18 11:07:16+00,19.8,9.3
5002-1DAE,0,2019-01-18 11:07:18+00,20,9.4
5002-1DAE,0,2019-01-18 11:07:20+00,20.1,9.3
5002-1DAE,0,2019-01-18 11:07:22+00,20.1,9.3
5002-1DAE,0,2019-01-18 11:07:24+00,20.3,9.2
5002-1DAE,0,2019-01-18 11:07:26+00,20.2,9.2
5002-1DAE,0,2019-01-18 11:07:28+00,20,9.1
5002-1DAE,0,2019-01-18 11:07:30+00,19.5,9.2
5002-1DAE,0,2019-01-18 11:07:32+00,19.7,9.2
5002-1DAE,0,2019-01-18 11:07:34+00,19.4,9.3
5002-1DAE,0,2019-01-18 11:07:36+00,19.7,9.4
5002-1DAE,0,2019-01-18 11:07:38+00,19.3,9.3
5002-1DAE,0,2019-01-18 11:07:40+00,19,9.2
5002-1DAE,0,2019-01-18 11:07:42+00,18.6,9.3
5002-1DAE,0,2019-01-18 11:07:44+00,18.5,9.1
5002-1DAE,0,2019-01-18 11:07:46+00,18.6,9.1
5002-1DAE,0,2019-01-18 11:07:48+00,18.3,8.9
5002-1DAE,0,2019-01-18 11:07:50+00,17.9,8.9
5002-1DAE,0,2019-01-18 11:07:52+00,17.9,8.8
5002-1DAE,0,2019-01-18 11:07:54+00,17.7,8.8
5002-1DAE,0,2019-01-18 11:07:56+00,17.8,8.9
5002-1DAE,0,2019-01-18 11:07:58+00,17.7,8.9
5002-1DAE,0,2019-01-18 11:08:00+00,17.1,8.7
5002-1DAE,0,2019-01-18 11:08:02+00,17,8.8
5002-1DAE,0,2019-01-18 11:08:04+00,17,8.8
5002-1DAE,0,2019-01-18 11:08:06+00,17,8.8
5002-1DAE,0,2019-01-18 11:08:08+00,17,8.8
5002-1DAE,0,2019-01-18 11:08:10+00,17.3,8.9
5002-1DAE,0,2019-01-18 11:08:12+00,17.3,8.8
5002-1DAE,0,2019-01-18 11:08:14+00,17.3,8.6
5002-1DAE,0,2019-01-18 11:08:16+00,17.1,8.6
5002-1DAE,0,2019-01-18 11:08:18+00,17.3,8.7
5002-1DAE,0,2019-01-18 11:08:20+00,17.2,8.9
5002-1DAE,0,2019-01-18 11:08:22+00,17.3,8.9
5002-1DAE,0,2019-01-18 11:08:24+00,16.9,9
5002-1DAE,0,2019-01-18 11:08:26+00,16.9,8.9
5002-1DAE,0,2019-01-18 11:08:28+00,16.9,9
5002-1DAE,0,2019-01-18 11:08:30+00,17,9
5002-1DAE,0,2019-01-18 11:08:32+00,17,9
5002-1DAE,0,2019-01-18 11:08:34+00,17,9
5002-1DAE,0,2019-01-18 11:08:36+00,16.7,9
5002-1DAE,0,2019-01-18 11:08:38+00,16.7,8.9
5002-1DAE,0,2019-01-18 11:08:40+00,16.8,9
5002-1DAE,0,2019-01-18 11:08:42+00,16.9,9
5002-1DAE,0,2019-01-18 11:08:44+00,16.9,9
5002-1DAE,0,2019-01-18 11:08:46+00,17,9
5002-1DAE,0,2019-01-18 11:08:48+00,17.1,9.1
5002-1DAE,0,2019-01-18 11:08:50+00,17.2,9.1
5002-1DAE,0,2019-01-18 11:08:52+00,17.3,9.1
5002-1DAE,0,2019-01-18 11:08:54+00,17.5,9.1
5002-1DAE,0,2019-01-18 11:08:56+00,17.6,8.9
5002-1DAE,0,2019-01-18 11:08:58+00,17.7,9
5002-1DAE,0,2019-01-18 11:09:00+00,18,9
5002-1DAE,0,2019-01-18 11:09:02+00,18,9
5002-1DAE,0,2019-01-18 11:09:04+00,18.1,9
5002-1DAE,0,2019-01-18 11:09:06+00,18.2,9
5002-1DAE,0,2019-01-18 11:09:08+00,17.9,8.9
5002-1DAE,0,2019-01-18 11:09:10+00,17.6,8.9
5002-1DAE,0,2019-01-18 11:09:12+00,17.8,8.9
5002-1DAE,0,2019-01-18 11:09:14+00,17.8,9.1
5002-1DAE,0,2019-01-18 11:09:16+00,18.1,9.3
5002-1DAE,0,2019-01-18 11:09:18+00,18,9.1
5002-1DAE,0,2019-01-18 11:09:20+00,17.9,9.1
5002-1DAE,0,2019-01-18 11:09:22+00,17.9,9.2
5002-1DAE,0,2019-01-18 11:09:24+00,17.8,9.1
5002-1DAE,0,2019-01-18 11:09:26+00,17.9,9.2
5002-1DAE,0,2019-01-18 11:09:28+00,18.2,9.3
5002-1DAE,0,2019-01-18 11:09:30+00,18.2,9.2
5002-1DAE,0,2019-01-18 11:09:32+00,18.2,9.2
5002-1DAE,0,2019-01-18 11:09:34+00,18.5,9.3
5002-1DAE,0,2019-01-18 11:09:36+00,18.8,9.2
5002-1DAE,0,2019-01-18 11:09:38+00,18.8,9.2
5002-1DAE,0,2019-01-18 11:09:40+00,18.5,9.1
5002-1DAE,0,2019-01-18 11:09:42+00,18.8,9.1
5002-1DAE,0,2019-01-18 11:09:44+00,18.8,9.1
5002-1DAE,0,2019-01-18 11:09:46+00,19,9.1
5002-1DAE,0,2019-01-18 11:09:48+00,18.9,9
5002-1DAE,0,2019-01-18 11:09:50+00,18.9,9
5002-1DAE,0,2019-01-18 11:09:52+00,19.2,9.1
5002-1DAE,0,2019-01-18 11:09:54+00,19.1,9.1
5002-1DAE,0,2019-01-18 11:09:56+00,19.2,9.2
5002-1DAE,0,2019-01-18 11:09:58+00,19.3,9.3
5002-1DAE,0,2019-01-18 11:10:00+00,19.2,9.3
5002-1DAE,0,2019-01-18 11:10:02+00,19.4,9.3
5002-1DAE,0,2019-01-18 11:10:04+00,19.4,9.3
5002-1DAE,0,2019-01-18 11:10:06+00,19.4,9.3
5002-1DAE,0,2019-01-18 11:10:08+00,19.7,9.5
5002-1DAE,0,2019-01-18 11:10:10+00,19.9,9.5
5002-1DAE,0,2019-01-18 11:10:12+00,19.9,9.5
5002-1DAE,0,2019-01-18 11:10:14+00,19.9,9.5
5002-1DAE,0,2019-01-18 11:10:16+00,19.7,9.3
5002-1DAE,0,2019-01-18 11:10:18+00,19.5,9.2
5002-1DAE,0,2019-01-18 11:10:20+00,19.4,9
5002-1DAE,0,2019-01-18 11:10:22+00,19.5,9.1
5002-1DAE,0,2019-01-18 11:10:24+00,19.8,9.1
5002-1DAE,0,2019-01-18 11:10:26+00,19.9,9.2
5002-1DAE,0,2019-01-18 11:10:28+00,19.7,9.1
5002-1DAE,0,2019-01-18 11:10:30+00,19.6,9.1
5002-1DAE,0,2019-01-18 11:10:32+00,19.7,9.2
5002-1DAE,0,2019-01-18 11:10:34+00,19.4,9.1
5002-1DAE,0,2019-01-18 11:10:36+00,19.8,9.1
5002-1DAE,0,2019-01-18 11:10:38+00,19.9,9.2
5002-1DAE,0,2019-01-18 11:10:40+00,20.1,9.4
5002-1DAE,0,2019-01-18 11:10:42+00,19.7,9.4
5002-1DAE,0,2019-01-18 11:10:44+00,19.9,9.5
5002-1DAE,0,2019-01-18 11:10:46+00,19.6,9.6
5002-1DAE,0,2019-01-18 11:10:48+00,19.7,9.7
5002-1DAE,0,2019-01-18 11:10:50+00,19.9,9.7
5002-1DAE,0,2019-01-18 11:10:52+00,19.4,9.7
5002-1DAE,0,2019-01-18 11:10:54+00,19.3,9.7
5002-1DAE,0,2019-01-18 11:10:56+00,19.2,9.7
5002-1DAE,0,2019-01-18 11:10:58+00,19.2,9.6
5002-1DAE,0,2019-01-18 11:11:00+00,19.2,9.6
5002-1DAE,0,2019-01-18 11:11:02+00,18.9,9.6
5002-1DAE,0,2019-01-18 11:11:04+00,18.8,9.6
5002-1DAE,0,2019-01-18 11:11:06+00,18.9,9.6
5002-1DAE,0,2019-01-18 11:11:08+00,18.8,9.6
5002-1DAE,0,2019-01-18 11:11:10+00,18.6,9.6
5002-1DAE,0,2019-01-18 11:11:12+00,18.7,9.7
5002-1DAE,0,2019-01-18 11:11:14+00,19,9.8
5002-1DAE,0,2019-01-18 11:11:16+00,19,9.8
5002-1DAE,0,2019-01-18 11:11:18+00,19,9.8
5002-1DAE,0,2019-01-18 11:11:20+00,19.1,9.9
5002-1DAE,0,2019-01-18 11:11:22+00,18.9,9.9
5002-1DAE,0,2019-01-18 11:11:24+00,18.7,9.9
5002-1DAE,0,2019-01-18 11:11:26+00,18.6,9.8
5002-1DAE,0,2019-01-18 11:11:28+00,18.9,9.8
5002-1DAE,0,2019-01-18 11:11:30+00,19,9.8
5002-1DAE,0,2019-01-18 11:11:32+00,18.8,9.8
5002-1DAE,0,2019-01-18 11:11:34+00,18.8,9.7
5002-1DAE,0,2019-01-18 11:11:36+00,18.2,9.7
5002-1DAE,0,2019-01-18 11:11:38+00,18.2,9.8
5002-1DAE,0,2019-01-18 11:11:40+00,18.9,9.8
5002-1DAE,0,2019-01-18 11:11:42+00,18.9,9.7
5002-1DAE,0,2019-01-18 11:11:44+00,18.8,9.6
5002-1DAE,0,2019-01-18 11:11:46+00,18.8,9.5
5002-1DAE,0,2019-01-18 11:11:48+00,18.7,9.4
5002-1DAE,0,2019-01-18 11:11:50+00,18.8,9.4
5002-1DAE,0,2019-01-18 11:11:52+00,19.3,9.4
5002-1DAE,0,2019-01-18 11:11:54+00,19.6,9.4
5002-1DAE,0,2019-01-18 11:11:56+00,19.4,9.4
5002-1DAE,0,2019-01-18 11:11:58+00,19.3,9.3
5002-1DAE,0,2019-01-18 11:12:00+00,19.2,9.3
5002-1DAE,0,2019-01-18 11:12:02+00,19.7,9.3
5002-1DAE,0,2019-01-18 11:12:04+00,20.4,9.3
5002-1DAE,0,2019-01-18 11:12:06+00,20.5,9.3
5002-1DAE,0,2019-01-18 11:12:08+00,20.5,9.3
5002-1DAE,0,2019-01-18 11:12:10+00,20.6,9.3
5002-1DAE,0,2019-01-18 11:12:12+00,20.9,9.3
5002-1DAE,0,2019-01-18 11:12:14+00,20.6,9.2
5002-1DAE,0,2019-01-18 11:12:16+00,20.6,9.2
5002-1DAE,0,2019-01-18 11:12:18+00,21.3,9.3
5002-1DAE,0,2019-01-18 11:12:20+00,21.4,9.3
5002-1DAE,0,2019-01-18 11:12:22+00,21.7,9.2
5002-1DAE,0,2019-01-18 11:12:24+00,21.6,9.2
5002-1DAE,0,2019-01-18 11:12:26+00,21.5,9.2
5002-1DAE,0,2019-01-18 11:12:28+00,21.2,9.1
5002-1DAE,0,2019-01-18 11:12:30+00,21.2,9.2
5002-1DAE,0,2019-01-18 11:12:32+00,21.2,9
5002-1DAE,0,2019-01-18 11:12:34+00,21.3,9
5002-1DAE,0,2019-01-18 11:12:36+00,21.7,8.9
5002-1DAE,0,2019-01-18 11:12:38+00,21.9,8.9
5002-1DAE,0,2019-01-18 11:12:40+00,21.2,8.9
5002-1DAE,0,2019-01-18 11:12:42+00,21.1,9
5002-1DAE,0,2019-01-18 11:12:44+00,21.2,9
5002-1DAE,0,2019-01-18 11:12:46+00,21.1,9
5002-1DAE,0,2019-01-18 11:12:48+00,21.1,9
5002-1DAE,0,2019-01-18 11:12:50+00,21,9
5002-1DAE,0,2019-01-18 11:12:52+00,20.6,9
5002-1DAE,0,2019-01-18 11:12:54+00,20.4,9
5002-1DAE,0,2019-01-18 11:12:56+00,20.5,9
