"t_avg","t_avg_day","t_avg_night","var","N","id","device_id","sensor_id","term_id","location","description"
4.821199324809843,5.182189984927102,4.460208664692583,2.4564576,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,7.2523336,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,4.1438336,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,4.1535,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,6.6058335,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,3.388833,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,4.8781667,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,2.4621668,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
5.670166668615171,6.2061111168226315,5.13422222040771,8.615,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,3.6509998,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,3.7760003,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,5.307,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,4.067,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,5.0719995,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,2.2389998,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,8.064,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,2.6739998,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,1.81,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,4.704,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,8.0529995,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,5.7120004,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,3.6500006,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,7.6299996,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,4.9079995,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,5.406,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,7.4079995,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
