date	hour	th	origin
2018-12-31	08	4.625	R
2018-12-31	09	5.243	H
2018-12-31	10	5.757	H
2018-12-31	11	6.403	H
2018-12-31	12	6.809	H
2018-12-31	13	7.380	H
2018-12-31	14	7.263	H
2018-12-31	15	7.045	H
2018-12-31	16	6.876	H
2018-12-31	17	6.707	H
2018-12-31	18	6.418	R
2018-12-31	19	6.269	R
2018-12-31	20	6.260	R
2018-12-31	21	6.269	R
2018-12-31	22	6.213	R
2018-12-31	23	6.111	R
2019-01-01	00	6.018	R
2019-01-01	01	5.981	R
2019-01-01	02	5.990	R
2019-01-01	03	6.319	H
2019-01-01	04	6.166	H
2019-01-01	05	6.285	H
2019-01-01	06	5.953	R
2019-01-01	07	5.814	R
2019-01-01	08	6.03	H
2019-01-01	09	6.301	H
2019-01-01	10	5.610	R
2019-01-01	11	5.591	R
2019-01-01	12	6.640	H
2019-01-01	13	6.826	H
2019-01-01	14	6.843	H
2019-01-01	15	6.353	R
2019-01-01	16	6.589	H
2019-01-01	17	6.318	H
2019-01-01	18	6.000	R
2019-01-01	19	6.000	R
2019-01-01	20	5.979	H
2019-01-01	21	5.842	H
2019-01-01	22	5.620	H
2019-01-01	23	5.303	R
2019-01-02	00	5.201	R
2019-01-02	01	5.182	R
2019-01-02	02	5.243	H
2019-01-02	03	4.519	H
2019-01-02	04	4.432	H
2019-01-02	05	3.997	H
2019-01-02	06	3.296	H
2019-01-02	07	2.623	H
2019-01-02	08	1.959	R
2019-01-02	09	2.872	H
2019-01-02	10	4.187	H
2019-01-02	11	5.362	H
2019-01-02	12	6.029	H
2019-01-02	13	5.774	H
2019-01-02	14	5.825	H
2019-01-02	15	5.157	H
2019-01-02	16	4.640	H
2019-01-02	17	4.328	H
2019-01-02	18	3.659	R
2019-01-02	19	3.492	R
2019-01-02	20	3.222	R
2019-01-02	21	3.595	H
2019-01-02	22	2.182	R
2019-01-02	23	1.979	H
2019-01-03	00	0.984	H
2019-01-03	01	0.471	H
2019-01-03	02	0.232	H
2019-01-03	03	-0.00	H
2019-01-03	04	-0.45	H
2019-01-03	05	-0.92	H
2019-01-03	06	-1.24	H
2019-01-03	07	-1.43	H
2019-01-03	08	-1.58	H
2019-01-03	09	-1.69	R
2019-01-03	10	-0.43	R
2019-01-03	11	1.275	H
2019-01-03	12	3.576	H
2019-01-03	13	4.188	H
2019-01-03	14	3.717	H
2019-01-03	15	2.995	H
2019-01-03	16	2.499	H
2019-01-03	17	2.249	H
2019-01-03	18	2.016	H
2019-01-03	19	1.606	R
2019-01-03	20	1.854	H
2019-01-03	21	1.764	H
2019-01-03	22	1.002	R
2019-01-03	23	1.257	H
2019-01-04	00	1.402	H
2019-01-04	01	0.789	R
2019-01-04	02	1.148	H
2019-01-04	03	0.501	R
2019-01-04	04	0.397	H
2019-01-04	05	0.009	H
2019-01-04	06	-0.30	H
2019-01-04	07	-0.71	H
2019-01-04	08	-0.71	H
2019-01-04	09	0.797	H
2019-01-04	10	1.8	H
2019-01-04	11	1.876	R
2019-01-04	12	2.535	R
2019-01-04	13	3.962	H
2019-01-04	14	4.241	H
2019-01-04	15	3.699	H
2019-01-04	16	2.801	H
2019-01-04	17	2.195	H
2019-01-04	18	1.926	H
2019-01-04	19	1.854	H
2019-01-04	20	1.560	R
2019-01-04	21	1.764	H
2019-01-04	22	2.07	H
2019-01-04	23	2.249	H
2019-01-05	00	2.015	R
2019-01-05	01	1.811	R
2019-01-05	02	2.034	H
2019-01-05	03	2.123	H
2019-01-05	04	2.213	H
2019-01-05	05	2.123	H
2019-01-05	06	1.820	R
2019-01-05	07	1.681	R
2019-01-05	08	1.89	H
2019-01-05	09	2.052	H
2019-01-05	10	2.356	H
2019-01-05	11	2.623	H
2019-01-05	12	2.606	H
2019-01-05	13	2.377	R
2019-01-05	14	2.294	R
2019-01-05	15	2.819	H
2019-01-05	16	2.960	H
2019-01-05	17	2.996	H
2019-01-05	18	2.765	H
2019-01-05	19	2.960	H
2019-01-05	20	3.137	H
2019-01-05	21	3.185	R
2019-01-05	22	3.172	H
2019-01-05	23	3.349	H
2019-01-06	00	3.678	R
2019-01-06	01	3.489	H
2019-01-06	02	3.630	H
2019-01-06	03	3.464	R
2019-01-06	04	3.464	R
2019-01-06	05	3.464	R
2019-01-06	06	3.464	R
2019-01-06	07	3.353	R
2019-01-06	08	3.213	R
2019-01-06	09	3.683	H
2019-01-06	10	4.293	H
2019-01-06	11	4.727	H
2019-01-06	12	4.813	H
2019-01-06	13	4.761	H
2019-01-06	14	4.049	R
2019-01-06	15	4.640	H
2019-01-06	16	4.363	H
2019-01-06	17	4.224	H
2019-01-06	18	4.067	H
2019-01-06	19	3.380	R
2019-01-06	20	4.084	H
2019-01-06	21	3.380	R
2019-01-06	22	3.380	R
2019-01-06	23	3.353	R
