#HOBO ID: 10760821
#Location_Lat_Long 47.942 7.856
#Alt_above_ground 6.5
#Expostion W
#Influence class 2
id	date	hm	ta	lux
379	2018-12-11	15:00	10.651	19289
380	2018-12-11	15:10	13.173	19289
381	2018-12-11	15:20	11.236	18600.1
382	2018-12-11	15:30	11.625	6544.5
383	2018-12-11	15:40	10.553	3616.7
384	2018-12-11	15:50	10.161	6544.5
385	2018-12-11	16:00	5.962	925.7
386	2018-12-11	16:10	4.311	559.7
387	2018-12-11	16:20	3.683	301.4
388	2018-12-11	16:30	3.472	172.2
389	2018-12-11	16:40	2.73	96.9
390	2018-12-11	16:50	2.303	32.3
391	2018-12-11	17:00	2.088	0
392	2018-12-11	17:10	1.656	0
393	2018-12-11	17:20	1.439	0
394	2018-12-11	17:30	1.33	0
395	2018-12-11	17:40	1.221	0
396	2018-12-11	17:50	1.112	0
397	2018-12-11	18:00	1.003	0
398	2018-12-11	18:10	0.893	0
399	2018-12-11	18:20	1.003	0
400	2018-12-11	18:30	0.893	0
401	2018-12-11	18:40	0.784	0
402	2018-12-11	18:50	1.003	0
403	2018-12-11	19:00	0.893	0
404	2018-12-11	19:10	0.674	0
405	2018-12-11	19:20	0.674	0
406	2018-12-11	19:30	0.563	0
407	2018-12-11	19:40	0.453	0
408	2018-12-11	19:50	0.453	0
409	2018-12-11	20:00	0.343	0
410	2018-12-11	20:10	0.232	0
411	2018-12-11	20:20	0.01	0
412	2018-12-11	20:30	0.01	0
413	2018-12-11	20:40	-0.213	0
414	2018-12-11	20:50	-0.549	0
415	2018-12-11	21:00	-0.887	0
416	2018-12-11	21:10	-1.001	0
417	2018-12-11	21:20	-1.114	0
418	2018-12-11	21:30	-1.341	0
419	2018-12-11	21:40	-1.57	0
420	2018-12-11	21:50	-1.57	0
421	2018-12-11	22:00	-1.799	0
422	2018-12-11	22:10	-1.684	0
423	2018-12-11	22:20	-1.914	0
424	2018-12-11	22:30	-1.914	0
425	2018-12-11	22:40	-1.684	0
426	2018-12-11	22:50	-1.456	0
427	2018-12-11	23:00	-1.341	0
428	2018-12-11	23:10	-1.57	0
429	2018-12-11	23:20	-1.914	0
430	2018-12-11	23:30	-2.261	0
431	2018-12-11	23:40	-2.377	0
