date_time,th,origin
2023.11.30 20,2.832,R
2023.11.30 21,2.372,H
2023.11.30 22,2.497,H
2023.11.30 23,2.443,H
2023.12.01 00,3.135,R
2023.12.01 01,2.443,H
2023.12.01 02,2.478,H
2023.12.01 03,2.284,H
2023.12.01 04,1.998,H
2023.12.01 05,1.64,H
2023.12.01 06,1.135,H
2023.12.01 07,1.008,H
2023.12.01 08,0.917,H
2023.12.01 09,0.79,H
2023.12.01 10,0.99,H
2023.12.01 11,1.316,H
2023.12.01 12,1.406,H
2023.12.01 13,1.424,H
2023.12.01 14,1.424,H
2023.12.01 15,1.578,R
2023.12.01 16,1.673,R
2023.12.01 17,1.816,R
2023.12.01 18,1.676,H
2023.12.01 19,1.568,H
2023.12.01 20,1.442,H
2023.12.01 21,1.494,R
2023.12.01 22,1.545,R
2023.12.01 23,1.556,R
2023.12.02 00,1.226,H
2023.12.02 01,1.045,H
2023.12.02 02,0.681,H
2023.12.02 03,0.316,H
2023.12.02 04,0.003,H
2023.12.02 05,0.151,R
2023.12.02 06,-0.274,H
2023.12.02 07,-0.515,H
2023.12.02 08,-0.907,H
2023.12.02 09,-1.018,R
2023.12.02 10,-1.148,R
2023.12.02 11,-1.17,H
2023.12.02 12,-1.132,H
2023.12.02 13,-0.665,H
2023.12.02 14,-0.478,H
2023.12.02 15,-0.702,H
2023.12.02 16,-0.709,R
2023.12.02 17,-0.926,H
2023.12.02 18,-1.095,H
2023.12.02 19,-0.987,R
2023.12.02 20,-0.962,R
2023.12.02 21,-1.397,H
2023.12.02 22,-1.453,H
2023.12.02 23,-1.397,H
2023.12.03 00,-1.202,R
2023.12.03 01,-1.529,H
2023.12.03 02,-1.51,H
2023.12.03 03,-1.89,H
2023.12.03 04,-2.119,H
2023.12.03 05,-2.6,H
2023.12.03 06,-3.105,H
2023.12.03 07,-3.555,H
2023.12.03 08,-3.279,R
2023.12.03 09,0.238,H
2023.12.03 10,2.013,H
2023.12.03 11,3.743,H
2023.12.03 12,4.211,H
2023.12.03 13,5.468,H
2023.12.03 14,4.453,H
2023.12.03 15,2.531,H
2023.12.03 16,1.369,H
2023.12.03 17,-0.109,H
2023.12.03 18,-0.983,H
2023.12.03 19,-1.529,H
2023.12.03 20,-1.852,H
2023.12.03 21,-1.909,H
2023.12.03 22,-2.292,H
2023.12.03 23,-2.542,H
2023.12.04 00,-2.93,H
2023.12.04 01,-3.183,H
2023.12.04 02,-3.183,H
2023.12.04 03,-3.163,H
2023.12.04 04,-3.105,H
2023.12.04 05,-2.542,H
2023.12.04 06,-2.619,H
2023.12.04 07,-2.58,H
2023.12.04 08,-2.388,H
2023.12.04 09,-1.909,H
2023.12.04 10,-1.189,H
2023.12.04 11,-0.461,H
2023.12.04 12,-0.071,H
2023.12.04 13,0.645,H
2023.12.04 14,1.225,H
2023.12.04 15,1.568,H
2023.12.04 16,2.207,H
2023.12.04 17,3.796,H
2023.12.04 18,1.675,H
2023.12.04 19,1.172,H
2023.12.04 20,1.352,H
2023.12.04 21,1.925,H
2023.12.04 22,3.682,H
2023.12.04 23,7.457,H
2023.12.05 00,7.907,H
2023.12.05 01,7.841,H
2023.12.05 02,7.924,H
2023.12.05 03,8.289,R
2023.12.05 04,7.407,H
2023.12.05 05,7.491,H
2023.12.05 06,7.291,H
2023.12.05 07,7.439,R
2023.12.05 08,7.04,H
2023.12.05 09,7.107,H
2023.12.05 10,7.591,H
2023.12.05 11,7.723,H
2023.12.05 12,9.475,H
2023.12.05 13,7.924,H
2023.12.05 14,7.508,H
2023.12.05 15,6.686,H
2023.12.05 16,5.706,H
2023.12.05 17,5.382,H
2023.12.05 18,4.628,H
2023.12.05 19,4.662,H
2023.12.05 20,4.507,H
2023.12.05 21,4.334,H
2023.12.05 22,4.697,H
2023.12.05 23,4.886,H
2023.12.06 00,4.817,H
2023.12.06 01,4.662,H
2023.12.06 02,4.404,H
2023.12.06 03,4.524,H
2023.12.06 04,4.662,H
2023.12.06 05,4.697,H
2023.12.06 06,4.714,H
2023.12.06 07,4.766,H
2023.12.06 08,4.945,R
2023.12.06 09,4.697,H
2023.12.06 10,4.903,H
2023.12.06 11,5.263,H
2023.12.06 12,5.638,H
2023.12.06 13,5.587,H
2023.12.06 14,5.859,H
2023.12.06 15,5.638,H
2023.12.06 16,5.365,H
2023.12.06 17,4.834,H
2023.12.06 18,4.438,H
2023.12.06 19,4.334,H
2023.12.06 20,4.334,H
2023.12.06 21,4.005,H
2023.12.06 22,3.866,H
2023.12.06 23,3.5,H
2023.12.07 00,2.832,H
2023.12.07 01,2.532,H
2023.12.07 02,2.426,H
2023.12.07 03,2.034,H
2023.12.07 04,1.478,H
2023.12.07 05,1.099,H
2023.12.07 06,0.626,H
2023.12.07 07,0.112,H
2023.12.07 08,0.328,H
2023.12.07 09,0.749,R
2023.12.07 10,1.633,R
2023.12.07 11,5.089,H
2023.12.07 12,7.189,H
2023.12.07 13,3.549,R
2023.12.07 14,3.657,H
2023.12.07 15,3.447,H
2023.12.07 16,2.991,H
2023.12.07 17,2.229,H
2023.12.07 18,1.514,H
2023.12.07 19,1.172,H
2023.12.07 20,1.406,H
2023.12.07 21,1.46,H
2023.12.07 22,1.676,H
2023.12.07 23,1.694,H
2023.12.08 00,1.712,H
2023.12.08 01,1.676,H
2023.12.08 02,2.159,H
2023.12.08 03,2.212,H
2023.12.08 04,2.195,H
2023.12.08 05,2.55,H
2023.12.08 06,2.762,H
2023.12.08 07,3.22,H
2023.12.08 08,3.692,H
2023.12.08 09,4.626,H
2023.12.08 10,5.876,H
2023.12.08 11,6.921,H
2023.12.08 12,8.024,H
2023.12.08 13,8.322,H
2023.12.08 14,9.161,R
2023.12.08 15,8.405,H
2023.12.08 16,8.206,H
2023.12.08 17,7.974,H
2023.12.08 18,7.774,H
2023.12.08 19,8.17,R
2023.12.08 20,7.675,H
2023.12.08 21,7.724,H
2023.12.08 22,7.508,H
2023.12.08 23,7.29,H
2023.12.09 00,6.821,H
2023.12.09 01,6.921,H
2023.12.09 02,7.24,H
2023.12.09 03,6.468,H
2023.12.09 04,6.501,H
2023.12.09 05,7.675,H
2023.12.09 06,7.824,H
2023.12.09 07,7.891,H
2023.12.09 08,7.757,H
2023.12.09 09,8.305,H
2023.12.09 10,8.669,H
2023.12.09 11,8.719,H
2023.12.09 12,10.275,H
2023.12.09 13,10.683,H
2023.12.09 14,8.98,H
2023.12.09 15,7.072,H
2023.12.09 16,6.804,H
2023.12.09 17,8.105,H
2023.12.09 18,9.949,H
2023.12.09 19,10.651,H
2023.12.09 20,10.276,H
2023.12.09 21,9.607,H
2023.12.09 22,9.77,H
2023.12.09 23,9.754,H
2023.12.10 00,9.015,H
2023.12.10 01,8.867,H
2023.12.10 02,9.41,H
2023.12.10 03,9.163,H
2023.12.10 04,8.537,H
2023.12.10 05,8.024,H
2023.12.10 06,7.658,H
2023.12.10 07,7.824,H
2023.12.10 08,8.206,H
2023.12.10 09,9.031,H
2023.12.10 10,9.13,R
2023.12.10 11,9.52,R
2023.12.10 12,11.314,H
2023.12.10 13,11.396,H
2023.12.10 14,11.219,H
2023.12.10 15,10.927,H
2023.12.10 16,10.227,H
2023.12.10 17,10.211,H
2023.12.10 18,9.688,H
2023.12.10 19,10.275,H
2023.12.10 20,12.203,H
2023.12.10 21,11.881,H
2023.12.10 22,11.008,H
2023.12.10 23,10.829,H
2023.12.11 00,10.895,H
2023.12.11 01,11.154,H
2023.12.11 02,11.412,H
2023.12.11 03,11.59,H
2023.12.11 04,11.639,H
2023.12.11 05,11.736,H
2023.12.11 06,11.865,H
2023.12.11 07,11.946,H
2023.12.11 08,12.236,H
2023.12.11 09,11.687,H
2023.12.11 10,11.493,H
2023.12.11 11,11.526,H
2023.12.11 12,11.483,R
2023.12.11 13,11.671,H
2023.12.11 14,11.849,H
2023.12.11 15,11.736,H
2023.12.11 16,11.445,H
2023.12.11 17,11.105,H
2023.12.11 18,11.008,H
2023.12.11 19,10.992,H
2023.12.11 20,11.121,H
2023.12.11 21,11.008,H
2023.12.11 22,10.846,H
2023.12.11 23,10.334,R
2023.12.12 00,10.667,H
2023.12.12 01,10.618,H
2023.12.12 02,10.732,H
2023.12.12 03,10.65,H
2023.12.12 04,9.508,H
2023.12.12 05,9.311,H
2023.12.12 06,9.705,H
2023.12.12 07,10.537,H
2023.12.12 08,10.942,H
2023.12.12 09,10.732,H
2023.12.12 10,11.202,H
2023.12.12 11,11.704,H
2023.12.12 12,12.171,H
2023.12.12 13,13.071,H
2023.12.12 14,12.364,H
2023.12.12 15,11.736,H
2023.12.12 16,12.043,H
2023.12.12 17,12.171,H
2023.12.12 18,11.849,H
2023.12.12 19,11.784,H
2023.12.12 20,11.412,H
2023.12.12 21,11.364,H
2023.12.12 22,10.078,H
2023.12.12 23,8.62,H
2023.12.13 00,8.587,H
2023.12.13 01,9.114,H
2023.12.13 02,9.443,H
2023.12.13 03,9.525,H
2023.12.13 04,9.607,H
2023.12.13 05,9.59,H
2023.12.13 06,9.508,H
2023.12.13 07,9.738,H
2023.12.13 08,9.393,H
2023.12.13 09,9.492,H
2023.12.13 10,11.133,H
2023.12.13 11,12.042,H
2023.12.13 12,11.945,H
2023.12.13 13,10.568,H
2023.12.13 14,9.885,H
2023.12.13 15,9.459,H
2023.12.13 16,9.098,H
2023.12.13 17,8.736,H
2023.12.13 18,7.94,H
2023.12.13 19,7.591,H
2023.12.13 20,7.508,H
2023.12.13 21,7.374,H
2023.12.13 22,7.09,H
2023.12.13 23,6.905,H
2023.12.14 00,6.754,H
2023.12.14 01,6.905,H
2023.12.14 02,7.241,R
2023.12.14 03,6.654,H
2023.12.14 04,6.603,H
2023.12.14 05,6.687,H
2023.12.14 06,6.67,H
2023.12.14 07,6.687,H
2023.12.14 08,6.586,H
2023.12.14 09,6.704,H
2023.12.14 10,6.972,H
2023.12.14 11,7.324,H
2023.12.14 12,7.707,H
2023.12.14 13,7.974,H
2023.12.14 14,8.239,H
2023.12.14 15,8.156,H
2023.12.14 16,7.39,H
2023.12.14 17,6.872,H
2023.12.14 18,6.855,H
2023.12.14 19,7.023,H
2023.12.14 20,6.855,H
2023.12.14 21,6.62,H
2023.12.14 22,6.164,H
2023.12.14 23,5.621,H
2023.12.15 00,5.519,H
2023.12.15 01,5.314,H
2023.12.15 02,5.006,H
2023.12.15 03,4.783,H
2023.12.15 04,4.907,R
2023.12.15 05,4.888,R
2023.12.15 06,4.924,R
2023.12.15 07,5.035,R
2023.12.15 08,4.955,H
2023.12.15 09,5.467,H
2023.12.15 10,6.35,H
2023.12.15 11,8.6,H
2023.12.15 12,11.396,H
2023.12.15 13,10.047,H
2023.12.15 14,9.492,H
2023.12.15 15,8.719,H
2023.12.15 16,8.04,H
2023.12.15 17,7.641,H
2023.12.15 18,7.207,H
2023.12.15 19,6.788,H
2023.12.15 20,6.536,H
2023.12.15 21,6.045,H
2023.12.15 22,5.655,H
2023.12.15 23,5.57,H
2023.12.16 00,5.365,H
2023.12.16 01,4.983,R
2023.12.16 02,5.039,R
2023.12.16 03,5.006,H
2023.12.16 04,4.783,H
2023.12.16 05,4.455,H
2023.12.16 06,3.987,H
2023.12.16 07,3.061,H
2023.12.16 08,2.603,H
2023.12.16 09,3.454,R
2023.12.16 10,10.075,H
2023.12.16 11,12.847,H
2023.12.16 12,13.344,H
2023.12.16 13,13.344,H
2023.12.16 14,11.508,H
2023.12.16 15,9.704,H
2023.12.16 16,8.337,H
2023.12.16 17,6.82,H
2023.12.16 18,5.67,H
2023.12.16 19,4.438,H
2023.12.16 20,3.831,H
2023.12.16 21,3.272,H
2023.12.16 22,2.691,H
2023.12.16 23,2.141,H
2023.12.17 00,1.331,H
2023.12.17 01,0.297,H
2023.12.17 02,0.917,H
2023.12.17 03,1.026,H
2023.12.17 04,0.808,H
2023.12.17 05,0.572,H
2023.12.17 06,-0.145,H
2023.12.17 07,0.058,H
2023.12.17 08,-0.219,H
2023.12.17 09,0.334,H
2023.12.17 10,1.26,H
2023.12.17 11,1.873,H
2023.12.17 12,2.779,H
2023.12.17 13,3.412,H
2023.12.17 14,4.21,H
2023.12.17 15,4.505,H
2023.12.17 16,2.938,H
2023.12.17 17,2.319,H
2023.12.17 18,2.55,H
2023.12.17 19,2.55,H
2023.12.17 20,1.801,H
2023.12.17 21,1.37,H
2023.12.17 22,1.46,H
2023.12.17 23,0.699,H
2023.12.18 00,0.408,H
2023.12.18 01,0.371,H
2023.12.18 02,-0.108,H
2023.12.18 03,-0.292,H
2023.12.18 04,-0.515,H
2023.12.18 05,0.568,R
2023.12.18 06,-0.552,H
2023.12.18 07,0.935,R
2023.12.18 08,-0.721,H
2023.12.18 09,3.298,H
2023.12.18 10,6.697,H
2023.12.18 11,10.063,H
2023.12.18 12,11.655,H
2023.12.18 13,12.22,H
2023.12.18 14,11.719,H
2023.12.18 15,9.687,H
2023.12.18 16,7.856,H
2023.12.18 17,6.231,H
2023.12.18 18,5.74,H
2023.12.18 19,5.382,H
2023.12.18 20,4.834,H
2023.12.18 21,4.194,H
2023.12.18 22,3.061,H
2023.12.18 23,3.272,H
2023.12.19 00,1.853,H
2023.12.19 01,1.766,H
2023.12.19 02,1.927,H
2023.12.19 03,1.855,H
2023.12.19 04,2.354,H
2023.12.19 05,2.603,H
2023.12.19 06,2.052,H
2023.12.19 07,2.283,H
2023.12.19 08,1.406,H
2023.12.19 09,2.782,R
2023.12.19 10,9.439,H
2023.12.19 11,12.588,H
2023.12.19 12,12.798,H
2023.12.19 13,11.816,H
2023.12.19 14,10.358,H
2023.12.19 15,8.998,H
2023.12.19 16,7.657,H
2023.12.19 17,6.484,H
2023.12.19 18,5.109,H
2023.12.19 19,5.382,H
2023.12.19 20,5.876,H
2023.12.19 21,5.978,H
2023.12.19 22,6.516,R
2023.12.19 23,6.316,H
2023.12.20 00,6.805,H
2023.12.20 01,7.039,H
2023.12.20 02,6.062,H
2023.12.20 03,5.723,H
2023.12.20 04,6.167,R
2023.12.20 05,5.536,H
2023.12.20 06,5.723,H
2023.12.20 07,5.91,H
2023.12.20 08,6.437,R
2023.12.20 09,6.029,H
2023.12.20 10,6.181,H
2023.12.20 11,6.62,H
2023.12.20 12,8.497,H
2023.12.20 13,9.507,H
2023.12.20 14,7.857,H
2023.12.20 15,7.34,H
2023.12.20 16,6.484,H
2023.12.20 17,5.723,H
2023.12.20 18,5.553,H
2023.12.20 19,5.519,H
2023.12.20 20,5.621,H
2023.12.20 21,5.672,H
2023.12.20 22,5.74,H
2023.12.20 23,6.098,R
2023.12.21 00,5.978,H
2023.12.21 01,6.198,H
2023.12.21 02,6.181,H
2023.12.21 03,6.367,H
2023.12.21 04,6.654,H
2023.12.21 05,6.939,H
2023.12.21 06,7.19,H
2023.12.21 07,7.341,H
2023.12.21 08,7.558,H
2023.12.21 09,7.957,H
2023.12.21 10,8.372,H
2023.12.21 11,8.653,H
2023.12.21 12,8.788,R
2023.12.21 13,8.669,H
2023.12.21 14,8.818,H
2023.12.21 15,8.884,H
2023.12.21 16,9.015,H
2023.12.21 17,9.631,R
2023.12.21 18,9.328,H
2023.12.21 19,9.59,H
2023.12.21 20,9.443,H
2023.12.21 21,9.015,H
2023.12.21 22,9.015,H
2023.12.21 23,8.884,H
2023.12.22 00,8.768,H
2023.12.22 01,8.306,H
2023.12.22 02,7.841,H
2023.12.22 03,7.608,H
2023.12.22 04,7.441,H
2023.12.22 05,7.207,H
2023.12.22 06,7.04,H
2023.12.22 07,7.023,H
2023.12.22 08,7.123,H
2023.12.22 09,7.106,H
2023.12.22 10,7.324,H
2023.12.22 11,7.641,H
2023.12.22 12,7.791,H
2023.12.22 13,8.322,H
2023.12.22 14,8.703,H
2023.12.22 15,8.811,R
2023.12.22 16,8.537,H
2023.12.22 17,8.504,H
2023.12.22 18,8.694,R
2023.12.22 19,8.88,R
2023.12.22 20,8.273,H
2023.12.22 21,7.99,H
2023.12.22 22,8.105,R
2023.12.22 23,7.973,R
2023.12.23 00,7.608,H
2023.12.23 01,7.391,H
2023.12.23 02,7.374,H
2023.12.23 03,7.324,H
2023.12.23 04,7.689,R
2023.12.23 05,7.712,R
2023.12.23 06,7.777,R
2023.12.23 07,7.827,R
2023.12.23 08,7.776,R
2023.12.23 09,7.724,H
2023.12.23 10,8.007,H
2023.12.23 11,8.09,H
2023.12.23 12,8.273,H
2023.12.23 13,8.488,H
2023.12.23 14,8.438,H
2023.12.23 15,8.206,H
2023.12.23 16,7.924,H
2023.12.23 17,7.724,H
2023.12.23 18,8.019,R
2023.12.23 19,7.691,H
2023.12.23 20,7.924,H
2023.12.23 21,8.342,R
2023.12.23 22,7.941,H
2023.12.23 23,7.957,H
2023.12.24 00,7.874,H
2023.12.24 01,7.907,H
2023.12.24 02,7.924,H
2023.12.24 03,8.024,H
2023.12.24 04,8.575,R
2023.12.24 05,8.454,H
2023.12.24 06,8.554,H
2023.12.24 07,8.355,H
2023.12.24 08,8.62,H
2023.12.24 09,8.95,H
2023.12.24 10,9.411,R
2023.12.24 11,9.545,R
2023.12.24 12,9.36,H
2023.12.24 13,9.59,H
2023.12.24 14,9.803,H
2023.12.24 15,9.983,H
2023.12.24 16,10.293,H
2023.12.24 17,10.504,H
2023.12.24 18,10.846,H
2023.12.24 19,11.364,H
2023.12.24 20,11.59,H
2023.12.24 21,11.768,H
2023.12.24 22,11.607,H
2023.12.24 23,11.445,H
2023.12.25 00,11.558,H
2023.12.25 01,11.17,H
2023.12.25 02,10.846,H
2023.12.25 03,10.472,H
2023.12.25 04,10.015,H
2023.12.25 05,9.459,H
2023.12.25 06,8.982,H
2023.12.25 07,8.867,H
2023.12.25 08,8.952,R
2023.12.25 09,8.554,H
2023.12.25 10,9.572,R
2023.12.25 11,12.348,H
2023.12.25 12,10.927,H
2023.12.25 13,11.493,H
2023.12.25 14,12.203,H
2023.12.25 15,10.292,H
2023.12.25 16,9.393,H
2023.12.25 17,8.933,H
2023.12.25 18,9.071,R
2023.12.25 19,8.752,H
2023.12.25 20,8.768,H
2023.12.25 21,8.604,H
2023.12.25 22,8.322,H
2023.12.25 23,8.256,H
2023.12.26 00,8.575,R
2023.12.26 01,8.593,R
2023.12.26 02,8.04,H
2023.12.26 03,7.824,H
2023.12.26 04,7.674,H
2023.12.26 05,7.491,H
2023.12.26 06,7.558,H
2023.12.26 07,7.624,H
2023.12.26 08,7.774,H
2023.12.26 09,8.107,H
2023.12.26 10,8.966,H
2023.12.26 11,10.796,H
2023.12.26 12,11.896,H
2023.12.26 13,11.977,H
2023.12.26 14,10.422,H
2023.12.26 15,9.557,H
2023.12.26 16,9.295,H
2023.12.26 17,8.884,H
2023.12.26 18,8.537,H
2023.12.26 19,8.388,H
2023.12.26 20,8.09,H
2023.12.26 21,7.708,H
2023.12.26 22,7.757,H
2023.12.26 23,6.703,H
2023.12.27 00,5.994,H
2023.12.27 01,5.57,H
2023.12.27 02,5.229,H
2023.12.27 03,4.817,H
2023.12.27 04,4.679,H
2023.12.27 05,4.559,H
2023.12.27 06,4.507,H
2023.12.27 07,4.23,H
2023.12.27 08,3.953,H
2023.12.27 09,4.592,H
2023.12.27 10,6.272,R
2023.12.27 11,12.507,H
2023.12.27 12,14.574,H
2023.12.27 13,13.823,H
2023.12.27 14,12.155,H
2023.12.27 15,10.975,H
2023.12.27 16,9.491,H
2023.12.27 17,8.322,H
2023.12.27 18,7.14,H
2023.12.27 19,6.316,H
2023.12.27 20,6.012,H
2023.12.27 21,5.876,H
2023.12.27 22,7.088,H
2023.12.27 23,8.14,H
2023.12.28 00,8.718,H
2023.12.28 01,9.704,H
2023.12.28 02,9.901,H
2023.12.28 03,9.328,H
2023.12.28 04,10.081,H
2023.12.28 05,9.934,H
2023.12.28 06,9.443,H
2023.12.28 07,9.245,H
2023.12.28 08,9.672,H
2023.12.28 09,10.244,H
2023.12.28 10,10.65,H
2023.12.28 11,10.911,H
2023.12.28 12,11.137,H
2023.12.28 13,10.504,H
2023.12.28 14,9.557,H
2023.12.28 15,9.639,H
2023.12.28 16,10.097,H
2023.12.28 17,9.754,H
2023.12.28 18,9.197,H
2023.12.28 19,8.802,H
2023.12.28 20,9.213,H
2023.12.28 21,9.361,H
2023.12.28 22,9.246,H
2023.12.28 23,9.065,H
2023.12.29 00,9.13,H
2023.12.29 01,9.607,H
2023.12.29 02,9.229,H
2023.12.29 03,9.344,H
2023.12.29 04,9.393,H
2023.12.29 05,9.492,H
2023.12.29 06,9.59,H
2023.12.29 07,9.819,H
2023.12.29 08,9.721,H
2023.12.29 09,10.211,H
2023.12.29 10,10.7,H
2023.12.29 11,11.606,H
2023.12.29 12,12.268,H
2023.12.29 13,12.525,H
2023.12.29 14,11.833,H
2023.12.29 15,11.461,H
2023.12.29 16,11.17,H
2023.12.29 17,10.878,H
2023.12.29 18,10.358,H
2023.12.29 19,9.852,H
2023.12.29 20,9.852,H
2023.12.29 21,10.571,R
2023.12.29 22,9.95,H
2023.12.29 23,9.639,H
2023.12.30 00,9.147,H
2023.12.30 01,8.768,H
2023.12.30 02,8.999,H
2023.12.30 03,9.015,H
2023.12.30 04,9.114,H
2023.12.30 05,9.18,H
2023.12.30 06,9.164,H
2023.12.30 07,8.917,H
2023.12.30 08,8.9,H
2023.12.30 09,9.213,H
2023.12.30 10,12.186,H
2023.12.30 11,11.655,H
2023.12.30 12,13.183,H
2023.12.30 13,13.264,H
2023.12.30 14,13.616,H
2023.12.30 15,12.154,H
2023.12.30 16,10.78,H
2023.12.30 17,9.589,H
2023.12.30 18,8.405,H
2023.12.30 19,7.707,H
2023.12.30 20,7.291,H
2023.12.30 21,6.939,H
2023.12.30 22,6.485,H
2023.12.30 23,6.502,H
2023.12.31 00,6.771,H
2023.12.31 01,7.357,H
2023.12.31 02,7.508,H
2023.12.31 03,7.356,H
2023.12.31 04,5.893,H
2023.12.31 05,5.348,H
2023.12.31 06,5.245,H
2023.12.31 07,5.672,H
2023.12.31 08,5.194,H
2023.12.31 09,7.455,H
2023.12.31 10,10.208,H
2023.12.31 11,11.537,H
2023.12.31 12,8.055,H
2023.12.31 13,6.804,H
2023.12.31 14,5.876,H
2023.12.31 15,5.91,H
2023.12.31 16,6.519,H
2023.12.31 17,6.754,H
2023.12.31 18,7.039,H
2023.12.31 19,7.324,H
2023.12.31 20,7.274,H
2023.12.31 21,7.106,H
2023.12.31 22,7.341,H
2023.12.31 23,7.257,H
2024.01.01 00,7.357,H
2024.01.01 01,7.424,H
2024.01.01 02,7.023,H
2024.01.01 03,6.586,H
2024.01.01 04,6.553,H
2024.01.01 05,6.299,H
2024.01.01 06,6.266,H
2024.01.01 07,6.231,H
2024.01.01 08,5.706,H
2024.01.01 09,6.231,H
2024.01.01 10,7.54,H
2024.01.01 11,8.272,H
2024.01.01 12,8.9,H
2024.01.01 13,10.081,H
2024.01.01 14,8.982,H
2024.01.01 15,8.107,H
2024.01.01 16,7.674,H
2024.01.01 17,7.24,H
2024.01.01 18,7.14,H
2024.01.01 19,7.324,H
2024.01.01 20,7.851,R
2024.01.01 21,7.441,H
2024.01.01 22,7.524,H
2024.01.01 23,7.508,H
2024.01.02 00,7.824,H
2024.01.02 01,7.807,H
2024.01.02 02,8.057,H
2024.01.02 03,8.338,H
2024.01.02 04,8.305,H
2024.01.02 05,8.139,H
2024.01.02 06,9.065,H
2024.01.02 07,9.344,H
2024.01.02 08,9.492,H
2024.01.02 09,9.705,H
2024.01.02 10,9.836,H
2024.01.02 11,9.983,H
2024.01.02 12,10.892,R
2024.01.02 13,10.889,R
2024.01.02 14,10.081,H
2024.01.02 15,9.64,H
2024.01.02 16,9.884,H
2024.01.02 17,10.374,H
2024.01.02 18,10.618,H
2024.01.02 19,11.396,H
2024.01.02 20,11.461,H
2024.01.02 21,10.895,H
2024.01.02 22,10.829,H
2024.01.02 23,10.52,H
2024.01.03 00,10.456,H
2024.01.03 01,9.999,H
2024.01.03 02,9.77,H
2024.01.03 03,9.983,H
2024.01.03 04,10.248,R
2024.01.03 05,9.868,H
2024.01.03 06,9.737,H
2024.01.03 07,9.443,H
2024.01.03 08,9.59,H
2024.01.03 09,10.015,H
2024.01.03 10,10.504,H
2024.01.03 11,10.732,H
2024.01.03 12,10.651,H
2024.01.03 13,11.073,H
2024.01.03 14,11.283,H
2024.01.03 15,11.849,H
2024.01.03 16,11.283,H
2024.01.03 17,10.634,H
2024.01.03 18,9.654,H
2024.01.03 19,8.653,H
2024.01.03 20,9.164,H
2024.01.03 21,8.586,H
2024.01.03 22,8.636,H
2024.01.03 23,8.802,H
2024.01.04 00,8.719,H
2024.01.04 01,9.235,R
2024.01.04 02,8.636,H
2024.01.04 03,8.09,H
2024.01.04 04,8.578,R
2024.01.04 05,8.19,H
2024.01.04 06,7.791,H
2024.01.04 07,7.924,H
2024.01.04 08,7.99,H
2024.01.04 09,8.239,H
2024.01.04 10,8.8,H
2024.01.04 11,9.704,H
2024.01.04 12,11.202,H
2024.01.04 13,10.748,H
2024.01.04 14,10.845,H
2024.01.04 15,9.573,H
2024.01.04 16,9.214,R
2024.01.04 17,8.702,H
2024.01.04 18,8.454,H
2024.01.04 19,8.355,H
2024.01.04 20,7.774,H
2024.01.04 21,7.274,H
2024.01.04 22,6.855,H
2024.01.04 23,6.07,R
2024.01.05 00,6.485,H
2024.01.05 01,6.603,H
2024.01.05 02,6.553,H
2024.01.05 03,6.249,H
2024.01.05 04,6.316,H
2024.01.05 05,7.123,H
2024.01.05 06,7.274,H
2024.01.05 07,7.807,H
2024.01.05 08,8.024,H
2024.01.05 09,8.801,H
2024.01.05 10,8.949,H
2024.01.05 11,8.057,H
2024.01.05 12,8.388,H
2024.01.05 13,9.065,H
2024.01.05 14,9.328,H
2024.01.05 15,8.884,H
2024.01.05 16,8.421,H
2024.01.05 17,8.123,H
2024.01.05 18,8.095,R
2024.01.05 19,7.774,H
2024.01.05 20,7.608,H
2024.01.05 21,7.656,R
2024.01.05 22,7.541,H
2024.01.05 23,7.24,H
2024.01.06 00,6.939,H
2024.01.06 01,6.721,H
2024.01.06 02,6.536,H
2024.01.06 03,6.232,H
2024.01.06 04,5.978,H
2024.01.06 05,5.859,H
2024.01.06 06,5.791,H
2024.01.06 07,5.774,H
2024.01.06 08,5.756,R
2024.01.06 09,5.944,H
2024.01.06 10,6.754,H
2024.01.06 11,7.457,H
2024.01.06 12,7.474,H
2024.01.06 13,7.424,H
2024.01.06 14,6.354,R
2024.01.06 15,6.771,H
2024.01.06 16,6.367,H
2024.01.06 17,6.096,H
2024.01.06 18,5.876,H
2024.01.06 19,5.672,H
2024.01.06 20,5.485,H
2024.01.06 21,5.451,H
2024.01.06 22,4.893,R
2024.01.06 23,4.989,H
2024.01.07 00,4.713,R
2024.01.07 01,4.588,R
2024.01.07 02,4.852,H
2024.01.07 03,4.472,H
2024.01.07 04,4.109,H
2024.01.07 05,3.821,R
2024.01.07 06,3.936,H
2024.01.07 07,3.727,H
2024.01.07 08,3.587,H
2024.01.07 09,3.779,H
2024.01.07 10,4.005,H
2024.01.07 11,4.144,H
2024.01.07 12,4.369,H
2024.01.07 13,4.628,H
2024.01.07 14,4.369,H
2024.01.07 15,3.848,H
2024.01.07 16,3.22,H
2024.01.07 17,2.956,H
2024.01.07 18,2.354,H
2024.01.07 19,1.963,H
2024.01.07 20,1.801,H
2024.01.07 21,1.532,H
2024.01.07 22,1.081,H
2024.01.07 23,0.608,H
2023.10.29 02,13.307,R
