#HOBO_ID 10760810
#Location_Lat_Lon 48.0122 7.853
#Alt_above_ground 4.5
#Exposition N
#Influence_class 2
id	date	time	ta	lux
1835	2018-12-21	17:40:00	11.625	0
1836	2018-12-21	17:50:00	11.625	0
1837	2018-12-21	18:00:00	11.528	0
1838	2018-12-21	18:10:00	11.528	0
1839	2018-12-21	18:20:00	11.625	0
1840	2018-12-21	18:30:00	11.625	0
1841	2018-12-21	18:40:00	11.528	0
1842	2018-12-21	18:50:00	11.625	0
1843	2018-12-21	19:00:00	11.625	0
1844	2018-12-21	19:10:00	11.722	0
1845	2018-12-21	19:20:00	11.625	0
1846	2018-12-21	19:30:00	11.722	0
1847	2018-12-21	19:40:00	11.722	0
1848	2018-12-21	19:50:00	11.722	0
1849	2018-12-21	20:00:00	11.722	0
1850	2018-12-21	20:10:00	11.722	0
1851	2018-12-21	20:20:00	11.722	0
1852	2018-12-21	20:30:00	11.528	0
1853	2018-12-21	20:40:00	11.528	0
1854	2018-12-21	20:50:00	11.625	0
1855	2018-12-21	21:00:00	11.722	0
1856	2018-12-21	21:10:00	11.819	0
1857	2018-12-21	21:20:00	11.819	0
1858	2018-12-21	21:30:00	11.819	0
1859	2018-12-21	21:40:00	11.722	0
1860	2018-12-21	21:50:00	11.819	0
1861	2018-12-21	22:00:00	11.916	0
1862	2018-12-21	22:10:00	11.916	0
1863	2018-12-21	22:20:00	12.013	0
1864	2018-12-21	22:30:00	11.916	0
1865	2018-12-21	22:40:00	11.916	0
1866	2018-12-21	22:50:00	12.013	0
1867	2018-12-21	23:00:00	12.11	0
1868	2018-12-21	23:10:00	12.207	0
1869	2018-12-21	23:20:00	12.304	0
1870	2018-12-21	23:30:00	12.304	0
1871	2018-12-21	23:40:00	12.401	0
1872	2018-12-21	23:50:00	12.304	0
1873	2018-12-22	00:00:00	12.401	0
1874	2018-12-22	00:10:00	12.497	0
1875	2018-12-22	00:20:00	12.497	0
1876	2018-12-22	00:30:00	12.401	0
1877	2018-12-22	00:40:00	12.594	0
1878	2018-12-22	00:50:00	12.69	0
1879	2018-12-22	01:00:00	12.594	0
1880	2018-12-22	01:10:00	12.69	0
1881	2018-12-22	01:20:00	12.69	0
1882	2018-12-22	01:30:00	12.69	0
1883	2018-12-22	01:40:00	12.787	0
1884	2018-12-22	01:50:00	12.883	0
1885	2018-12-22	02:00:00	12.883	0
1886	2018-12-22	02:10:00	12.69	0
1887	2018-12-22	02:20:00	12.787	0
1888	2018-12-22	02:30:00	12.883	0
1889	2018-12-22	02:40:00	12.787	0
1890	2018-12-22	02:50:00	12.883	0
1891	2018-12-22	03:00:00	12.883	0
1892	2018-12-22	03:10:00	12.787	0
1893	2018-12-22	03:20:00	12.787	0
1894	2018-12-22	03:30:00	12.883	0
1895	2018-12-22	03:40:00	12.883	0
1896	2018-12-22	03:50:00	12.69	0
1897	2018-12-22	04:00:00	12.594	0
1898	2018-12-22	04:10:00	12.497	0
1899	2018-12-22	04:20:00	12.401	0
1900	2018-12-22	04:30:00	12.401	0
1901	2018-12-22	04:40:00	12.401	0
1902	2018-12-22	04:50:00	12.207	0
1903	2018-12-22	05:00:00	12.207	0
1904	2018-12-22	05:10:00	12.304	0
1905	2018-12-22	05:20:00	12.401	0
1906	2018-12-22	05:30:00	12.497	0
1907	2018-12-22	05:40:00	12.401	0
1908	2018-12-22	05:50:00	12.304	0
1909	2018-12-22	06:00:00	12.11	0
1910	2018-12-22	06:10:00	12.013	0
1911	2018-12-22	06:20:00	12.11	0
1912	2018-12-22	06:30:00	12.304	0
1913	2018-12-22	06:40:00	12.207	0
1914	2018-12-22	06:50:00	12.207	0
1915	2018-12-22	07:00:00	12.11	0
1916	2018-12-22	07:10:00	12.11	0
1917	2018-12-22	07:20:00	11.916	0
1918	2018-12-22	07:30:00	11.722	0
1919	2018-12-22	07:40:00	11.722	0
1920	2018-12-22	07:50:00	11.819	0
1921	2018-12-22	08:00:00	11.722	10.8
1922	2018-12-22	08:10:00	11.431	86.1
1923	2018-12-22	08:20:00	11.334	247.6
1924	2018-12-22	08:30:00	11.334	215.3
1925	2018-12-22	08:40:00	11.431	527.4
1926	2018-12-22	08:50:00	11.625	538.2
1927	2018-12-22	09:00:00	11.722	710.4
1928	2018-12-22	09:10:00	11.819	871.9
1929	2018-12-22	09:20:00	11.916	376.7
1930	2018-12-22	09:30:00	12.013	742.7
1931	2018-12-22	09:40:00	11.916	1722.2
1932	2018-12-22	09:50:00	12.013	1550
1933	2018-12-22	10:00:00	12.11	1636.1
1934	2018-12-22	10:10:00	12.207	3444.5
1935	2018-12-22	10:20:00	12.401	1722.2
1936	2018-12-22	10:30:00	12.304	2755.6
1937	2018-12-22	10:40:00	12.401	3961.1
1938	2018-12-22	10:50:00	12.401	3788.9
1939	2018-12-22	11:00:00	12.69	7577.8
1940	2018-12-22	11:10:00	12.883	7233.4
1941	2018-12-22	11:20:00	12.98	6544.5
1942	2018-12-22	11:30:00	12.98	6200
1943	2018-12-22	11:40:00	12.594	2755.6
1944	2018-12-22	11:50:00	12.304	1808.3
1945	2018-12-22	12:00:00	12.207	1808.3
1946	2018-12-22	12:10:00	11.819	2669.5
1947	2018-12-22	12:20:00	11.722	1550
1948	2018-12-22	12:30:00	12.11	2411.1
1949	2018-12-22	12:40:00	12.304	5511.1
1950	2018-12-22	12:50:00	12.304	5338.9
1951	2018-12-22	13:00:00	12.787	5166.7
1952	2018-12-22	13:10:00	12.497	2238.9
1953	2018-12-22	13:20:00	12.304	2927.8
1954	2018-12-22	13:30:00	12.207	1302.4
1955	2018-12-22	13:40:00	12.207	2755.6
1956	2018-12-22	13:50:00	12.304	3616.7
1957	2018-12-22	14:00:00	12.207	3444.5
1958	2018-12-22	14:10:00	12.013	2411.1
1959	2018-12-22	14:20:00	12.11	1722.2
1960	2018-12-22	14:30:00	12.304	3100
1961	2018-12-22	14:40:00	12.207	2669.5
1962	2018-12-22	14:50:00	12.594	3961.1
1963	2018-12-22	15:00:00	12.69	4477.8
1964	2018-12-22	15:10:00	12.594	4133.4
1965	2018-12-22	15:20:00	12.401	2411.1
1966	2018-12-22	15:30:00	12.11	1334.7
1967	2018-12-22	15:40:00	11.916	710.4
1968	2018-12-22	15:50:00	11.819	656.6
1969	2018-12-22	16:00:00	11.722	430.6
1970	2018-12-22	16:10:00	11.722	1151.7
1971	2018-12-22	16:20:00	11.528	678.1
1972	2018-12-22	16:30:00	11.334	312.2
1973	2018-12-22	16:40:00	11.139	86.1
1974	2018-12-22	16:50:00	11.139	10.8
1975	2018-12-22	17:00:00	11.139	0
1976	2018-12-22	17:10:00	11.139	0
1977	2018-12-22	17:20:00	11.236	0
1978	2018-12-22	17:30:00	11.236	0
1979	2018-12-22	17:40:00	11.139	0
1980	2018-12-22	17:50:00	11.139	0
1981	2018-12-22	18:00:00	11.139	0
1982	2018-12-22	18:10:00	11.139	0
1983	2018-12-22	18:20:00	11.139	0
1984	2018-12-22	18:30:00	10.944	0
1985	2018-12-22	18:40:00	10.846	0
1986	2018-12-22	18:50:00	10.455	0
1987	2018-12-22	19:00:00	10.161	0
1988	2018-12-22	19:10:00	10.357	0
1989	2018-12-22	19:20:00	10.651	0
1990	2018-12-22	19:30:00	10.748	0
1991	2018-12-22	19:40:00	10.748	0
1992	2018-12-22	19:50:00	10.455	0
1993	2018-12-22	20:00:00	10.455	0
1994	2018-12-22	20:10:00	10.259	0
1995	2018-12-22	20:20:00	10.063	0
1996	2018-12-22	20:30:00	10.161	0
1997	2018-12-22	20:40:00	10.161	0
1998	2018-12-22	20:50:00	10.259	0
1999	2018-12-22	21:00:00	10.259	0
2000	2018-12-22	21:10:00	10.357	0
2001	2018-12-22	21:20:00	10.259	0
2002	2018-12-22	21:30:00	10.259	0
2003	2018-12-22	21:40:00	10.259	0
2004	2018-12-22	21:50:00	10.357	0
2005	2018-12-22	22:00:00	10.259	0
2006	2018-12-22	22:10:00	10.161	0
2007	2018-12-22	22:20:00	10.161	0
2008	2018-12-22	22:30:00	10.259	0
2009	2018-12-22	22:40:00	10.259	0
2010	2018-12-22	22:50:00	10.357	0
2011	2018-12-22	23:00:00	10.357	0
2012	2018-12-22	23:10:00	10.259	0
2013	2018-12-22	23:20:00	10.259	0
2014	2018-12-22	23:30:00	10.259	0
2015	2018-12-22	23:40:00	10.259	0
2016	2018-12-22	23:50:00	10.357	0
2017	2018-12-23	00:00:00	10.455	0
2018	2018-12-23	00:10:00	10.161	0
2019	2018-12-23	00:20:00	9.866	0
2020	2018-12-23	00:30:00	9.669	0
2021	2018-12-23	00:40:00	9.866	0
2022	2018-12-23	00:50:00	9.866	0
2023	2018-12-23	01:00:00	9.866	0
2024	2018-12-23	01:10:00	9.866	0
2025	2018-12-23	01:20:00	9.866	0
2026	2018-12-23	01:30:00	9.866	0
2027	2018-12-23	01:40:00	9.866	0
2028	2018-12-23	01:50:00	9.768	0
2029	2018-12-23	02:00:00	9.669	0
2030	2018-12-23	02:10:00	9.571	0
2031	2018-12-23	02:20:00	9.669	0
2032	2018-12-23	02:30:00	9.571	0
2033	2018-12-23	02:40:00	9.373	0
2034	2018-12-23	02:50:00	9.275	0
2035	2018-12-23	03:00:00	9.176	0
2036	2018-12-23	03:10:00	8.978	0
2037	2018-12-23	03:20:00	9.176	0
2038	2018-12-23	03:30:00	9.275	0
2039	2018-12-23	03:40:00	9.077	0
2040	2018-12-23	03:50:00	9.077	0
2041	2018-12-23	04:00:00	9.077	0
2042	2018-12-23	04:10:00	9.176	0
2043	2018-12-23	04:20:00	9.275	0
2044	2018-12-23	04:30:00	9.275	0
2045	2018-12-23	04:40:00	9.176	0
2046	2018-12-23	04:50:00	9.275	0
2047	2018-12-23	05:00:00	9.275	0
2048	2018-12-23	05:10:00	9.275	0
2049	2018-12-23	05:20:00	9.275	0
2050	2018-12-23	05:30:00	9.275	0
2051	2018-12-23	05:40:00	9.373	0
2052	2018-12-23	05:50:00	9.472	0
2053	2018-12-23	06:00:00	9.472	0
2054	2018-12-23	06:10:00	9.472	0
2055	2018-12-23	06:20:00	9.472	0
2056	2018-12-23	06:30:00	9.373	0
2057	2018-12-23	06:40:00	9.472	0
2058	2018-12-23	06:50:00	9.472	0
2059	2018-12-23	07:00:00	9.472	0
2060	2018-12-23	07:10:00	9.373	0
2061	2018-12-23	07:20:00	9.275	0
2062	2018-12-23	07:30:00	9.373	0
2063	2018-12-23	07:40:00	9.373	0
2064	2018-12-23	07:50:00	9.373	0
2065	2018-12-23	08:00:00	9.373	43.1
2066	2018-12-23	08:10:00	9.472	64.6
2067	2018-12-23	08:20:00	9.571	107.6
2068	2018-12-23	08:30:00	9.768	236.8
2069	2018-12-23	08:40:00	9.768	419.8
2070	2018-12-23	08:50:00	9.768	667.4
2071	2018-12-23	09:00:00	9.768	1022.6
2072	2018-12-23	09:10:00	9.866	1377.8
2073	2018-12-23	09:20:00	10.063	1808.3
2074	2018-12-23	09:30:00	10.063	1980.6
2075	2018-12-23	09:40:00	10.161	2152.8
2076	2018-12-23	09:50:00	10.259	2325
2077	2018-12-23	10:00:00	10.455	2583.4
2078	2018-12-23	10:10:00	10.553	2497.2
2079	2018-12-23	10:20:00	10.553	1808.3
2080	2018-12-23	10:30:00	10.748	3272.2
2081	2018-12-23	10:40:00	10.944	3616.7
2082	2018-12-23	10:50:00	11.041	3444.5
2083	2018-12-23	11:00:00	11.041	3444.5
2084	2018-12-23	11:10:00	11.041	3616.7
2085	2018-12-23	11:20:00	11.041	3616.7
2086	2018-12-23	11:30:00	10.944	3788.9
2087	2018-12-23	11:40:00	10.846	3444.5
2088	2018-12-23	11:50:00	10.748	4133.4
2089	2018-12-23	12:00:00	10.651	3100
2090	2018-12-23	12:10:00	10.651	3444.5
2091	2018-12-23	12:20:00	10.553	3616.7
2092	2018-12-23	12:30:00	10.357	2755.6
2093	2018-12-23	12:40:00	10.063	2066.7
2094	2018-12-23	12:50:00	9.965	1808.3
2095	2018-12-23	13:00:00	9.965	1980.6
2096	2018-12-23	13:10:00	9.866	1636.1
2097	2018-12-23	13:20:00	9.866	2755.6
2098	2018-12-23	13:30:00	10.063	2927.8
2099	2018-12-23	13:40:00	10.357	2927.8
2100	2018-12-23	13:50:00	10.553	1722.2
2101	2018-12-23	14:00:00	10.748	2066.7
2102	2018-12-23	14:10:00	10.944	2497.2
2103	2018-12-23	14:20:00	11.041	1722.2
2104	2018-12-23	14:30:00	10.944	1894.5
2105	2018-12-23	14:40:00	10.944	1980.6
2106	2018-12-23	14:50:00	11.041	1636.1
2107	2018-12-23	15:00:00	11.041	1270.1
2108	2018-12-23	15:10:00	11.236	882.6
2109	2018-12-23	15:20:00	11.236	731.9
2110	2018-12-23	15:30:00	11.334	721.2
2111	2018-12-23	15:40:00	11.431	1001
2112	2018-12-23	15:50:00	11.431	624.3
2113	2018-12-23	16:00:00	11.431	290.6
2114	2018-12-23	16:10:00	11.236	183
2115	2018-12-23	16:20:00	11.334	118.4
2116	2018-12-23	16:30:00	11.528	43.1
2117	2018-12-23	16:40:00	11.625	10.8
2118	2018-12-23	16:50:00	11.722	0
2119	2018-12-23	17:00:00	11.819	0
2120	2018-12-23	17:10:00	11.819	0
2121	2018-12-23	17:20:00	11.819	0
2122	2018-12-23	17:30:00	11.916	0
2123	2018-12-23	17:40:00	11.916	0
2124	2018-12-23	17:50:00	11.916	0
2125	2018-12-23	18:00:00	11.916	0
2126	2018-12-23	18:10:00	12.013	0
2127	2018-12-23	18:20:00	12.11	0
2128	2018-12-23	18:30:00	12.11	0
2129	2018-12-23	18:40:00	12.11	0
2130	2018-12-23	18:50:00	12.11	0
2131	2018-12-23	19:00:00	12.11	0
2132	2018-12-23	19:10:00	12.11	0
2133	2018-12-23	19:20:00	12.207	0
2134	2018-12-23	19:30:00	12.207	0
2135	2018-12-23	19:40:00	12.304	0
2136	2018-12-23	19:50:00	12.304	0
2137	2018-12-23	20:00:00	12.304	0
2138	2018-12-23	20:10:00	12.304	0
2139	2018-12-23	20:20:00	12.304	0
2140	2018-12-23	20:30:00	12.304	0
2141	2018-12-23	20:40:00	12.304	0
2142	2018-12-23	20:50:00	12.401	0
2143	2018-12-23	21:00:00	12.401	0
2144	2018-12-23	21:10:00	12.401	0
2145	2018-12-23	21:20:00	12.401	0
2146	2018-12-23	21:30:00	12.401	0
2147	2018-12-23	21:40:00	12.401	0
2148	2018-12-23	21:50:00	12.401	0
2149	2018-12-23	22:00:00	12.497	0
2150	2018-12-23	22:10:00	12.497	0
2151	2018-12-23	22:20:00	12.497	0
2152	2018-12-23	22:30:00	12.497	0
2153	2018-12-23	22:40:00	12.497	0
2154	2018-12-23	22:50:00	12.594	0
2155	2018-12-23	23:00:00	12.497	0
2156	2018-12-23	23:10:00	12.497	0
2157	2018-12-23	23:20:00	12.497	0
2158	2018-12-23	23:30:00	12.497	0
2159	2018-12-23	23:40:00	12.497	0
2160	2018-12-23	23:50:00	12.594	0
2161	2018-12-24	00:00:00	12.594	0
2162	2018-12-24	00:10:00	12.594	0
2163	2018-12-24	00:20:00	12.594	0
2164	2018-12-24	00:30:00	12.594	0
2165	2018-12-24	00:40:00	12.594	0
2166	2018-12-24	00:50:00	12.69	0
2167	2018-12-24	01:00:00	12.69	0
2168	2018-12-24	01:10:00	12.69	0
2169	2018-12-24	01:20:00	12.594	0
2170	2018-12-24	01:30:00	12.594	0
2171	2018-12-24	01:40:00	12.594	0
2172	2018-12-24	01:50:00	12.594	0
2173	2018-12-24	02:00:00	12.594	0
2174	2018-12-24	02:10:00	12.497	0
2175	2018-12-24	02:20:00	12.497	0
2176	2018-12-24	02:30:00	12.401	0
2177	2018-12-24	02:40:00	12.497	0
2178	2018-12-24	02:50:00	12.497	0
2179	2018-12-24	03:00:00	12.497	0
2180	2018-12-24	03:10:00	12.497	0
2181	2018-12-24	03:20:00	12.401	0
2182	2018-12-24	03:30:00	12.304	0
2183	2018-12-24	03:40:00	12.304	0
2184	2018-12-24	03:50:00	12.304	0
2185	2018-12-24	04:00:00	12.401	0
2186	2018-12-24	04:10:00	12.401	0
2187	2018-12-24	04:20:00	12.401	0
2188	2018-12-24	04:30:00	12.401	0
2189	2018-12-24	04:40:00	12.401	0
2190	2018-12-24	04:50:00	12.11	0
2191	2018-12-24	05:00:00	11.916	0
2192	2018-12-24	05:10:00	11.819	0
2193	2018-12-24	05:20:00	9.866	0
2194	2018-12-24	05:30:00	9.275	0
2195	2018-12-24	05:40:00	9.176	0
2196	2018-12-24	05:50:00	9.077	0
2197	2018-12-24	06:00:00	9.077	0
2198	2018-12-24	06:10:00	9.077	0
2199	2018-12-24	06:20:00	8.978	0
2200	2018-12-24	06:30:00	8.978	0
2201	2018-12-24	06:40:00	8.879	0
2202	2018-12-24	06:50:00	8.879	0
2203	2018-12-24	07:00:00	8.779	0
2204	2018-12-24	07:10:00	8.68	0
2205	2018-12-24	07:20:00	8.481	0
2206	2018-12-24	07:30:00	8.481	0
2207	2018-12-24	07:40:00	8.581	0
2208	2018-12-24	07:50:00	8.481	0
2209	2018-12-24	08:00:00	8.082	0
2210	2018-12-24	08:10:00	7.582	0
2211	2018-12-24	08:20:00	7.28	10.8
2212	2018-12-24	08:30:00	7.381	43.1
2213	2018-12-24	08:40:00	7.28	150.7
2214	2018-12-24	08:50:00	7.28	312.2
2215	2018-12-24	09:00:00	7.28	312.2
2216	2018-12-24	09:10:00	7.381	688.9
2217	2018-12-24	09:20:00	7.381	656.6
2218	2018-12-24	09:30:00	7.481	398.3
2219	2018-12-24	09:40:00	7.481	1022.6
2220	2018-12-24	09:50:00	7.481	1001
2221	2018-12-24	10:00:00	7.682	1377.8
2222	2018-12-24	10:10:00	7.582	1636.1
2223	2018-12-24	10:20:00	7.582	2325
2224	2018-12-24	10:30:00	7.481	3961.1
2225	2018-12-24	10:40:00	7.682	5338.9
2226	2018-12-24	10:50:00	7.782	6544.5
2227	2018-12-24	11:00:00	7.882	6544.5
2228	2018-12-24	11:10:00	7.882	5511.1
2229	2018-12-24	11:20:00	8.382	10333.4
2230	2018-12-24	11:30:00	8.481	9644.5
2231	2018-12-24	11:40:00	8.282	7577.8
2232	2018-12-24	11:50:00	8.481	4822.3
2233	2018-12-24	12:00:00	8.082	3616.7
2234	2018-12-24	12:10:00	8.082	4133.4
2235	2018-12-24	12:20:00	8.68	10677.8
2236	2018-12-24	12:30:00	8.779	8611.2
2237	2018-12-24	12:40:00	8.481	7577.8
2238	2018-12-24	12:50:00	9.176	12400.1
2239	2018-12-24	13:00:00	9.077	7577.8
2240	2018-12-24	13:10:00	8.68	5166.7
2241	2018-12-24	13:20:00	8.282	4133.4
2242	2018-12-24	13:30:00	7.983	2927.8
2243	2018-12-24	13:40:00	8.082	3961.1
2244	2018-12-24	13:50:00	7.983	4477.8
2245	2018-12-24	14:00:00	8.282	5166.7
2246	2018-12-24	14:10:00	8.182	2927.8
2247	2018-12-24	14:20:00	7.983	4305.6
2248	2018-12-24	14:30:00	7.983	4650
2249	2018-12-24	14:40:00	7.983	4133.4
2250	2018-12-24	14:50:00	7.782	3616.7
2251	2018-12-24	15:00:00	7.582	3272.2
2252	2018-12-24	15:10:00	7.481	2927.8
2253	2018-12-24	15:20:00	7.381	2411.1
2254	2018-12-24	15:30:00	7.079	1722.2
2255	2018-12-24	15:40:00	6.775	1463.9
2256	2018-12-24	15:50:00	6.471	1313.2
2257	2018-12-24	16:00:00	6.166	1108.7
2258	2018-12-24	16:10:00	5.962	828.8
2259	2018-12-24	16:20:00	5.655	645.8
2260	2018-12-24	16:30:00	5.347	376.7
2261	2018-12-24	16:40:00	5.037	161.5
2262	2018-12-24	16:50:00	4.831	43.1
2263	2018-12-24	17:00:00	4.623	0
2264	2018-12-24	17:10:00	4.415	0
2265	2018-12-24	17:20:00	4.207	0
2266	2018-12-24	17:30:00	3.998	0
2267	2018-12-24	17:40:00	3.788	0
2268	2018-12-24	17:50:00	3.578	0
2269	2018-12-24	18:00:00	3.367	0
2270	2018-12-24	18:10:00	3.155	0
2271	2018-12-24	18:20:00	3.049	0
2272	2018-12-24	18:30:00	3.049	0
2273	2018-12-24	18:40:00	2.943	0
2274	2018-12-24	18:50:00	2.73	0
2275	2018-12-24	19:00:00	2.837	0
2276	2018-12-24	19:10:00	2.943	0
2277	2018-12-24	19:20:00	2.73	0
2278	2018-12-24	19:30:00	2.624	0
2279	2018-12-24	19:40:00	2.517	0
2280	2018-12-24	19:50:00	2.73	0
2281	2018-12-24	20:00:00	2.41	0
2282	2018-12-24	20:10:00	2.088	0
2283	2018-12-24	20:20:00	2.088	0
2284	2018-12-24	20:30:00	1.98	0
2285	2018-12-24	20:40:00	1.872	0
2286	2018-12-24	20:50:00	1.872	0
2287	2018-12-24	21:00:00	1.872	0
2288	2018-12-24	21:10:00	1.872	0
2289	2018-12-24	21:20:00	1.872	0
2290	2018-12-24	21:30:00	2.303	0
2291	2018-12-24	21:40:00	2.088	0
2292	2018-12-24	21:50:00	1.872	0
2293	2018-12-24	22:00:00	1.764	0
2294	2018-12-24	22:10:00	1.656	0
2295	2018-12-24	22:20:00	1.548	0
2296	2018-12-24	22:30:00	1.764	0
2297	2018-12-24	22:40:00	1.656	0
2298	2018-12-24	22:50:00	1.439	0
2299	2018-12-24	23:00:00	1.33	0
2300	2018-12-24	23:10:00	1.439	0
2301	2018-12-24	23:20:00	2.088	0
2302	2018-12-24	23:30:00	2.195	0
2303	2018-12-24	23:40:00	1.872	0
2304	2018-12-24	23:50:00	1.33	0
2305	2018-12-25	00:00:00	1.112	0
2306	2018-12-25	00:10:00	1.003	0
2307	2018-12-25	00:20:00	0.893	0
2308	2018-12-25	00:30:00	0.674	0
2309	2018-12-25	00:40:00	0.563	0
2310	2018-12-25	00:50:00	0.453	0
2311	2018-12-25	01:00:00	0.453	0
2312	2018-12-25	01:10:00	0.232	0
2313	2018-12-25	01:20:00	0.232	0
2314	2018-12-25	01:30:00	0.121	0
2315	2018-12-25	01:40:00	0.01	0
2316	2018-12-25	01:50:00	-0.102	0
2317	2018-12-25	02:00:00	-0.102	0
2318	2018-12-25	02:10:00	-0.102	0
2319	2018-12-25	02:20:00	-0.213	0
2320	2018-12-25	02:30:00	-0.213	0
2321	2018-12-25	02:40:00	-0.102	0
2322	2018-12-25	02:50:00	-0.325	0
2323	2018-12-25	03:00:00	-0.325	0
2324	2018-12-25	03:10:00	-0.325	0
2325	2018-12-25	03:20:00	-0.437	0
2326	2018-12-25	03:30:00	-0.437	0
2327	2018-12-25	03:40:00	-0.437	0
2328	2018-12-25	03:50:00	-0.549	0
2329	2018-12-25	04:00:00	-0.662	0
2330	2018-12-25	04:10:00	-0.662	0
2331	2018-12-25	04:20:00	-0.774	0
2332	2018-12-25	04:30:00	-0.662	0
2333	2018-12-25	04:40:00	-0.887	0
2334	2018-12-25	04:50:00	-0.887	0
2335	2018-12-25	05:00:00	-1.001	0
2336	2018-12-25	05:10:00	-1.001	0
2337	2018-12-25	05:20:00	-1.114	0
2338	2018-12-25	05:30:00	-1.114	0
2339	2018-12-25	05:40:00	-1.228	0
2340	2018-12-25	05:50:00	-1.114	0
2341	2018-12-25	06:00:00	-1.114	0
2342	2018-12-25	06:10:00	-1.114	0
2343	2018-12-25	06:20:00	-1.114	0
2344	2018-12-25	06:30:00	-1.001	0
2345	2018-12-25	06:40:00	-1.114	0
2346	2018-12-25	06:50:00	-1.001	0
2347	2018-12-25	07:00:00	-1.114	0
2348	2018-12-25	07:10:00	-0.887	0
2349	2018-12-25	07:20:00	-0.774	0
2350	2018-12-25	07:30:00	-0.662	0
2351	2018-12-25	07:40:00	-0.437	0
2352	2018-12-25	07:50:00	-0.437	0
2353	2018-12-25	08:00:00	-0.437	21.5
2354	2018-12-25	08:10:00	-0.213	64.6
2355	2018-12-25	08:20:00	-0.213	215.3
2356	2018-12-25	08:30:00	-0.102	419.8
2357	2018-12-25	08:40:00	-0.213	570.5
2358	2018-12-25	08:50:00	0.01	1377.8
2359	2018-12-25	09:00:00	0.232	2238.9
2360	2018-12-25	09:10:00	0.453	2152.8
2361	2018-12-25	09:20:00	0.563	2325
2362	2018-12-25	09:30:00	0.674	2497.2
2363	2018-12-25	09:40:00	0.674	2411.1
2364	2018-12-25	09:50:00	0.563	2669.5
2365	2018-12-25	10:00:00	0.674	3100
2366	2018-12-25	10:10:00	0.784	3961.1
2367	2018-12-25	10:20:00	0.893	4650
2368	2018-12-25	10:30:00	1.003	5338.9
2369	2018-12-25	10:40:00	1.112	6200
2370	2018-12-25	10:50:00	1.221	6200
2371	2018-12-25	11:00:00	1.439	6200
2372	2018-12-25	11:10:00	1.548	6544.5
2373	2018-12-25	11:20:00	1.33	6200
2374	2018-12-25	11:30:00	1.221	6544.5
2375	2018-12-25	11:40:00	1.656	8266.7
2376	2018-12-25	11:50:00	1.548	6544.5
2377	2018-12-25	12:00:00	1.548	7233.4
2378	2018-12-25	12:10:00	1.872	8611.2
2379	2018-12-25	12:20:00	1.872	7577.8
2380	2018-12-25	12:30:00	2.088	7233.4
2381	2018-12-25	12:40:00	2.088	8266.7
2382	2018-12-25	12:50:00	2.088	6544.5
2383	2018-12-25	13:00:00	2.303	6544.5
2384	2018-12-25	13:10:00	2.195	6544.5
2385	2018-12-25	13:20:00	1.98	6544.5
2386	2018-12-25	13:30:00	1.98	7577.8
2387	2018-12-25	13:40:00	2.088	6200
2388	2018-12-25	13:50:00	1.872	6200
2389	2018-12-25	14:00:00	2.088	5511.1
2390	2018-12-25	14:10:00	2.195	5511.1
2391	2018-12-25	14:20:00	2.303	5511.1
2392	2018-12-25	14:30:00	2.41	5166.7
2393	2018-12-25	14:40:00	2.195	4305.6
2394	2018-12-25	14:50:00	2.088	3444.5
2395	2018-12-25	15:00:00	1.872	2927.8
2396	2018-12-25	15:10:00	1.872	2927.8
2397	2018-12-25	15:20:00	1.872	2583.4
2398	2018-12-25	15:30:00	1.764	2066.7
2399	2018-12-25	15:40:00	1.656	1377.8
2400	2018-12-25	15:50:00	1.656	1463.9
2401	2018-12-25	16:00:00	1.548	1097.9
2402	2018-12-25	16:10:00	1.439	731.9
2403	2018-12-25	16:20:00	1.33	452.1
2404	2018-12-25	16:30:00	1.221	193.8
2405	2018-12-25	16:40:00	1.112	86.1
2406	2018-12-25	16:50:00	1.003	32.3
2407	2018-12-25	17:00:00	0.893	0
2408	2018-12-25	17:10:00	1.003	0
2409	2018-12-25	17:20:00	0.893	0
2410	2018-12-25	17:30:00	1.003	0
2411	2018-12-25	17:40:00	0.893	0
2412	2018-12-25	17:50:00	0.784	0
2413	2018-12-25	18:00:00	0.674	0
2414	2018-12-25	18:10:00	0.784	0
2415	2018-12-25	18:20:00	0.784	0
2416	2018-12-25	18:30:00	0.674	0
2417	2018-12-25	18:40:00	0.674	0
2418	2018-12-25	18:50:00	0.563	0
2419	2018-12-25	19:00:00	0.784	0
2420	2018-12-25	19:10:00	0.893	0
2421	2018-12-25	19:20:00	0.784	0
2422	2018-12-25	19:30:00	0.563	0
2423	2018-12-25	19:40:00	0.674	0
2424	2018-12-25	19:50:00	0.563	0
2425	2018-12-25	20:00:00	0.674	0
2426	2018-12-25	20:10:00	0.893	0
2427	2018-12-25	20:20:00	1.003	0
2428	2018-12-25	20:30:00	1.003	0
2429	2018-12-25	20:40:00	1.003	0
2430	2018-12-25	20:50:00	1.112	0
2431	2018-12-25	21:00:00	1.112	0
2432	2018-12-25	21:10:00	1.112	0
2433	2018-12-25	21:20:00	1.003	0
2434	2018-12-25	21:30:00	0.893	0
2435	2018-12-25	21:40:00	1.003	0
2436	2018-12-25	21:50:00	0.784	0
2437	2018-12-25	22:00:00	0.893	0
2438	2018-12-25	22:10:00	0.893	0
2439	2018-12-25	22:20:00	0.893	0
2440	2018-12-25	22:30:00	0.893	0
